1;"eplusout"

"Date/Time";"[1] Pump Electricity Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Water Heater Electricity Rate (W)";"[1] Pump Electricity Rate (W)"
;"AUX HW LOOP SUPPLY PUMP";"3686 HEATED FLOOR";"AUX HW LOOP WATER HEATER";"SOLAR LOOP SUPPLY PUMP"
"5/10/2002 14:00";"2.54129632631822";"36.1398567182348";"430.832629595459";"1.42450142450142"
"5/10/2002 15:00";"1.67794546796501";"31.1525107555617";"430.832629595459";"1.42450142450142"
"5/10/2002 16:00";"1.16561268676877";"26.5780834974287";"430.832629595459";"1.42450142450142"
"5/10/2002 17:00";"1.2975367509793";"24.4422916376168";"430.832629595459";"0"
"5/10/2002 18:00";"2.33832136768466";"26.0883377333117";"430.832629595459";"0"
"5/10/2002 19:00";"3.91100165135749";"27.8979619250551";"430.832629595459";"0"
"5/10/2002 20:00";"4.42328677495955";"28.1472224664305";"430.832629595459";"0"
"5/10/2002 21:00";"4.48701109255532";"28.3841812668878";"430.832629595459";"0"
"5/10/2002 22:00";"4.48702740335793";"28.5394314869717";"430.832629595459";"0"
"5/10/2002 23:00";"4.48703049702624";"28.8376574226092";"430.832629595459";"0"
"6/10/2002 00:00";"4.48702167373687";"29.2335721375925";"430.832629595459";"0"
"6/10/2002 01:00";"4.48700115343642";"29.7257631235365";"430.832629595459";"0"
"6/10/2002 02:00";"4.48696961832801";"30.2868199066416";"430.832629595459";"0"
"6/10/2002 03:00";"4.48692835677934";"30.8910831171834";"430.832629595459";"0"
"6/10/2002 04:00";"4.48687844586368";"31.5283030063099";"430.832629595459";"0"
"6/10/2002 05:00";"4.48682079095291";"32.1916558577347";"430.832629595459";"0"
"6/10/2002 06:00";"4.48675611999738";"32.8783290043528";"430.832629595459";"0"
"6/10/2002 07:00";"4.48668615418652";"33.5521410471891";"430.832629595459";"0"
"6/10/2002 08:00";"4.4866149840698";"32.4923087961876";"430.832629595459";"0"
"6/10/2002 09:00";"4.48656488989709";"36.4130588981709";"430.832629595459";"1.42450142450142"
"6/10/2002 10:00";"4.48655412423233";"42.1898716163608";"430.832629595459";"1.42450142450142"
"6/10/2002 11:00";"4.48657272460662";"44.4236468751651";"430.832629595459";"1.42450142450142"
"6/10/2002 12:00";"4.46035932128748";"43.63294978671";"430.832629595459";"1.42450142450142"
"6/10/2002 13:00";"3.66048878601061";"45.9812722064489";"430.832629595459";"1.42450142450142"
"6/10/2002 14:00";"2.12056219794246";"39.7162251094954";"430.832629595459";"1.42450142450142"
"6/10/2002 15:00";"1.3759133868902";"35.9516129966182";"430.832629595459";"1.42450142450142"
