1;"eplusout"

"Date/Time";"[1] Site Direct Solar Radiation Rate per Area (W/m2)";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] Site Outdoor Air Drybulb Temperature (C)";"[1] System Node Mass Flow Rate (kg/s)";"[1] System Node Standard Density Volume Flow Rate (m3/s)";"[1] Pump Electricity Rate (W)"
;"Environment";"Environment";"SOLAR COLLECTOR WATER INLET NODE";"SOLAR COLLECTOR WATER OUTLET NODE";"Environment";"SOLAR COLLECTOR WATER OUTLET NODE";"SOLAR COLLECTOR WATER OUTLET NODE";"SOLAR LOOP SUPPLY PUMP"
"25/03/2002 16:00";"247.5";"263.5";"48.5238866120072";"50.313033858871";"20.55";"0.0521165025";"5E-05";"1.42450142450142"
"25/03/2002 17:00";"359.75";"91";"48.7272937116291";"33.8451008082722";"19.35";"0";"0";"0"
"25/03/2002 18:00";"44.5";"18.5";"48.7272937116291";"21.2862862925408";"18.25";"0";"0";"0"
"25/03/2002 19:00";"0";"0";"48.7272937116291";"16.5083849977441";"16.5";"0";"0";"0"
"25/03/2002 20:00";"0";"0";"48.7272937116291";"14.5083849977441";"14.5";"0";"0";"0"
"25/03/2002 21:00";"0";"0";"48.7272937116291";"13.2583849977441";"13.25";"0";"0";"0"
"25/03/2002 22:00";"0";"0";"48.7272937116291";"12.4083849977441";"12.4";"0";"0";"0"
"25/03/2002 23:00";"0";"0";"48.7272937116291";"11.3083849977441";"11.3";"0";"0";"0"
"26/03/2002 00:00";"0";"0";"48.7272937116291";"10.2583849977441";"10.25";"0";"0";"0"
"26/03/2002 01:00";"0";"0";"48.7272937116291";"8.73338499774413";"8.725";"0";"0";"0"
"26/03/2002 02:00";"0";"0";"48.7272937116291";"8.08338499774412";"8.075";"0";"0";"0"
"26/03/2002 03:00";"0";"0";"48.7272937116291";"8.00838499774412";"8";"0";"0";"0"
"26/03/2002 04:00";"0";"0";"48.7272937116291";"6.88338499774413";"6.875";"0";"0";"0"
"26/03/2002 05:00";"0";"0";"48.7272937116291";"6.88338499774413";"6.875";"0";"0";"0"
"26/03/2002 06:00";"0.75";"12";"48.7272937116291";"8.06194302794286";"6.25";"0";"0";"0"
"26/03/2002 07:00";"27.25";"77.5";"48.7272937116291";"18.53753699805";"6.75";"0";"0";"0"
"26/03/2002 08:00";"107.25";"193";"48.7272937116291";"41.1463480045207";"10";"0";"0";"0"
"26/03/2002 09:00";"117.75";"307.25";"28.7691634466273";"33.0931668492413";"14";"0.0521165025";"5E-05";"1.42450142450142"
"26/03/2002 10:00";"83";"426.25";"30.5449873764095";"36.4921919220739";"15.75";"0.0521165025";"5E-05";"1.42450142450142"
"26/03/2002 11:00";"94.75";"479.25";"33.1789735536863";"40.1947976073651";"17.5";"0.0521165025";"5E-05";"1.42450142450142"
"26/03/2002 12:00";"139.25";"464";"36.1473226830504";"43.7830838545758";"19.5";"0.0521165025";"5E-05";"1.42450142450142"
"26/03/2002 13:00";"125.75";"464.25";"39.1889824516801";"46.2134444214115";"20.15";"0.0521165025";"5E-05";"1.42450142450142"
"26/03/2002 14:00";"94";"445.25";"41.7998793171531";"47.5474506181485";"20.8";"0.0521165025";"5E-05";"1.42450142450142"
"26/03/2002 15:00";"113.25";"340.75";"43.8255666131574";"47.7532038082433";"20.25";"0.0521165025";"5E-05";"1.42450142450142"
"26/03/2002 16:00";"79.25";"249.5";"44.9628418897782";"46.3964358862959";"20.3";"0.0521165025";"5E-05";"1.42450142450142"
"26/03/2002 17:00";"75.75";"112.25";"45.124447865636";"36.9790992534731";"20.1";"0";"0";"0"
"26/03/2002 18:00";"0";"14.5";"45.124447865636";"20.802173286035";"18.5";"0";"0";"0"
"26/03/2002 19:00";"0";"0";"45.124447865636";"15.7583849977441";"15.75";"0";"0";"0"
"26/03/2002 20:00";"0";"0";"45.124447865636";"14.2583849977441";"14.25";"0";"0";"0"
"26/03/2002 21:00";"0";"0";"45.124447865636";"13.2583849977441";"13.25";"0";"0";"0"
"26/03/2002 22:00";"0";"0";"45.124447865636";"11.5083849977441";"11.5";"0";"0";"0"
"26/03/2002 23:00";"0";"0";"45.124447865636";"10.2583849977441";"10.25";"0";"0";"0"
"27/03/2002 00:00";"0";"0";"45.124447865636";"10.0083849977441";"10";"0";"0";"0"
"27/03/2002 01:00";"0";"0";"45.124447865636";"10.0833849977441";"10.075";"0";"0";"0"
"27/03/2002 02:00";"0";"0";"45.124447865636";"9.28338499774412";"9.275";"0";"0";"0"
"27/03/2002 03:00";"0";"0";"45.124447865636";"8.25838499774412";"8.25";"0";"0";"0"
"27/03/2002 04:00";"0";"0";"45.124447865636";"7.40838499774412";"7.4";"0";"0";"0"
"27/03/2002 05:00";"0";"0";"45.124447865636";"6.30838499774412";"6.3";"0";"0";"0"
"27/03/2002 06:00";"0.25";"12";"45.124447865636";"7.81233690311481";"6";"0";"0";"0"
"27/03/2002 07:00";"25.75";"77.5";"45.124447865636";"18.7652646507599";"6.975";"0";"0";"0"
"27/03/2002 08:00";"107.5";"192.75";"45.124447865636";"40.1681549559849";"9.025";"0";"0";"0"
"27/03/2002 09:00";"116.5";"298.5";"25.0418837665564";"29.3498362989924";"11.4";"0.0521165025";"5E-05";"1.42450142450142"
"27/03/2002 10:00";"145.5";"378";"26.6379593121667";"33.1066140079753";"14.025";"0.0521165025";"5E-05";"1.42450142450142"
"27/03/2002 11:00";"354.5";"394";"30.125978311993";"40.5133221140461";"15.675";"0.0521165025";"5E-05";"1.42450142450142"
"27/03/2002 12:00";"289.75";"425.25";"34.3188343714703";"44.0138021976226";"16.75";"0.0521165025";"5E-05";"1.42450142450142"
"27/03/2002 13:00";"91";"453.5";"37.4884164092024";"43.6548651171294";"17.75";"0.0521165025";"5E-05";"1.42450142450142"
"27/03/2002 14:00";"103.25";"424";"39.9057979400982";"45.392246156615";"17.625";"0.0521165025";"5E-05";"1.42450142450142"
"27/03/2002 15:00";"134.75";"339.5";"41.8859980874057";"45.9380366055448";"17.05";"0.0521165025";"5E-05";"1.42450142450142"
"27/03/2002 16:00";"108.25";"250.75";"43.0794651748108";"44.526081977807";"16.525";"0.0521165025";"5E-05";"1.42450142450142"
"27/03/2002 17:00";"57";"120";"43.2428978471263";"32.9404225202645";"15.125";"0";"0";"0"
"27/03/2002 18:00";"0";"13.5";"43.2428978471263";"15.5725096617757";"13.425";"0";"0";"0"
"27/03/2002 19:00";"0";"0";"43.2428978471263";"12.7083849977441";"12.7";"0";"0";"0"
"27/03/2002 20:00";"0";"0";"43.2428978471263";"12.1583849977441";"12.15";"0";"0";"0"
"27/03/2002 21:00";"0";"0";"43.2428978471263";"12.0083849977441";"12";"0";"0";"0"
"27/03/2002 22:00";"0";"0";"43.2428978471263";"10.6583849977441";"10.65";"0";"0";"0"
"27/03/2002 23:00";"0";"0";"43.2428978471263";"9.30838499774413";"9.3";"0";"0";"0"
"28/03/2002 00:00";"0";"0";"43.2428978471263";"9.00838499774413";"9";"0";"0";"0"
"28/03/2002 01:00";"0";"0";"43.2428978471263";"9.00838499774413";"9";"0";"0";"0"
"28/03/2002 02:00";"0";"0";"43.2428978471263";"9.00838499774413";"9";"0";"0";"0"
"28/03/2002 03:00";"0";"0";"43.2428978471263";"9.00838499774413";"9";"0";"0";"0"
"28/03/2002 04:00";"0";"0";"43.2428978471263";"8.40838499774412";"8.4";"0";"0";"0"
"28/03/2002 05:00";"0";"0";"43.2428978471263";"7.75838499774412";"7.75";"0";"0";"0"
"28/03/2002 06:00";"0";"11.75";"43.2428978471263";"8.93071372401591";"7.15";"0";"0";"0"
"28/03/2002 07:00";"24.5";"76.5";"43.2428978471263";"19.3228164787385";"7.675";"0";"0";"0"
"28/03/2002 08:00";"105.75";"192";"43.2428978471263";"39.7391284738715";"8.725";"0";"0";"0"
"28/03/2002 09:00";"115.5";"298";"23.9856356558188";"28.2204522041438";"9.75";"0.0521165025";"5E-05";"1.42450142450142"
"28/03/2002 10:00";"144.25";"376.5";"25.4513729112297";"31.7382113268501";"11.35";"0.0521165025";"5E-05";"1.42450142450142"
"28/03/2002 11:00";"353";"393.5";"28.8565633143691";"39.1278368175991";"13.45";"0.0521165025";"5E-05";"1.42450142450142"
"28/03/2002 12:00";"289.75";"423.5";"32.9954202837015";"42.6847564781027";"15.5";"0.0521165025";"5E-05";"1.42450142450142"
"28/03/2002 13:00";"156.75";"434.75";"36.2650327546101";"43.2296732517616";"15.475";"0.0521165025";"5E-05";"1.42450142450142"
"28/03/2002 14:00";"344.75";"363.75";"39.4485758518534";"47.4860653454439";"14.325";"0.0521165025";"5E-05";"1.42450142450142"
"28/03/2002 15:00";"269.75";"305.5";"42.1726275785099";"47.0980055582103";"14.75";"0.0521165025";"5E-05";"1.42450142450142"
"28/03/2002 16:00";"101.75";"204.25";"43.3045997512755";"43.9458261848984";"15";"0.0521165025";"5E-05";"1.42450142450142"
"28/03/2002 17:00";"17.25";"117.5";"43.3831579443703";"32.336973037416";"15";"0";"0";"0"
"28/03/2002 18:00";"0";"13";"43.3831579443703";"16.3200248087897";"14.25";"0";"0";"0"
"28/03/2002 19:00";"0";"0";"43.3831579443703";"13.2583849977441";"13.25";"0";"0";"0"
"28/03/2002 20:00";"0";"0";"43.3831579443703";"12.2583849977441";"12.25";"0";"0";"0"
"28/03/2002 21:00";"0";"0";"43.3831579443703";"11.6333849977441";"11.625";"0";"0";"0"
"28/03/2002 22:00";"0";"0";"43.3831579443703";"11.1333849977441";"11.125";"0";"0";"0"
"28/03/2002 23:00";"0";"0";"43.3831579443703";"11.0083849977441";"11";"0";"0";"0"
"29/03/2002 00:00";"0";"0";"43.3831579443703";"11.0083849977441";"11";"0";"0";"0"
"29/03/2002 01:00";"0";"0";"43.3831579443703";"10.2583849977441";"10.25";"0";"0";"0"
"29/03/2002 02:00";"0";"0";"43.3831579443703";"9.63338499774412";"9.625";"0";"0";"0"
"29/03/2002 03:00";"0";"0";"43.3831579443703";"9.13338499774413";"9.125";"0";"0";"0"
"29/03/2002 04:00";"0";"0";"43.3831579443703";"9.00838499774413";"9";"0";"0";"0"
"29/03/2002 05:00";"0";"0";"43.3831579443703";"9.00838499774413";"9";"0";"0";"0"
"29/03/2002 06:00";"0";"11.75";"43.3831579443703";"10.7811203754545";"9";"0";"0";"0"
"29/03/2002 07:00";"3.75";"80.25";"43.3831579443703";"21.3298920202733";"9.225";"0";"0";"0"
"29/03/2002 08:00";"98";"194";"43.3831579443703";"43.8507790723649";"10.575";"0";"0";"0"
"29/03/2002 09:00";"305.25";"269.75";"24.9371184784504";"31.0668229550463";"12.5";"0.0521165025";"5E-05";"1.42450142450142"
"29/03/2002 10:00";"160.75";"393.25";"27.2402913416617";"34.1152444403949";"14.5";"0.0521165025";"5E-05";"1.42450142450142"
"29/03/2002 11:00";"112";"460.25";"30.1320727971148";"37.5051041326391";"17.25";"0.0521165025";"5E-05";"1.42450142450142"
"29/03/2002 12:00";"138.75";"459.75";"33.2379738279843";"40.9705636625794";"18";"0.0521165025";"5E-05";"1.42450142450142"
"29/03/2002 13:00";"123.75";"458.75";"36.2721326119149";"43.4249056295774";"19.35";"0.0521165025";"5E-05";"1.42450142450142"
"29/03/2002 14:00";"77";"440.75";"38.9208902792899";"44.4326246601394";"18.45";"0.0521165025";"5E-05";"1.42450142450142"
"29/03/2002 15:00";"69.75";"339.25";"40.738826575868";"44.1873596807222";"18";"0.0521165025";"5E-05";"1.42450142450142"
"29/03/2002 16:00";"87";"237";"41.7536770309521";"42.8989468275009";"15.6";"0.0521165025";"5E-05";"1.42450142450142"
"29/03/2002 17:00";"72";"107.5";"41.883836206553";"29.6902552961678";"13.45";"0";"0";"0"
"29/03/2002 18:00";"0";"12.5";"41.883836206553";"14.992409270178";"13";"0";"0";"0"
"29/03/2002 19:00";"0";"0";"41.883836206553";"12.3333849977441";"12.325";"0";"0";"0"
"29/03/2002 20:00";"0";"0";"41.883836206553";"11.2833849977441";"11.275";"0";"0";"0"
"29/03/2002 21:00";"0";"0";"41.883836206553";"10.2583849977441";"10.25";"0";"0";"0"
"29/03/2002 22:00";"0";"0";"41.883836206553";"10.1583849977441";"10.15";"0";"0";"0"
"29/03/2002 23:00";"0";"0";"41.883836206553";"10.0583849977441";"10.05";"0";"0";"0"
"30/03/2002 00:00";"0";"0";"41.883836206553";"10.0083849977441";"10";"0";"0";"0"
"30/03/2002 01:00";"0";"0";"41.883836206553";"9.63338499774412";"9.625";"0";"0";"0"
"30/03/2002 02:00";"0";"0";"41.883836206553";"9.88338499774412";"9.875";"0";"0";"0"
"30/03/2002 03:00";"0";"0";"41.883836206553";"9.25838499774413";"9.25";"0";"0";"0"
"30/03/2002 04:00";"0";"0";"41.883836206553";"9.00838499774413";"9";"0";"0";"0"
"30/03/2002 05:00";"0";"0";"41.883836206553";"9.00838499774413";"9";"0";"0";"0"
"30/03/2002 06:00";"0";"11.75";"41.883836206553";"10.7815549314678";"9";"0";"0";"0"
"30/03/2002 07:00";"24.5";"76.25";"41.883836206553";"20.8430075951514";"9.225";"0";"0";"0"
"30/03/2002 08:00";"106";"191";"41.883836206553";"40.7518546015396";"9.825";"0";"0";"0"
"30/03/2002 09:00";"116.25";"297";"22.9575280201991";"27.4702258052357";"11.5";"0.0521165025";"5E-05";"1.42450142450142"
"30/03/2002 10:00";"82";"393.75";"24.5467650460016";"30.3425360680855";"12.75";"0.0521165025";"5E-05";"1.42450142450142"
"30/03/2002 11:00";"111.5";"459";"27.2128353170477";"34.5185359507375";"13.75";"0.0521165025";"5E-05";"1.42450142450142"
"30/03/2002 12:00";"106.25";"499.75";"30.2586259727769";"38.0263692724092";"15.5";"0.0521165025";"5E-05";"1.42450142450142"
"30/03/2002 13:00";"36.5";"577.5";"33.3773053073499";"40.7976762916519";"17.5";"0.0521165025";"5E-05";"1.42450142450142"
"30/03/2002 14:00";"109.5";"420.75";"36.1272262971019";"41.9700615129735";"16.5";"0.0521165025";"5E-05";"1.42450142450142"
"30/03/2002 15:00";"98.75";"333.5";"38.1589317961776";"42.0826058825465";"16.75";"0.0521165025";"5E-05";"1.42450142450142"
"30/03/2002 16:00";"29.25";"246.75";"39.2397121263491";"40.5695269625352";"16.25";"0.0521165025";"5E-05";"1.42450142450142"
"30/03/2002 17:00";"49.5";"113.75";"39.3898870381447";"32.2244105550019";"15.25";"0";"0";"0"
"30/03/2002 18:00";"0";"11.5";"39.3898870381447";"16.0867145885614";"14.25";"0";"0";"0"
"30/03/2002 19:00";"0";"0";"39.3898870381447";"12.5083849977441";"12.5";"0";"0";"0"
"30/03/2002 20:00";"0";"0";"39.3898870381447";"12.0083849977441";"12";"0";"0";"0"
"30/03/2002 21:00";"0";"0";"39.3898870381447";"10.5083849977441";"10.5";"0";"0";"0"
"30/03/2002 22:00";"0";"0";"39.3898870381447";"10.0083849977441";"10";"0";"0";"0"
"30/03/2002 23:00";"0";"0";"39.3898870381447";"10.0083849977441";"10";"0";"0";"0"
"31/03/2002 00:00";"0";"0";"39.3898870381447";"9.25838499774413";"9.25";"0";"0";"0"
"31/03/2002 01:00";"0";"0";"39.3898870381447";"9.23338499774412";"9.225";"0";"0";"0"
"31/03/2002 02:00";"0";"0";"39.3898870381447";"9.23338499774412";"9.225";"0";"0";"0"
"31/03/2002 03:00";"0";"0";"39.3898870381447";"9.13338499774412";"9.125";"0";"0";"0"
"31/03/2002 04:00";"0";"0";"39.3898870381447";"9.03338499774412";"9.025";"0";"0";"0"
"31/03/2002 05:00";"0";"0";"39.3898870381447";"9.00838499774413";"9";"0";"0";"0"
"31/03/2002 06:00";"11.25";"12.75";"39.3898870381447";"11.0283202508788";"9.15";"0";"0";"0"
"31/03/2002 07:00";"96.25";"78.25";"39.3898870381447";"21.500112538505";"9.425";"0";"0";"0"
"31/03/2002 08:00";"268.75";"182";"39.3898870381447";"46.083208036962";"10.625";"0";"0";"0"
"31/03/2002 09:00";"287.75";"284";"22.0276606408629";"28.4859611074068";"12.5";"0.0521165025";"5E-05";"1.42450142450142"
"31/03/2002 10:00";"157.75";"408.5";"24.4330177029122";"31.7126620776509";"13.75";"0.0521165025";"5E-05";"1.42450142450142"
"31/03/2002 11:00";"153.25";"458.5";"27.4861900636878";"35.5693567402095";"14.75";"0.0521165025";"5E-05";"1.42450142450142"
"31/03/2002 12:00";"318.5";"445.5";"31.3593861356122";"42.2490200633042";"17.25";"0.0521165025";"5E-05";"1.42450142450142"
"31/03/2002 13:00";"324";"425.75";"35.7180789141854";"45.9940202093458";"19.5";"0.0521165025";"5E-05";"1.42450142450142"
"31/03/2002 14:00";"286.75";"442.5";"39.5825431572087";"48.5002942675277";"20.75";"0.0521165025";"5E-05";"1.42450142450142"
"31/03/2002 15:00";"586.25";"245";"43.1727082370972";"51.4580434858573";"20.4";"0.0521165025";"5E-05";"1.42450142450142"
"31/03/2002 16:00";"733.25";"128.5";"45.8005189519722";"48.6032060713839";"19.6";"0.0521165025";"5E-05";"1.42450142450142"
"31/03/2002 17:00";"434.5";"70.25";"46.1188790309803";"30.536748668593";"18.875";"0";"0";"0"
"31/03/2002 18:00";"42.5";"13";"46.1188790309803";"20.3316233187343";"18.175";"0";"0";"0"
"31/03/2002 19:00";"0";"0";"46.1188790309803";"15.4583849977441";"15.45";"0";"0";"0"
"31/03/2002 20:00";"0";"0";"46.1188790309803";"14.0833849977441";"14.075";"0";"0";"0"
"31/03/2002 21:00";"0";"0";"46.1188790309803";"13.3083849977441";"13.3";"0";"0";"0"
"31/03/2002 22:00";"0";"0";"46.1188790309803";"12.4333849977441";"12.425";"0";"0";"0"
"31/03/2002 23:00";"0";"0";"46.1188790309803";"11.5333849977441";"11.525";"0";"0";"0"
"1/04/2002 00:00";"0";"0";"46.1188790309803";"10.7083849977441";"10.7";"0";"0";"0"
"1/04/2002 01:00";"0";"0";"46.1188790309803";"9.98338499774412";"9.975";"0";"0";"0"
"1/04/2002 02:00";"0";"0";"46.1188790309803";"9.43338499774412";"9.425";"0";"0";"0"
"1/04/2002 03:00";"0";"0";"46.1188790309803";"9.08338499774413";"9.075";"0";"0";"0"
"1/04/2002 04:00";"0";"0";"46.1188790309803";"8.85838499774413";"8.85";"0";"0";"0"
"1/04/2002 05:00";"0";"0";"46.1188790309803";"8.73338499774412";"8.725";"0";"0";"0"
"1/04/2002 06:00";"0";"11.5";"46.1188790309803";"10.3749344114458";"8.625";"0";"0";"0"
"1/04/2002 07:00";"66.75";"72.5";"46.1188790309803";"20.480756197715";"9.275";"0";"0";"0"
"1/04/2002 08:00";"280.5";"176.25";"46.1188790309803";"44.8084301212924";"9.875";"0";"0";"0"
"1/04/2002 09:00";"294";"293.75";"32.6644167785442";"38.0336458118688";"10.75";"0.0521165025";"5E-05";"1.42450142450142"
"1/04/2002 10:00";"211.5";"449.25";"35.0292169766136";"42.5009836631629";"13.25";"0.0521165025";"5E-05";"1.42450142450142"
"1/04/2002 11:00";"245.25";"486.25";"38.400889537256";"47.4702469742715";"16.25";"0.0521165025";"5E-05";"1.42450142450142"
"1/04/2002 12:00";"360";"404.75";"42.2704895558544";"52.0679637637684";"17.375";"0.0521165025";"5E-05";"1.42450142450142"
"1/04/2002 13:00";"322.25";"414.5";"46.1128195335993";"54.8317306976716";"17.875";"0.0521165025";"5E-05";"1.42450142450142"
"1/04/2002 14:00";"207.5";"428";"49.1811054384678";"55.2183719199634";"17.25";"0.0521165025";"5E-05";"1.42450142450142"
"1/04/2002 15:00";"184.5";"325.25";"51.1171709400563";"54.3850388639809";"16.25";"0.0521165025";"5E-05";"1.42450142450142"
"1/04/2002 16:00";"112.25";"230";"51.8355363526045";"51.7844151017126";"14.5";"0.0521165025";"5E-05";"1.42450142450142"
"1/04/2002 17:00";"48";"111.5";"51.8372514168249";"30.6850129053126";"14";"0";"0";"0"
"1/04/2002 18:00";"3";"13";"51.8372514168249";"15.3203772853673";"13.25";"0";"0";"0"
"1/04/2002 19:00";"0";"0";"51.8372514168249";"12.2583849977441";"12.25";"0";"0";"0"
"1/04/2002 20:00";"0";"0";"51.8372514168249";"11.2583849977441";"11.25";"0";"0";"0"
"1/04/2002 21:00";"0";"0";"51.8372514168249";"11.0083849977441";"11";"0";"0";"0"
"1/04/2002 22:00";"0";"0";"51.8372514168249";"11.0083849977441";"11";"0";"0";"0"
"1/04/2002 23:00";"0";"0";"51.8372514168249";"11.0083849977441";"11";"0";"0";"0"
"2/04/2002 00:00";"0";"0";"51.8372514168249";"10.2583849977441";"10.25";"0";"0";"0"
"2/04/2002 01:00";"0";"0";"51.8372514168249";"10.0083849977441";"10";"0";"0";"0"
"2/04/2002 02:00";"0";"0";"51.8372514168249";"10.0083849977441";"10";"0";"0";"0"
"2/04/2002 03:00";"0";"0";"51.8372514168249";"9.25838499774413";"9.25";"0";"0";"0"
"2/04/2002 04:00";"0";"0";"51.8372514168249";"9.15838499774412";"9.15";"0";"0";"0"
"2/04/2002 05:00";"0";"0";"51.8372514168249";"8.75838499774412";"8.75";"0";"0";"0"
"2/04/2002 06:00";"0";"11.5";"51.8372514168249";"9.90034807740364";"8.15";"0";"0";"0"
"2/04/2002 07:00";"67.25";"72.25";"51.8372514168249";"20.224652359443";"9.05";"0";"0";"0"
"2/04/2002 08:00";"282.75";"175";"51.8372514168249";"46.2216236525243";"11.35";"0";"0";"0"
"2/04/2002 09:00";"275.25";"276.75";"28.7725535136166";"34.2715155296802";"12.75";"0.0521165025";"5E-05";"1.42450142450142"
"2/04/2002 10:00";"116.75";"393.5";"30.7080510173739";"36.6373949608608";"15.25";"0.0521165025";"5E-05";"1.42450142450142"
"2/04/2002 11:00";"94.25";"470.75";"33.3290627467408";"40.1348542806782";"16.75";"0.0521165025";"5E-05";"1.42450142450142"
"2/04/2002 12:00";"106.75";"501.25";"36.2048227957262";"43.5214278587354";"17";"0.0521165025";"5E-05";"1.42450142450142"
"2/04/2002 13:00";"78.5";"590.25";"39.2370057212731";"46.9955193683448";"17.9";"0.0521165025";"5E-05";"1.42450142450142"
"2/04/2002 14:00";"278.75";"411.75";"42.5091197291864";"50.5742518909942";"20.3";"0.0521165025";"5E-05";"1.42450142450142"
"2/04/2002 15:00";"281.75";"317.5";"45.3577917471855";"50.7633348718611";"19.5";"0.0521165025";"5E-05";"1.42450142450142"
"2/04/2002 16:00";"192.75";"254.5";"46.8476160237079";"48.331135048098";"17.5";"0.0521165025";"5E-05";"1.42450142450142"
"2/04/2002 17:00";"183.25";"99.25";"47.0176681077195";"30.8638226032513";"15.5";"0";"0";"0"
"2/04/2002 18:00";"2";"12.5";"47.0176681077195";"16.9927545757832";"15";"0";"0";"0"
"2/04/2002 19:00";"0";"0";"47.0176681077195";"14.1083849977441";"14.1";"0";"0";"0"
"2/04/2002 20:00";"0";"0";"47.0176681077195";"13.2083849977441";"13.2";"0";"0";"0"
"2/04/2002 21:00";"0";"0";"47.0176681077195";"13.0083849977441";"13";"0";"0";"0"
"2/04/2002 22:00";"0";"0";"47.0176681077195";"12.2583849977441";"12.25";"0";"0";"0"
"2/04/2002 23:00";"0";"0";"47.0176681077195";"12.0083849977441";"12";"0";"0";"0"
"3/04/2002 00:00";"0";"0";"47.0176681077195";"11.2583849977441";"11.25";"0";"0";"0"
"3/04/2002 01:00";"0";"0";"47.0176681077195";"11.0083849977441";"11";"0";"0";"0"
"3/04/2002 02:00";"0";"0";"47.0176681077195";"10.2583849977441";"10.25";"0";"0";"0"
"3/04/2002 03:00";"0";"0";"47.0176681077195";"10.0083849977441";"10";"0";"0";"0"
"3/04/2002 04:00";"0";"0";"47.0176681077195";"10.0083849977441";"10";"0";"0";"0"
"3/04/2002 05:00";"0";"0";"47.0176681077195";"9.63338499774412";"9.625";"0";"0";"0"
"3/04/2002 06:00";"12.25";"12.75";"47.0176681077195";"11.007161491894";"9.125";"0";"0";"0"
"3/04/2002 07:00";"98";"78";"47.0176681077195";"21.1408989515541";"9";"0";"0";"0"
"3/04/2002 08:00";"263.75";"181.25";"47.0176681077195";"46.5260550117757";"11.25";"0";"0";"0"
"3/04/2002 09:00";"293.5";"292.25";"30.1127634377384";"35.9544118407244";"12.75";"0.0521165025";"5E-05";"1.42450142450142"
"3/04/2002 10:00";"212";"446.25";"32.6122578843573";"40.4555932157947";"14.5";"0.0521165025";"5E-05";"1.42450142450142"
"3/04/2002 11:00";"244.25";"483.5";"36.1140569579536";"45.3402860203561";"15.75";"0.0521165025";"5E-05";"1.42450142450142"
"3/04/2002 12:00";"274";"468.25";"39.9828258070358";"49.5365598283499";"18.25";"0.0521165025";"5E-05";"1.42450142450142"
"3/04/2002 13:00";"45";"600.75";"43.3869328946848";"50.4432815812016";"19.9";"0.0521165025";"5E-05";"1.42450142450142"
"3/04/2002 14:00";"123.5";"401";"45.9088012811751";"51.016124682502";"20.05";"0.0521165025";"5E-05";"1.42450142450142"
"3/04/2002 15:00";"161.25";"319";"47.6922029144522";"51.397776802219";"20";"0.0521165025";"5E-05";"1.42450142450142"
"3/04/2002 16:00";"263";"213.5";"48.8878742315007";"50.1959060478918";"19.25";"0.0521165025";"5E-05";"1.42450142450142"
"3/04/2002 17:00";"181.5";"97.5";"49.0366883467614";"32.6258609725977";"17.5";"0";"0";"0"
"3/04/2002 18:00";"0";"12";"49.0366883467614";"18.1649996381714";"16.25";"0";"0";"0"
"3/04/2002 19:00";"0";"0";"49.0366883467614";"15.2583849977441";"15.25";"0";"0";"0"
"3/04/2002 20:00";"0";"0";"49.0366883467614";"13.5083849977441";"13.5";"0";"0";"0"
"3/04/2002 21:00";"0";"0";"49.0366883467614";"13.0083849977441";"13";"0";"0";"0"
"3/04/2002 22:00";"0";"0";"49.0366883467614";"13.0083849977441";"13";"0";"0";"0"
"3/04/2002 23:00";"0";"0";"49.0366883467614";"12.2583849977441";"12.25";"0";"0";"0"
"4/04/2002 00:00";"0";"0";"49.0366883467614";"11.2583849977441";"11.25";"0";"0";"0"
"4/04/2002 01:00";"0";"0";"49.0366883467614";"10.2583849977441";"10.25";"0";"0";"0"
"4/04/2002 02:00";"0";"0";"49.0366883467614";"9.25838499774413";"9.25";"0";"0";"0"
"4/04/2002 03:00";"0";"0";"49.0366883467614";"9.00838499774413";"9";"0";"0";"0"
"4/04/2002 04:00";"0";"0";"49.0366883467614";"9.00838499774413";"9";"0";"0";"0"
"4/04/2002 05:00";"0";"0";"49.0366883467614";"9.00838499774413";"9";"0";"0";"0"
"4/04/2002 06:00";"3.25";"11.75";"49.0366883467614";"10.7839215287099";"9";"0";"0";"0"
"4/04/2002 07:00";"49";"76.25";"49.0366883467614";"20.1932222264947";"8.4";"0";"0";"0"
"4/04/2002 08:00";"190.5";"189.25";"49.0366883467614";"44.500635787724";"10.3";"0";"0";"0"
"4/04/2002 09:00";"250.5";"289.75";"31.765409130144";"36.7714762439504";"11.75";"0.0521165025";"5E-05";"1.42450142450142"
"4/04/2002 10:00";"117";"391.5";"33.5903400788474";"38.9239197668145";"12.75";"0.0521165025";"5E-05";"1.42450142450142"
"4/04/2002 11:00";"95.5";"468.5";"35.9508028618548";"42.2237843545183";"14.5";"0.0521165025";"5E-05";"1.42450142450142"
"4/04/2002 12:00";"106";"469.5";"38.5848176147241";"45.0272716222775";"15.75";"0.0521165025";"5E-05";"1.42450142450142"
"4/04/2002 13:00";"31.5";"500.25";"40.9260336567415";"46.1087245627199";"15.625";"0.0521165025";"5E-05";"1.42450142450142"
"4/04/2002 14:00";"110";"411.75";"43.0368343572197";"48.0019462304103";"16.625";"0.0521165025";"5E-05";"1.42450142450142"
"4/04/2002 15:00";"202";"311.5";"44.8452341596381";"48.9887493703031";"17.75";"0.0521165025";"5E-05";"1.42450142450142"
"4/04/2002 16:00";"430";"189.25";"46.3503555899513";"48.2209983490446";"18";"0.0521165025";"5E-05";"1.42450142450142"
