1;"eplusout"

"Date/Time";"[1] System Node Standard Density Volume Flow Rate (m3/s)";"[1] System Node Standard Density Volume Flow Rate (m3/s)";"[1] System Node Standard Density Volume Flow Rate (m3/s)";"[1] System Node Standard Density Volume Flow Rate (m3/s)";"[1] System Node Standard Density Volume Flow Rate (m3/s)"
;"SOLAR LOOP WATER HEATER DHW INLET NODE";"TEMPERING VALVE WATER OUTLET NODE";"AUX HW LOOP SUPPLY PUMP WATER OUTLET NODE";"3686 HEATED FLOOR HOT WATER INLET NODE";"SOLAR LOOP SUPPLY PUMP WATER OUTLET NODE"
"26/05/2002 13:00";"8.76164796055665E-05";"6.8794208644895E-08";"8.76852738142114E-05";"1.22433087990502E-05";"5E-05"
"26/05/2002 14:00";"7.85942142222234E-05";"0";"7.85942142222234E-05";"1.22433087990502E-05";"5E-05"
"26/05/2002 15:00";"7.79053990112663E-05";"8.15359023098138E-09";"7.79135526014972E-05";"1.18518991435162E-05";"5E-05"
"26/05/2002 16:00";"7.35184146748488E-05";"0";"7.35184146748488E-05";"1.0141112658843E-05";"5E-05"
"26/05/2002 17:00";"6.30000973891493E-05";"0";"6.30000973891493E-05";"7.61798310808655E-06";"0"
"26/05/2002 18:00";"7.0084537666508E-05";"1.48290324561041E-07";"7.0232827991069E-05";"8.66807019103295E-06";"0"
"26/05/2002 19:00";"7.80271532730233E-05";"1.92490288758862E-08";"7.80464023018992E-05";"1.16069906622426E-05";"0"
"26/05/2002 20:00";"8.77492336386816E-05";"2.17411988866707E-07";"8.79666456275483E-05";"1.22433087990502E-05";"0"
"26/05/2002 21:00";"0.000113115784699183";"3.0925087506053E-07";"0.000113425035574243";"1.22433087990502E-05";"0"
"26/05/2002 22:00";"0.000137167660747716";"2.93445145460934E-07";"0.000137461105893177";"1.22433087990502E-05";"0"
"26/05/2002 23:00";"0.000148885820172242";"3.00325858926168E-07";"0.000149186146031168";"1.22433087990502E-05";"0"
"27/05/2002 00:00";"0.000157182640963994";"5.78731426381044E-09";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/05/2002 01:00";"0.000157188427779695";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/05/2002 02:00";"0.000157188427779695";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/05/2002 03:00";"0.000157188427779695";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/05/2002 04:00";"0.000157188427779695";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/05/2002 05:00";"0.000157188427779695";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/05/2002 06:00";"0.000157188427779695";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/05/2002 07:00";"0.000157188427779695";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/05/2002 08:00";"0.000157188427779695";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/05/2002 09:00";"0.000157188427779695";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"27/05/2002 10:00";"0.000157188427779695";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"27/05/2002 11:00";"0.000152309185986372";"1.54497431349272E-08";"0.000152324636061882";"1.22433087990502E-05";"5E-05"
"27/05/2002 12:00";"0.000112321142654055";"1.1803377670554E-07";"0.000112439176430761";"1.22433087990502E-05";"5E-05"
"27/05/2002 13:00";"8.24156830424022E-05";"7.58611747248392E-08";"8.2491544217127E-05";"1.22433087990502E-05";"5E-05"
"27/05/2002 14:00";"7.85942142222234E-05";"0";"7.85942142222234E-05";"1.22433087990502E-05";"5E-05"
"27/05/2002 15:00";"7.59713219894862E-05";"2.61940038688186E-08";"7.5997515993355E-05";"1.13255299460977E-05";"5E-05"
"27/05/2002 16:00";"6.89187122834632E-05";"0";"6.89187122834632E-05";"9.30492055854266E-06";"5E-05"
"27/05/2002 17:00";"6.33858733624326E-05";"1.81720706084124E-08";"6.3404045433041E-05";"7.57199751821831E-06";"0"
"27/05/2002 18:00";"7.02722421693602E-05";"8.02972593090672E-08";"7.03525394286692E-05";"8.80017643477707E-06";"0"
"27/05/2002 19:00";"7.76101812015187E-05";"4.34131809059469E-08";"7.76535943824247E-05";"1.10111375748243E-05";"0"
"27/05/2002 20:00";"8.35182358765688E-05";"1.58558183384046E-07";"8.36767940599528E-05";"1.22433087990502E-05";"0"
"27/05/2002 21:00";"0.000106927620925855";"3.04350091325002E-07";"0.00010723197101718";"1.22433087990502E-05";"0"
"27/05/2002 22:00";"0.000130674556616116";"2.91284038906757E-07";"0.000130965840655022";"1.22433087990502E-05";"0"
"27/05/2002 23:00";"0.000144954093217941";"2.02785489065045E-07";"0.000145156878707006";"1.22433087990502E-05";"0"
"28/05/2002 00:00";"0.000157178518000249";"9.91044419593176E-09";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/05/2002 01:00";"0.000157188423640683";"4.8037622914278E-12";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/05/2002 02:00";"0.000157188427879297";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/05/2002 03:00";"0.000157188427879297";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/05/2002 04:00";"0.000157188427879297";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/05/2002 05:00";"0.000157188427879297";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/05/2002 06:00";"0.000157188427879297";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/05/2002 07:00";"0.000157188427879297";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/05/2002 08:00";"0.000157188427879297";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/05/2002 09:00";"0.000157188427879297";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"28/05/2002 10:00";"0.000157188427879297";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"28/05/2002 11:00";"0.000157188427879297";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"28/05/2002 12:00";"0.000157188427879297";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"28/05/2002 13:00";"0.000156962911537727";"0";"0.000156962911961588";"1.22433087990502E-05";"5E-05"
"28/05/2002 14:00";"0.000133135263965216";"5.41326600083226E-08";"0.000133189396625224";"1.22433087990502E-05";"5E-05"
"28/05/2002 15:00";"0.000105870719383578";"5.58589301701112E-08";"0.000105926578313748";"1.22433087990502E-05";"5E-05"
"28/05/2002 16:00";"9.06696242246639E-05";"0";"9.06696242246639E-05";"1.1462205051227E-05";"5E-05"
"28/05/2002 17:00";"7.12550106552534E-05";"0";"7.12550106552534E-05";"9.16576633094697E-06";"0"
"28/05/2002 18:00";"7.9625991344452E-05";"2.23121144084773E-07";"7.98491124885368E-05";"9.1519583523557E-06";"0"
"28/05/2002 19:00";"0.000120696183497787";"2.90097701522382E-07";"0.00012098628119931";"1.22433087990502E-05";"0"
"28/05/2002 20:00";"0.00013197675519329";"2.89829157219488E-07";"0.000132266584350509";"1.22433087990502E-05";"0"
"28/05/2002 21:00";"0.000146870199501914";"5.64514721039187E-07";"0.000147434714222953";"1.22433087990502E-05";"0"
"28/05/2002 22:00";"0.000156991996154907";"1.96432289538555E-07";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/05/2002 23:00";"0.000157187661130814";"7.67313631008245E-10";"0.000157188428444445";"1.22433087990502E-05";"0"
"29/05/2002 00:00";"0.000157188425270813";"2.82100599880311E-12";"0.000157188428444445";"1.22433087990502E-05";"0"
"29/05/2002 01:00";"0.000157188427739194";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"29/05/2002 02:00";"0.000157188427739194";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"29/05/2002 03:00";"0.000157188427739194";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"29/05/2002 04:00";"0.000157188427739194";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"29/05/2002 05:00";"0.000157188427739194";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"29/05/2002 06:00";"0.000157188427739194";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"29/05/2002 07:00";"0.000157188427739194";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"29/05/2002 08:00";"0.000157188427739194";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"29/05/2002 09:00";"0.000157188427739194";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"29/05/2002 10:00";"0.000157188427739194";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"29/05/2002 11:00";"0.000153515431103266";"0";"0.000153515431573433";"1.22433087990502E-05";"5E-05"
"29/05/2002 12:00";"0.000121920473425824";"1.26960465124719E-07";"0.000122047433890948";"1.22433087990502E-05";"5E-05"
"29/05/2002 13:00";"8.35335270677015E-05";"4.6706187338945E-08";"8.35802332550405E-05";"1.22433087990502E-05";"5E-05"
"29/05/2002 14:00";"7.85942142222234E-05";"0";"7.85942142222234E-05";"1.22433087990502E-05";"5E-05"
"29/05/2002 15:00";"7.8161023537235E-05";"0";"7.8161023537235E-05";"1.21712938400303E-05";"5E-05"
"29/05/2002 16:00";"7.4022672261623E-05";"0";"7.4022672261623E-05";"1.05240008018042E-05";"5E-05"
"29/05/2002 17:00";"7.23761335814255E-05";"2.21480751217153E-08";"7.23982816565472E-05";"9.93531354910049E-06";"0"
"29/05/2002 18:00";"7.71443099411882E-05";"4.75261647403826E-08";"7.71918361059285E-05";"1.13803235440172E-05";"0"
"29/05/2002 19:00";"9.32398680920665E-05";"2.86270613631335E-07";"9.35261387056978E-05";"1.22433087990502E-05";"0"
"29/05/2002 20:00";"0.000105181506613599";"3.24037091409136E-07";"0.000105505543705008";"1.22433087990502E-05";"0"
"29/05/2002 21:00";"0.000130962330299252";"2.5873258090266E-07";"0.000131221062880155";"1.22433087990502E-05";"0"
"29/05/2002 22:00";"0.000147056298232569";"3.42287639610868E-07";"0.00014739858587218";"1.22433087990502E-05";"0"
"29/05/2002 23:00";"0.000156966358074629";"2.20813440595874E-07";"0.000157187171515225";"1.22433087990502E-05";"0"
"30/05/2002 00:00";"0.000157188400937596";"2.71081994333323E-11";"0.000157188428444445";"1.22433087990502E-05";"0"
"30/05/2002 01:00";"0.000157188427647145";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"30/05/2002 02:00";"0.000157188427647145";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"30/05/2002 03:00";"0.000157188427647145";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"30/05/2002 04:00";"0.000157188427647145";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"30/05/2002 05:00";"0.000157188427647145";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"30/05/2002 06:00";"0.000157188427647145";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"30/05/2002 07:00";"0.000157188427647145";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"30/05/2002 08:00";"0.000157188427647145";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"30/05/2002 09:00";"0.000157188427647145";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"30/05/2002 10:00";"0.000157188427647145";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"30/05/2002 11:00";"0.000157188427647145";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"30/05/2002 12:00";"0.000157188427647145";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"30/05/2002 13:00";"0.000157188427647145";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"30/05/2002 14:00";"0.000151696538700125";"2.44773050711941E-08";"0.000151721016005196";"1.22433087990502E-05";"5E-05"
"30/05/2002 15:00";"0.00014120598945321";"0";"0.00014120598945321";"1.22433087990502E-05";"5E-05"
"30/05/2002 16:00";"0.000139722200130689";"3.21638655802121E-08";"0.00013975436399627";"1.22433087990502E-05";"5E-05"
"30/05/2002 17:00";"0.000145273780515443";"2.60194823277195E-07";"0.00014553397533872";"1.22433087990502E-05";"0"
"30/05/2002 18:00";"0.000155757403640616";"3.01612123750086E-07";"0.000156059015764366";"1.22433087990502E-05";"0"
"30/05/2002 19:00";"0.000157182838503805";"5.58994063996454E-09";"0.000157188428444445";"1.22433087990502E-05";"0"
"30/05/2002 20:00";"0.00015718840660874";"2.18357056005729E-11";"0.000157188428444445";"1.22433087990502E-05";"0"
"30/05/2002 21:00";"0.000157188427802219";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"30/05/2002 22:00";"0.000157188427802219";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"30/05/2002 23:00";"0.000157188427802219";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"31/05/2002 00:00";"0.000157188427802219";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"31/05/2002 01:00";"0.000157188427802219";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"31/05/2002 02:00";"0.000157188427802219";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"31/05/2002 03:00";"0.000157188427802219";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"31/05/2002 04:00";"0.000157188427802219";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"31/05/2002 05:00";"0.000157188427802219";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"31/05/2002 06:00";"0.000157188427802219";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"31/05/2002 07:00";"0.000157188427802219";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"31/05/2002 08:00";"0.000157188427802219";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"31/05/2002 09:00";"0.000157188427802219";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"31/05/2002 10:00";"0.000157188427802219";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"31/05/2002 11:00";"0.000157188427802219";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"31/05/2002 12:00";"0.00015119714755584";"3.7951591262663E-08";"0.000151235099147102";"1.22433087990502E-05";"5E-05"
"31/05/2002 13:00";"0.00012431144785563";"5.27409561000203E-08";"0.00012436418881173";"1.22433087990502E-05";"5E-05"
"31/05/2002 14:00";"9.94771905285018E-05";"4.85516547501597E-08";"9.95257421832519E-05";"1.22433087990502E-05";"5E-05"
"31/05/2002 15:00";"8.78599404476524E-05";"0";"8.78599404476524E-05";"1.22433087990502E-05";"5E-05"
"31/05/2002 16:00";"8.03128978814035E-05";"0";"8.03128978814035E-05";"1.22433087990502E-05";"5E-05"
"31/05/2002 17:00";"8.31638566649987E-05";"1.77177087672008E-07";"8.33410337526707E-05";"1.22433087990502E-05";"0"
"31/05/2002 18:00";"0.000106421238921909";"2.48881060819225E-07";"0.000106670119982728";"1.22433087990502E-05";"0"
"31/05/2002 19:00";"0.000133450178933758";"3.06265944790426E-07";"0.000133756444878549";"1.22433087990502E-05";"0"
"31/05/2002 20:00";"0.000146188768674713";"3.36930353700886E-07";"0.000146525699028414";"1.22433087990502E-05";"0"
"31/05/2002 21:00";"0.000156782248819681";"2.63886762687463E-07";"0.000157046135582368";"1.22433087990502E-05";"0"
"31/05/2002 22:00";"0.000157186841805286";"1.58663915923511E-09";"0.000157188428444445";"1.22433087990502E-05";"0"
"31/05/2002 23:00";"0.000157188422246636";"6.19780922584626E-12";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/06/2002 00:00";"0.000157188427715291";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/06/2002 01:00";"0.000157188427715291";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/06/2002 02:00";"0.000157188427715291";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/06/2002 03:00";"0.000157188427715291";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/06/2002 04:00";"0.000157188427715291";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/06/2002 05:00";"0.000157188427715291";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/06/2002 06:00";"0.000157188427715291";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/06/2002 07:00";"0.000157188427715291";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/06/2002 08:00";"0.000157188427715291";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/06/2002 09:00";"0.000157188427715291";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"1/06/2002 10:00";"0.000157188427715291";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"1/06/2002 11:00";"0.000157188427715291";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"1/06/2002 12:00";"0.000157188427715291";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"1/06/2002 13:00";"0.000142451204879581";"6.49134303414753E-08";"0.000142516118309922";"1.22433087990502E-05";"5E-05"
"1/06/2002 14:00";"0.000112906232403054";"5.51882223861244E-08";"0.00011296142062544";"1.22433087990502E-05";"5E-05"
"1/06/2002 15:00";"0.000100265016539936";"0";"0.000100265016539936";"1.22433087990502E-05";"5E-05"
"1/06/2002 16:00";"8.98670761219928E-05";"0";"8.98670761219928E-05";"1.22433087990502E-05";"5E-05"
"1/06/2002 17:00";"8.97775176435424E-05";"1.07113430192374E-07";"8.98846310737348E-05";"1.22433087990502E-05";"0"
"1/06/2002 18:00";"0.000109921434823019";"2.63797600971339E-07";"0.00011018523242399";"1.22433087990502E-05";"0"
"1/06/2002 19:00";"0.000126758141534876";"3.7474675825056E-07";"0.000127132888293126";"1.22433087990502E-05";"0"
"1/06/2002 20:00";"0.000143361949427382";"5.62824119233302E-07";"0.000143924773546616";"1.22433087990502E-05";"0"
"1/06/2002 21:00";"0.000156761129243086";"3.33952056072892E-08";"0.000156794524448693";"1.22433087990502E-05";"0"
"1/06/2002 22:00";"0.000157188427294126";"7.66879635754473E-13";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/06/2002 23:00";"0.000157188427677566";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/06/2002 00:00";"0.000157188427677566";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/06/2002 01:00";"0.000157188427677566";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/06/2002 02:00";"0.000157188427677566";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/06/2002 03:00";"0.000157188427677566";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/06/2002 04:00";"0.000157188427677566";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/06/2002 05:00";"0.000157188427677566";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/06/2002 06:00";"0.000157188427677566";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/06/2002 07:00";"0.000157188427677566";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/06/2002 08:00";"0.000157188427677566";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/06/2002 09:00";"0.000157188427677566";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"2/06/2002 10:00";"0.000157188427677566";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"2/06/2002 11:00";"0.000157188427677566";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"2/06/2002 12:00";"0.000145110681096561";"1.04444963451457E-07";"0.000145215126060013";"1.22433087990502E-05";"5E-05"
"2/06/2002 13:00";"9.86559501384619E-05";"5.73290253050684E-08";"9.87132791637669E-05";"1.22433087990502E-05";"5E-05"
"2/06/2002 14:00";"7.85942142222234E-05";"0";"7.85942142222234E-05";"1.22433087990502E-05";"5E-05"
"2/06/2002 15:00";"7.85942142222234E-05";"0";"7.85942142222234E-05";"1.22433087990502E-05";"5E-05"
"2/06/2002 16:00";"7.85427930708664E-05";"0";"7.85427930708664E-05";"1.21918876476933E-05";"5E-05"
"2/06/2002 17:00";"7.66657712937647E-05";"0";"7.66657712937647E-05";"1.06085297566658E-05";"0"
"2/06/2002 18:00";"7.78341463323716E-05";"2.02849680129013E-08";"7.78544313003845E-05";"1.15280267754432E-05";"0"
"2/06/2002 19:00";"8.45596436556961E-05";"1.65340365921394E-07";"8.47249840216175E-05";"1.22433087990502E-05";"0"
"2/06/2002 20:00";"0.000107072192661224";"2.87993707963272E-07";"0.000107360186369187";"1.22433087990502E-05";"0"
"2/06/2002 21:00";"0.000133280065297431";"3.36136185206511E-07";"0.000133616201482637";"1.22433087990502E-05";"0"
"2/06/2002 22:00";"0.000154414164634768";"1.84633923786311E-07";"0.000154598798558554";"1.22433087990502E-05";"0"
"2/06/2002 23:00";"0.000157188035534312";"3.92910132987525E-10";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/06/2002 00:00";"0.000157188427722184";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/06/2002 01:00";"0.000157188427722184";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/06/2002 02:00";"0.000157188427722184";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/06/2002 03:00";"0.000157188427722184";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/06/2002 04:00";"0.000157188427722184";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/06/2002 05:00";"0.000157188427722184";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/06/2002 06:00";"0.000157188427722184";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/06/2002 07:00";"0.000157188427722184";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/06/2002 08:00";"0.000157188427722184";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/06/2002 09:00";"0.000157188427722184";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"3/06/2002 10:00";"0.000157188427722184";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"3/06/2002 11:00";"0.000157188427722184";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"3/06/2002 12:00";"0.000157188427722184";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"3/06/2002 13:00";"0.000152743690809756";"3.51335971041946E-08";"0.000152778824767991";"1.22433087990502E-05";"5E-05"
"3/06/2002 14:00";"0.000120868222348865";"7.48073718180851E-08";"0.000120943029720683";"1.22433087990502E-05";"5E-05"
"3/06/2002 15:00";"8.83549020209256E-05";"5.85030213960531E-08";"8.84134050423216E-05";"1.22433087990502E-05";"5E-05"
"3/06/2002 16:00";"7.75076374990586E-05";"3.37906503528741E-09";"7.75110165640939E-05";"1.12300903041902E-05";"5E-05"
"3/06/2002 17:00";"7.51305898379813E-05";"0";"7.51305898379813E-05";"9.71708736865323E-06";"0"
"3/06/2002 18:00";"8.50166805438901E-05";"2.21520823921286E-07";"8.52382013678114E-05";"1.10036310770753E-05";"0"
"3/06/2002 19:00";"0.000111194320861678";"2.63931620925037E-07";"0.000111458252482603";"1.22433087990502E-05";"0"
"3/06/2002 20:00";"0.000124271991253405";"2.3140703480004E-07";"0.000124503398288205";"1.22433087990502E-05";"0"
"3/06/2002 21:00";"0.000151660778440247";"2.40342257371154E-07";"0.000151901120697619";"1.22433087990502E-05";"0"
"3/06/2002 22:00";"0.00015718718418478";"1.24411676171827E-09";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/06/2002 23:00";"0.000157188427872832";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"4/06/2002 00:00";"0.000157188427872832";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"4/06/2002 01:00";"0.000157188427872832";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"4/06/2002 02:00";"0.000157188427872832";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"4/06/2002 03:00";"0.000157188427872832";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"4/06/2002 04:00";"0.000157188427872832";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"4/06/2002 05:00";"0.000157188427872832";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"4/06/2002 06:00";"0.000157188427872832";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"4/06/2002 07:00";"0.000157188427872832";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"4/06/2002 08:00";"0.000157188427872832";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"4/06/2002 09:00";"0.000157188427872832";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"4/06/2002 10:00";"0.000157188427872832";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"4/06/2002 11:00";"0.000157188427872832";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"4/06/2002 12:00";"0.000157188427872832";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"4/06/2002 13:00";"0.000154590747392686";"3.36845098925634E-08";"0.000154624432188385";"1.22433087990502E-05";"5E-05"
"4/06/2002 14:00";"0.000129280613885361";"6.17189104304779E-08";"0.000129342332795791";"1.22433087990502E-05";"5E-05"
"4/06/2002 15:00";"0.000108937894166522";"2.30062605587567E-08";"0.000108960900427081";"1.22433087990502E-05";"5E-05"
"4/06/2002 16:00";"9.85516082336217E-05";"0";"9.85516082336217E-05";"1.22433087990502E-05";"5E-05"
"4/06/2002 17:00";"9.51176618821323E-05";"4.89606811371028E-08";"9.51666225632693E-05";"1.22433087990502E-05";"0"
"4/06/2002 18:00";"0.000104881991945037";"2.09258239961139E-07";"0.000105091250184998";"1.22433087990502E-05";"0"
"4/06/2002 19:00";"0.000129682128161685";"1.87093588300893E-07";"0.000129869221749986";"1.22433087990502E-05";"0"
"4/06/2002 20:00";"0.000142342599344147";"5.16778185390454E-07";"0.000142859377529538";"1.22433087990502E-05";"0"
"4/06/2002 21:00";"0.000156915675612151";"2.56608257984617E-08";"0.000156941336437949";"1.22433087990502E-05";"0"
"4/06/2002 22:00";"0.000157188427465419";"4.89513191933741E-13";"0.000157188428444445";"1.22433087990502E-05";"0"
"4/06/2002 23:00";"0.000157188427465419";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"5/06/2002 00:00";"0.000157188427465419";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"5/06/2002 01:00";"0.000157188427465419";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"5/06/2002 02:00";"0.000157188427465419";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"5/06/2002 03:00";"0.000157188427465419";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"5/06/2002 04:00";"0.000157188427465419";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"5/06/2002 05:00";"0.000157188427465419";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"5/06/2002 06:00";"0.000157188427465419";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"5/06/2002 07:00";"0.000157188427465419";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"5/06/2002 08:00";"0.000157188427465419";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"5/06/2002 09:00";"0.000157188427465419";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"5/06/2002 10:00";"0.000157188427465419";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"5/06/2002 11:00";"0.000157188427465419";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"5/06/2002 12:00";"0.000149134236982485";"9.06783141698631E-08";"0.000149224915296655";"1.22433087990502E-05";"5E-05"
"5/06/2002 13:00";"0.00010551476013787";"5.4339745547154E-08";"0.000105569099883417";"1.22433087990502E-05";"5E-05"
"5/06/2002 14:00";"7.95648168668594E-05";"2.49725950773855E-08";"7.95897894619368E-05";"1.22433087990502E-05";"5E-05"
"5/06/2002 15:00";"7.85942142222234E-05";"0";"7.85942142222234E-05";"1.22433087990502E-05";"5E-05"
