1;"eplusout"

"Date/Time";"[1] Water Use Equipment Heating Rate (W)";"[1] Water Use Equipment Heating Rate (W)";"[1] Water Heater Electricity Rate (W)";"[1] System Node Temperature (C)";"[1] Site Outdoor Air Dewpoint Temperature (C)";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] Site Direct Solar Radiation Rate per Area (W/m2)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)"
;"4299 WATER OUTLET";"4292 WATER OUTLET";"AUX HW LOOP WATER HEATER";"AUX HW LOOP SUPPLY SIDE INLET";"Environment";"Environment";"Environment";"AUX HW LOOP WATER HEATER DHW INLET NODE";"AUX HW LOOP SUPPLY SIDE OUTLET"
"22/03/2002 07:00";"0";"0";"0";"17.0845883524753";"6";"79.25";"37.5";"17.0845883524753";"54.8794568674424"
"22/03/2002 08:00";"7012.96096653269";"928.866325196696";"608.317313449749";"17.0388396130179";"6";"196.5";"104.25";"49.6411634871391";"52.7845502606859"
"22/03/2002 09:00";"6955.6898341208";"921.280766606373";"2586.97246447604";"17.0380642085171";"7.5";"301.5";"115.5";"43.4077217564245";"52.5869457871238"
"22/03/2002 10:00";"6917.16798773001";"916.178550000924";"3576.38474141281";"17.0380642085171";"7.475";"400.5";"82";"40.2143345900597";"52.3573772628312"
"22/03/2002 11:00";"0";"0";"0";"17.0380642085171";"7.075";"469.25";"153.25";"17.0380642085171";"53.6802628719573"
"22/03/2002 12:00";"0";"0";"0";"17.0380642085171";"7";"476.5";"257.5";"17.0380642085171";"53.6802628719573"
"22/03/2002 13:00";"0";"0";"0";"17.0380642085171";"5.95";"485";"108.5";"17.0380642085171";"53.6802628719573"
"22/03/2002 14:00";"0";"0";"0";"17.0380642085171";"6.65";"450.5";"91.25";"17.0380642085171";"53.6802628719573"
"22/03/2002 15:00";"0";"0";"0";"17.0380642085171";"7";"346";"101.5";"17.0380642085171";"53.6802628719573"
"22/03/2002 16:00";"0";"0";"0";"17.0380642085171";"6.85";"256";"42.25";"17.0380642085171";"53.6802628719573"
"22/03/2002 17:00";"0";"0";"0";"17.0380642085171";"6.2";"128";"65.75";"17.0380642085171";"53.6802628719573"
"22/03/2002 18:00";"0";"0";"0";"17.0380642085171";"6.75";"20.5";"17.5";"17.0380642085171";"53.6802628719573"
"22/03/2002 19:00";"0";"0";"0";"17.0380642085171";"7.15";"0";"0";"17.0380642085171";"53.6802628719573"
"22/03/2002 20:00";"1437.16479709608";"190.352404662064";"0";"17.0380707622802";"6.3";"0";"0";"54.975717985498";"53.875109546866"
"22/03/2002 21:00";"1454.37885637811";"192.632405943025";"0";"17.0380713580034";"6.75";"0";"0";"54.984686759717";"54.1941086322539"
"22/03/2002 22:00";"1463.26237500665";"193.809027535913";"0";"17.0380713580071";"6.4";"0";"0";"54.9290549268585";"54.4150538734848"
"22/03/2002 23:00";"1466.12653375314";"194.188385216973";"0";"17.0380713580071";"6.05";"0";"0";"54.154708995267";"54.4737524939613"
"23/03/2002 00:00";"0";"0";"0";"17.0380713580071";"5.25";"0";"0";"17.0380713580071";"54.3854038132392"
"23/03/2002 01:00";"0";"0";"0";"17.0380713580071";"6.05";"0";"0";"17.0380713580071";"54.3854038132392"
"23/03/2002 02:00";"0";"0";"0";"17.0380713580071";"6.1";"0";"0";"17.0380713580071";"54.3854038132392"
"23/03/2002 03:00";"0";"0";"0";"17.0380713580071";"6";"0";"0";"17.0380713580071";"54.3854038132392"
"23/03/2002 04:00";"0";"0";"0";"17.0380713580071";"5.025";"0";"0";"17.0380713580071";"54.3854038132392"
"23/03/2002 05:00";"0";"0";"0";"17.0380713580071";"4.925";"0";"0";"17.0380713580071";"54.3854038132392"
"23/03/2002 06:00";"0";"0";"0";"17.0380713580071";"5.75";"12.5";"14.75";"17.0380713580071";"54.3854038132392"
"23/03/2002 07:00";"0";"0";"0";"17.0380713580071";"5.025";"78";"109.25";"17.0380713580071";"54.3854038132392"
"23/03/2002 08:00";"6994.22825864637";"926.385178984934";"1003.49256840593";"16.9912456174303";"4.925";"192.25";"224.5";"48.8485612021661";"52.6737440047243"
"23/03/2002 09:00";"6914.0268969411";"915.762512684857";"2202.07817098256";"16.9904519586228";"5.75";"304";"150";"42.822017613299";"52.3252035652897"
"23/03/2002 10:00";"6944.07581033202";"919.74248974316";"3480.45971503443";"16.9904519586228";"5.925";"395.5";"240.75";"40.8716998333185";"52.4539075798008"
"23/03/2002 11:00";"0";"0";"0";"16.9904519586228";"6.275";"547.75";"172.75";"16.9904519586228";"51.8925745857484"
"23/03/2002 12:00";"0";"0";"0";"16.9904519586228";"6.85";"676.5";"34.75";"16.9904519586228";"51.8925745857484"
"23/03/2002 13:00";"0";"0";"0";"16.9904519586228";"7.225";"461";"93.5";"16.9904519586228";"51.8925745857484"
"23/03/2002 14:00";"0";"0";"0";"16.9904519586228";"7.825";"434.25";"107";"16.9904519586228";"51.8925745857484"
"23/03/2002 15:00";"0";"0";"0";"16.9904519586228";"7.25";"345";"111.5";"16.9904519586228";"51.8925745857484"
"23/03/2002 16:00";"0";"0";"0";"16.9904519586228";"7";"254.25";"114.75";"16.9904519586228";"51.8925745857484"
"23/03/2002 17:00";"0";"0";"0";"16.9904519586228";"7";"116.25";"184.5";"16.9904519586228";"51.8925745857484"
"23/03/2002 18:00";"0";"0";"0";"16.9904519586228";"7";"16.5";"0";"16.9904519586228";"51.8925745857484"
"23/03/2002 19:00";"0";"0";"0";"16.9904519586228";"6.025";"0";"0";"16.9904519586228";"51.8925745857484"
"23/03/2002 20:00";"1386.11268345416";"183.590554793172";"0";"16.9904584640526";"5.925";"0";"0";"54.9708221995424";"52.3568622091218"
"23/03/2002 21:00";"1412.59424435076";"187.098036194094";"0";"16.9904590553825";"6";"0";"0";"54.9779769862088";"53.1101735221244"
"23/03/2002 22:00";"1433.62782351953";"189.883932690803";"0";"16.9904590553861";"6.45";"0";"0";"54.923747311626";"53.6353186694042"
"23/03/2002 23:00";"1443.90951217572";"191.245741833114";"0";"16.9904590553861";"5.4";"0";"0";"53.7617404935141";"53.8629451037359"
"24/03/2002 00:00";"0";"0";"0";"16.9904590553861";"5";"0";"0";"16.9904590553861";"53.8076711814093"
"24/03/2002 01:00";"0";"0";"0";"16.9904590553861";"5.3";"0";"0";"16.9904590553861";"53.8076711814093"
"24/03/2002 02:00";"0";"0";"0";"16.9904590553861";"5.25";"0";"0";"16.9904590553861";"53.8076711814093"
"24/03/2002 03:00";"0";"0";"0";"16.9904590553861";"5.05";"0";"0";"16.9904590553861";"53.8076711814093"
"24/03/2002 04:00";"0";"0";"0";"16.9904590553861";"5.075";"0";"0";"16.9904590553861";"53.8076711814093"
"24/03/2002 05:00";"0";"0";"0";"16.9904590553861";"5.025";"0";"0";"16.9904590553861";"53.8076711814093"
"24/03/2002 06:00";"0";"0";"0";"16.9904590553861";"5";"13.5";"23.25";"16.9904590553861";"53.8076711814093"
"24/03/2002 07:00";"0";"0";"0";"16.9904590553861";"5.225";"81";"133.75";"16.9904590553861";"53.8076711814093"
"24/03/2002 08:00";"6959.74887474141";"921.818386331205";"1013.18154381769";"16.9425701797099";"6.575";"184.5";"273.75";"48.4769103711518";"52.4700363376529"
"24/03/2002 09:00";"6911.52729250692";"915.431440204018";"2167.82896441168";"16.9417585017074";"6.25";"288.25";"296.5";"43.1790119082601";"52.2278500251875"
"24/03/2002 10:00";"6955.44015935272";"921.247697195973";"3410.18916251458";"16.9417585017074";"6.9";"415.25";"219.75";"41.5339611385585";"52.4644851614466"
"24/03/2002 11:00";"0";"0";"0";"16.9417585017074";"7.8";"456.5";"288.5";"16.9417585017074";"52.4286422759438"
"24/03/2002 12:00";"0";"0";"0";"16.9417585017074";"5.75";"434.75";"312.75";"16.9417585017074";"52.4286422759438"
"24/03/2002 13:00";"0";"0";"0";"16.9417585017074";"5.6";"471.5";"203.75";"16.9417585017074";"52.4286422759438"
"24/03/2002 14:00";"0";"0";"0";"16.9417585017074";"5.95";"394.75";"319.75";"16.9417585017074";"52.4286422759438"
"24/03/2002 15:00";"0";"0";"0";"16.9417585017074";"6";"321.75";"266.75";"16.9417585017074";"52.4286422759438"
"24/03/2002 16:00";"0";"0";"0";"16.9417585017074";"6.75";"238.5";"100.75";"16.9417585017074";"52.4286422759438"
"24/03/2002 17:00";"0";"0";"0";"16.9417585017074";"7.75";"122.75";"54.75";"16.9417585017074";"52.4286422759438"
"24/03/2002 18:00";"0";"0";"0";"16.9417585017074";"8";"16";"0";"16.9417585017074";"52.4286422759438"
"24/03/2002 19:00";"0";"0";"0";"16.9417585017073";"7.4";"0";"0";"16.9417585017073";"52.4286422759437"
"24/03/2002 20:00";"1404.08851753825";"185.971453108123";"0";"16.941764957708";"7.05";"0";"0";"54.9785437088243";"52.8132158060757"
"24/03/2002 21:00";"1427.65770992857";"189.093191447739";"0";"16.9417655445449";"7.75";"0";"0";"54.9891685166271";"53.4375623487057"
"24/03/2002 22:00";"1445.48654096648";"191.454619216661";"0";"16.9417655445485";"7.475";"0";"0";"54.9456841741228";"53.8777339685242"
"24/03/2002 23:00";"1457.00001267818";"192.979577962351";"0";"16.9417655445485";"7.075";"0";"0";"54.8743877392743";"54.1716910137783"
"25/03/2002 00:00";"0";"0";"0";"16.9417655445485";"7.75";"0";"0";"16.9417655445485";"54.2829151566636"
"25/03/2002 01:00";"0";"0";"0";"16.9417655445485";"7.775";"0";"0";"16.9417655445485";"54.2829151566636"
"25/03/2002 02:00";"0";"0";"0";"16.9417655445485";"7.925";"0";"0";"16.9417655445485";"54.2829151566636"
"25/03/2002 03:00";"0";"0";"0";"16.9417655445485";"8";"0";"0";"16.9417655445485";"54.2829151566636"
"25/03/2002 04:00";"0";"0";"0";"16.9417655445485";"8.075";"0";"0";"16.9417655445485";"54.2829151566636"
"25/03/2002 05:00";"0";"0";"0";"16.9417655445485";"7.275";"0";"0";"16.9417655445485";"54.2829151566636"
"25/03/2002 06:00";"0";"0";"0";"16.9417655445485";"7.74999806089741";"12";"0.5";"16.9417655445485";"54.2829151566636"
"25/03/2002 07:00";"0";"0";"0";"16.9417655445485";"7.55";"77.5";"26.5";"16.9417655445485";"54.2829151566637"
"25/03/2002 08:00";"7316.91744499545";"969.12534539042";"0";"16.8928277148113";"7.1";"193";"107.25";"53.5274609782586";"54.2480410725463"
"25/03/2002 09:00";"6876.91130834521";"910.846554853194";"1027.24205332209";"16.8919982578751";"7";"299.5";"115.5";"46.7897371923522";"51.908244987432"
"25/03/2002 10:00";"6963.67544606355";"922.338460504158";"3319.73381855381";"16.8919982578751";"7.375";"379.5";"144.25";"42.4647137908901";"52.4582327186713"
"25/03/2002 11:00";"0";"0";"0";"16.8919982578751";"7.875";"396.75";"353";"16.8919982578751";"53.2225834093059"
"25/03/2002 12:00";"0";"0";"0";"16.8919982578751";"8";"427.5";"289.75";"16.8919982578751";"53.2225834093059"
"25/03/2002 13:00";"0";"0";"0";"16.8919982578751";"7.625";"457.5";"94.25";"16.8919982578751";"53.2225834093059"
"25/03/2002 14:00";"0";"0";"0";"16.8919982578751";"7.125";"430";"149.75";"16.8919982578751";"53.2225834093059"
"25/03/2002 15:00";"0";"0";"0";"16.8919982578751";"7";"349.5";"260.25";"16.8919982578751";"53.2225834093059"
"25/03/2002 16:00";"0";"0";"0";"16.8919982578751";"5.875";"263.5";"247.5";"16.8919982578751";"53.2225834093059"
"25/03/2002 17:00";"0";"0";"0";"16.8919982578751";"4.375";"91";"359.75";"16.8919982578751";"53.2225834093059"
"25/03/2002 18:00";"0";"0";"0";"16.8919982578751";"4";"18.5";"44.5";"16.8919982578751";"53.2225834093059"
"25/03/2002 19:00";"0";"0";"0";"16.8919982578751";"3.625";"0";"0";"16.8919982578751";"53.2225834093059"
"25/03/2002 20:00";"1429.47820263562";"189.334315614679";"0";"16.8920046633917";"4.625";"0";"0";"54.983883157072";"53.4881760326712"
"25/03/2002 21:00";"1449.03944813621";"191.925201591531";"0";"16.8920052456421";"5";"0";"0";"54.9851017704779";"53.9191568349317"
"25/03/2002 22:00";"1461.07778227052";"193.519678338541";"0";"16.8920052456456";"4.775";"0";"0";"54.9312584939188";"54.2182571216884"
"25/03/2002 23:00";"1469.11429521681";"194.584114071672";"0";"16.8920052456456";"4.925";"0";"0";"54.9104453443493";"54.4214028045212"
"26/03/2002 00:00";"0";"0";"0";"16.8920052456456";"5.75";"0";"0";"16.8920052456456";"54.4946581927104"
"26/03/2002 01:00";"0";"0";"0";"16.8920052456456";"5.25";"0";"0";"16.8920052456456";"54.4946581927104"
"26/03/2002 02:00";"0";"0";"0";"16.8920052456456";"5";"0";"0";"16.8920052456456";"54.4946581927104"
"26/03/2002 03:00";"0";"0";"0";"16.8920052456456";"5";"0";"0";"16.8920052456456";"54.4946581927104"
"26/03/2002 04:00";"0";"0";"0";"16.8920052456456";"4.25";"0";"0";"16.8920052456456";"54.4946581927104"
"26/03/2002 05:00";"0";"0";"0";"16.8920052456456";"4";"0";"0";"16.8920052456456";"54.4946581927104"
"26/03/2002 06:00";"0";"0";"0";"16.8920052456456";"3.25";"12";"0.75";"16.8920052456456";"54.4946581927104"
"26/03/2002 07:00";"0";"0";"0";"16.8920052456456";"3";"77.5";"27.25";"16.8920052456456";"54.4946581927104"
"26/03/2002 08:00";"7270.7787398042";"963.014276222225";"0";"16.8420329534304";"5.25";"193";"107.25";"52.4988941847599";"53.9429346509312"
"26/03/2002 09:00";"6903.50421071076";"914.368783426043";"2041.95536505218";"16.8411859631888";"6.75";"307.25";"117.75";"45.8078617577679";"52.0880338550466"
"26/03/2002 10:00";"6923.32793681463";"916.99443494552";"2331.38699139884";"16.8411859631888";"6.7";"426.25";"83";"42.1549751804577";"52.1895147015481"
"26/03/2002 11:00";"0";"0";"772.164007106732";"16.8411859631888";"6.15";"479.25";"94.75";"16.8411859631888";"54.8550721664493"
"26/03/2002 12:00";"0";"0";"0";"16.8411859631888";"6";"464";"139.25";"16.8411859631888";"55"
"26/03/2002 13:00";"0";"0";"0";"16.8411859631888";"4.875";"464.25";"125.75";"16.8411859631888";"55"
"26/03/2002 14:00";"0";"0";"0";"16.8411859631888";"3.375";"445.25";"94";"16.8411859631888";"55"
"26/03/2002 15:00";"0";"0";"0";"16.8411859631888";"3.75";"340.75";"113.25";"16.8411859631888";"55"
"26/03/2002 16:00";"0";"0";"0";"16.8411859631888";"3.7";"249.5";"79.25";"16.8411859631888";"55"
"26/03/2002 17:00";"0";"0";"0";"16.8411859631888";"5.4";"112.25";"75.75";"16.8411859631888";"55"
"26/03/2002 18:00";"0";"0";"0";"16.8411859631888";"5.25";"14.5";"0";"16.8411859631888";"55"
"26/03/2002 19:00";"0";"0";"0";"16.8411859631888";"6.65";"0";"0";"16.8411859631888";"55"
"26/03/2002 20:00";"1484.55675319676";"196.629466849805";"0";"16.8411923171184";"6.3";"0";"0";"54.978199312717";"54.9956255380559"
"26/03/2002 21:00";"1494.28422318059";"197.917869757002";"0";"16.8411928946789";"5.25";"0";"0";"54.9810339431583";"54.9930217233538"
"26/03/2002 22:00";"1493.68850003168";"197.838966256069";"0";"16.8411928946824";"5.9";"0";"0";"54.9142821370471";"54.9811613813555"
"26/03/2002 23:00";"1488.89730986285";"197.204373360618";"0";"16.8411928946824";"6.05";"0";"0";"53.9146180344743";"54.840389396769"
"27/03/2002 00:00";"0";"0";"0";"16.8411928946824";"5.85";"0";"0";"16.8411928946824";"54.6543836786651"
"27/03/2002 01:00";"0";"0";"0";"16.8411928946824";"5.65";"0";"0";"16.8411928946824";"54.6543836786651"
"27/03/2002 02:00";"0";"0";"0";"16.8411928946824";"5.9";"0";"0";"16.8411928946824";"54.6543836786651"
"27/03/2002 03:00";"0";"0";"0";"16.8411928946824";"5.25";"0";"0";"16.8411928946824";"54.6543836786651"
"27/03/2002 04:00";"0";"0";"0";"16.8411928946824";"4.85";"0";"0";"16.8411928946824";"54.6543836786651"
"27/03/2002 05:00";"0";"0";"0";"16.8411928946824";"4.2";"0";"0";"16.8411928946824";"54.6543836786651"
"27/03/2002 06:00";"0";"0";"0";"16.8411928946824";"4";"12";"0.25";"16.8411928946824";"54.6543836786651"
"27/03/2002 07:00";"0";"0";"0";"16.8411928946824";"4.975";"77.5";"25.75";"16.8411928946824";"54.6543836786651"
"27/03/2002 08:00";"7050.34518650439";"933.817863240494";"1010.3581985919";"16.7902009379176";"5.525";"192.75";"107.5";"48.5995590237677";"52.7573862791722"
"27/03/2002 09:00";"6940.3220197016";"919.245300364084";"2204.02734656164";"16.7893366651785";"5.9";"298.5";"116.5";"42.4796711227479";"52.2386611935968"
"27/03/2002 10:00";"6972.26496735898";"923.476142165151";"3634.917409424";"16.7893366651785";"5.55";"378";"145.5";"39.5465530507771";"52.3978305052181"
"27/03/2002 11:00";"0";"0";"0";"16.7893366651785";"6.6";"394";"354.5";"16.7893366651785";"50.0090939151027"
"27/03/2002 12:00";"0";"0";"0";"16.7893366651785";"7.75";"425.25";"289.75";"16.7893366651785";"50.0090939151027"
"27/03/2002 13:00";"0";"0";"0";"16.7893366651785";"7.25";"453.5";"91";"16.7893366651785";"50.0090939151027"
"27/03/2002 14:00";"0";"0";"0";"16.7893366651785";"6.85";"424";"103.25";"16.7893366651785";"50.0090939151027"
"27/03/2002 15:00";"0";"0";"0";"16.7893366651785";"6.575";"339.5";"134.75";"16.7893366651785";"50.0090939151027"
"27/03/2002 16:00";"0";"0";"0";"16.7893366651785";"6.35";"250.75";"108.25";"16.7893366651785";"50.0090939151027"
"27/03/2002 17:00";"0";"0";"0";"16.7893366651785";"6.525";"120";"57";"16.7893366651785";"50.0090939151027"
"27/03/2002 18:00";"0";"0";"0";"16.7893366651785";"6.9";"13.5";"0";"16.7893366651785";"50.0090939151027"
"27/03/2002 19:00";"0";"0";"0";"16.7893366651785";"6.025";"0";"0";"16.7893366651785";"50.0090939151028"
"27/03/2002 20:00";"1334.56472669353";"176.763030528294";"0";"16.7893429664879";"5.925";"0";"0";"54.9707607193749";"50.757887600851"
"27/03/2002 21:00";"1374.41999011118";"182.041858151486";"0";"16.7893435392674";"6";"0";"0";"54.9856197097027";"51.9694066432214"
"27/03/2002 22:00";"1409.29806470295";"186.661457366511";"0";"16.7893435392709";"7.05";"0";"0";"54.9314619199609";"52.8282075021784"
"27/03/2002 23:00";"1429.98902553993";"189.40197408251";"0";"16.7893435392709";"7.85";"0";"0";"54.1081806208775";"53.335559647395"
"28/03/2002 00:00";"0";"0";"0";"16.7893435392709";"7.775";"0";"0";"16.7893435392709";"53.4209182493175"
"28/03/2002 01:00";"0";"0";"0";"16.7893435392709";"7.475";"0";"0";"16.7893435392709";"53.4209182493175"
"28/03/2002 02:00";"0";"0";"0";"16.7893435392709";"7.85";"0";"0";"16.7893435392709";"53.4209182493175"
"28/03/2002 03:00";"0";"0";"0";"16.7893435392709";"8";"0";"0";"16.7893435392709";"53.4209182493175"
"28/03/2002 04:00";"0";"0";"0";"16.7893435392709";"6.425";"0";"0";"16.7893435392709";"53.4209182493175"
"28/03/2002 05:00";"0";"0";"0";"16.7893435392709";"5.9";"0";"0";"16.7893435392709";"53.4209182493175"
"28/03/2002 06:00";"0";"0";"0";"16.7893435392709";"5.975";"11.75";"0";"16.7893435392709";"53.4209182493175"
"28/03/2002 07:00";"0";"0";"0";"16.7893435392709";"6.3";"76.5";"24.5";"16.7893435392709";"53.4209182493175"
"28/03/2002 08:00";"6979.15403317045";"924.388598583328";"1006.38747404879";"16.737347017888";"6.85";"192";"105.75";"48.76533523488";"52.3687696332127"
"28/03/2002 09:00";"6947.5923849363";"920.208259871577";"2232.81497136042";"16.7364657185916";"7";"298";"115.5";"42.4877043227612";"52.2046504576752"
"28/03/2002 10:00";"6980.13651743425";"924.518728574361";"3851.026975354";"16.7364657185916";"7";"376.5";"144.25";"39.3559543250715";"52.3877617102631"
"28/03/2002 11:00";"0";"0";"702.908563272312";"16.7364657185916";"7.75";"393.5";"353";"16.7364657185916";"54.8802611584379"
"28/03/2002 12:00";"0";"0";"0";"16.7364657185916";"8";"423.5";"289.75";"16.7364657185916";"55"
"28/03/2002 13:00";"0";"0";"0";"16.7364657185916";"7.25";"434.75";"156.75";"16.7364657185916";"55"
"28/03/2002 14:00";"0";"0";"0";"16.7364657185916";"7.75";"363.75";"344.75";"16.7364657185916";"55"
"28/03/2002 15:00";"0";"0";"0";"16.7364657185916";"7.25";"305.5";"269.75";"16.7364657185916";"55"
"28/03/2002 16:00";"0";"0";"0";"16.7364657185916";"7.15";"204.25";"101.75";"16.7364657185916";"55"
"28/03/2002 17:00";"0";"0";"0";"16.7364657185916";"7.05";"117.5";"17.25";"16.7364657185916";"55"
"28/03/2002 18:00";"0";"0";"0";"16.7364657185916";"7";"13";"0";"16.7364657185916";"55"
"28/03/2002 19:00";"0";"0";"0";"16.7364657185916";"6.475";"0";"0";"16.7364657185916";"55"
"28/03/2002 20:00";"1489.77914708186";"197.321172655659";"0";"16.7364719662176";"6.075";"0";"0";"54.9730263257619";"54.9942429822692"
"28/03/2002 21:00";"1498.37305434778";"198.459435238222";"0";"16.7364725341136";"6";"0";"0";"54.9895196157323";"54.9927271257433"
"28/03/2002 22:00";"1497.73290112204";"198.374646975861";"0";"16.7364725341171";"6";"0";"0";"54.9100358613314";"54.9808401374854"
"28/03/2002 23:00";"1496.52904733771";"198.215196603035";"0";"16.7364725341171";"6";"0";"0";"54.8599576850959";"54.9522492133334"
"29/03/2002 00:00";"0";"0";"0";"16.7364725341171";"6";"0";"0";"16.7364725341171";"54.936587260891"
"29/03/2002 01:00";"0";"0";"0";"16.7364725341171";"6.6";"0";"0";"16.7364725341171";"54.936587260891"
"29/03/2002 02:00";"0";"0";"0";"16.7364725341171";"6.875";"0";"0";"16.7364725341171";"54.936587260891"
"29/03/2002 03:00";"0";"0";"0";"16.7364725341171";"6.975";"0";"0";"16.7364725341171";"54.936587260891"
"29/03/2002 04:00";"0";"0";"0";"16.7364725341171";"7.3";"0";"0";"16.7364725341171";"54.936587260891"
"29/03/2002 05:00";"0";"0";"0";"16.7364725341171";"7.1";"0";"0";"16.7364725341171";"54.936587260891"
"29/03/2002 06:00";"0";"0";"0";"16.7364725341171";"7";"11.75";"0";"16.7364725341171";"54.9365872608911"
"29/03/2002 07:00";"0";"0";"0";"16.7364725341171";"6.925";"80.25";"3.75";"16.7364725341171";"54.936587260891"
"29/03/2002 08:00";"7131.06217670264";"944.508824508379";"0";"16.683486845568";"6.225";"194";"98";"50.2076336639299";"53.033308960324"
"29/03/2002 09:00";"6966.82573032997";"922.755715495857";"2822.24687839632";"16.6825887805776";"6";"269.75";"305.25";"44.3733966252968";"52.267326735698"
"29/03/2002 10:00";"7014.20935070678";"929.031673617392";"2613.94953741832";"16.6825887805776";"5.55";"393.25";"160.75";"41.8438679757434";"52.530925021843"
"29/03/2002 11:00";"0";"0";"0";"16.6825887805776";"6.6";"460.25";"112";"16.6825887805776";"50.9308903159628"
"29/03/2002 12:00";"0";"0";"0";"16.6825887805776";"6.25";"459.75";"138.75";"16.6825887805776";"50.9308903159628"
"29/03/2002 13:00";"0";"0";"0";"16.6825887805776";"6.975";"458.75";"123.75";"16.6825887805776";"50.9308903159628"
"29/03/2002 14:00";"0";"0";"0";"16.6825887805776";"6.325";"440.75";"77";"16.6825887805776";"50.9308903159628"
"29/03/2002 15:00";"0";"0";"0";"16.6825887805776";"6";"339.25";"69.75";"16.6825887805776";"50.9308903159628"
"29/03/2002 16:00";"0";"0";"0";"16.6825887805776";"7.95";"237";"87";"16.6825887805776";"50.9308903159628"
"29/03/2002 17:00";"0";"0";"0";"16.6825887805776";"8.15";"107.5";"72";"16.6825887805776";"50.9308903159628"
"29/03/2002 18:00";"0";"0";"0";"16.6825887805776";"8";"12.5";"0";"16.6825887805776";"50.9308903159628"
"29/03/2002 19:00";"0";"0";"0";"16.6825887805776";"7.625";"0";"0";"16.6825887805776";"50.9308903159628"
"29/03/2002 20:00";"1368.71755199379";"181.286570511352";"0";"16.6825949735231";"7.125";"0";"0";"54.9705574109353";"51.5404830104234"
"29/03/2002 21:00";"1401.10822356632";"185.576713322329";"0";"16.6825955364488";"7";"0";"0";"54.9867436260494";"52.5280201279584"
"29/03/2002 22:00";"1426.29326330184";"188.912470561062";"0";"16.6825955364523";"7.225";"0";"0";"54.0332603705286";"53.1270492994497"
"29/03/2002 23:00";"1426.6171874582";"188.955374299183";"0";"16.6825955364523";"7.075";"0";"0";"52.1144735181252";"53.0907769645833"
"30/03/2002 00:00";"0";"0";"0";"16.6825955364523";"7";"0";"0";"16.6825955364523";"52.8956873993718"
"30/03/2002 01:00";"0";"0";"0";"16.6825955364523";"6.85";"0";"0";"16.6825955364523";"52.8956873993718"
"30/03/2002 02:00";"0";"0";"0";"16.6825955364523";"6.95";"0";"0";"16.6825955364523";"52.8956873993718"
"30/03/2002 03:00";"0";"0";"0";"16.6825955364523";"7";"0";"0";"16.6825955364523";"52.8956873993718"
"30/03/2002 04:00";"0";"0";"0";"16.6825955364523";"6.625";"0";"0";"16.6825955364523";"52.8956873993718"
"30/03/2002 05:00";"0";"0";"0";"16.6825955364523";"6.875";"0";"0";"16.6825955364523";"52.8956873993718"
"30/03/2002 06:00";"0";"0";"0";"16.6825955364523";"7";"11.75";"0";"16.6825955364523";"52.8956873993719"
"30/03/2002 07:00";"0";"0";"0";"16.6825955364523";"6.925";"76.25";"24.5";"16.6825955364523";"52.8956873993718"
"30/03/2002 08:00";"6935.49955661957";"918.606565372862";"998.916064190954";"16.6286363709564";"6.975";"191";"106";"47.0037467848747";"52.0272075409498"
"30/03/2002 09:00";"7009.89824995583";"928.460668541049";"3430.51680552875";"16.6277218063113";"5.5";"297";"116.25";"41.2630590284075";"52.4739334075255"
"30/03/2002 10:00";"6996.1885469347";"926.644819069542";"3783.05344255456";"16.6277218063113";"5.9";"393.75";"82";"38.4205634042765";"52.3565697471555"
"30/03/2002 11:00";"0";"0";"0";"16.6277218063113";"6.8";"459";"111.5";"16.6277218063113";"50.6692685172965"
"30/03/2002 12:00";"0";"0";"0";"16.6277218063113";"7.75";"499.75";"106.25";"16.6277218063113";"50.6692685172965"
"30/03/2002 13:00";"0";"0";"0";"16.6277218063113";"7.4";"577.5";"36.5";"16.6277218063113";"50.6692685172965"
"30/03/2002 14:00";"0";"0";"0";"16.6277218063113";"7.05";"420.75";"109.5";"16.6277218063113";"50.6692685172965"
"30/03/2002 15:00";"0";"0";"0";"16.6277218063113";"5.5";"333.5";"98.75";"16.6277218063113";"50.6692685172965"
"30/03/2002 16:00";"0";"0";"0";"16.6277218063113";"6.2";"246.75";"29.25";"16.6277218063113";"50.6692685172965"
"30/03/2002 17:00";"0";"0";"0";"16.6277218063113";"6.9";"113.75";"49.5";"16.6277218063113";"50.6692685172965"
"30/03/2002 18:00";"0";"0";"0";"16.6277218063113";"6.25";"11.5";"0";"16.6277218063113";"50.6692685172965"
"30/03/2002 19:00";"0";"0";"0";"16.6277218063113";"5.625";"0";"0";"16.6277218063113";"50.6692685172965"
"30/03/2002 20:00";"1362.34245608347";"180.442189380578";"0";"16.6277279435738";"5.875";"0";"0";"54.9684792893667";"51.3181119116859"
"30/03/2002 21:00";"1393.14753789246";"184.522320907597";"0";"16.627728501438";"6";"0";"0";"53.9064718708609";"52.2511565921329"
"30/03/2002 22:00";"1402.13723548041";"185.713005898287";"0";"16.6277285014414";"5.775";"0";"0";"51.9879663201398";"52.4223980392021"
"30/03/2002 23:00";"1387.94930071595";"183.833814656573";"0";"16.6277285014414";"5.925";"0";"0";"50.1695578213636";"52.0209002128396"
"31/03/2002 00:00";"0";"0";"0";"16.6277285014414";"6.75";"0";"0";"16.6277285014414";"51.6885819991446"
"31/03/2002 01:00";"0";"0";"0";"16.6277285014414";"6.85";"0";"0";"16.6277285014414";"51.6885819991446"
