1;"eplusout"

"Date/Time";"[1] Water Use Equipment Heating Rate (W)";"[1] Water Use Equipment Heating Rate (W)";"[1] Water Heater Electricity Rate (W)";"[1] System Node Temperature (C)";"[1] Site Outdoor Air Dewpoint Temperature (C)";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] Site Direct Solar Radiation Rate per Area (W/m2)"
;"4299 WATER OUTLET";"4292 WATER OUTLET";"AUX HW LOOP WATER HEATER";"AUX HW LOOP SUPPLY SIDE INLET";"Environment";"Environment";"Environment"
"31/01/2002 04:00";"0";"0";"0";"17.8066132101861";"4.6";"0";"0"
"31/01/2002 05:00";"0";"0";"0";"17.8066132101861";"4.6";"0";"0"
"31/01/2002 06:00";"0";"0";"0";"17.8066132101861";"4.675";"15.5";"98.75"
"31/01/2002 07:00";"0";"0";"0";"17.8066132101861";"4.7";"68.75";"462.25"
"31/01/2002 08:00";"7266.05835668804";"962.389061717318";"0";"17.8245271709351";"4.925";"110.75";"696.5"
"31/01/2002 09:00";"7150.12603175093";"947.033831144989";"0";"17.8248307982683";"5.15";"144.75";"824.75"
"31/01/2002 10:00";"6869.48883045532";"909.863448032218";"0";"17.8248307982683";"5.35";"141";"949.25"
"31/01/2002 11:00";"0";"0";"0";"17.8248307982683";"5.4";"90.5";"1048.75"
"31/01/2002 12:00";"0";"0";"0";"17.8248307982683";"5.4";"108.75";"1053.75"
"31/01/2002 13:00";"0";"0";"0";"17.8248307982683";"5.4";"165.5";"978.5"
"31/01/2002 14:00";"0";"0";"0";"17.8248307982683";"4.95";"269.5";"747.5"
"31/01/2002 15:00";"0";"0";"0";"17.8248307982683";"4.425";"262.25";"628.75"
"31/01/2002 16:00";"0";"0";"0";"17.8248307982683";"3.85";"179.75";"609.5"
"31/01/2002 17:00";"0";"0";"0";"17.8248307982683";"4";"80.25";"657.75"
"31/01/2002 18:00";"0";"0";"0";"17.8248307982683";"4.475";"35.25";"423"
"31/01/2002 19:00";"0";"0";"0";"17.8248307982683";"5.05";"0";"0"
"31/01/2002 20:00";"1381.19710264649";"182.9394863639";"0";"17.8248381509603";"5.425";"0";"0"
"31/01/2002 21:00";"1402.5989453715";"185.774159350002";"0";"17.8248388193045";"5.725";"0";"0"
"31/01/2002 22:00";"1417.8453090336";"187.793539445658";"0";"17.8248388193086";"5.95";"0";"0"
"31/01/2002 23:00";"1428.75016661161";"189.237887280134";"0";"17.8248388193086";"6.225";"0";"0"
"1/02/2002 00:00";"0";"0";"0";"17.8248388193086";"6.45";"0";"0"
"1/02/2002 01:00";"0";"0";"0";"17.8248388193086";"6.65";"0";"0"
"1/02/2002 02:00";"0";"0";"0";"17.8248388193086";"6.85";"0";"0"
"1/02/2002 03:00";"0";"0";"0";"17.8248388193086";"7.05";"0";"0"
"1/02/2002 04:00";"0";"0";"0";"17.8248388193086";"7.25";"0";"0"
"1/02/2002 05:00";"0";"0";"0";"17.8248388193086";"7.45";"0";"0"
"1/02/2002 06:00";"0";"0";"0";"17.8248388193086";"7.65";"18.75";"10"
"1/02/2002 07:00";"0";"0";"0";"17.8248388193086";"7.775";"101.75";"46.5"
"1/02/2002 08:00";"7212.51267846396";"955.296939345679";"0";"17.8414465982696";"8.7";"216.75";"72"
"1/02/2002 09:00";"7234.56399883506";"958.217635613146";"0";"17.8417280867906";"9";"323.5";"82.5"
"1/02/2002 10:00";"7217.89955886961";"956.010431382859";"0";"17.8417280867906";"9.15";"460.5";"48.25"
"1/02/2002 11:00";"0";"0";"0";"17.8417280867906";"9.8";"639.25";"15"
"1/02/2002 12:00";"0";"0";"0";"17.8417280867906";"10";"650.25";"137.5"
"1/02/2002 13:00";"0";"0";"0";"17.8417280867906";"9.55";"468.75";"371.75"
"1/02/2002 14:00";"0";"0";"0";"17.8417280867906";"9.1";"648.75";"71.25"
"1/02/2002 15:00";"0";"0";"0";"17.8417280867906";"9";"403";"190"
"1/02/2002 16:00";"0";"0";"0";"17.8417280867906";"6.75";"302.25";"130"
"1/02/2002 17:00";"0";"0";"0";"17.8417280867906";"8.25";"175.25";"90"
"1/02/2002 18:00";"0";"0";"0";"17.8417280867906";"8.25";"60.75";"38.25"
"1/02/2002 19:00";"0";"0";"0";"17.8417280867906";"6.575";"0";"0"
"1/02/2002 20:00";"1444.83727855803";"191.36862444351";"0";"17.8417354566575";"7.525";"0";"0"
"1/02/2002 21:00";"1447.64561416532";"191.740588352608";"0";"17.8417361265713";"8";"0";"0"
"1/02/2002 22:00";"1449.59302813424";"191.998523234262";"0";"17.8417361265754";"7.4";"0";"0"
"1/02/2002 23:00";"1450.21192332715";"192.08049587125";"0";"17.8417361265754";"7.05";"0";"0"
"2/02/2002 00:00";"0";"0";"0";"17.8417361265754";"7";"0";"0"
"2/02/2002 01:00";"0";"0";"0";"17.8417361265754";"6.25";"0";"0"
"2/02/2002 02:00";"0";"0";"0";"17.8417361265754";"5.25";"0";"0"
"2/02/2002 03:00";"0";"0";"0";"17.8417361265754";"5";"0";"0"
"2/02/2002 04:00";"0";"0";"0";"17.8417361265754";"5.3";"0";"0"
"2/02/2002 05:00";"0";"0";"0";"17.8417361265754";"5.1";"0";"0"
"2/02/2002 06:00";"0";"0";"0";"17.8417361265754";"5";"18.25";"10.25"
"2/02/2002 07:00";"0";"0";"0";"17.8417361265754";"4.325";"100.5";"76.75"
"2/02/2002 08:00";"7251.82915981618";"960.504405311565";"0";"17.8570328044968";"6.275";"212.5";"229"
"2/02/2002 09:00";"7192.25362760806";"952.613629084823";"0";"17.8572920709365";"7";"273.75";"450.5"
"2/02/2002 10:00";"6858.55113838577";"908.414751270998";"0";"17.8572920709365";"6.7";"263.75";"670.75"
"2/02/2002 11:00";"0";"0";"0";"17.8572920709365";"6.9";"365.25";"483.75"
"2/02/2002 12:00";"0";"0";"0";"17.8572920709365";"7";"551.25";"210.5"
"2/02/2002 13:00";"0";"0";"0";"17.8572920709365";"6.025";"619.5";"65.75"
"2/02/2002 14:00";"0";"0";"0";"17.8572920709365";"6.675";"455";"202"
"2/02/2002 15:00";"0";"0";"0";"17.8572920709365";"8.5";"419.25";"172"
"2/02/2002 16:00";"0";"0";"0";"17.8572920709365";"9.15";"270.25";"228.75"
"2/02/2002 17:00";"0";"0";"0";"17.8572920709365";"7.55";"169.25";"131.75"
"2/02/2002 18:00";"0";"0";"0";"17.8572920709365";"7";"60.75";"44.25"
"2/02/2002 19:00";"0";"0";"0";"17.8572920709365";"6.55";"0";"0"
"2/02/2002 20:00";"1357.97290404912";"179.863442434705";"0";"17.8572994566172";"6.1";"0";"0"
"2/02/2002 21:00";"1385.07838391777";"183.453561871907";"0";"17.8573001279718";"4.5";"0";"0"
"2/02/2002 22:00";"1404.90511247903";"186.079611066713";"0";"17.8573001279759";"3.85";"0";"0"
"2/02/2002 23:00";"1417.96954943137";"187.809995080056";"0";"17.8573001279759";"3.95";"0";"0"
"3/02/2002 00:00";"0";"0";"0";"17.8573001279759";"3.775";"0";"0"
"3/02/2002 01:00";"0";"0";"0";"17.8573001279759";"3.4";"0";"0"
"3/02/2002 02:00";"0";"0";"0";"17.8573001279759";"3.075";"0";"0"
"3/02/2002 03:00";"0";"0";"0";"17.8573001279759";"3";"0";"0"
"3/02/2002 04:00";"0";"0";"0";"17.8573001279759";"3";"0";"0"
"3/02/2002 05:00";"0";"0";"0";"17.8573001279759";"3";"0";"0"
"3/02/2002 06:00";"0";"0";"0";"17.8573001279759";"3.375";"19";"48.75"
"3/02/2002 07:00";"0";"0";"0";"17.8573001279759";"3.875";"93";"250.25"
"3/02/2002 08:00";"7184.07478254001";"951.530341469367";"0";"17.8712811740554";"6.25";"167";"454.5"
"3/02/2002 09:00";"7048.24085457037";"933.539144582302";"0";"17.871518141589";"7.75";"216.5";"606.25"
"3/02/2002 10:00";"6596.48596647484";"873.704232510575";"0";"17.871518141589";"8";"290.5";"658"
"3/02/2002 11:00";"0";"0";"0";"17.871518141589";"8.75";"461.75";"466.5"
"3/02/2002 12:00";"0";"0";"0";"17.871518141589";"9";"503.75";"402.25"
"3/02/2002 13:00";"0";"0";"0";"17.871518141589";"8.025";"478.25";"374.75"
"3/02/2002 14:00";"0";"0";"0";"17.871518141589";"6.725";"463";"301.25"
"3/02/2002 15:00";"0";"0";"0";"17.871518141589";"5.425";"391";"256"
"3/02/2002 16:00";"0";"0";"0";"17.871518141589";"4.125";"259.75";"293"
"3/02/2002 17:00";"0";"0";"0";"17.871518141589";"5.45";"136";"399.75"
"3/02/2002 18:00";"0";"0";"0";"17.871518141589";"5.85";"42.75";"330.75"
"3/02/2002 19:00";"0";"0";"0";"17.871518141589";"5.65";"0";"0"
"3/02/2002 20:00";"1315.89732784648";"174.290534495478";"0";"17.8715255417259";"5.9";"0";"0"
"3/02/2002 21:00";"1354.96660070867";"179.465257709367";"0";"17.8715262143855";"5.25";"0";"0"
"3/02/2002 22:00";"1383.27336151324";"183.214486745753";"0";"17.8715262143897";"5.225";"0";"0"
"3/02/2002 23:00";"1403.19112935647";"185.852594088849";"0";"17.8715262143897";"5.075";"0";"0"
"4/02/2002 00:00";"0";"0";"0";"17.8715262143897";"4.25";"0";"0"
"4/02/2002 01:00";"0";"0";"0";"17.8715262143897";"4.225";"0";"0"
"4/02/2002 02:00";"0";"0";"0";"17.8715262143897";"4.075";"0";"0"
"4/02/2002 03:00";"0";"0";"0";"17.8715262143897";"4";"0";"0"
"4/02/2002 04:00";"0";"0";"0";"17.8715262143897";"3.85";"0";"0"
"4/02/2002 05:00";"0";"0";"0";"17.8715262143897";"3.2";"0";"0"
"4/02/2002 06:00";"0";"0";"0";"17.8715262143897";"3";"18.25";"18"
"4/02/2002 07:00";"0";"0";"0";"17.8715262143897";"3";"101.5";"92.75"
"4/02/2002 08:00";"7154.59909974464";"947.626288774442";"0";"17.8841874873674";"6";"227.5";"162.75"
"4/02/2002 09:00";"7212.78281941221";"955.332719500608";"0";"17.8844020858352";"7.75";"351";"210"
"4/02/2002 10:00";"6975.35502401417";"923.88542001279";"0";"17.8844020858352";"7.4";"409.25";"304"
"4/02/2002 11:00";"0";"0";"0";"17.8844020858352";"7.05";"414.5";"367.75"
"4/02/2002 12:00";"0";"0";"0";"17.8844020858352";"6.625";"446.25";"361.25"
"4/02/2002 13:00";"0";"0";"0";"17.8844020858352";"6.125";"436.5";"365"
"4/02/2002 14:00";"0";"0";"0";"17.8844020858352";"5.25";"420.5";"335.75"
"4/02/2002 15:00";"0";"0";"0";"17.8844020858352";"5.375";"419";"251.75"
"4/02/2002 16:00";"0";"0";"0";"17.8844020858352";"5.875";"256";"306.5"
"4/02/2002 17:00";"0";"0";"0";"17.8844020858352";"5.25";"169.5";"162.75"
"4/02/2002 18:00";"0";"0";"0";"17.8844020858352";"5";"61.5";"51.75"
"4/02/2002 19:00";"0";"0";"0";"17.8844020858352";"4.4";"0";"0"
"4/02/2002 20:00";"1356.94643912847";"179.727487207899";"0";"17.8844094990385";"4.8";"0";"0"
"4/02/2002 21:00";"1383.59755155212";"183.2574257";"0";"17.884410172883";"5.75";"0";"0"
"4/02/2002 22:00";"1403.57418470043";"185.903329749777";"0";"17.8844101728872";"6";"0";"0"
"4/02/2002 23:00";"1417.17371089486";"187.70458630616";"0";"17.8844101728872";"6";"0";"0"
"5/02/2002 00:00";"0";"0";"0";"17.8844101728872";"6";"0";"0"
"5/02/2002 01:00";"0";"0";"0";"17.8844101728872";"6.975";"0";"0"
"5/02/2002 02:00";"0";"0";"0";"17.8844101728872";"7.075";"0";"0"
"5/02/2002 03:00";"0";"0";"0";"17.8844101728872";"7";"0";"0"
"5/02/2002 04:00";"0";"0";"0";"17.8844101728872";"7.3";"0";"0"
"5/02/2002 05:00";"0";"0";"0";"17.8844101728872";"6.35";"0";"0"
"5/02/2002 06:00";"0";"0";"0";"17.8844101728872";"4.5";"10.75";"158.25"
"5/02/2002 07:00";"0";"0";"0";"17.8844101728872";"4.225";"50.5";"662.5"
"5/02/2002 08:00";"7181.14052959195";"951.141699814855";"0";"17.8957479224111";"4.075";"105.25";"737.5"
"5/02/2002 09:00";"7217.93758077393";"956.015467382163";"0";"17.8959400881869";"3.25";"204.75";"656"
"5/02/2002 10:00";"7052.78679309138";"934.141253909409";"0";"17.8959400881869";"4.875";"344.5";"518"
"5/02/2002 11:00";"0";"0";"0";"17.8959400881869";"5.125";"428.5";"461.75"
"5/02/2002 12:00";"0";"0";"0";"17.8959400881869";"5.75";"471.25";"419.75"
"5/02/2002 13:00";"0";"0";"0";"17.8959400881869";"6.825";"536.25";"302.25"
"5/02/2002 14:00";"0";"0";"0";"17.8959400881869";"5.525";"640.25";"61.25"
"5/02/2002 15:00";"0";"0";"0";"17.8959400881869";"4.25";"402.25";"154.75"
"5/02/2002 16:00";"0";"0";"0";"17.8959400881869";"5.575";"294.5";"95.75"
"5/02/2002 17:00";"0";"0";"0";"17.8959400881869";"6.775";"172.75";"68"
"5/02/2002 18:00";"0";"0";"0";"17.8959400881869";"6.25";"62.25";"17.25"
"5/02/2002 19:00";"0";"0";"0";"17.8959400881869";"5.55";"0";"0"
"5/02/2002 20:00";"1388.4312683495";"183.897651245251";"0";"17.8959475131105";"8.1";"0";"0"
"5/02/2002 21:00";"1406.33731468315";"186.269306176187";"0";"17.8959481880204";"9";"0";"0"
"5/02/2002 22:00";"1419.63845039964";"188.031040928866";"0";"17.8959481880246";"7.425";"0";"0"
"5/02/2002 23:00";"1428.47228725242";"189.201082173069";"0";"17.8959481880246";"6.975";"0";"0"
"6/02/2002 00:00";"0";"0";"0";"17.8959481880246";"7";"0";"0"
"6/02/2002 01:00";"0";"0";"0";"17.8959481880246";"7";"0";"0"
"6/02/2002 02:00";"0";"0";"0";"17.8959481880246";"7.75";"0";"0"
"6/02/2002 03:00";"0";"0";"0";"17.8959481880246";"7.85";"0";"0"
"6/02/2002 04:00";"0";"0";"0";"17.8959481880246";"7.65";"0";"0"
"6/02/2002 05:00";"0";"0";"0";"17.8959481880246";"7.45";"0";"0"
"6/02/2002 06:00";"0";"0";"0";"17.8959481880246";"7.25";"17.5";"9.5"
"6/02/2002 07:00";"0";"0";"0";"17.8959481880246";"7.05";"98";"45.25"
"6/02/2002 08:00";"7203.23460725501";"954.068059283479";"0";"17.9059590556054";"7.75";"214";"72.75"
"6/02/2002 09:00";"7132.7445828855";"944.731659122177";"0";"17.9061287317964";"8";"321.5";"82.5"
"6/02/2002 10:00";"6721.22990069315";"890.226560286374";"969.376956443891";"17.9061287317964";"8.6";"418.75";"70.25"
"6/02/2002 11:00";"0";"0";"0";"17.9061287317964";"8.125";"454.5";"100.25"
"6/02/2002 12:00";"0";"0";"0";"17.9061287317964";"7.225";"483.25";"97.75"
"6/02/2002 13:00";"0";"0";"0";"17.9061287317964";"8.275";"475";"97.75"
"6/02/2002 14:00";"0";"0";"0";"17.9061287317964";"8.4";"440";"90"
"6/02/2002 15:00";"0";"0";"0";"17.9061287317964";"8.075";"386";"69"
"6/02/2002 16:00";"0";"0";"0";"17.9061287317964";"7.25";"271";"89"
"6/02/2002 17:00";"0";"0";"0";"17.9061287317964";"6.25";"166.5";"58.25"
"6/02/2002 18:00";"0";"0";"0";"17.9061287317964";"6";"59.25";"21.75"
"6/02/2002 19:00";"0";"0";"0";"17.9061287317964";"5.25";"0";"0"
"6/02/2002 20:00";"1406.56281882107";"186.299174187846";"0";"17.9061361670697";"4.625";"0";"0"
"6/02/2002 21:00";"1422.19064428936";"188.369078880431";"0";"17.9061368429204";"4.2";"0";"0"
"6/02/2002 22:00";"1430.25235537922";"189.436852106401";"0";"17.9061368429245";"3.725";"0";"0"
"6/02/2002 23:00";"1433.74022217248";"189.8988198867";"0";"17.9061368429245";"3.375";"0";"0"
"7/02/2002 00:00";"0";"0";"0";"17.9061368429245";"3.075";"0";"0"
"7/02/2002 01:00";"0";"0";"0";"17.9061368429245";"2.55";"0";"0"
"7/02/2002 02:00";"0";"0";"0";"17.9061368429245";"2.85";"0";"0"
"7/02/2002 03:00";"0";"0";"0";"17.9061368429245";"3.6";"0";"0"
"7/02/2002 04:00";"0";"0";"0";"17.9061368429245";"4.4";"0";"0"
"7/02/2002 05:00";"0";"0";"0";"17.9061368429245";"1.89999940065985";"0";"0"
"7/02/2002 06:00";"0";"0";"0";"17.9061368429245";"4";"18.25";"34.75"
"7/02/2002 07:00";"0";"0";"0";"17.9061368429245";"6.575";"104.25";"151.75"
"7/02/2002 08:00";"6813.12654876022";"902.398266673349";"993.100416374438";"17.9148178630099";"7.775";"222";"220"
"7/02/2002 09:00";"6758.67747641481";"895.186489796049";"2133.63396214968";"17.9149649993674";"7.775";"310.5";"301.75"
"7/02/2002 10:00";"6703.57032084268";"887.887549828666";"2298.21780463639";"17.9149649993674";"7.4";"411.25";"300.25"
"7/02/2002 11:00";"0";"0";"769.047903883078";"17.9149649993674";"7.075";"413.75";"367.75"
"7/02/2002 12:00";"0";"0";"0";"17.9149649993674";"6.625";"446.25";"361"
"7/02/2002 13:00";"0";"0";"0";"17.9149649993674";"6.125";"436.75";"363.75"
"7/02/2002 14:00";"0";"0";"0";"17.9149649993674";"5.7";"421.25";"334.25"
"7/02/2002 15:00";"0";"0";"0";"17.9149649993674";"5.225";"418.75";"252.5"
"7/02/2002 16:00";"0";"0";"0";"17.9149649993674";"4.725";"255";"308.5"
"7/02/2002 17:00";"0";"0";"0";"17.9149649993674";"4.9";"168.5";"161.25"
"7/02/2002 18:00";"0";"0";"0";"17.9149649993674";"7.25";"60.75";"49.5"
"7/02/2002 19:00";"0";"0";"0";"17.9149649993674";"7.4";"0";"0"
"7/02/2002 20:00";"1441.3544758195";"190.907327397004";"0";"17.9149724436168";"6.3";"0";"0"
"7/02/2002 21:00";"1452.23241575589";"192.348109991211";"0";"17.9149731202833";"6";"0";"0"
"7/02/2002 22:00";"1451.82208951445";"192.293762301293";"0";"17.9149731202875";"5.25";"0";"0"
"7/02/2002 23:00";"1451.02957493207";"192.188793784954";"0";"17.9149731202875";"5";"0";"0"
"8/02/2002 00:00";"0";"0";"0";"17.9149731202875";"5";"0";"0"
"8/02/2002 01:00";"0";"0";"0";"17.9149731202875";"4.85";"0";"0"
"8/02/2002 02:00";"0";"0";"0";"17.9149731202875";"4.95";"0";"0"
"8/02/2002 03:00";"0";"0";"0";"17.9149731202875";"5";"0";"0"
"8/02/2002 04:00";"0";"0";"0";"17.9149731202875";"4.7";"0";"0"
"8/02/2002 05:00";"0";"0";"0";"17.9149731202875";"4.9";"0";"0"
"8/02/2002 06:00";"0";"0";"0";"17.9149731202875";"2.75";"17.75";"47"
"8/02/2002 07:00";"0";"0";"0";"17.9149731202875";"3.5";"89.25";"244"
"8/02/2002 08:00";"7245.30053665524";"959.639689504214";"0";"17.9223217212428";"7";"164.25";"451.5"
"8/02/2002 09:00";"7060.94704938245";"935.222079442293";"0";"17.9224462741619";"8";"213.75";"608"
"8/02/2002 10:00";"6619.98613565604";"876.816828729634";"0";"17.9224462741619";"6.5";"266.25";"692.75"
"8/02/2002 11:00";"0";"0";"0";"17.9224462741619";"6.75";"386.5";"582.75"
"8/02/2002 12:00";"0";"0";"0";"17.9224462741619";"6.25";"461.25";"505"
"8/02/2002 13:00";"0";"0";"0";"17.9224462741619";"6.9";"456.25";"453"
"8/02/2002 14:00";"0";"0";"0";"17.9224462741619";"6.3";"402";"352.5"
"8/02/2002 15:00";"0";"0";"0";"17.9224462741619";"8.25";"380.5";"191.5"
"8/02/2002 16:00";"0";"0";"0";"17.9224462741619";"7.125";"293.25";"121.75"
"8/02/2002 17:00";"0";"0";"0";"17.9224462741619";"9.125";"169.5";"182.5"
"8/02/2002 18:00";"0";"0";"0";"17.9224462741619";"9.25";"64";"126.75"
"8/02/2002 19:00";"0";"0";"0";"17.9224462741619";"8.775";"0";"0"
"8/02/2002 20:00";"1322.33986094699";"175.143847678681";"0";"17.922453726011";"8.775";"0";"0"
"8/02/2002 21:00";"1358.97853525408";"179.996638236923";"0";"17.9224544033684";"8.95";"0";"0"
"8/02/2002 22:00";"1385.69260735416";"183.53491573498";"0";"17.9224544033725";"8.325";"0";"0"
"8/02/2002 23:00";"1403.67462095824";"185.916632527042";"0";"17.9224544033725";"7.275";"0";"0"
"9/02/2002 00:00";"0";"0";"0";"17.9224544033725";"7";"0";"0"
"9/02/2002 01:00";"0";"0";"0";"17.9224544033725";"6.7";"0";"0"
"9/02/2002 02:00";"0";"0";"0";"17.9224544033725";"6.075";"0";"0"
"9/02/2002 03:00";"0";"0";"0";"17.9224544033725";"5.375";"0";"0"
"9/02/2002 04:00";"0";"0";"0";"17.9224544033725";"4.6";"0";"0"
"9/02/2002 05:00";"0";"0";"0";"17.9224544033725";"3.875";"0";"0"
"9/02/2002 06:00";"0";"0";"0";"17.9224544033725";"3.175";"17.25";"9.5"
"9/02/2002 07:00";"0";"0";"0";"17.9224544033725";"4.05";"97";"56.75"
"9/02/2002 08:00";"7151.71487113348";"947.244272840822";"0";"17.9284684081006";"4.85";"221.5";"119.25"
"9/02/2002 09:00";"7156.48553307622";"947.876146773765";"0";"17.9285703406525";"6.5";"348.75";"155.75"
"9/02/2002 10:00";"6948.59933472969";"920.341630320764";"0";"17.9285703406525";"7.225";"476";"159.25"
"9/02/2002 11:00";"0";"0";"0";"17.9285703406525";"7.075";"647.75";"9.5"
"9/02/2002 12:00";"0";"0";"0";"17.9285703406525";"7.15";"650.75";"7.5"
"9/02/2002 13:00";"0";"0";"0";"17.9285703406525";"7.425";"583.5";"36.25"
"9/02/2002 14:00";"0";"0";"0";"17.9285703406525";"7.125";"448";"112.25"
"9/02/2002 15:00";"0";"0";"0";"17.9285703406525";"7";"391.75";"75"
"9/02/2002 16:00";"0";"0";"0";"17.9285703406525";"7.075";"269.75";"88.5"
"9/02/2002 17:00";"0";"0";"0";"17.9285703406525";"8.525";"164.75";"54.75"
"9/02/2002 18:00";"0";"0";"0";"17.9285703406525";"10.5";"58.5";"15.75"
"9/02/2002 19:00";"0";"0";"0";"17.9285703406525";"9.8";"0";"0"
"9/02/2002 20:00";"1344.02052342152";"178.015450326501";"0";"17.9285777987226";"8.35";"0";"0"
"9/02/2002 21:00";"1373.5976705708";"181.932941969967";"0";"17.9285784766454";"8";"0";"0"
"9/02/2002 22:00";"1395.60547823888";"184.84787498212";"0";"17.9285784766496";"7.025";"0";"0"
"9/02/2002 23:00";"1410.14498947745";"186.773632510043";"0";"17.9285784766496";"6.925";"0";"0"
"10/02/2002 00:00";"0";"0";"0";"17.9285784766496";"7";"0";"0"
"10/02/2002 01:00";"0";"0";"0";"17.9285784766496";"7.3";"0";"0"
"10/02/2002 02:00";"0";"0";"0";"17.9285784766496";"7.1";"0";"0"
"10/02/2002 03:00";"0";"0";"0";"17.9285784766496";"7";"0";"0"
"10/02/2002 04:00";"0";"0";"0";"17.9285784766496";"7.3";"0";"0"
"10/02/2002 05:00";"0";"0";"0";"17.9285784766496";"7.4";"0";"0"
"10/02/2002 06:00";"0";"0";"0";"17.9285784766496";"7.85";"15.75";"14.25"
"10/02/2002 07:00";"0";"0";"0";"17.9285784766496";"7.475";"93.25";"70.5"
"10/02/2002 08:00";"7037.52310445023";"932.119579121154";"0";"17.9332561032198";"7.075";"221.25";"117.5"
"10/02/2002 09:00";"6639.30255913615";"879.375288042261";"1816.55716673425";"17.933335385255";"7.75";"347.75";"155"
"10/02/2002 10:00";"6769.35203819016";"896.600334963115";"2304.65517641295";"17.933335385255";"7.7";"469.5";"160.25"
"10/02/2002 11:00";"0";"0";"0";"17.933335385255";"8.65";"621";"13"
"10/02/2002 12:00";"0";"0";"0";"17.933335385255";"7.5";"609.25";"9.25"
"10/02/2002 13:00";"0";"0";"0";"17.933335385255";"7.15";"572.5";"6.75"
"10/02/2002 14:00";"0";"0";"0";"17.933335385255";"7.05";"531.75";"34.5"
"10/02/2002 15:00";"0";"0";"0";"17.933335385255";"7.75";"392.5";"137"
"10/02/2002 16:00";"0";"0";"0";"17.933335385255";"7.55";"277.25";"167"
"10/02/2002 17:00";"0";"0";"0";"17.933335385255";"7.1";"173.75";"90.5"
"10/02/2002 18:00";"0";"0";"0";"17.933335385255";"6.25";"58.5";"37.5"
"10/02/2002 19:00";"0";"0";"0";"17.933335385255";"6";"0";"0"
"10/02/2002 20:00";"1394.62296943296";"184.717741740486";"0";"17.9333428481656";"6.75";"0";"0"
"10/02/2002 21:00";"1412.80792099038";"187.1263376542";"0";"17.9333435265284";"7";"0";"0"
"10/02/2002 22:00";"1423.07878667792";"188.48671329486";"0";"17.9333435265326";"7.3";"0";"0"
"10/02/2002 23:00";"1428.9551130434";"189.265032424655";"0";"17.9333435265326";"7.85";"0";"0"
"11/02/2002 00:00";"0";"0";"0";"17.9333435265326";"7.25";"0";"0"
"11/02/2002 01:00";"0";"0";"0";"17.9333435265326";"6.85";"0";"0"
"11/02/2002 02:00";"0";"0";"0";"17.9333435265326";"6.95";"0";"0"
"11/02/2002 03:00";"0";"0";"0";"17.9333435265326";"6.25";"0";"0"
"11/02/2002 04:00";"0";"0";"0";"17.9333435265326";"6";"0";"0"
"11/02/2002 05:00";"0";"0";"0";"17.9333435265326";"6";"0";"0"
"11/02/2002 06:00";"0";"0";"0";"17.9333435265326";"6";"15.75";"14.25"
"11/02/2002 07:00";"0";"0";"0";"17.9333435265326";"5.85";"92.75";"67.5"
"11/02/2002 08:00";"6800.30999883181";"900.700715283784";"708.121142412665";"17.9366833888496";"6.25";"212";"112.5"
"11/02/2002 09:00";"6774.37538971528";"897.265677618462";"2447.27609537536";"17.9367399968502";"6.85";"325";"152.5"
"11/02/2002 10:00";"6707.86446130739";"888.456308515954";"3038.45120928605";"17.9367399968502";"6.85";"429.25";"157.5"
"11/02/2002 11:00";"0";"0";"282.821332346021";"17.9367399968502";"7.7";"464.5";"171"
"11/02/2002 12:00";"0";"0";"0";"17.9367399968502";"8";"496";"148.75"
"11/02/2002 13:00";"0";"0";"0";"17.9367399968502";"8";"485.75";"133.25"
"11/02/2002 14:00";"0";"0";"0";"17.9367399968502";"8.75";"447";"110.5"
"11/02/2002 15:00";"0";"0";"0";"17.9367399968502";"8.25";"391.75";"72.75"
"11/02/2002 16:00";"0";"0";"0";"17.9367399968502";"8";"272";"84.25"
"11/02/2002 17:00";"0";"0";"0";"17.9367399968502";"7.25";"164.5";"57.25"
"11/02/2002 18:00";"0";"0";"0";"17.9367399968502";"6.85";"57.5";"21"
"11/02/2002 19:00";"0";"0";"0";"17.9367399968502";"6.725";"0";"0"
"11/02/2002 20:00";"1440.35774686766";"190.775310697762";"0";"17.9367474632193";"7.675";"0";"0"
"11/02/2002 21:00";"1451.34421124526";"192.230467348716";"0";"17.9367481418965";"6.5";"0";"0"
"11/02/2002 22:00";"1450.47350801553";"192.115142749991";"0";"17.9367481419007";"7.2";"0";"0"
"11/02/2002 23:00";"1448.37683654879";"191.837438720303";"0";"17.9367481419007";"7.9";"0";"0"
"12/02/2002 00:00";"0";"0";"0";"17.9367481419007";"7.25";"0";"0"
"12/02/2002 01:00";"0";"0";"0";"17.9367481419007";"7.45";"0";"0"
"12/02/2002 02:00";"0";"0";"0";"17.9367481419007";"8.65";"0";"0"
"12/02/2002 03:00";"0";"0";"0";"17.9367481419007";"7.5";"0";"0"
"12/02/2002 04:00";"0";"0";"0";"17.9367481419007";"6.55";"0";"0"
"12/02/2002 05:00";"0";"0";"0";"17.9367481419007";"5.35";"0";"0"
"12/02/2002 06:00";"0";"0";"0";"17.9367481419007";"4.25";"15.5";"14.25"
"12/02/2002 07:00";"0";"0";"0";"17.9367481419007";"4.525";"93";"61.25"
"12/02/2002 08:00";"6827.26677118586";"904.271138418201";"878.264298904597";"17.9387492500282";"4.175";"214.5";"86.5"
