,Año,*Mes,*Día,*Hora,*Minuto,Orígen de datos e incertidumbre,*Tseca(°C),*Trocío(°C),*HR(%),*Patm(Pa),RadHorExtrat(Wh/m²),RadNorExtrat(Wh/m²),*RadInfrCielo(Wh/m²),RadGloHor(Wh/m²),*RadDirNor(Wh/m²),*RadDifHor(Wh/m²),IllumGloHor(lux),IllumDirNor(lux),IllumDifHor(lux),LuminZenith(Cd/m²),*DirVien(°),*VelVien(m/s),CobCielTot(x/10),*CobCielOpac(x/10),Visib(km),AltTech(m),*PresWeathObs,*PresWeathCodes,AguaPrec(mm),ProfÓptAeros(.001),*ProfNiev(cm),DíasUltNev,Albedo(.01),*ProfPrecLiq(mm),CantPrecLiq(hr),tem_hum
4592,2002,7,11,9,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-0.6,-3.6,59,67917,633,1322,274,451,668,130,48600,65400,19600,2800,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,-3.55729082350008
4593,2002,7,11,10,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,-0.7,-3.9,55,67917,845,1322,294,657,837,120,72600,85600,17200,3210,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,-3.856755691863167
4594,2002,7,11,11,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,1.0,-2.8,46,67917,992,1322,303,801,915,113,85300,93100,15700,3520,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,-2.845538438296134
4595,2002,7,11,12,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,4.5,-0.3,40,67917,1063,1322,312,872,936,116,92700,95500,16000,4080,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,-0.2853806687910758
4596,2002,7,11,13,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,8.0,2.1,34,67917,1054,1322,321,863,935,115,91800,95400,15800,3970,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,2.075598021685275
4597,2002,7,11,14,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,10.6,3.6,29,67917,965,1322,322,777,952,80,83400,96800,11400,2680,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,3.618045064909598
4598,2002,7,11,15,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,12.2,4.4,25,67917,802,1322,322,618,821,118,67700,83300,17000,3020,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,4.37123729337776
4599,2002,7,11,16,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,13.0,4.5,21,67917,577,1322,323,398,670,105,43100,64900,16300,2230,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,4.457221389481557
4600,2002,7,11,17,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,13.1,4.8,23,67917,304,1322,314,150,286,84,16300,22100,11900,1500,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,4.776456434807953
4601,2002,7,11,18,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,12.2,4.3,24,67917,40,1322,305,7,0,7,800,0,800,250,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,4.257046245380085
4602,2002,7,11,19,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,10.6,3.3,26,67917,0,1322,296,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,3.319168933773991
4603,2002,7,11,20,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,8.6,2.9,38,67917,0,1322,295,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,2.8805733456455656
4604,2002,7,11,21,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,6.4,2.2,52,67917,0,1322,293,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,2.1592072268492837
4605,2002,7,11,22,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,4.3,1.7,71,67917,0,1322,292,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,1.732137730203446
4606,2002,7,11,23,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.3,0.9,72,67917,0,1322,287,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,0.8730156522067052
4607,2002,7,11,24,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.7,0.4,73,67917,0,1322,282,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.277,0,88,0.1,0,1,0.3847251967910639
4608,2002,7,12,1,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,2.4,0.2,74,67917,0,1322,277,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,0.17652522287934502
4609,2002,7,12,2,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.1,0.3,79,67917,0,1322,269,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,0.26749399896449155
4610,2002,7,12,3,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,1.9,0.6,86,67917,0,1322,260,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,0.619032181288901
4611,2002,7,12,4,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,1.7,1.0,93,67917,0,1322,252,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,0.9896498921779946
4612,2002,7,12,5,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,1.4,0.7,93,67917,0,1322,251,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,0.6920720555370199
4613,2002,7,12,6,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,1.0,0.2,92,67917,0,1322,249,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,0.21451471875616868
4614,2002,7,12,7,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,0.7,-0.2,91,67917,83,1322,248,16,0,16,1800,0,1800,580,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,-0.16194535602591564
4615,2002,7,12,8,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,0.3,-2.1,69,67917,370,1322,263,205,291,123,22200,24100,15400,2320,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,-2.137677609933241
4616,2002,7,12,9,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,0.0,-3.3,53,67917,633,1322,278,452,669,130,48700,65500,19600,2810,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,-3.3460043563335926
4617,2002,7,12,10,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,-0.2,-4.1,41,67917,846,1322,294,660,745,182,71600,75200,26100,4700,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,-4.068689544573054
4618,2002,7,12,11,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,1.0,-3.3,35,67917,993,1322,302,806,862,156,88300,88200,21200,4960,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,-3.3466473286641656
4619,2002,7,12,12,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,3.8,-1.4,30,67917,1065,1322,310,877,980,84,93800,99800,11800,3250,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,-1.4216712661889321
4620,2002,7,12,13,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,6.7,0.5,26,67917,1055,1322,319,868,980,83,92900,99700,11700,3160,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,0.4790472337832856
4621,2002,7,12,14,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,9.2,2.7,30,67917,967,1322,315,779,953,80,83600,96800,11400,2700,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,2.658622275150819
4622,2002,7,12,15,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,10.9,4.3,34,67917,804,1322,312,618,820,118,67900,83300,17000,3030,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,4.338156936910769
4623,2002,7,12,16,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,11.9,5.6,39,67917,578,1322,309,398,664,106,43200,64200,16600,2250,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,5.631131015363193
4624,2002,7,12,17,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,12.2,6.4,44,67917,306,1322,305,151,335,73,16600,25600,10700,1280,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,6.385402330326615
4625,2002,7,12,18,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,11.9,6.7,50,67917,41,1322,302,7,0,7,800,0,800,260,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,6.73495068182417
4626,2002,7,12,19,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,10.7,6.3,56,67917,0,1322,299,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,6.271615051658763
4627,2002,7,12,20,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,9.0,5.2,61,67917,0,1322,291,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,5.214556800248461
4628,2002,7,12,21,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,6.7,3.6,67,67917,0,1322,284,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,3.636386192799856
4629,2002,7,12,22,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,4.6,2.1,72,67917,0,1322,277,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,2.091951748563252
4630,2002,7,12,23,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.8,1.5,74,67917,0,1322,276,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,1.497417107207692
4631,2002,7,12,24,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.1,1.0,76,67917,0,1322,273,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.278,0,88,0.1,0,1,0.9905816861136474
4632,2002,7,13,1,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.9,1.0,78,67917,0,1322,272,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,0.9553447800207664
4633,2002,7,13,2,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.6,0.7,79,67917,0,1322,270,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,0.7462062262043725
4634,2002,7,13,3,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.2,0.5,81,67917,0,1322,268,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,0.5172544003510815
4635,2002,7,13,4,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,1.8,0.3,83,67917,0,1322,266,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,0.2862613685386899
4636,2002,7,13,5,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,1.3,0.0,85,67917,0,1322,261,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,-0.04393828597783056
4637,2002,7,13,6,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,1.0,-0.3,86,67917,0,1322,256,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,-0.25885897601648544
4638,2002,7,13,7,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,0.8,-0.4,87,67917,84,1322,251,16,0,16,1800,0,1800,580,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,-0.37690959838330684
4639,2002,7,13,8,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,0.8,-1.3,74,67917,370,1322,263,205,290,123,22200,24000,15400,2320,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,-1.33307629445512
4640,2002,7,13,9,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,0.7,-2.2,63,67917,634,1322,275,452,668,130,48800,65300,19700,2820,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,-2.1510238025161303
4641,2002,7,13,10,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,0.7,-2.7,54,67917,847,1322,288,660,744,182,71700,74900,26200,4700,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,-2.680340155756568
4642,2002,7,13,11,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,2.0,-2.1,45,67917,995,1322,301,805,916,113,85600,93200,15800,3550,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,-2.0576210047777304
4643,2002,7,13,12,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,4.8,-0.2,38,67917,1066,1322,314,875,937,117,93100,95500,16000,4130,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,-0.16984738839386626
4644,2002,7,13,13,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,7.7,1.8,33,67917,1058,1322,328,866,935,115,92200,95400,15800,4020,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,1.7625115659128028
4645,2002,7,13,14,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,10.1,3.7,34,67917,969,1322,325,737,797,151,81000,81700,20600,4600,0,2.1,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,3.714022933292231
4646,2002,7,13,15,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,11.8,5.1,35,67917,806,1322,323,564,687,144,62100,69300,21700,3630,0,4.1,1,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,5.143182037411343
4647,2002,7,13,16,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7E8B8A7A7*0E8*0*0,12.8,6.0,36,67917,580,1322,321,352,500,132,39400,47000,18900,2540,300,6.2,1,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,6.037224749548537
4648,2002,7,13,17,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,13.3,6.9,40,67917,307,1322,313,127,179,85,13900,13400,11000,1520,300,4.1,2,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,6.870967694665035
4649,2002,7,13,18,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,12.8,7.0,45,67917,42,1322,306,6,0,6,700,0,700,210,300,2.1,3,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,6.989620606752203
4650,2002,7,13,19,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7E8A7A7A7*0E8*0*0,11.6,6.5,50,67917,0,1322,298,0,0,0,0,0,0,0,0,0.0,4,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,6.47700082706819
4651,2002,7,13,20,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,9.7,5.0,52,67917,0,1322,287,0,0,0,0,0,0,0,0,0.0,2,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,5.024185748632259
4652,2002,7,13,21,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,7.2,3.1,55,67917,0,1322,276,0,0,0,0,0,0,0,0,0.0,1,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,3.096347852917191
4653,2002,7,13,22,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,4.9,1.3,58,67917,0,1322,266,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,1.2916530700465492
4654,2002,7,13,23,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.9,0.5,59,67917,0,1322,265,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,0.47072004957074043
4655,2002,7,13,24,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.9,-0.4,59,67917,0,1322,264,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.279,0,88,0.1,0,1,-0.42437809338127686
4656,2002,7,14,1,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,2.6,-0.6,60,67917,0,1322,263,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,-0.6265213683932629
4657,2002,7,14,2,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.3,-0.4,68,67917,0,1322,258,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,-0.35135089535581265
4658,2002,7,14,3,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,1.9,-0.1,77,67917,0,1322,252,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,-0.07418611384855467
4659,2002,7,14,4,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,1.5,0.4,88,67917,0,1322,247,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,0.38689117357967007
4660,2002,7,14,5,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,1.1,-0.5,82,67917,0,1322,246,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,-0.46680587048445155
4661,2002,7,14,6,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,0.6,-1.3,77,67917,0,1322,246,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,-1.3117496389167806
4662,2002,7,14,7,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,0.2,-2.0,72,67917,84,1322,245,16,0,16,1800,0,1800,580,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,-2.03371085745226
4663,2002,7,14,8,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-0.4,-3.2,62,67917,371,1322,261,206,292,124,22300,24400,15400,2330,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,-3.209030121823943
4664,2002,7,14,9,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,-1.0,-4.2,54,67917,635,1322,279,453,669,130,48900,65500,19700,2820,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,-4.170009888265782
4665,2002,7,14,10,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,-1.3,-4.7,47,67917,849,1322,297,661,840,120,73000,85700,17200,3240,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,-4.742795930227144
4666,2002,7,14,11,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,0.4,-3.5,43,67917,996,1322,304,763,846,123,85900,87400,17100,4110,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,-3.489679400669337
4667,2002,7,14,12,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,4.2,-0.5,40,67917,1068,1322,317,800,788,161,88500,81100,21500,5960,0,0.0,1,1,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,-0.5293731073795387
4668,2002,7,14,13,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,7.7,2.1,37,67917,1060,1322,325,767,705,200,84900,72100,28400,7430,0,0.0,1,1,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,2.0788519521834408
4669,2002,7,14,14,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,10.3,4.3,39,67917,971,1322,330,711,786,132,79400,81000,18300,4150,0,0.0,1,1,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,4.338369498808701
4670,2002,7,14,15,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,12.2,6.2,42,67917,808,1322,328,585,815,85,63100,82600,12500,2400,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,6.181480371799376
4671,2002,7,14,16,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,13.3,7.3,44,67917,582,1322,332,398,749,67,44800,74400,10600,1640,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,7.3016358202942335
4672,2002,7,14,17,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,13.6,7.7,45,67917,309,1322,324,153,335,74,16800,25300,10900,1300,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,7.659728398137606
4673,2002,7,14,18,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,12.8,7.1,46,67917,42,1322,315,8,0,8,900,0,900,270,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,7.093834713268567
4674,2002,7,14,19,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,11.2,5.9,48,67917,0,1322,307,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,5.939714088662189
4675,2002,7,14,20,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,9.1,4.4,51,67917,0,1322,301,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,4.415251289860221
4676,2002,7,14,21,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,6.9,2.8,54,67917,0,1322,296,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,2.752295742982236
4677,2002,7,14,22,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,4.8,1.1,57,67917,0,1322,291,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,1.1292069553302184
4678,2002,7,14,23,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.9,0.5,60,67917,0,1322,286,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,0.541771817025924
4679,2002,7,14,24,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.9,-0.1,64,67917,0,1322,281,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.28,0,88,0.1,0,1,-0.08113414055944368
4680,2002,7,15,1,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,2.6,-0.1,68,67917,0,1322,276,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.281,0,88,0.1,0,1,-0.07371890019578053
4681,2002,7,15,2,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.2,0.0,74,67917,0,1322,269,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.281,0,88,0.1,0,1,-0.012174324015518323
4682,2002,7,15,3,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,1.9,0.2,81,67917,0,1322,261,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.281,0,88,0.1,0,1,0.2284327848576826
4683,2002,7,15,4,60,A7B8E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,1.5,0.4,88,67917,0,1322,255,0,0,0,0,0,0,0,0,0.0,0,0,20.0,22000,9,999999999,0,0.281,0,88,0.1,0,1,0.38689117357967007
4684,2002,7,15,5,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,1.1,-0.1,87,67917,0,1322,258,0,0,0,0,0,0,0,0,0.0,1,1,20.0,22000,9,999999999,0,0.281,0,88,0.1,0,1,-0.08354571951195222
