"Date/Time";"Walls";"Ground Floors";"Partitions (int)";"Roofs";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"External Vent.";"Zone Heating";"General Lighting";"Occupancy";"Zone Sensible Heating";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Lighting";"Heating (Gas)";"DHW (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"kW";"kW";"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"°C";
"9/08/2002 09:00:00";"-0.600035";"0.444774";"-0.594769";"-0.810898";"1.049945";"-0.465832";"0";"0.025119";"1.02441";"1.558317";"5.364075E-03";"-0.2016092";"18.23495";"17.66333";"17.94914";"1.02441";"0.029551";"0.17449";"12.625";
"9/08/2002 10:00:00";"-0.071052";"0.04272";"-1.315467";"-0.49599";"0.7024009";"-0.153331";"0";"0";"1.02441";"1.558317";"0";"0";"19.12514";"18.2463";"18.68572";"1.02441";"0";"0";"17.25";
"9/08/2002 11:00:00";"0.407937";"-0.253741";"-1.507907";"0.135144";"0.7017493";"-0.09917";"0";"0";"0";"1.551413";"0";"0";"19.62052";"18.91413";"19.26732";"0";"0";"0";"18.4";
"9/08/2002 12:00:00";"0.559502";"-0.572426";"-1.643886";"0.623592";"0.7018991";"-0.142327";"0";"0";"0";"1.524934";"0";"0";"20.22626";"19.54309";"19.88467";"0";"0";"0";"18.475";
"9/08/2002 13:00:00";"0.589841";"-0.845882";"-1.670362";"0.92658";"0.7029358";"-0.185154";"0";"0";"0";"1.49273";"0";"0";"20.77764";"20.14229";"20.45996";"0";"0";"0";"18.5";
"9/08/2002 14:00:00";"0.616878";"-1.076302";"-1.601767";"1.104772";"0.7065157";"-0.255206";"0";"0";"0";"1.462493";"0";"0";"21.25964";"20.70035";"20.97999";"0";"0";"0";"18.125";
"9/08/2002 15:00:00";"0.602175";"-1.239106";"-1.424591";"1.218081";"0.7101995";"-0.331555";"0";"0";"0";"1.437121";"0";"0";"21.69009";"21.17314";"21.43162";"0";"0";"0";"17.625";
"9/08/2002 16:00:00";"0.514328";"-1.336745";"-1.188107";"1.185875";"0.7124192";"-0.39955";"0";"0";"0";"1.412829";"0";"0";"22.01506";"21.53353";"21.77429";"0";"0";"0";"17.125";
"9/08/2002 17:00:00";"0.269866";"-1.318759";"-0.796423";"0.991259";"0.7156477";"-0.502506";"0";"0";"0";"1.396704";"0";"0";"22.15124";"21.71232";"21.93178";"0";"0";"0";"16.025";
"9/08/2002 18:00:00";"-0.183142";"-1.155741";"-0.234159";"0.683398";"0.7189864";"-0.60946";"0";"0";"0";"1.395864";"0";"0";"22.04488";"21.64546";"21.84517";"0";"0";"0";"14.65";
"9/08/2002 19:00:00";"-0.594219";"-0.926986";"0.28002";"0.355461";"0.7215673";"-0.697635";"0";"0";"0";"1.409977";"0";"0";"21.75078";"21.40928";"21.58003";"0";"0";"0";"13.325";
"9/08/2002 20:00:00";"-0.808972";"-0.747083";"0.519537";"0.021569";"0.7220887";"-0.719813";"0";"0";"0.204881";"1.428358";"0";"0";"21.52942";"21.13966";"21.33454";"0.204881";"0";"0";"12.85";
"9/08/2002 21:00:00";"-0.886663";"-0.593375";"0.619702";"-0.229869";"0.7217001";"-0.708693";"0";"0";"0.204881";"1.442366";"0";"0";"21.26671";"20.88459";"21.07565";"0.204881";"0";"0";"12.725";
"9/08/2002 22:00:00";"-0.907307";"-0.458751";"0.654644";"-0.382664";"0.7214268";"-0.703323";"0";"0";"0.204881";"1.458324";"0";"0";"21.02173";"20.64124";"20.83148";"0.204881";"0";"0";"12.55";
"9/08/2002 23:00:00";"-0.885026";"-0.317085";"0.703279";"-0.426334";"1.061722";"-0.679307";"0";"0";"0.204881";"1.482495";"0";"-0.3234979";"20.52671";"20.39918";"20.46294";"0.204881";"0";"0.17449";"12.35";
"9/08/2002";"-0.816239";"-0.10344";"0.940044";"-0.35741";"1.740494";"-0.62367";"0";"0";"0";"1.521609";"0";"-0.8903749";"19.72876";"20.09941";"19.91408";"0";"0";"0.52348";"12.225";
"10/08/2002 01:00:00";"-0.802078";"0.072164";"0.995003";"-0.329407";"2.079555";"-0.601224";"0";"0";"0";"1.548878";"0";"-1.143506";"19.27924";"19.76215";"19.52069";"0";"0";"0.697974";"12.05";
"10/08/2002 02:00:00";"-0.824146";"0.249313";"1.011736";"-0.328276";"2.07717";"-0.714146";"0";"0.001963";"0";"1.557838";"0";"-1.347028";"18.73049";"19.42837";"19.07943";"0";"0.002309";"0.697974";"10.2";
"10/08/2002 03:00:00";"-0.898938";"0.487966";"1.164232";"-0.277862";"2.079145";"-0.882434";"0";"0.178544";"0";"1.558317";"0";"-1.472775";"18.17404";"19.03508";"18.60456";"0";"0.210054";"0.697974";"7.725";
"10/08/2002 04:00:00";"-1.067641";"0.666071";"1.17445";"-0.296643";"2.083131";"-1.074295";"0";"0.89391";"0";"1.558317";"5.665323E-03";"-1.103496";"17.91187";"18.62005";"18.26596";"0";"1.051657";"0.697974";"5.3";
"10/08/2002 05:00:00";"-1.263398";"0.776404";"1.051102";"-0.405752";"2.090201";"-1.170162";"0";"1.516287";"0";"1.558317";"0.0871569";"-0.7307008";"17.77941";"18.2445";"18.01196";"0";"1.783866";"0.697974";"4.1";
"10/08/2002 06:00:00";"-1.382563";"0.858504";"0.918457";"-0.547078";"2.091652";"-1.239071";"0";"2.010798";"0";"1.558317";"0.2863029";"-0.5552894";"17.66399";"17.92965";"17.79682";"0";"2.365645";"0.697974";"3.225";
"10/08/2002 07:00:00";"-1.432932";"0.923132";"0.803826";"-0.668447";"2.093143";"-1.30469";"0";"2.421976";"0";"1.558317";"0.5781512";"-0.5494958";"17.55828";"17.66858";"17.61343";"0";"2.849384";"0.697974";"2.4";
"10/08/2002 08:00:00";"-1.301837";"0.750317";"0.227265";"-0.844607";"1.406113";"-1.104815";"0";"0.913003";"1.02441";"1.558317";"0.178843";"-0.288192";"17.771";"17.62064";"17.69582";"1.02441";"1.074121";"0.34898";"4.825";
"10/08/2002 09:00:00";"-0.766737";"0.523134";"-0.310986";"-0.659094";"1.060559";"-0.818005";"0";"0.081113";"1.02441";"1.558317";"1.629065E-02";"-0.3185673";"18.10792";"17.84553";"17.97672";"1.02441";"0.095428";"0.17449";"8.4";
"10/08/2002 10:00:00";"-0.282271";"0.152323";"-1.007932";"-0.342844";"0.7146249";"-0.584288";"0";"0";"1.02441";"1.558317";"0";"0";"18.94565";"18.32147";"18.63356";"1.02441";"0";"0";"11.925";
"10/08/2002 11:00:00";"0.172299";"-0.109785";"-1.246691";"0.289398";"0.711003";"-0.427429";"0";"0";"0";"1.555854";"0";"0";"19.40334";"18.90813";"19.15573";"0";"0";"0";"14.225";
"10/08/2002 12:00:00";"0.354939";"-0.451353";"-1.540086";"0.789968";"0.706593";"-0.318092";"0";"0";"0";"1.534394";"0";"0";"20.07994";"19.52102";"19.80048";"0";"0";"0";"16.2";
"10/08/2002 13:00:00";"0.448236";"-0.784762";"-1.738676";"1.167624";"0.7034889";"-0.213921";"0";"0";"0";"1.497611";"0";"0";"20.75182";"20.17508";"20.46345";"0";"0";"0";"18.125";
"10/08/2002 14:00:00";"0.530632";"-1.078464";"-1.785894";"1.437884";"0.7057918";"-0.271137";"0";"0";"0";"1.459619";"0";"0";"21.32813";"20.81812";"21.07312";"0";"0";"0";"18";
"10/08/2002 15:00:00";"0.541005";"-1.269987";"-1.603696";"1.521096";"0.7092124";"-0.369423";"0";"0";"0";"1.428465";"0";"0";"21.79819";"21.34935";"21.57377";"0";"0";"0";"17.275";
"10/08/2002 16:00:00";"0.460604";"-1.35683";"-1.272302";"1.402665";"0.7145826";"-0.461757";"0";"0";"0";"1.403713";"0";"0";"22.13861";"21.72301";"21.93081";"0";"0";"0";"16.5";
"10/08/2002 17:00:00";"0.21703";"-1.320882";"-0.807654";"1.115264";"0.7171783";"-0.540744";"0";"0";"0";"1.388247";"0";"0";"22.2852";"21.88817";"22.08669";"0";"0";"0";"15.7";
"10/08/2002 18:00:00";"-0.218112";"-1.155977";"-0.236505";"0.741145";"0.7189484";"-0.595829";"0";"0";"0";"1.385982";"0";"0";"22.21331";"21.81509";"22.0142";"0";"0";"0";"14.975";
"10/08/2002 19:00:00";"-0.596115";"-0.937951";"0.255522";"0.374354";"0.7203534";"-0.641319";"0";"0";"0";"1.397293";"0";"0";"21.97045";"21.58764";"21.77905";"0";"0";"0";"14.2";
"10/08/2002 20:00:00";"-0.788622";"-0.766061";"0.487985";"0.021719";"0.7220679";"-0.720259";"0";"0";"0.204881";"1.414286";"0";"0";"21.71516";"21.33252";"21.52384";"0.204881";"0";"0";"13.025";
"10/08/2002 21:00:00";"-0.889674";"-0.59012";"0.643542";"-0.20053";"0.7241926";"-0.807987";"0";"0";"0.204881";"1.433598";"0";"0";"21.35044";"21.06351";"21.20697";"0.204881";"0";"0";"11.65";
"10/08/2002 22:00:00";"-0.972997";"-0.418547";"0.743859";"-0.325043";"0.7263902";"-0.891892";"0";"0";"0.204881";"1.456888";"0";"0";"20.98159";"20.77547";"20.87853";"0.204881";"0";"0";"10.325";
"10/08/2002 23:00:00";"-1.007995";"-0.231546";"0.900794";"-0.35647";"1.068104";"-0.908978";"0";"0";"0.204881";"1.491007";"0";"-0.4287921";"20.30358";"20.46115";"20.38237";"0.204881";"0";"0.17449";"9.475";
"10/08/2002";"-0.976866";"0.085781";"1.282366";"-0.257192";"1.746847";"-0.875771";"0";"0";"0";"1.535947";"0";"-1.236411";"19.26054";"20.0532";"19.65687";"0";"0";"0.52348";"8.85";
"11/08/2002 01:00:00";"-0.983659";"0.348862";"1.389974";"-0.214631";"2.082242";"-0.881136";"0";"0.016549";"0";"1.557712";"0";"-1.637331";"18.62482";"19.57772";"19.10127";"0";"0.019469";"0.697974";"8.175";
"11/08/2002 02:00:00";"-1.042994";"0.574979";"1.382435";"-0.219622";"2.082618";"-0.987724";"0";"0.257698";"0";"1.558317";"0";"-1.583478";"18.14467";"19.11019";"18.62743";"0";"0.303174";"0.697974";"6.5";
"11/08/2002 03:00:00";"-1.175676";"0.744538";"1.292492";"-0.282095";"2.085421";"-1.14528";"0";"0.990849";"0";"1.558317";"1.063269E-02";"-1.137188";"17.90706";"18.66143";"18.28425";"0";"1.165703";"0.697974";"4.5";
"11/08/2002 04:00:00";"-1.360899";"0.859851";"1.141623";"-0.407638";"2.088872";"-1.311489";"0";"1.796402";"0";"1.558317";"0.1336703";"-0.7420235";"17.74403";"18.26113";"18.00258";"0";"2.113414";"0.697974";"2.5";
"11/08/2002 05:00:00";"-1.516027";"0.960287";"1.02459";"-0.561195";"2.093732";"-1.360018";"0";"2.292719";"0";"1.558317";"0.3932936";"-0.5877095";"17.62233";"17.90524";"17.76378";"0";"2.697318";"0.697974";"1.85";
"11/08/2002 06:00:00";"-1.58272";"1.025236";"0.881222";"-0.72179";"2.09338";"-1.369961";"0";"2.62679";"0";"1.558317";"0.696888";"-0.573436";"17.52602";"17.61456";"17.57029";"0";"3.090341";"0.697974";"1.65";
"11/08/2002 07:00:00";"-1.576986";"1.066961";"0.739383";"-0.834885";"2.093288";"-1.381026";"0";"2.876825";"0";"1.558317";"0.9233818";"-0.5682101";"17.44275";"17.38577";"17.41426";"0";"3.3845";"0.697974";"1.45";
"11/08/2002 08:00:00";"-1.389809";"0.869175";"0.133849";"-1.006969";"1.406003";"-1.12175";"0";"1.191456";"1.02441";"1.558317";"0.3985057";"-0.2430539";"17.68213";"17.37343";"17.52778";"1.02441";"1.401712";"0.34898";"4.55";
"11/08/2002 09:00:00";"-0.847809";"0.635941";"-0.377487";"-0.813674";"1.058858";"-0.776344";"0";"0.173714";"1.02441";"1.558317";"5.186972E-02";"-0.2421909";"17.97445";"17.61635";"17.7954";"1.02441";"0.204371";"0.17449";"8.75";
"11/08/2002 10:00:00";"-0.328665";"0.284756";"-1.002262";"-0.491633";"0.7118905";"-0.48523";"0";"0";"1.02441";"1.558317";"0";"0";"18.80041";"18.08293";"18.44167";"1.02441";"0";"0";"12.95";
"11/08/2002 11:00:00";"0.158675";"0.018417";"-1.25556";"0.075954";"0.7084739";"-0.331983";"0";"0";"0";"1.558292";"0";"0";"19.23644";"18.66333";"18.94988";"0";"0";"0";"15.2";
"11/08/2002 12:00:00";"0.374637";"-0.309819";"-1.506454";"0.523231";"0.7053609";"-0.257731";"0";"0";"0";"1.544068";"0";"0";"19.87549";"19.25777";"19.56663";"0";"0";"0";"16.725";
"11/08/2002 13:00:00";"0.486487";"-0.615943";"-1.651499";"0.82275";"0.7032503";"-0.180127";"0";"0";"0";"1.510288";"0";"0";"20.51416";"19.86658";"20.19037";"0";"0";"0";"18.3";
"11/08/2002 14:00:00";"0.526198";"-0.868374";"-1.634055";"0.965474";"0.7050699";"-0.203041";"0";"0";"0";"1.47556";"0";"0";"21.04807";"20.43493";"20.7415";"0";"0";"0";"18.55";
"11/08/2002 15:00:00";"0.393959";"-0.989088";"-1.343464";"0.970242";"0.708017";"-0.258156";"0";"0";"0";"1.450678";"0";"0";"21.44779";"20.84401";"21.1459";"0";"0";"0";"18.275";
"11/08/2002 16:00:00";"0.15091";"-1.008912";"-0.95373";"0.797735";"0.7093658";"-0.296303";"0";"0";"0";"1.430766";"0";"0";"21.68869";"21.07104";"21.37986";"0";"0";"0";"18.05";
"11/08/2002 17:00:00";"-0.092354";"-0.9534";"-0.538629";"0.537415";"0.7118371";"-0.384635";"0";"0";"0";"1.421404";"0";"0";"21.7307";"21.1488";"21.43975";"0";"0";"0";"17.025";
"11/08/2002 18:00:00";"-0.335057";"-0.83824";"-0.14037";"0.284241";"0.7149217";"-0.490156";"0";"0";"0";"1.424425";"0";"0";"21.61762";"21.10034";"21.35898";"0";"0";"0";"15.65";
"11/08/2002 19:00:00";"-0.56077";"-0.689601";"0.188558";"0.059";"0.7177095";"-0.583842";"0";"0";"0";"1.435161";"0";"0";"21.40024";"20.95241";"21.17633";"0";"0";"0";"14.325";
"11/08/2002 20:00:00";"-0.746868";"-0.561373";"0.363188";"-0.166783";"0.7201317";"-0.658933";"0";"0";"0.204881";"1.448769";"0";"0";"21.20559";"20.76162";"20.9836";"0.204881";"0";"0";"13.25";
"11/08/2002 21:00:00";"-0.85166";"-0.42644";"0.490393";"-0.330205";"0.721984";"-0.715571";"0";"0";"0.204881";"1.462308";"0";"0";"20.937";"20.55354";"20.74527";"0.204881";"0";"0";"12.325";
"11/08/2002 22:00:00";"-0.91941";"-0.294921";"0.57619";"-0.431315";"0.7237547";"-0.775615";"0";"0";"0.204881";"1.478975";"0";"0";"20.65313";"20.33008";"20.4916";"0.204881";"0";"0";"11.35";
"11/08/2002 23:00:00";"-0.942974";"-0.141805";"0.708875";"-0.434309";"1.065227";"-0.810707";"0";"0";"0.204881";"1.507549";"0";"-0.3833677";"20.04013";"20.07873";"20.05943";"0.204881";"0";"0.17449";"10.35";
"11/08/2002";"-0.921127";"0.14044";"1.081044";"-0.333998";"1.743438";"-0.808217";"0";"0";"0";"1.543156";"0";"-1.142129";"19.05411";"19.73026";"19.39218";"0";"0";"0.52348";"9.425";
"12/08/2002 01:00:00";"-0.940377";"0.392479";"1.245204";"-0.274587";"2.082042";"-0.840396";"0";"0.037683";"0";"1.558317";"0";"-1.539528";"18.42798";"19.30097";"18.86448";"0";"0.044332";"0.697974";"8.45";
"12/08/2002 02:00:00";"-1.0155";"0.583588";"1.224502";"-0.287936";"2.084471";"-0.903953";"0";"0.297994";"0";"1.558317";"0";"-1.391355";"18.06718";"18.8788";"18.47299";"0";"0.350581";"0.697974";"7.375";
"12/08/2002 03:00:00";"-1.121465";"0.706531";"1.09217";"-0.368315";"2.085241";"-0.981427";"0";"0.838167";"0";"1.558317";"6.657145E-03";"-0.9946022";"17.91684";"18.50111";"18.20898";"0";"0.986079";"0.697974";"6.35";
"12/08/2002 04:00:00";"-1.237852";"0.78992";"0.938394";"-0.489722";"2.086618";"-1.066779";"0";"1.383169";"0";"1.558317";"8.918004E-02";"-0.6821076";"17.8001";"18.17735";"17.98873";"0";"1.627259";"0.697974";"5.275";
"12/08/2002 05:00:00";"-1.34137";"0.867799";"0.838822";"-0.616951";"2.087929";"-1.148745";"0";"1.865649";"0";"1.558317";"0.2639176";"-0.5173086";"17.68863";"17.8915";"17.79006";"0";"2.194882";"0.697974";"4.25";
"12/08/2002 06:00:00";"-1.434275";"0.938109";"0.765665";"-0.739983";"2.089274";"-1.229467";"0";"2.306795";"0";"1.558317";"0.5668189";"-0.5187487";"17.58179";"17.63505";"17.60842";"0";"2.713876";"0.697974";"3.25";
"12/08/2002 07:00:00";"-1.471506";"0.991843";"0.686085";"-0.837005";"2.090697";"-1.311208";"0";"2.694502";"0";"1.558317";"0.8374639";"-0.5421118";"17.48008";"17.41595";"17.44802";"0";"3.170003";"0.697974";"2.25";
"12/08/2002 08:00:00";"-1.167781";"0.7707";"0.049819";"-0.969511";"1.404304";"-1.071532";"0";"1.027398";"1.02441";"1.558317";"0.2920451";"-0.2559656";"17.72202";"17.45342";"17.58772";"1.02441";"1.208701";"0.34898";"5.15";
"12/08/2002 09:00:00";"-0.514981";"0.470536";"-0.580125";"-0.643499";"1.056641";"-0.730594";"0";"0.078938";"1.02441";"1.558317";"1.491835E-02";"-0.2791142";"18.12623";"17.80495";"17.96559";"1.02441";"0.092867";"0.17449";"9.425";
"12/08/2002 10:00:00";"-0.065736";"0.044433";"-1.337086";"-0.187823";"0.7095847";"-0.450721";"0";"0";"1.02441";"1.557888";"0";"0";"19.09667";"18.4002";"18.74843";"1.02441";"0";"0";"13.65";
"12/08/2002 11:00:00";"0.313631";"-0.238394";"-1.512135";"0.462324";"0.70622";"-0.293968";"0";"0";"0";"1.549892";"0";"0";"19.63396";"19.06066";"19.34731";"0";"0";"0";"16.05";
"12/08/2002 12:00:00";"0.439619";"-0.554087";"-1.653483";"0.818053";"0.7030714";"-0.206437";"0";"0";"0";"1.521524";"0";"0";"20.30708";"19.67326";"19.99017";"0";"0";"0";"17.775";
"12/08/2002 13:00:00";"0.49941";"-0.821897";"-1.669123";"0.964466";"0.7006528";"-0.112132";"0";"0";"0";"1.485615";"0";"0";"20.93421";"20.25342";"20.59382";"0";"0";"0";"19.55";
"12/08/2002 14:00:00";"0.578561";"-1.055978";"-1.609947";"1.025791";"0.7014254";"-0.129895";"0";"0";"0";"1.450873";"0";"0";"21.45536";"20.8021";"21.12873";"0";"0";"0";"19.85";
"12/08/2002 15:00:00";"0.575508";"-1.219369";"-1.426156";"1.072435";"0.7057562";"-0.18171";"0";"0";"0";"1.423267";"0";"0";"21.89358";"21.27033";"21.58195";"0";"0";"0";"19.65";
"12/08/2002 16:00:00";"0.473277";"-1.306081";"-1.162352";"1.011134";"0.7073553";"-0.225363";"0";"0";"0";"1.399086";"0";"0";"22.23036";"21.61312";"21.92174";"0";"0";"0";"19.45";
"12/08/2002 17:00:00";"0.252414";"-1.287807";"-0.774439";"0.801017";"0.7109913";"-0.338741";"0";"0";"0";"1.382684";"0";"0";"22.36013";"21.78397";"22.07205";"0";"0";"0";"18.2";
"12/08/2002 18:00:00";"-0.123312";"-1.14646";"-0.25813";"0.516799";"0.7151089";"-0.469721";"0";"0";"0";"1.382077";"0";"0";"22.26056";"21.74385";"22.0022";"0";"0";"0";"16.525";
"12/08/2002 19:00:00";"-0.481244";"-0.946847";"0.206565";"0.229673";"0.7185881";"-0.584034";"0";"0";"0";"1.395212";"0";"0";"21.99174";"21.55375";"21.77275";"0";"0";"0";"14.9";
"12/08/2002 20:00:00";"-0.711701";"-0.778222";"0.448592";"-0.041897";"0.7217233";"-0.685537";"0";"0";"0.204881";"1.413452";"0";"0";"21.73322";"21.31712";"21.52517";"0.204881";"0";"0";"13.45";
"12/08/2002 21:00:00";"-0.847156";"-0.605656";"0.611215";"-0.224275";"0.7246321";"-0.781915";"0";"0";"0.204881";"1.432245";"0";"0";"21.37508";"21.05895";"21.21701";"0.204881";"0";"0";"11.975";
"12/08/2002 22:00:00";"-0.949773";"-0.432776";"0.722336";"-0.331591";"0.7272553";"-0.873436";"0";"0";"0.204881";"1.45567";"0";"0";"20.99895";"20.77569";"20.88732";"0.204881";"0";"0";"10.55";
"12/08/2002 23:00:00";"-0.998224";"-0.244784";"0.884419";"-0.360314";"1.068134";"-0.886926";"0";"0";"0.204881";"1.489865";"0";"-0.4182029";"20.33146";"20.46261";"20.39703";"0.204881";"0";"0.17449";"9.75";
"12/08/2002";"-0.970408";"0.067669";"1.262096";"-0.269616";"1.744719";"-0.846713";"0";"0";"0";"1.535199";"0";"-1.194191";"19.30849";"20.05849";"19.68349";"0";"0";"0.52348";"9.225";
"13/08/2002 01:00:00";"-0.975778";"0.321008";"1.35674";"-0.240179";"2.081598";"-0.845042";"0";"0.002447";"0";"1.557423";"0";"-1.581986";"18.69383";"19.59214";"19.14298";"0";"0.002879";"0.697974";"8.65";
"13/08/2002 02:00:00";"-1.021942";"0.528042";"1.314478";"-0.261092";"2.082314";"-0.89842";"0";"0.133509";"0";"1.558317";"0";"-1.5435";"18.23746";"19.14429";"18.69088";"0";"0.15707";"0.697974";"7.6";
"13/08/2002 03:00:00";"-1.101945";"0.692236";"1.229378";"-0.318342";"2.083942";"-0.975932";"0";"0.577061";"0";"1.558317";"0";"-1.237782";"17.98253";"18.72597";"18.35425";"0";"0.678893";"0.697974";"6.475";
"13/08/2002 04:00:00";"-1.214588";"0.7883";"1.053993";"-0.429393";"2.087111";"-1.069296";"0";"1.182999";"0";"1.558317";"4.319279E-02";"-0.8421497";"17.85384";"18.36219";"18.10802";"0";"1.391764";"0.697974";"5.3";
"13/08/2002 05:00:00";"-1.330109";"0.87221";"0.924255";"-0.551657";"2.090268";"-1.172531";"0";"1.752854";"0";"1.558317";"0.1819244";"-0.592462";"17.72833";"18.04626";"17.8873";"0";"2.062181";"0.697974";"4.025";
"13/08/2002 06:00:00";"-1.444241";"0.952699";"0.845504";"-0.678655";"2.092347";"-1.285737";"0";"2.299103";"0";"1.558317";"0.4869357";"-0.5465689";"17.60327";"17.76033";"17.6818";"0";"2.704829";"0.697974";"2.65";
"13/08/2002 07:00:00";"-1.50803";"1.019485";"0.771097";"-0.786802";"2.094069";"-1.395968";"0";"2.783287";"0";"1.558317";"0.8165706";"-0.5798444";"17.48391";"17.51022";"17.49707";"0";"3.274454";"0.697974";"1.325";
"13/08/2002 08:00:00";"-1.220412";"0.808161";"0.130928";"-0.935777";"1.407011";"-1.147554";"0";"1.074448";"1.02441";"1.558317";"0.2917608";"-0.2754153";"17.72293";"17.51906";"17.62099";"1.02441";"1.264057";"0.34898";"4.3";
"13/08/2002 09:00:00";"-0.565319";"0.511168";"-0.522004";"-0.624783";"1.059445";"-0.798657";"0";"0.092933";"1.02441";"1.558317";"1.788686E-02";"-0.2989419";"18.11187";"17.85189";"17.98188";"1.02441";"0.109333";"0.17449";"8.625";
"13/08/2002 10:00:00";"-0.112736";"0.083584";"-1.284904";"-0.176315";"0.7123391";"-0.507471";"0";"0";"1.02441";"1.557835";"0";"0";"19.12064";"18.43087";"18.77575";"1.02441";"0";"0";"13";
"13/08/2002 11:00:00";"0.255806";"-0.210262";"-1.506446";"0.53274";"0.7095054";"-0.356399";"0";"0";"0";"1.549623";"0";"0";"19.63567";"19.09832";"19.36699";"0";"0";"0";"15.3";
"13/08/2002 12:00:00";"0.36443";"-0.560581";"-1.721108";"1.038184";"0.7064767";"-0.272838";"0";"0";"0";"1.521741";"0";"0";"20.31382";"19.76025";"20.03704";"0";"0";"0";"16.975";
"13/08/2002 13:00:00";"0.421984";"-0.883573";"-1.832984";"1.39598";"0.7044276";"-0.194631";"0";"0";"0";"1.483534";"0";"0";"20.99564";"20.42749";"20.71157";"0";"0";"0";"18.6";
"13/08/2002 14:00:00";"0.489914";"-1.158207";"-1.808676";"1.578763";"0.7060441";"-0.245792";"0";"0";"0";"1.444523";"0";"0";"21.57476";"21.0587";"21.31673";"0";"0";"0";"18.55";
"13/08/2002 15:00:00";"0.448654";"-1.309228";"-1.534152";"1.562157";"0.7103137";"-0.331673";"0";"0";"0";"1.414439";"0";"0";"22.02256";"21.54271";"21.78263";"0";"0";"0";"17.95";
"13/08/2002 16:00:00";"0.277899";"-1.336725";"-1.10705";"1.314522";"0.712491";"-0.403447";"0";"0";"0";"1.39193";"0";"0";"22.29323";"21.82316";"22.05819";"0";"0";"0";"17.35";
"13/08/2002 17:00:00";"0.033879";"-1.255862";"-0.602821";"0.927933";"0.7143756";"-0.460155";"0";"0";"0";"1.380676";"0";"0";"22.37618";"21.90108";"22.13863";"0";"0";"0";"16.75";
"13/08/2002 18:00:00";"-0.281922";"-1.101116";"-0.119333";"0.549614";"0.7157042";"-0.503716";"0";"0";"0";"1.380691";"0";"0";"22.29582";"21.80903";"22.05243";"0";"0";"0";"16.15";
"13/08/2002 19:00:00";"-0.548497";"-0.918881";"0.25803";"0.211883";"0.7166589";"-0.536609";"0";"0";"0";"1.391133";"0";"0";"22.08333";"21.61363";"21.84848";"0";"0";"0";"15.55";
"13/08/2002 20:00:00";"-0.711898";"-0.772988";"0.433557";"-0.085377";"0.7188886";"-0.625312";"0";"0";"0.204881";"1.406029";"0";"0";"21.85318";"21.39551";"21.62435";"0.204881";"0";"0";"14.275";
"13/08/2002 21:00:00";"-0.812239";"-0.612885";"0.577687";"-0.259114";"0.7212473";"-0.719405";"0";"0";"0.204881";"1.423965";"0";"0";"21.52368";"21.15719";"21.34044";"0.204881";"0";"0";"12.85";
"13/08/2002 22:00:00";"-0.899549";"-0.453552";"0.676104";"-0.355683";"0.7238333";"-0.816704";"0";"0";"0.204881";"1.445589";"0";"0";"21.16902";"20.89605";"21.03254";"0.204881";"0";"0";"11.375";
"13/08/2002 23:00:00";"-0.944893";"-0.273102";"0.82996";"-0.361688";"1.066563";"-0.85827";"0";"0";"0.204881";"1.479636";"0";"-0.405928";"20.50193";"20.60252";"20.55223";"0.204881";"0";"0.17449";"10.25";
"13/08/2002";"-0.928317";"0.043193";"1.238881";"-0.25028";"1.746738";"-0.849415";"0";"0";"0";"1.528973";"0";"-1.201418";"19.43847";"20.20736";"19.82291";"0";"0";"0.52348";"9.325";
"14/08/2002 01:00:00";"-0.953911";"0.308416";"1.368974";"-0.202044";"2.083125";"-0.878192";"0";"0.001014";"0";"1.555491";"0";"-1.649069";"18.7703";"19.73605";"19.25318";"0";"0.001193";"0.697974";"8.35";
"14/08/2002 02:00:00";"-1.015149";"0.533736";"1.357645";"-0.207488";"2.088359";"-0.925735";"0";"0.102848";"0";"1.558317";"0";"-1.629934";"18.29619";"19.26998";"18.78308";"0";"0.120999";"0.697974";"7.35";
"14/08/2002 03:00:00";"-1.096702";"0.702705";"1.265826";"-0.269173";"2.087979";"-0.983675";"0";"0.482582";"0";"1.558317";"0";"-1.351353";"18.01886";"18.83753";"18.4282";"0";"0.567745";"0.697974";"6.425";
"14/08/2002 04:00:00";"-1.204143";"0.805352";"1.090223";"-0.38302";"2.088787";"-1.058529";"0";"1.050082";"0";"1.558317";"2.149238E-02";"-0.9365698";"17.88344";"18.46057";"18.172";"0";"1.235391";"0.697974";"5.45";
"14/08/2002 05:00:00";"-1.310532";"0.885697";"0.94003";"-0.514609";"2.08971";"-1.131191";"0";"1.565237";"0";"1.558317";"0.1251585";"-0.651636";"17.76877";"18.13758";"17.95317";"0";"1.841454";"0.697974";"4.525";
"14/08/2002 06:00:00";"-1.400877";"0.957146";"0.835553";"-0.647459";"2.09077";"-1.209149";"0";"2.034978";"0";"1.558317";"0.3401898";"-0.5317194";"17.65778";"17.85534";"17.75656";"0";"2.394092";"0.697974";"3.55";
