"Date/Time";"Walls";"Ground Floors";"Partitions (int)";"Roofs";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"External Vent.";"Total Cooling";"Zone Heating";"General Lighting";"Occupancy";"Zone Sensible Heating";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Lighting";"Heating (Gas)";"Cooling (Electricity)";"DHW (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"kW";"kW";"kW";"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"kW";"°C";
"25/03/2001 22:00:00";"1.872894";"-0.316326";"4.266693";"-7.949676";"0";"0.7127891";"-0.506529";"0";"0";"0";"0.203414";"1.545255";"0";"0";"18.54141";"18.51044";"18.52592";"0.203414";"0";"0";"0";"12.4";
"25/03/2001 23:00:00";"1.798193";"0.215375";"3.433439";"-7.65475";"0";"1.052397";"-0.537477";"0";"0";"0.836077";"0.203414";"1.547157";"0.6539232";"-7.275532E-02";"17.79105";"17.50701";"17.64903";"0.203414";"0.983619";"0";"0.172912";"11.3";
"25/03/2001";"1.616082";"0.675131";"2.839323";"-8.08591";"0";"1.729814";"-0.597949";"0";"0";"2.582189";"0";"1.547157";"1.89839";"-0.1656195";"17.44377";"16.62875";"17.03626";"0";"3.03787";"0";"0.51874";"10.25";
"26/03/2001 01:00:00";"1.433915";"1.055756";"2.347883";"-8.616496";"0";"2.070013";"-0.703343";"0";"0";"3.996982";"0";"1.547157";"2.907501";"-0.2338561";"17.14106";"15.87543";"16.50825";"0";"4.702333";"0";"0.691656";"8.725";
"26/03/2001 02:00:00";"1.210222";"1.370656";"1.883445";"-9.126547";"0";"2.070787";"-0.739498";"0";"0";"5.058953";"0";"1.547157";"3.893076";"-0.222319";"16.90422";"15.24842";"16.07632";"0";"5.951709";"0";"0.691656";"8.075";
"26/03/2001 03:00:00";"0.93385";"1.583096";"1.384029";"-9.20394";"0";"2.073012";"-0.732965";"0";"0";"5.739929";"0";"1.547157";"4.565163";"-0.2008378";"16.74887";"14.82108";"15.78497";"0";"6.752859";"0";"0.691656";"8";
"26/03/2001 04:00:00";"0.678225";"1.761687";"1.084376";"-9.41994";"0";"2.071539";"-0.817922";"0";"0";"6.538653";"0";"1.547157";"5.233394";"-0.2219597";"16.59917";"14.46024";"15.52971";"0";"7.692533";"0";"0.691656";"6.875";
"26/03/2001 05:00:00";"0.43372";"1.915825";"0.878615";"-9.622763";"0";"2.076527";"-0.808488";"0";"0";"7.083";"0";"1.547157";"5.77803";"-0.2043466";"16.48774";"14.15331";"15.32052";"0";"8.332942";"0";"0.691656";"6.875";
"26/03/2001 06:00:00";"0.171444";"1.996191";"0.574571";"-9.37865";"0";"2.077332";"-0.856425";"0";"0";"7.465091";"0";"1.547157";"6.088562";"-0.217";"16.4107";"13.99085";"15.20078";"0";"8.782458";"0";"0.691656";"6.25";
"26/03/2001 07:00:00";"-0.285363";"1.784104";"-0.441381";"-6.327852";"0";"2.072387";"-0.823732";"0";"0";"6.32368";"0";"1.547157";"5.005369";"-0.2174252";"16.54059";"14.45011";"15.49535";"0";"7.439621";"0";"0.691656";"6.75";
"26/03/2001 08:00:00";"-1.249008";"0.717588";"-3.338592";"1.725277";"0";"1.388311";"-0.608683";"0";"0";"1.428159";"1.017072";"1.547157";"0.9817952";"-0.1291081";"17.31421";"16.46311";"16.88866";"1.017072";"1.680185";"0";"0.345828";"10";
"26/03/2001 09:00:00";"-2.339993";"-0.804464";"-5.855412";"9.008932";"0";"1.048029";"-0.439845";"0";"0";"0";"1.017072";"1.547157";"0";"-0.2108367";"19.3604";"19.30693";"19.33367";"1.017072";"0";"0";"0.172912";"14";
"26/03/2001 10:00:00";"-3.613764";"-2.546593";"-7.994966";"14.84873";"0";"0.7118472";"-0.554599";"0";"0";"0";"1.017072";"1.444725";"0";"0";"22.55137";"22.44245";"22.49691";"1.017072";"0";"0";"0";"15.75";
"26/03/2001 11:00:00";"-4.542496";"-4.235063";"-8.482065";"19.06295";"-0.382433";"0.7147632";"-0.623478";"0";"-0.382433";"0";"0";"1.240368";"0";"-0.3838823";"25.19247";"25.4858";"25.33913";"0";"0";"0.212461";"0";"17.5";
"26/03/2001 12:00:00";"-4.808772";"-5.500126";"-7.254195";"20.02475";"-1.75128";"0.7144338";"-0.588507";"0";"-1.75128";"0";"0";"1.072657";"0";"-1.751304";"26.81076";"27.73568";"27.27322";"0";"0";"0.972933";"0";"19.5";
"26/03/2001 13:00:00";"-4.522103";"-6.196834";"-4.925131";"18.28897";"-2.393232";"0.71663";"-0.609441";"0";"-2.393232";"0";"0";"0.9585946";"0";"-2.393242";"27.73902";"28.97851";"28.35876";"0";"0";"1.329572";"0";"20.15";
"26/03/2001 14:00:00";"-3.914871";"-6.423281";"-2.527634";"15.22068";"-2.525396";"0.7196088";"-0.58693";"0";"-2.525396";"0";"0";"0.8954821";"0";"-2.525397";"28.12644";"29.38911";"28.75778";"0";"0";"1.402997";"0";"20.8";
"26/03/2001 15:00:00";"-2.792561";"-5.892131";"0.645157";"8.954748";"-1.807884";"0.7175112";"-0.591256";"0";"-1.807884";"0";"0";"0.9032819";"0";"-1.807883";"27.61633";"28.45815";"28.03724";"0";"0";"1.00438";"0";"20.25";
"26/03/2001 16:00:00";"-1.67413";"-5.050505";"2.662342";"3.954222";"-0.866368";"0.7147383";"-0.513076";"0";"-0.866368";"0";"0";"1.001636";"0";"-0.866342";"26.69352";"26.978";"26.83576";"0";"0";"0.481315";"0";"20.3";
"26/03/2001 17:00:00";"-0.789465";"-4.199805";"3.620922";"0.269689";"-0.144533";"0.7118828";"-0.454882";"0";"-0.144533";"0";"0";"1.07836";"0";"-0.1445345";"25.76354";"25.40787";"25.5857";"0";"0";"0.080296";"0";"20.1";
"26/03/2001 18:00:00";"0.113132";"-3.14251";"4.627604";"-3.789116";"0";"0.7110208";"-0.441619";"0";"0";"0";"0";"1.191489";"0";"0";"23.96861";"23.48681";"23.72771";"0";"0";"0";"0";"18.5";
"26/03/2001 19:00:00";"0.782048";"-2.12164";"4.946032";"-5.817017";"0";"0.7119492";"-0.508866";"0";"0";"0";"0";"1.344766";"0";"0";"21.98939";"21.73377";"21.86158";"0";"0";"0";"0";"15.75";
"26/03/2001 20:00:00";"1.160495";"-1.306071";"4.502354";"-6.541123";"0";"0.7126791";"-0.511955";"0";"0";"0";"0.203414";"1.454162";"0";"0";"20.49592";"20.28566";"20.39079";"0.203414";"0";"0";"0";"14.25";
"26/03/2001 21:00:00";"1.406263";"-0.586002";"4.057665";"-7.165253";"0";"0.7121354";"-0.482174";"0";"0";"0";"0.203414";"1.528931";"0";"0";"19.1132";"18.98426";"19.04873";"0.203414";"0";"0";"0";"13.25";
"26/03/2001 22:00:00";"1.603583";"0.109312";"3.856136";"-7.93338";"0";"0.7127693";"-0.532545";"0";"0";"0.470872";"0.203414";"1.547157";"0.4718826";"0";"17.93464";"17.70348";"17.81906";"0.203414";"0.553966";"0";"0";"11.5";
"26/03/2001 23:00:00";"1.491952";"0.582928";"3.043249";"-8.202878";"0";"1.053852";"-0.60796";"0";"0";"1.987389";"0.203414";"1.547157";"1.759588";"-5.996935E-02";"17.56388";"16.78206";"17.17297";"0.203414";"2.338105";"0";"0.172912";"10.25";
"26/03/2001";"1.28582";"0.902623";"2.279092";"-7.84022";"0";"1.730068";"-0.607584";"0";"0";"3.097047";"0";"1.547157";"2.391885";"-0.1565666";"17.30322";"16.17117";"16.7372";"0";"3.643584";"0";"0.51874";"10";
"27/03/2001 01:00:00";"1.033514";"1.126112";"1.592363";"-7.585216";"0";"2.071294";"-0.586549";"0";"0";"3.853923";"0";"1.547157";"2.922386";"-0.1780479";"17.1275";"15.72707";"16.42728";"0";"4.534028";"0";"0.691656";"10.075";
"27/03/2001 02:00:00";"0.808654";"1.330356";"1.25219";"-7.869069";"0";"2.072088";"-0.642412";"0";"0";"4.615898";"0";"1.547157";"3.58958";"-0.1861446";"16.97682";"15.31242";"16.14462";"0";"5.430469";"0";"0.691656";"9.275";
"27/03/2001 03:00:00";"0.62802";"1.560786";"1.184948";"-8.61509";"0";"2.070084";"-0.715427";"0";"0";"5.598128";"0";"1.547157";"4.453019";"-0.1985572";"16.79677";"14.85497";"15.82587";"0";"6.586035";"0";"0.691656";"8.25";
"27/03/2001 04:00:00";"0.429084";"1.73981";"0.997868";"-9.019225";"0";"2.077403";"-0.776523";"0";"0";"6.408179";"0";"1.547157";"5.16373";"-0.2090051";"16.64886";"14.49744";"15.57315";"0";"7.539036";"0";"0.691656";"7.4";
"27/03/2001 05:00:00";"0.222514";"1.872861";"0.790265";"-9.174098";"0";"2.079115";"-0.862445";"0";"0";"7.083675";"0";"1.547157";"5.711617";"-0.2343835";"16.53265";"14.23187";"15.38226";"0";"8.333736";"0";"0.691656";"6.3";
"27/03/2001 06:00:00";"-0.012607";"1.94503";"0.513342";"-8.850049";"0";"2.07879";"-0.883096";"0";"0";"7.351023";"0";"1.547157";"5.943543";"-0.2358357";"16.46684";"14.09666";"15.28175";"0";"8.648264";"0";"0.691656";"6";
"27/03/2001 07:00:00";"-0.504044";"1.642496";"-0.739834";"-5.115222";"0";"2.069859";"-0.814092";"0";"0";"5.786272";"0";"1.547157";"4.489871";"-0.2268765";"16.65632";"14.73053";"15.69342";"0";"6.807378";"0";"0.691656";"6.975";
"27/03/2001 08:00:00";"-1.471971";"0.503687";"-3.648212";"2.803224";"0";"1.391668";"-0.698263";"0";"0";"1.122074";"1.017072";"1.547157";"0.6827766";"-0.2188554";"17.38858";"16.87238";"17.13048";"1.017072";"1.320086";"0";"0.345828";"9.025";
"27/03/2001 09:00:00";"-2.539";"-1.000034";"-5.971726";"9.973461";"0";"1.055799";"-0.677813";"0";"0";"0";"1.017072";"1.547157";"0";"-0.3220071";"19.58764";"19.68875";"19.6382";"1.017072";"0";"0";"0.172912";"11.4";
"27/03/2001 10:00:00";"-3.797494";"-2.759648";"-8.100172";"15.75201";"0";"0.7174625";"-0.725184";"0";"0";"0";"1.017072";"1.432872";"0";"0";"22.86609";"22.83429";"22.85019";"1.017072";"0";"0";"0";"14.025";
"27/03/2001 11:00:00";"-5.213294";"-5.035986";"-10.26063";"23.9454";"-1.213006";"0.720821";"-0.847704";"0";"-1.213006";"0";"0";"1.191975";"0";"-1.214779";"26.0672";"26.90202";"26.48461";"0";"0";"0.673893";"0";"15.675";
"27/03/2001 12:00:00";"-5.583235";"-6.576804";"-8.7345";"25.18161";"-2.912889";"0.7228061";"-0.911223";"0";"-2.912889";"0";"0";"0.9723184";"0";"-2.912898";"27.96026";"29.61939";"28.78982";"0";"0";"1.618271";"0";"16.75";
"27/03/2001 13:00:00";"-4.902455";"-6.956301";"-4.514937";"19.89382";"-3.151742";"0.7245938";"-0.88048";"0";"-3.151742";"0";"0";"0.8529002";"0";"-3.151941";"28.61984";"30.31212";"29.46598";"0";"0";"1.750968";"0";"17.75";
"27/03/2001 14:00:00";"-4.181112";"-7.106779";"-2.108574";"16.72032";"-3.157647";"0.7303277";"-0.914028";"0";"-3.157647";"0";"0";"0.8101869";"0";"-3.157646";"28.90516";"30.59746";"29.75131";"0";"0";"1.754249";"0";"17.625";
"27/03/2001 15:00:00";"-3.05001";"-6.566771";"0.803475";"10.71943";"-2.38895";"0.7267264";"-0.91574";"0";"-2.38895";"0";"0";"0.8289073";"0";"-2.388951";"28.32948";"29.66578";"28.99763";"0";"0";"1.327196";"0";"17.05";
"27/03/2001 16:00:00";"-1.733827";"-5.482727";"3.473186";"3.975106";"-1.129102";"0.7242417";"-0.866904";"0";"-1.129102";"0";"0";"0.935172";"0";"-1.129111";"27.18407";"27.75783";"27.47095";"0";"0";"0.62728";"0";"16.525";
"27/03/2001 17:00:00";"-0.532322";"-4.201731";"5.149938";"-1.598019";"-0.090109";"0.7237285";"-0.864956";"0";"-0.090109";"0";"0";"1.060732";"0";"-9.011243E-02";"25.70842";"25.40627";"25.55735";"0";"0";"0.050061";"0";"15.125";
"27/03/2001 18:00:00";"0.443671";"-2.883944";"6.027946";"-6.057667";"0";"0.7212719";"-0.807885";"0";"0";"0";"0";"1.226543";"0";"0";"23.25151";"23.05433";"23.15292";"0";"0";"0";"0";"13.425";
"27/03/2001 19:00:00";"1.014545";"-1.802347";"5.701888";"-6.956616";"0";"0.7193447";"-0.709325";"0";"0";"0";"0";"1.395642";"0";"0";"21.30701";"21.19991";"21.25346";"0";"0";"0";"0";"12.7";
"27/03/2001 20:00:00";"1.250426";"-1.025526";"4.69309";"-7.049451";"0";"0.7168435";"-0.638675";"0";"0";"0";"0.203414";"1.488081";"0";"0";"19.88512";"19.79027";"19.8377";"0.203414";"0";"0";"0";"12.15";
"27/03/2001 21:00:00";"1.399188";"-0.334742";"4.046452";"-7.162933";"0";"0.7140899";"-0.547517";"0";"0";"0";"0.203414";"1.544909";"0";"0";"18.62765";"18.54109";"18.58437";"0.203414";"0";"0";"0";"12";
"27/03/2001 22:00:00";"1.450899";"0.292128";"3.611117";"-7.908439";"0";"0.7141443";"-0.593725";"0";"0";"0.932295";"0.203414";"1.547157";"0.9332821";"0";"17.80112";"17.35361";"17.57736";"0.203414";"1.096817";"0";"0";"10.65";
"27/03/2001 23:00:00";"1.249657";"0.694119";"2.769797";"-7.953181";"0";"1.055596";"-0.683347";"0";"0";"2.274473";"0.203414";"1.547157";"2.017827";"-6.664112E-02";"17.4907";"16.55812";"17.02441";"0.203414";"2.675851";"0";"0.172912";"9.3";
"27/03/2001";"1.000537";"0.969037";"1.976834";"-7.379241";"0";"1.736132";"-0.688617";"0";"0";"3.38714";"0";"1.547157";"2.591038";"-0.1799157";"17.24537";"16.03979";"16.64258";"0";"3.98487";"0";"0.51874";"9";
"28/03/2001 01:00:00";"0.737651";"1.182353";"1.442413";"-7.29506";"0";"2.075781";"-0.676291";"0";"0";"4.20382";"0";"1.547157";"3.143598";"-0.2166775";"17.09821";"15.61582";"16.35702";"0";"4.945669";"0";"0.691656";"9";
"28/03/2001 02:00:00";"0.465617";"1.3339";"1.012561";"-7.233117";"0";"2.07895";"-0.668057";"0";"0";"4.725183";"0";"1.547157";"3.663721";"-0.2010395";"16.99924";"15.30739";"16.15332";"0";"5.559038";"0";"0.691656";"9";
"28/03/2001 03:00:00";"0.183654";"1.403745";"0.601282";"-6.764255";"0";"2.078996";"-0.66417";"0";"0";"4.910522";"0";"1.547157";"3.849072";"-0.1937399";"16.95263";"15.16564";"16.05914";"0";"5.777085";"0";"0.691656";"9";
"28/03/2001 04:00:00";"0.02836";"1.546719";"0.671485";"-7.388509";"0";"2.079837";"-0.708342";"0";"0";"5.516185";"0";"1.547157";"4.389797";"-0.2038727";"16.86524";"14.87177";"15.8685";"0";"6.489627";"0";"0.691656";"8.4";
"28/03/2001 05:00:00";"-0.144552";"1.672295";"0.614738";"-7.79529";"0";"2.079103";"-0.755475";"0";"0";"6.200508";"0";"1.547157";"4.997139";"-0.212606";"16.75825";"14.61943";"15.68884";"0";"7.294717";"0";"0.691656";"7.75";
"28/03/2001 06:00:00";"-0.410056";"1.634036";"0.144921";"-6.556307";"0";"2.079912";"-0.805989";"0";"0";"5.961736";"0";"1.547157";"4.686316";"-0.2334433";"16.73982";"14.71277";"15.7263";"0";"7.013808";"0";"0.691656";"7.15";
"28/03/2001 07:00:00";"-0.801184";"1.352695";"-0.810177";"-3.471962";"0";"2.07478";"-0.774335";"0";"0";"4.644559";"0";"1.547157";"3.429441";"-0.2385889";"16.90509";"15.30045";"16.10277";"0";"5.464186";"0";"0.691656";"7.675";
"28/03/2001 08:00:00";"-1.633405";"0.321261";"-3.360258";"2.924015";"0";"1.393471";"-0.736619";"0";"0";"1.032311";"1.017072";"1.547157";"0.4861259";"-0.1482469";"17.53771";"17.21754";"17.37763";"1.017072";"1.214485";"0";"0.345828";"8.725";
"28/03/2001 09:00:00";"-2.55494";"-1.013036";"-5.402504";"9.438612";"0";"1.06009";"-0.817886";"0";"0";"0";"1.017072";"1.547157";"0";"-0.386784";"19.57049";"19.73855";"19.65452";"1.017072";"0";"0";"0.172912";"9.75";
"28/03/2001 10:00:00";"-3.665562";"-2.609703";"-7.304152";"14.55678";"0";"0.7231238";"-0.927567";"0";"0";"0";"1.017072";"1.444624";"0";"0";"22.55048";"22.57942";"22.56495";"1.017072";"0";"0";"0";"11.35";
"28/03/2001 11:00:00";"-5.055942";"-4.791025";"-9.661075";"22.74152";"-0.853807";"0.7251912";"-1.009948";"0";"-0.853807";"0";"0";"1.219239";"0";"-0.8554218";"25.73319";"26.48429";"26.10874";"0";"0";"0.474337";"0";"13.45";
"28/03/2001 12:00:00";"-5.351301";"-6.167591";"-7.988673";"23.08932";"-2.438865";"0.7251835";"-0.979167";"0";"-2.438865";"0";"0";"1.005985";"0";"-2.438889";"27.49282";"28.91046";"28.20164";"0";"0";"1.354926";"0";"15.5";
"28/03/2001 13:00:00";"-4.453367";"-6.202362";"-3.275167";"16.17654";"-2.217834";"0.7318962";"-1.00108";"0";"-2.217834";"0";"0";"0.9267717";"0";"-2.217834";"27.73692";"29.00186";"28.36939";"0";"0";"1.232131";"0";"15.475";
"28/03/2001 14:00:00";"-4.083929";"-6.571086";"-2.306666";"15.96908";"-2.476121";"0.7341793";"-1.132103";"0";"-2.476121";"0";"0";"0.907859";"0";"-2.476122";"28.13495";"29.68329";"28.90912";"0";"0";"1.375623";"0";"14.325";
"28/03/2001 15:00:00";"-2.999556";"-6.013716";"0.853805";"9.450881";"-1.819283";"0.7297968";"-1.052016";"0";"-1.819283";"0";"0";"0.8968117";"0";"-1.819284";"27.60295";"28.69754";"28.15024";"0";"0";"1.010713";"0";"14.75";
"28/03/2001 16:00:00";"-1.852872";"-5.063553";"2.987762";"4.085962";"-0.726241";"0.7262351";"-0.947133";"0";"-0.726241";"0";"0";"1.014087";"0";"-0.7262503";"26.58237";"27.03073";"26.80655";"0";"0";"0.403468";"0";"15";
"28/03/2001 17:00:00";"-1.006591";"-4.182161";"3.896923";"0.298918";"-0.107173";"0.7237422";"-0.862408";"0";"-0.107173";"0";"0";"1.085542";"0";"-0.1071764";"25.54663";"25.39932";"25.47297";"0";"0";"0.059541";"0";"15";
"28/03/2001 18:00:00";"0.036152";"-2.903317";"5.359005";"-4.645581";"0";"0.7196134";"-0.749681";"0";"0";"0";"0";"1.226174";"0";"0";"23.39477";"23.08728";"23.24102";"0";"0";"0";"0";"14.25";
"28/03/2001 19:00:00";"0.658663";"-1.843632";"5.376102";"-6.249012";"0";"0.7176479";"-0.67216";"0";"0";"0";"0";"1.385201";"0";"0";"21.42131";"21.26116";"21.34124";"0";"0";"0";"0";"13.25";
"28/03/2001 20:00:00";"0.956501";"-1.063876";"4.57907";"-6.520904";"0";"0.7169746";"-0.639542";"0";"0";"0";"0.203414";"1.484259";"0";"0";"19.99812";"19.85938";"19.92875";"0.203414";"0";"0";"0";"12.25";
"28/03/2001 21:00:00";"1.096103";"-0.435189";"3.815405";"-6.426441";"0";"0.7156934";"-0.596224";"0";"0";"0";"0.203414";"1.541951";"0";"0";"18.83273";"18.7217";"18.77721";"0.203414";"0";"0";"0";"11.625";
"28/03/2001 22:00:00";"1.125293";"0.066192";"3.147149";"-6.215597";"0";"0.7149781";"-0.568394";"0";"0";"0.261072";"0.203414";"1.547157";"0.2616334";"0";"17.98428";"17.79389";"17.88908";"0.203414";"0.307142";"0";"0";"11.125";
"28/03/2001 23:00:00";"0.999247";"0.42374";"2.406454";"-6.213871";"0";"1.053319";"-0.55582";"0";"0";"1.27743";"0.203414";"1.547157";"1.071805";"-5.806029E-02";"17.70462";"17.09336";"17.39899";"0.203414";"1.502858";"0";"0.172912";"11";
"28/03/2001";"0.853456";"0.703508";"1.893604";"-6.092671";"0";"1.729547";"-0.536964";"0";"0";"2.225889";"0";"1.547157";"1.608645";"-0.1472519";"17.47722";"16.55938";"17.0183";"0";"2.618693";"0";"0.51874";"11";
"29/03/2001 01:00:00";"0.649384";"0.889386";"1.334337";"-5.847492";"0";"2.072433";"-0.587194";"0";"0";"2.999989";"0";"1.547157";"2.086976";"-0.2004199";"17.31348";"16.19484";"16.75416";"0";"3.529398";"0";"0.691656";"10.25";
"29/03/2001 02:00:00";"0.451752";"1.02709";"0.951741";"-5.702548";"0";"2.077574";"-0.631724";"0";"0";"3.457268";"0";"1.547157";"2.470348";"-0.2086473";"17.20715";"15.92328";"16.56522";"0";"4.067375";"0";"0.691656";"9.625";
"29/03/2001 03:00:00";"0.280805";"1.148403";"0.744448";"-5.784148";"0";"2.078527";"-0.666836";"0";"0";"3.899241";"0";"1.547157";"2.853965";"-0.2140026";"17.11419";"15.68155";"16.39787";"0";"4.587343";"0";"0.691656";"9.125";
"29/03/2001 04:00:00";"0.119138";"1.245684";"0.585196";"-5.835615";"0";"2.078501";"-0.671866";"0";"0";"4.221728";"0";"1.547157";"3.160662";"-0.2081804";"17.04544";"15.48835";"16.2669";"0";"4.96674";"0";"0.691656";"9";
"29/03/2001 05:00:00";"-0.035184";"1.314706";"0.437863";"-5.813491";"0";"2.078567";"-0.66806";"0";"0";"4.435375";"0";"1.547157";"3.375792";"-0.2011147";"17.00021";"15.34868";"16.17445";"0";"5.218089";"0";"0.691656";"9";
"29/03/2001 06:00:00";"-0.201494";"1.338458";"0.229506";"-5.489784";"0";"2.07813";"-0.666405";"0";"0";"4.50294";"0";"1.547157";"3.443557";"-0.1979849";"16.98059";"15.30245";"16.14152";"0";"5.297577";"0";"0.691656";"9";
"29/03/2001 07:00:00";"-0.562731";"1.076535";"-0.71917";"-2.705433";"0";"2.07469";"-0.659562";"0";"0";"3.464297";"0";"1.547157";"2.431229";"-0.2125343";"17.13001";"15.83997";"16.48499";"0";"4.075643";"0";"0.691656";"9.225";
"29/03/2001 08:00:00";"-1.407945";"0.045348";"-3.337525";"3.475078";"0";"1.390963";"-0.602878";"0";"0";"0.341621";"1.017072";"1.547157";"0.1107108";"-0.3409391";"17.8357";"17.73259";"17.78414";"1.017072";"0.40191";"0";"0.345828";"10.575";
"29/03/2001 09:00:00";"-2.812987";"-1.763765";"-6.952115";"12.75455";"0";"1.058472";"-0.69487";"0";"0";"0";"1.017072";"1.516305";"0";"-0.3317965";"20.92636";"21.10387";"21.01512";"1.017072";"0";"0";"0.172912";"12.5";
"29/03/2001 10:00:00";"-3.982369";"-3.525824";"-8.390293";"16.94041";"-0.008539";"0.7198612";"-0.794128";"0";"-0.008539";"0";"1.017072";"1.333682";"0";"-8.619586E-03";"24.19726";"24.18004";"24.18865";"1.017072";"0";"0.004744";"0";"14.5";
"29/03/2001 11:00:00";"-4.561657";"-4.957849";"-7.758125";"19.3604";"-1.12649";"0.7174241";"-0.718417";"0";"-1.12649";"0";"0";"1.14332";"0";"-1.127308";"26.10421";"26.76971";"26.43696";"0";"0";"0.625827";"0";"17.25";
"29/03/2001 12:00:00";"-4.735414";"-6.137367";"-6.667443";"20.75357";"-2.325045";"0.7200959";"-0.77209";"0";"-2.325045";"0";"0";"1.003355";"0";"-2.325145";"27.54184";"28.87716";"28.2095";"0";"0";"1.291692";"0";"18";
"29/03/2001 13:00:00";"-4.423502";"-6.755828";"-4.346105";"18.81733";"-2.966614";"0.7198097";"-0.728066";"0";"-2.966614";"0";"0";"0.8844887";"0";"-2.966613";"28.38812";"29.96565";"29.17688";"0";"0";"1.648119";"0";"19.35";
"29/03/2001 14:00:00";"-3.596361";"-6.69693";"-1.464847";"14.25502";"-2.710086";"0.7252214";"-0.806736";"0";"-2.710086";"0";"0";"0.8449474";"0";"-2.710084";"28.43474";"29.87573";"29.15523";"0";"0";"1.505604";"0";"18.45";
"29/03/2001 15:00:00";"-2.634793";"-6.231175";"0.766174";"9.742353";"-2.068153";"0.7239698";"-0.803407";"0";"-2.068153";"0";"0";"0.8854097";"0";"-2.068184";"27.92926";"29.09144";"28.51035";"0";"0";"1.148974";"0";"18";
"29/03/2001 16:00:00";"-0.226075";"-3.796623";"7.568984";"-6.752822";"-0.06161";"0.7187456";"-0.763926";"0";"-0.06161";"0";"0";"1.024751";"0";"-6.161041E-02";"24.96134";"24.60947";"24.78541";"0";"0";"0.034229";"0";"15.6";
"29/03/2001 17:00:00";"0.883576";"-2.172558";"7.907132";"-9.055346";"0";"0.7173463";"-0.694579";"0";"0";"0";"0";"1.345477";"0";"0";"21.89703";"21.85632";"21.87668";"0";"0";"0";"0";"13.45";
"29/03/2001 18:00:00";"0.979057";"-1.521306";"5.161425";"-6.382914";"0";"0.716215";"-0.642277";"0";"0";"0";"0";"1.438013";"0";"0";"20.79933";"20.70187";"20.7506";"0";"0";"0";"0";"13";
"29/03/2001 19:00:00";"1.190992";"-0.770485";"4.378015";"-6.759207";"0";"0.7145225";"-0.585615";"0";"0";"0";"0";"1.514254";"0";"0";"19.42026";"19.34524";"19.38275";"0";"0";"0";"0";"12.325";
"29/03/2001 20:00:00";"1.277804";"-0.154485";"3.705737";"-6.801767";"0";"0.714842";"-0.580002";"0";"0";"0";"0.203414";"1.547157";"0";"0";"18.27687";"18.20983";"18.24335";"0.203414";"0";"0";"0";"11.275";
"29/03/2001 21:00:00";"1.215868";"0.302449";"2.960505";"-6.61223";"0";"0.7163991";"-0.626903";"0";"0";"0.900614";"0.203414";"1.547157";"0.9005082";"0";"17.79059";"17.33461";"17.5626";"0.203414";"1.059546";"0";"0";"10.25";
"29/03/2001 22:00:00";"1.098491";"0.715451";"2.505367";"-7.564006";"0";"0.7157269";"-0.614391";"0";"0";"1.902942";"0.203414";"1.547157";"1.902844";"0";"17.53743";"16.50634";"17.02188";"0.203414";"2.238754";"0";"0";"10.15";
"29/03/2001 23:00:00";"0.883523";"0.993135";"1.873721";"-7.658327";"0";"1.054237";"-0.605026";"0";"0";"2.894399";"0.203414";"1.547157";"2.660379";"-5.251964E-02";"17.32241";"15.94894";"16.63568";"0.203414";"3.405175";"0";"0.172912";"10.05";
"29/03/2001";"0.640997";"1.20123";"1.377454";"-7.442222";"0";"1.733903";"-0.593966";"0";"0";"3.975657";"0";"1.547157";"3.269272";"-0.1372612";"17.13835";"15.55786";"16.34811";"0";"4.677243";"0";"0.51874";"10";
"30/03/2001 01:00:00";"0.364132";"1.320803";"0.895615";"-7.042067";"0";"2.0769";"-0.616642";"0";"0";"4.60333";"0";"1.547157";"3.617956";"-0.1802625";"17.02621";"15.32228";"16.17424";"0";"5.415683";"0";"0.691656";"9.625";
"30/03/2001 02:00:00";"0.045194";"1.312519";"0.348769";"-5.844611";"0";"2.075975";"-0.595062";"0";"0";"4.330527";"0";"1.547157";"3.373618";"-0.1698145";"17.02336";"15.34978";"16.18657";"0";"5.094739";"0";"0.691656";"9.875";
"30/03/2001 03:00:00";"-0.159119";"1.339775";"0.223751";"-5.60432";"0";"2.077487";"-0.645815";"0";"0";"4.464542";"0";"1.547157";"3.434173";"-0.1895714";"16.99059";"15.29095";"16.14077";"0";"5.252402";"0";"0.691656";"9.25";
"30/03/2001 04:00:00";"-0.297087";"1.400524";"0.261327";"-5.746274";"0";"2.077734";"-0.663821";"0";"0";"4.720297";"0";"1.547157";"3.661892";"-0.1931365";"16.95005";"15.17313";"16.06159";"0";"5.553289";"0";"0.691656";"9";
"30/03/2001 05:00:00";"-0.407537";"1.450022";"0.243033";"-5.87043";"0";"2.077183";"-0.662088";"0";"0";"4.930276";"0";"1.547157";"3.870399";"-0.1897484";"16.92896";"15.07137";"16.00016";"0";"5.800324";"0";"0.691656";"9";
"30/03/2001 06:00:00";"-0.526137";"1.46385";"0.119743";"-5.707399";"0";"2.077438";"-0.661848";"0";"0";"5.022068";"0";"1.547157";"3.961964";"-0.1893194";"16.92603";"15.04139";"15.98371";"0";"5.908315";"0";"0.691656";"9";
