"Date/Time";"Walls";"Ground Floors";"Partitions (int)";"Roofs";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"External Vent.";"Zone Heating";"General Lighting";"Solar Gains Exterior Windows";"Zone Sensible Heating";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Lighting";"Heating (Electricity)";"DHW (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"kW";"kW";"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"°C";
"25/07/2002 21:00:00";"-0.691952";"0.100557";"0.25813";"-0.333352";"0.7345594";"-0.85258";"0";"1.662749";"0.151554";"0";"1.662749";"22";"21.15935";"21.57967";"0.202959";"1.662749";"0";"8.325";
"25/07/2002 22:00:00";"-0.764673";"0.145922";"0.184485";"-0.519173";"0.7372322";"-0.916478";"0";"2.030323";"0.151554";"0";"2.030321";"22";"20.94457";"21.47228";"0.202959";"2.030323";"0";"7.35";
"25/07/2002 23:00:00";"-0.827619";"0.178196";"0.101451";"-0.655947";"0.739506";"-0.972552";"0";"2.351982";"0.151554";"0";"2.351981";"22";"20.76902";"21.38451";"0.202959";"2.351982";"0.172422";"6.5";
"25/07/2002";"-0.872021";"0.217908";"0.049232";"-0.740393";"0.7414731";"-1.020628";"0";"2.704238";"0";"0";"2.704238";"22";"20.61232";"21.30616";"0";"2.704238";"0.517256";"5.775";
"26/07/2002 01:00:00";"-0.924138";"0.235511";"-0.034564";"-0.822492";"0.7435601";"-1.072314";"0";"2.970525";"0";"0";"2.970523";"22";"20.48174";"21.24087";"0";"2.970525";"0.689664";"5";
"26/07/2002 02:00:00";"-0.970829";"0.250001";"-0.108045";"-0.888519";"0.7457203";"-1.125964";"0";"3.209868";"0";"0";"3.209869";"22";"20.37149";"21.18574";"0";"3.209868";"0.689664";"4.2";
"26/07/2002 03:00:00";"-1.014988";"0.261557";"-0.171638";"-0.94333";"0.7477148";"-1.17483";"0";"3.42245";"0";"0";"3.422449";"22";"20.27618";"21.13809";"0";"3.42245";"0.689664";"3.475";
"26/07/2002 04:00:00";"-1.056338";"0.271098";"-0.226624";"-0.989951";"0.7498332";"-1.22736";"0";"3.622591";"0";"0";"3.62259";"22";"20.1918";"21.0959";"0";"3.622591";"0.689664";"2.7";
"26/07/2002 05:00:00";"-1.090734";"0.274554";"-0.283328";"-1.034697";"0.7475468";"-1.174788";"0";"3.686152";"0";"0";"3.686152";"22";"20.12406";"21.06203";"0";"3.686152";"0.689664";"3.475";
"26/07/2002 06:00:00";"-1.083611";"0.267926";"-0.346022";"-1.067539";"0.743661";"-1.08222";"0";"3.664302";"0";"0";"3.664301";"22";"20.08333";"21.04166";"0";"3.664302";"0.689664";"4.85";
"26/07/2002 07:00:00";"-1.056545";"0.165058";"-0.500991";"-1.127744";"0.7400028";"-0.993868";"0";"3.534146";"0";"0.261369";"3.534147";"22";"20.1156";"21.0578";"0";"3.534146";"0.689664";"6.175";
"26/07/2002 08:00:00";"-0.976983";"-0.244009";"-0.981549";"-1.233753";"0.7353864";"-0.90307";"0";"2.666699";"0.75775";"1.042378";"2.666699";"22";"20.44224";"21.22112";"1.014776";"2.666699";"0.344834";"7.55";
"26/07/2002 09:00:00";"-0.663159";"-0.625542";"-1.264133";"-0.912442";"0.7327558";"-0.816404";"0";"1.809155";"0.75775";"1.718433";"1.809154";"22";"20.98396";"21.49198";"1.014776";"1.809155";"0.172422";"8.875";
"26/07/2002 10:00:00";"-0.398336";"-0.834733";"-1.442186";"-0.379132";"0.7290646";"-0.727352";"0";"0.909752";"0.75775";"2.053267";"0.9097512";"22.00022";"21.59444";"21.79733";"1.014776";"0.909752";"0";"10.25";
"26/07/2002 11:00:00";"-0.155305";"-0.78346";"-1.332889";"0.183545";"0.7260359";"-0.659271";"0";"0.658532";"0";"2.053828";"0.6585325";"22.04126";"22.08342";"22.06234";"0";"0.658532";"0";"11.35";
"26/07/2002 12:00:00";"-0.090656";"-0.816139";"-1.282301";"0.514256";"0.7239617";"-0.612674";"0";"0.42774";"0";"1.900894";"0.4277404";"22.24199";"22.48132";"22.36166";"0";"0.42774";"0";"12.275";
"26/07/2002 13:00:00";"-0.066181";"-0.869471";"-1.175264";"0.709788";"0.7218715";"-0.561517";"0";"0.257125";"0";"1.730317";"0.2571252";"22.41536";"22.80546";"22.61041";"0";"0.257125";"0";"13.25";
"26/07/2002 14:00:00";"-0.039916";"-0.951011";"-1.06081";"0.792519";"0.7209842";"-0.537054";"0";"0.157272";"0";"1.660303";"0.1572727";"22.58264";"23.08529";"22.83396";"0";"0.157272";"0";"13.8";
"26/07/2002 15:00:00";"-0.001665";"-0.934262";"-0.869309";"0.847635";"0.7201284";"-0.5146";"0";"0.084598";"0";"1.416063";"8.459776E-02";"22.70395";"23.27109";"22.98752";"0";"0.084598";"0";"14.275";
"26/07/2002 16:00:00";"0.009779";"-0.806902";"-0.584773";"0.8523";"0.7193018";"-0.490219";"0";"0.055544";"0";"1.000781";"5.554418E-02";"22.74131";"23.30786";"23.02459";"0";"0.055544";"0";"14.7";
"26/07/2002 17:00:00";"-0.022954";"-0.567097";"-0.182897";"0.799499";"0.7203913";"-0.519057";"0";"0.123158";"0";"0.4204813";"0.123158";"22.62164";"23.13418";"22.87791";"0";"0.123158";"0";"14.125";
"26/07/2002 18:00:00";"-0.140613";"-0.331188";"0.21059";"0.650188";"0.7210907";"-0.566201";"0";"0.249651";"0";"1.181771E-02";"0.2496521";"22.38632";"22.77624";"22.58128";"0";"0.249651";"0";"13.15";
"26/07/2002 19:00:00";"-0.314628";"-0.173548";"0.428426";"0.396081";"0.7227828";"-0.608555";"0";"0.39198";"0";"0";"0.3920733";"22.1197";"22.35837";"22.23904";"0";"0.39198";"0";"12.225";
"26/07/2002 20:00:00";"-0.455619";"-0.05548";"0.481326";"0.122183";"0.725799";"-0.649025";"0";"0.627118";"0.151554";"0";"0.6272408";"22.0001";"21.96287";"21.98148";"0.202959";"0.627118";"0";"11.475";
"26/07/2002 21:00:00";"-0.548674";"0.028238";"0.433";"-0.120552";"0.7275342";"-0.68906";"0";"0.99598";"0.151554";"0";"0.9959803";"22";"21.62881";"21.81441";"0.202959";"0.99598";"0";"10.85";
"26/07/2002 22:00:00";"-0.619613";"0.092367";"0.359275";"-0.316288";"0.7293838";"-0.732506";"0";"1.328496";"0.151554";"0";"1.328497";"22";"21.35577";"21.67789";"0.202959";"1.328496";"0";"10.175";
"26/07/2002 23:00:00";"-0.675647";"0.139071";"0.272613";"-0.475026";"0.7315993";"-0.782608";"0";"1.646977";"0.151554";"0";"1.646978";"22";"21.13279";"21.56639";"0.202959";"1.646977";"0.172422";"9.4";
"26/07/2002";"-0.717005";"0.187945";"0.20387";"-0.575745";"0.7336254";"-0.829718";"0";"2.018696";"0";"0";"2.018697";"22";"20.93929";"21.46965";"0";"2.018696";"0.517256";"8.675";
"27/07/2002 01:00:00";"-0.769674";"0.211923";"0.104379";"-0.670236";"0.7357799";"-0.880344";"0";"2.305985";"0";"0";"2.305986";"22";"20.78042";"21.39021";"0";"2.305985";"0.689664";"7.9";
"27/07/2002 02:00:00";"-0.818999";"0.231697";"0.019084";"-0.745399";"0.7384818";"-0.947762";"0";"2.581696";"0";"0";"2.581696";"22";"20.64719";"21.3236";"0";"2.581696";"0.689664";"6.875";
"27/07/2002 03:00:00";"-0.872314";"0.248899";"-0.051468";"-0.808706";"0.7413309";"-1.020684";"0";"2.843276";"0";"0";"2.843274";"22";"20.53047";"21.26523";"0";"2.843276";"0.689664";"5.775";
"27/07/2002 04:00:00";"-0.928554";"0.264555";"-0.110758";"-0.864514";"0.7444727";"-1.0992";"0";"3.097841";"0";"0";"3.097842";"22";"20.4247";"21.21235";"0";"3.097841";"0.689664";"4.6";
"27/07/2002 05:00:00";"-0.982501";"0.275929";"-0.167949";"-0.918332";"0.7446981";"-1.104172";"0";"3.257204";"0";"0";"3.257203";"22";"20.33245";"21.16622";"0";"3.257204";"0.689664";"4.525";
"27/07/2002 06:00:00";"-1.01012";"0.280084";"-0.227888";"-0.965477";"0.7441583";"-1.089018";"0";"3.366774";"0";"0";"3.366773";"22";"20.25976";"21.12988";"0";"3.366774";"0.689664";"4.75";
"27/07/2002 07:00:00";"-1.030728";"0.188898";"-0.376417";"-1.046005";"0.7436913";"-1.075554";"0";"3.384426";"0";"0.260216";"3.384426";"22";"20.2515";"21.12575";"0";"3.384426";"0.689664";"4.95";
"27/07/2002 08:00:00";"-0.996157";"-0.217526";"-0.863598";"-1.182912";"0.7381179";"-0.967468";"0";"2.575303";"0.75775";"1.037201";"2.575302";"22";"20.54105";"21.27052";"1.014776";"2.575303";"0.344834";"6.575";
"27/07/2002 09:00:00";"-0.695477";"-0.585786";"-1.16981";"-0.889793";"0.7335511";"-0.834434";"0";"1.723558";"0.75775";"1.703575";"1.723557";"22";"21.0573";"21.52865";"1.014776";"1.723558";"0.172422";"8.6";
"27/07/2002 10:00:00";"-0.419627";"-0.804347";"-1.392942";"-0.382079";"0.7270396";"-0.701348";"0";"0.814725";"0.75775";"2.075371";"0.8147247";"22.02036";"21.66607";"21.84322";"1.014776";"0.814725";"0";"10.675";
"27/07/2002 11:00:00";"-0.161144";"-0.814267";"-1.343771";"0.171958";"0.7255142";"-0.644332";"0";"0.595619";"0";"2.164672";"0.5956188";"22.10918";"22.19331";"22.15125";"0";"0.595619";"0";"11.65";
"27/07/2002 12:00:00";"-0.097879";"-0.918083";"-1.382441";"0.499886";"0.723367";"-0.617987";"0";"0.396606";"0";"2.144987";"0.3966069";"22.37982";"22.66519";"22.5225";"0";"0.396606";"0";"12.325";
"27/07/2002 13:00:00";"-0.054304";"-0.95172";"-1.285056";"0.745893";"0.7232404";"-0.592291";"0";"0.235885";"0";"1.929063";"0.2358854";"22.60734";"23.05472";"22.83103";"0";"0.235885";"0";"12.95";
"27/07/2002 14:00:00";"-0.017694";"-0.92783";"-1.094618";"0.88092";"0.722025";"-0.562773";"0";"0.120365";"0";"1.62083";"0.1203655";"22.74472";"23.32907";"23.0369";"0";"0.120365";"0";"13.55";
"27/07/2002 15:00:00";"0.014805";"-0.850416";"-0.790847";"0.939829";"0.7204376";"-0.524333";"0";"0.024297";"0";"1.213904";"2.429541E-02";"22.81121";"23.45097";"23.13109";"0";"0.024297";"0";"14.225";
"27/07/2002 16:00:00";"0.008657";"-0.697497";"-0.420264";"0.925362";"0.7188094";"-0.483684";"0";"0.002221";"0";"0.7058889";"2.220807E-03";"22.78728";"23.39537";"23.09132";"0";"0.002221";"0";"14.85";
"27/07/2002 17:00:00";"-0.054446";"-0.520445";"-0.077317";"0.816412";"0.7202158";"-0.51234";"0";"0.085467";"0";"0.3128254";"8.547205E-02";"22.63982";"23.18731";"22.91357";"0";"0.085467";"0";"14.25";
"27/07/2002 18:00:00";"-0.167763";"-0.312641";"0.247804";"0.644095";"0.7222831";"-0.561121";"0";"0.223205";"0";"1.181511E-02";"0.2232047";"22.40651";"22.83536";"22.62093";"0";"0.223205";"0";"13.25";
"27/07/2002 19:00:00";"-0.326489";"-0.156172";"0.433533";"0.389565";"0.7242464";"-0.608789";"0";"0.365631";"0";"0";"0.3656536";"22.14952";"22.42816";"22.28884";"0";"0.365631";"0";"12.25";
"27/07/2002 20:00:00";"-0.457874";"-0.030701";"0.500993";"0.129736";"0.726393";"-0.654243";"0";"0.569702";"0.151554";"0";"0.5698324";"22.00773";"22.03238";"22.02006";"0.202959";"0.569702";"0";"11.4";
"27/07/2002 21:00:00";"-0.551222";"0.056647";"0.461034";"-0.112022";"0.728686";"-0.705022";"0";"0.95537";"0.151554";"0";"0.9553734";"22";"21.69031";"21.84516";"0.202959";"0.95537";"0";"10.6";
"27/07/2002 22:00:00";"-0.628553";"0.121943";"0.386702";"-0.30771";"0.7308285";"-0.756586";"0";"1.303662";"0.151554";"0";"1.303661";"22";"21.40748";"21.70374";"0.202959";"1.303662";"0";"9.8";
"27/07/2002 23:00:00";"-0.692608";"0.174021";"0.303179";"-0.472225";"0.7337085";"-0.823056";"0";"1.64871";"0.151554";"0";"1.648711";"22";"21.17234";"21.58617";"0.202959";"1.64871";"0.172422";"8.775";
"27/07/2002";"-0.745308";"0.227878";"0.238799";"-0.580432";"0.7365534";"-0.889994";"0";"2.055519";"0";"0";"2.055521";"22";"20.96346";"21.48173";"0";"2.055519";"0.517256";"7.75";
"28/07/2002 01:00:00";"-0.812501";"0.256795";"0.139883";"-0.685026";"0.7395194";"-0.960712";"0";"2.387182";"0";"0";"2.387181";"22";"20.78735";"21.39368";"0";"2.387182";"0.689664";"6.675";
"28/07/2002 02:00:00";"-0.878289";"0.282127";"0.054917";"-0.770928";"0.743834";"-1.068742";"0";"2.735634";"0";"0";"2.735633";"22";"20.63439";"21.31719";"0";"2.735634";"0.689664";"5.05";
"28/07/2002 03:00:00";"-0.956035";"0.306388";"-0.014448";"-0.846999";"0.7486228";"-1.189876";"0";"3.0869";"0";"0";"3.086899";"22";"20.4935";"21.24675";"0";"3.0869";"0.689664";"3.25";
"28/07/2002 04:00:00";"-1.042924";"0.330036";"-0.073813";"-0.919428";"0.7535685";"-1.312556";"0";"3.435864";"0";"0";"3.435863";"22";"20.35961";"21.1798";"0";"3.435864";"0.689664";"1.45";
"28/07/2002 05:00:00";"-1.130959";"0.351477";"-0.130146";"-0.991416";"0.7575118";"-1.405516";"0";"3.747661";"0";"0";"3.74766";"22";"20.23327";"21.11663";"0";"3.747661";"0.689664";"0.1";
"28/07/2002 06:00:00";"-1.209136";"0.369606";"-0.186363";"-1.061675";"0.761034";"-1.4889";"0";"4.039042";"0";"0";"4.039043";"22";"20.11625";"21.05812";"0";"4.039042";"0.689664";"-1.1";
"28/07/2002 07:00:00";"-1.293378";"0.295503";"-0.336999";"-1.175947";"0.764504";"-1.573022";"0";"4.253758";"0";"0.2657897";"4.253757";"22";"20.05443";"21.02721";"0";"4.253758";"0.689664";"-2.3";
"28/07/2002 08:00:00";"-1.304084";"-0.096333";"-0.844418";"-1.349934";"0.7556687";"-1.37447";"0";"3.407524";"0.75775";"1.051673";"3.407524";"22";"20.30037";"21.15018";"1.014776";"3.407524";"0.344834";"0.55";
"28/07/2002 09:00:00";"-0.977452";"-0.472511";"-1.20216";"-1.073673";"0.7432457";"-1.088882";"0";"2.376163";"0.75775";"1.749152";"2.376163";"22";"20.80719";"21.40359";"1.014776";"2.376163";"0.172422";"4.75";
"28/07/2002 10:00:00";"-0.605476";"-0.742323";"-1.460151";"-0.53107";"0.7298998";"-0.811712";"0";"1.1833";"0.75775";"2.15279";"1.183389";"22";"21.44674";"21.72337";"1.014776";"1.1833";"0";"8.95";
"28/07/2002 11:00:00";"-0.259262";"-0.878087";"-1.404742";"0.127221";"0.7236078";"-0.638517";"0";"0.730214";"0";"2.300009";"0.7302136";"22.09267";"22.03769";"22.06518";"0";"0.730214";"0";"11.725";
"28/07/2002 12:00:00";"-0.148173";"-1.094573";"-1.574447";"0.52125";"0.7177888";"-0.514012";"0";"0.430318";"0";"2.39385";"0.4304149";"22.51485";"22.64138";"22.57812";"0";"0.430318";"0";"14.1";
"28/07/2002 13:00:00";"-0.063983";"-1.237825";"-1.647887";"0.820252";"0.7130573";"-0.394945";"0";"0.169915";"0";"2.330132";"0.1699573";"22.94249";"23.23566";"23.08908";"0";"0.169915";"0";"16.425";
"28/07/2002 14:00:00";"0.047172";"-1.253261";"-1.559688";"1.003309";"0.7145701";"-0.400234";"0";"0.033348";"0";"2.07472";"3.335384E-02";"23.23517";"23.73424";"23.4847";"0";"0.033348";"0";"16.625";
"28/07/2002 15:00:00";"0.139769";"-1.176546";"-1.227683";"1.097506";"0.7178207";"-0.449182";"0";"0";"0";"1.635064";"0";"23.45377";"24.03433";"23.74405";"0";"0";"0";"16.05";
"28/07/2002 16:00:00";"0.140425";"-0.979102";"-0.780121";"1.080261";"0.7192309";"-0.48394";"0";"0";"0";"1.028252";"0";"23.48707";"24.09055";"23.78881";"0";"0";"0";"15.525";
"28/07/2002 17:00:00";"0.066654";"-0.714479";"-0.251614";"0.984574";"0.7208063";"-0.516316";"0";"0.006881";"0";"0.4246431";"6.918186E-03";"23.27378";"23.89424";"23.58401";"0";"0.006881";"0";"14.8";
"28/07/2002 18:00:00";"-0.083228";"-0.451031";"0.228944";"0.799715";"0.7202038";"-0.547998";"0";"0.118756";"0";"1.181262E-02";"0.1187666";"22.96918";"23.49065";"23.22992";"0";"0.118756";"0";"14";
"28/07/2002 19:00:00";"-0.27562";"-0.280182";"0.459872";"0.501292";"0.7215454";"-0.579965";"0";"0.264977";"0";"0";"0.2649547";"22.6663";"23.03235";"22.84933";"0";"0.264977";"0";"13.2";
"28/07/2002 20:00:00";"-0.412542";"-0.140733";"0.53813";"0.222272";"0.7239874";"-0.614759";"0";"0.369104";"0.151554";"0";"0.3691034";"22.40657";"22.59765";"22.50211";"0.202959";"0.369104";"0";"12.4";
"28/07/2002 21:00:00";"-0.480276";"-0.003684";"0.588402";"0.007798";"0.7253909";"-0.649254";"0";"0.528004";"0.151554";"0";"0.5280838";"22.13883";"22.19341";"22.16612";"0.202959";"0.528004";"0";"11.6";
"28/07/2002 22:00:00";"-0.543935";"0.09946";"0.554674";"-0.16962";"0.7280311";"-0.691906";"0";"0.822666";"0.151554";"0";"0.8227691";"22.00008";"21.8294";"21.91474";"0.202959";"0.822666";"0";"10.8";
"28/07/2002 23:00:00";"-0.615779";"0.16025";"0.449177";"-0.328589";"0.7293171";"-0.724032";"0";"1.171518";"0.151554";"0";"1.171518";"22";"21.52636";"21.76318";"0.202959";"1.171518";"0.172422";"10.3";
"28/07/2002";"-0.66347";"0.222076";"0.372665";"-0.455661";"0.7302731";"-0.74984";"0";"1.545993";"0";"0";"1.545994";"22";"21.27133";"21.63566";"0";"1.545993";"0.517256";"9.9";
"29/07/2002 01:00:00";"-0.709692";"0.258122";"0.262941";"-0.576703";"0.7312452";"-0.775718";"0";"1.819923";"0";"0";"1.819921";"22";"21.06528";"21.53264";"0";"1.819923";"0.689664";"9.5";
"29/07/2002 02:00:00";"-0.749574";"0.283798";"0.156152";"-0.66785";"0.7342521";"-0.855502";"0";"2.132464";"0";"0";"2.132464";"22";"20.89718";"21.44859";"0";"2.132464";"0.689664";"8.275";
"29/07/2002 03:00:00";"-0.804323";"0.305539";"0.069114";"-0.740361";"0.7377994";"-0.949172";"0";"2.442299";"0";"0";"2.442298";"22";"20.75176";"21.37588";"0";"2.442299";"0.689664";"6.85";
"29/07/2002 04:00:00";"-0.871205";"0.32568";"-0.001488";"-0.803945";"0.7415982";"-1.04715";"0";"2.746416";"0";"0";"2.746415";"22";"20.62";"21.31";"0";"2.746416";"0.689664";"5.375";
"29/07/2002 05:00:00";"-0.944555";"0.345151";"-0.060069";"-0.864056";"0.7463645";"-1.157878";"0";"3.058467";"0";"0";"3.058467";"22";"20.49646";"21.24823";"0";"3.058467";"0.689664";"3.725";
"29/07/2002 06:00:00";"-1.024174";"0.364421";"-0.110642";"-0.924485";"0.7511638";"-1.268154";"0";"3.368696";"0";"0";"3.368697";"22";"20.37743";"21.18871";"0";"3.368696";"0.689664";"2.1";
"29/07/2002 07:00:00";"-1.122207";"0.292812";"-0.254605";"-1.035867";"0.7560834";"-1.383182";"0";"3.620339";"0";"0.2686229";"3.62034";"22";"20.30855";"21.15427";"0";"3.620339";"0.689664";"0.425";
"29/07/2002 08:00:00";"-1.154533";"-0.097889";"-0.76045";"-1.216349";"0.7486709";"-1.212108";"0";"2.834882";"0.75775";"1.053154";"2.834882";"22";"20.54579";"21.2729";"1.014776";"2.834882";"0.344834";"2.925";
"29/07/2002 09:00:00";"-0.851911";"-0.470045";"-1.105023";"-0.95135";"0.737815";"-0.955946";"0";"1.890697";"0.75775";"1.724381";"1.890697";"22";"21.03916";"21.51958";"1.014776";"1.890697";"0.172422";"6.75";
"29/07/2002 10:00:00";"-0.519343";"-0.731522";"-1.356412";"-0.432854";"0.7257609";"-0.705885";"0";"0.852682";"0.75775";"2.096398";"0.8527248";"22.03981";"21.65612";"21.84797";"1.014776";"0.852682";"0";"10.625";
"29/07/2002 11:00:00";"-0.209825";"-0.880042";"-1.378279";"0.15773";"0.7225773";"-0.602185";"0";"0.593791";"0";"2.303872";"0.5937899";"22.22711";"22.25347";"22.24029";"0";"0.593791";"0";"12.425";
"29/07/2002 12:00:00";"-0.124431";"-1.09759";"-1.535698";"0.543952";"0.7198269";"-0.552942";"0";"0.376303";"0";"2.399372";"0.3763424";"22.63741";"22.85585";"22.74663";"0";"0.376303";"0";"13.6";
"29/07/2002 13:00:00";"-0.070666";"-1.246607";"-1.563849";"0.857493";"0.7180747";"-0.505759";"0";"0.180589";"0";"2.344127";"0.1806047";"23.02377";"23.4231";"23.22344";"0";"0.180589";"0";"14.725";
"29/07/2002 14:00:00";"-0.001332";"-1.318358";"-1.469571";"1.060001";"0.7160488";"-0.453018";"0";"0.035169";"0";"2.13527";"3.517106E-02";"23.36367";"23.90685";"23.63526";"0";"0.035169";"0";"15.9";
"29/07/2002 15:00:00";"0.076422";"-1.292334";"-1.279102";"1.128547";"0.7152126";"-0.405475";"0";"0";"0";"1.805918";"0";"23.73168";"24.26494";"23.99831";"0";"0";"0";"17.025";
"29/07/2002 16:00:00";"0.137332";"-1.152883";"-0.981765";"1.081619";"0.7138739";"-0.349241";"0";"0";"0";"1.30216";"0";"23.99994";"24.45386";"24.2269";"0";"0";"0";"18.2";
"29/07/2002 17:00:00";"0.154599";"-0.872885";"-0.50661";"0.97704";"0.7152471";"-0.380754";"0";"0";"0";"0.602348";"0";"23.91026";"24.38692";"24.14859";"0";"0";"0";"17.6";
"29/07/2002 18:00:00";"0.050502";"-0.556898";"0.094962";"0.834504";"0.7154453";"-0.430913";"0";"0.001644";"0";"0.0148136";"1.64521E-03";"23.5122";"24.02938";"23.77079";"0";"0.001644";"0";"16.4";
"29/07/2002 19:00:00";"-0.148352";"-0.365839";"0.471408";"0.578183";"1.336082";"-0.458858";"-0.419048";"0.091215";"0";"0";"9.122498E-02";"22.74202";"23.55825";"23.15014";"0";"0.091215";"0";"15.2";
"29/07/2002 20:00:00";"-0.297113";"-0.173709";"0.653903";"0.332873";"0.7197159";"-0.539787";"0";"0.218873";"0.151554";"0";"0.2188749";"22.75764";"23.04749";"22.90257";"0.202959";"0.218873";"0";"13.925";
"29/07/2002 21:00:00";"-0.420438";"-0.06481";"0.613843";"0.075134";"0.7222442";"-0.603822";"0";"0.372614";"0.151554";"0";"0.3726092";"22.46052";"22.63753";"22.54902";"0.202959";"0.372614";"0";"12.625";
"29/07/2002 22:00:00";"-0.488047";"0.063607";"0.632013";"-0.098086";"0.7250343";"-0.674474";"0";"0.547552";"0.151554";"0";"0.547572";"22.18319";"22.24322";"22.2132";"0.202959";"0.547552";"0";"11.25";
"29/07/2002 23:00:00";"-0.556753";"0.169165";"0.596736";"-0.233015";"0.7288276";"-0.720182";"0";"0.810759";"0.151554";"0";"0.8109837";"22.0136";"21.87953";"21.94656";"0.202959";"0.810759";"0.172422";"10.375";
"29/07/2002";"-0.621673";"0.245449";"0.515823";"-0.346319";"0.7309533";"-0.769378";"0";"1.251121";"0";"0";"1.251128";"22.00001";"21.56059";"21.7803";"0";"1.251121";"0.517256";"9.6";
"30/07/2002 01:00:00";"-0.695743";"0.288552";"0.395487";"-0.479057";"0.7328642";"-0.816432";"0";"1.595449";"0";"0";"1.595449";"22";"21.30143";"21.65072";"0";"1.595449";"0.689664";"8.875";
"30/07/2002 02:00:00";"-0.755945";"0.326913";"0.29022";"-0.595814";"0.7366614";"-0.906352";"0";"1.953407";"0";"0";"1.953407";"22";"21.08488";"21.54244";"0";"1.953407";"0.689664";"7.5";
"30/07/2002 03:00:00";"-0.825493";"0.361848";"0.193021";"-0.691911";"0.7408061";"-1.00709";"0";"2.30885";"0";"0";"2.308851";"22";"20.89629";"21.44814";"0";"2.30885";"0.689664";"5.975";
"30/07/2002 04:00:00";"-0.903962";"0.389586";"0.106565";"-0.777967";"0.7448922";"-1.107248";"0";"2.658263";"0";"0";"2.658264";"22";"20.72867";"21.36434";"0";"2.658263";"0.689664";"4.475";
"30/07/2002 05:00:00";"-0.98407";"0.413477";"0.03075";"-0.85721";"0.7493088";"-1.21355";"0";"3.003632";"0";"0";"3.003632";"22";"20.5771";"21.28855";"0";"3.003632";"0.689664";"2.9";
"30/07/2002 06:00:00";"-1.06531";"0.434569";"-0.036852";"-0.93206";"0.7535973";"-1.317626";"0";"3.336931";"0";"0";"3.336932";"22";"20.43759";"21.2188";"0";"3.336931";"0.689664";"1.375";
"30/07/2002 07:00:00";"-1.161415";"0.362428";"-0.196437";"-1.052697";"0.7580748";"-1.426314";"0";"3.603763";"0";"0.268948";"3.603763";"22";"20.35469";"21.17734";"0";"3.603763";"0.689664";"-0.2";
"30/07/2002 08:00:00";"-1.191838";"-0.031963";"-0.71614";"-1.238331";"0.7513452";"-1.268046";"0";"2.851923";"0.75775";"1.057087";"2.851924";"22";"20.58243";"21.29121";"1.014776";"2.851923";"0.344834";"2.1";
"30/07/2002 09:00:00";"-0.894392";"-0.398477";"-1.085165";"-0.984061";"0.7412317";"-1.025306";"0";"1.926887";"0.75775";"1.757106";"1.926888";"22";"21.07051";"21.53525";"1.014776";"1.926887";"0.172422";"5.7";
"30/07/2002 10:00:00";"-0.563765";"-0.651671";"-1.36829";"-0.481693";"0.7301033";"-0.790743";"0";"0.897128";"0.75775";"2.171365";"0.8971316";"22.03236";"21.69112";"21.86174";"1.014776";"0.897128";"0";"9.3";
"30/07/2002 11:00:00";"-0.245227";"-0.818856";"-1.358633";"0.128694";"0.724359";"-0.6351";"0";"0.606844";"0";"2.340976";"0.6068439";"22.24718";"22.28821";"22.2677";"0";"0.606844";"0";"11.925";
"30/07/2002 12:00:00";"-0.148094";"-1.055169";"-1.511858";"0.532645";"0.718891";"-0.521735";"0";"0.362309";"0";"2.363938";"0.3623424";"22.69536";"22.89156";"22.79346";"0";"0.362309";"0";"14.15";
"30/07/2002 13:00:00";"-0.084149";"-1.187796";"-1.60392";"0.823384";"0.714115";"-0.405997";"0";"0.124488";"0";"2.318884";"0.1245053";"23.12686";"23.48075";"23.3038";"0";"0.124488";"0";"16.425";
"30/07/2002 14:00:00";"0.022591";"-1.196838";"-1.565603";"0.978077";"0.7122331";"-0.351459";"0";"0.000958";"0";"2.099182";"9.579484E-04";"23.5027";"23.99485";"23.74877";"0";"0.000958";"0";"17.675";
"30/07/2002 15:00:00";"0.132318";"-1.15623";"-1.301563";"1.039843";"0.7130111";"-0.324839";"0";"0";"0";"1.6385";"0";"23.90187";"24.34889";"24.12538";"0";"0";"0";"18.5";
"30/07/2002 16:00:00";"0.172299";"-1.025357";"-0.907221";"1.017752";"0.711438";"-0.283744";"0";"0";"0";"1.053367";"0";"24.10787";"24.49106";"24.29947";"0";"0";"0";"19.375";
"30/07/2002 17:00:00";"0.145883";"-0.800808";"-0.421585";"0.929528";"0.7126759";"-0.318295";"0";"0";"0";"0.444234";"0";"23.99654";"24.39669";"24.19661";"0";"0";"0";"18.7";
"30/07/2002 18:00:00";"0.029232";"-0.552476";"0.088523";"0.78104";"0.7135866";"-0.3649";"0";"0";"0";"1.330647E-02";"0";"23.62327";"24.07121";"23.84724";"0";"0";"0";"17.575";
"30/07/2002 19:00:00";"-0.124575";"-0.356741";"0.459245";"0.557649";"0.9968409";"-0.395251";"-0.165369";"0.00424";"0";"0";"4.260731E-03";"22.92447";"23.63302";"23.27875";"0";"0.00424";"0";"16.4";
"30/07/2002 20:00:00";"-0.28608";"-0.217368";"0.537266";"0.277683";"0.7176892";"-0.473966";"0";"0.117087";"0.151554";"0";"0.1171267";"22.83644";"23.18972";"23.01308";"0.202959";"0.117087";"0";"15.05";
