"Date/Time";"Walls";"Ground Floors";"Partitions (int)";"Roofs";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"External Vent.";"Total Cooling";"Zone Heating";"Lighting";"Electricity";"Gas";"Heating (Gas)";"Cooling (Electricity)";"DHW (Electricity)";
;"kW";"kW";"kW";"kW";"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"kW";
"9/03/2002";"-0.504165";"0.189779";"1.493205";"-0.07515";"0";"1.760269";"-0.896206";"0";"0";"0";"0";"0.517256";"0";"0";"0";"0.517256";
"10/03/2002 01:00:00";"-0.499886";"0.456761";"1.539086";"0.028869";"0";"2.101555";"-0.845061";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"10/03/2002 02:00:00";"-0.541346";"0.619871";"1.355285";"0.07775";"0";"2.102475";"-0.812904";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"10/03/2002 03:00:00";"-0.55254";"0.762501";"1.206141";"0.070742";"0";"2.101213";"-0.841455";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"10/03/2002 04:00:00";"-0.545037";"0.963273";"1.24458";"0.103438";"0";"2.0935";"-0.958483";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"10/03/2002 05:00:00";"-0.577632";"1.155887";"1.27021";"0.108945";"0";"2.097316";"-0.958164";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"10/03/2002 06:00:00";"-0.62601";"1.230601";"1.074673";"0.004994";"0";"2.094446";"-0.927566";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"10/03/2002 07:00:00";"-0.689974";"1.178405";"0.740914";"-0.214416";"0";"2.093711";"-0.949469";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"10/03/2002 08:00:00";"-0.906249";"0.72569";"-0.239651";"-0.795586";"0";"1.412263";"-1.044629";"0";"0";"0";"1.014776";"1.35961";"0";"0";"0";"0.344834";
"10/03/2002 09:00:00";"-1.050858";"0.223367";"-1.053512";"-1.315584";"0";"1.070074";"-1.04354";"0";"0";"0";"1.014776";"1.187198";"0";"0";"0";"0.172422";
"10/03/2002 10:00:00";"-0.985761";"-0.425415";"-1.870637";"-1.465273";"0";"0.7234525";"-0.923861";"0";"0";"0";"1.014776";"1.014776";"0";"0";"0";"0";
"10/03/2002 11:00:00";"-0.72475";"-0.785768";"-1.992052";"-1.003354";"0";"0.7240363";"-0.84313";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"10/03/2002 12:00:00";"-0.640818";"-1.225626";"-2.215528";"-0.728552";"0";"0.7204767";"-0.762728";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"10/03/2002 13:00:00";"-0.604417";"-1.73045";"-2.509467";"-0.631493";"0";"0.7180104";"-0.670298";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"10/03/2002 14:00:00";"-0.43961";"-1.972437";"-2.295943";"-0.329368";"-0.075449";"0.7182955";"-0.68703";"0";"-0.075449";"0";"0";"0.041917";"0";"0";"0.041917";"0";
"10/03/2002 15:00:00";"-0.238721";"-1.840527";"-1.479791";"0.221674";"-0.270342";"0.7229502";"-0.713042";"0";"-0.270342";"0";"0";"0.15019";"0";"0";"0.15019";"0";
"10/03/2002 16:00:00";"-0.194316";"-1.673271";"-0.77311";"0.506101";"-0.303241";"0.7260298";"-0.786446";"0";"-0.303241";"0";"0";"0.168468";"0";"0";"0.168468";"0";
"10/03/2002 17:00:00";"-0.210172";"-1.382865";"-0.068941";"0.638559";"-0.197054";"0.7267669";"-0.807743";"0";"-0.197054";"0";"0";"0.109473";"0";"0";"0.109473";"0";
"10/03/2002 18:00:00";"-0.246952";"-1.037632";"0.514653";"0.643803";"-0.02591";"0.7275431";"-0.858663";"0";"-0.02591";"0";"0";"0.014394";"0";"0";"0.014394";"0";
"10/03/2002 19:00:00";"-0.318977";"-0.781259";"0.827311";"0.493565";"0";"0.7273948";"-0.914785";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"10/03/2002 20:00:00";"-0.421723";"-0.614395";"0.883528";"0.256492";"0";"0.7304798";"-0.971351";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"10/03/2002 21:00:00";"-0.485207";"-0.427095";"0.951573";"0.090138";"0";"0.7324809";"-1.023932";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"10/03/2002 22:00:00";"-0.535478";"-0.265351";"0.96861";"-0.045098";"0";"0.7320896";"-1.0183";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"10/03/2002 23:00:00";"-0.528714";"-0.030956";"1.14619";"-0.05112";"0";"1.075607";"-1.082974";"0";"0";"0";"0.202959";"0.375381";"0";"0";"0";"0.172422";
"10/03/2002";"-0.49143";"0.322562";"1.513715";"0.099646";"0";"1.76169";"-1.035125";"0";"0";"0";"0";"0.517256";"0";"0";"0";"0.517256";
"11/03/2002 01:00:00";"-0.511539";"0.576408";"1.534723";"0.14239";"0";"2.101153";"-0.984653";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"11/03/2002 02:00:00";"-0.541483";"0.767472";"1.41313";"0.069799";"0";"2.100945";"-0.949524";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"11/03/2002 03:00:00";"-0.559607";"0.929397";"1.29252";"-0.038993";"0";"2.097943";"-0.929797";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"11/03/2002 04:00:00";"-0.564512";"1.063369";"1.175279";"-0.136713";"0";"2.095996";"-0.911679";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"11/03/2002 05:00:00";"-0.550564";"1.184278";"1.082036";"-0.184164";"0";"2.095114";"-0.927824";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"11/03/2002 06:00:00";"-0.562496";"1.260314";"0.951835";"-0.254436";"0";"2.092296";"-0.860783";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"11/03/2002 07:00:00";"-0.613534";"1.143408";"0.536681";"-0.477004";"0";"2.091678";"-0.885532";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"11/03/2002 08:00:00";"-0.749275";"0.610428";"-0.539901";"-0.921828";"0";"1.406653";"-0.913823";"0";"0";"0";"1.014776";"1.35961";"0";"0";"0";"0.344834";
"11/03/2002 09:00:00";"-0.792459";"-0.009686";"-1.478198";"-1.176512";"0";"1.066125";"-0.902035";"0";"0";"0";"1.014776";"1.187198";"0";"0";"0";"0.172422";
"11/03/2002 10:00:00";"-0.766272";"-0.69115";"-2.252799";"-1.244168";"0";"0.7212304";"-0.814376";"0";"0";"0";"1.014776";"1.014776";"0";"0";"0";"0";
"11/03/2002 11:00:00";"-0.606741";"-1.20853";"-2.519979";"-1.007996";"0";"0.7192606";"-0.729403";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"11/03/2002 12:00:00";"-0.469202";"-1.533791";"-2.410305";"-0.590563";"0";"0.7167912";"-0.648428";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"11/03/2002 13:00:00";"-0.44919";"-2.041307";"-2.657152";"-0.477142";"-0.066206";"0.7159503";"-0.616192";"0";"-0.066206";"0";"0";"0.03678";"0";"0";"0.03678";"0";
"11/03/2002 14:00:00";"-0.281028";"-2.207185";"-2.25268";"-0.102377";"-0.371017";"0.7168301";"-0.635527";"0";"-0.371017";"0";"0";"0.20612";"0";"0";"0.20612";"0";
"11/03/2002 15:00:00";"-0.17989";"-2.028199";"-1.329234";"0.353184";"-0.593781";"0.721408";"-0.657485";"0";"-0.593781";"0";"0";"0.329878";"0";"0";"0.329878";"0";
"11/03/2002 16:00:00";"-0.178575";"-1.820145";"-0.622435";"0.554304";"-0.593889";"0.7223994";"-0.669533";"0";"-0.593889";"0";"0";"0.329939";"0";"0";"0.329939";"0";
"11/03/2002 17:00:00";"-0.16556";"-1.539479";"0.007066";"0.64701";"-0.423137";"0.7238836";"-0.730413";"0";"-0.423137";"0";"0";"0.235077";"0";"0";"0.235077";"0";
"11/03/2002 18:00:00";"-0.181303";"-1.183792";"0.579464";"0.675656";"-0.156459";"0.7254977";"-0.801834";"0";"-0.156459";"0";"0";"0.086921";"0";"0";"0.086921";"0";
"11/03/2002 19:00:00";"-0.272487";"-0.878085";"0.929839";"0.53709";"0";"0.7261513";"-0.920274";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"11/03/2002 20:00:00";"-0.410882";"-0.669849";"1.044389";"0.293516";"0";"0.7321614";"-0.992557";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"11/03/2002 21:00:00";"-0.52038";"-0.411569";"1.216196";"0.198308";"0";"0.7301616";"-1.033731";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"11/03/2002 22:00:00";"-0.656459";"-0.224398";"1.188988";"0.070099";"0";"0.7326474";"-1.029126";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"11/03/2002 23:00:00";"-0.643325";"-0.058521";"1.13747";"-0.026847";"0";"1.075087";"-0.973204";"0";"0";"0";"0.202959";"0.375381";"0";"0";"0";"0.172422";
"11/03/2002";"-0.531352";"0.239582";"1.38375";"0.042112";"0";"1.758995";"-0.893349";"0";"0";"0";"0";"0.517256";"0";"0";"0";"0.517256";
"12/03/2002 01:00:00";"-0.508614";"0.479533";"1.422821";"0.042795";"0";"2.100826";"-0.893383";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"12/03/2002 02:00:00";"-0.514187";"0.681222";"1.362767";"-0.009693";"0";"2.101435";"-0.887121";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"12/03/2002 03:00:00";"-0.532192";"0.838713";"1.249823";"-0.098256";"0";"2.098774";"-0.860998";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"12/03/2002 04:00:00";"-0.53932";"0.975618";"1.149566";"-0.176931";"0";"2.097348";"-0.890883";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"12/03/2002 05:00:00";"-0.523317";"1.156908";"1.181426";"-0.162497";"0";"2.09353";"-0.997572";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"12/03/2002 06:00:00";"-0.558802";"1.336879";"1.229598";"-0.173201";"0";"2.095256";"-1.06412";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"12/03/2002 07:00:00";"-0.633464";"1.269265";"0.824981";"-0.416441";"0";"2.090641";"-0.993785";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"12/03/2002 08:00:00";"-0.725788";"0.671125";"-0.486242";"-0.858268";"0";"1.405582";"-0.932294";"0";"0";"0";"1.014776";"1.35961";"0";"0";"0";"0.344834";
"12/03/2002 09:00:00";"-0.680741";"-0.082374";"-1.672359";"-0.997816";"0";"1.057973";"-0.678734";"0";"0";"0";"1.014776";"1.187198";"0";"0";"0";"0.172422";
"12/03/2002 10:00:00";"-0.590556";"-0.915953";"-2.679848";"-0.909492";"0";"0.7121259";"-0.54302";"0";"0";"0";"1.014776";"1.014776";"0";"0";"0";"0";
"12/03/2002 11:00:00";"-0.398405";"-1.399211";"-2.813161";"-0.478208";"0";"0.7117562";"-0.512629";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"12/03/2002 12:00:00";"-0.325739";"-1.817527";"-2.762672";"-0.082503";"-0.041733";"0.7105718";"-0.45477";"0";"-0.041733";"0";"0";"0.023184";"0";"0";"0.023184";"0";
"12/03/2002 13:00:00";"-0.271477";"-2.140687";"-2.60605";"0.281564";"-0.406066";"0.7102118";"-0.40056";"0";"-0.406066";"0";"0";"0.225593";"0";"0";"0.225593";"0";
"12/03/2002 14:00:00";"-0.158123";"-2.33175";"-2.259693";"0.589756";"-0.925477";"0.7078071";"-0.301528";"0";"-0.925477";"0";"0";"0.514153";"0";"0";"0.514153";"0";
"12/03/2002 15:00:00";"-0.009258";"-2.438446";"-1.84555";"0.813021";"-1.240017";"0.7128235";"-0.413609";"0";"-1.240017";"0";"0";"0.688899";"0";"0";"0.688899";"0";
"12/03/2002 16:00:00";"0.115403";"-2.183433";"-0.934235";"1.143931";"-1.278058";"0.7139965";"-0.397482";"0";"-1.278058";"0";"0";"0.710031";"0";"0";"0.710031";"0";
"12/03/2002 17:00:00";"0.093339";"-1.887458";"-0.180365";"1.163628";"-1.055927";"0.7158977";"-0.454476";"0";"-1.055927";"0";"0";"0.586626";"0";"0";"0.586626";"0";
"12/03/2002 18:00:00";"0.024307";"-1.489421";"0.533684";"1.084625";"-0.657085";"0.7195397";"-0.589451";"0";"-0.657085";"0";"0";"0.365047";"0";"0";"0.365047";"0";
"12/03/2002 19:00:00";"-0.129854";"-1.181577";"0.906378";"0.829046";"-0.246097";"0.722441";"-0.792528";"0";"-0.246097";"0";"0";"0.13672";"0";"0";"0.13672";"0";
"12/03/2002 20:00:00";"-0.305701";"-0.972913";"0.980426";"0.505306";"-0.033343";"0.7293528";"-0.897142";"0";"-0.033343";"0";"0.202959";"0.221484";"0";"0";"0.018525";"0";
"12/03/2002 21:00:00";"-0.410797";"-0.770224";"1.021522";"0.281984";"0";"0.7308764";"-0.949226";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"12/03/2002 22:00:00";"-0.473125";"-0.565739";"1.076353";"0.14169";"0";"0.7316238";"-0.98137";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"12/03/2002 23:00:00";"-0.492615";"-0.321803";"1.258854";"0.095397";"0";"1.157455";"-0.998084";"-0.113447";"0";"0";"0.202959";"0.375381";"0";"0";"0";"0.172422";
"12/03/2002";"-0.464343";"0.049454";"1.624503";"0.185626";"0";"1.761863";"-1.015659";"0";"0";"0";"0";"0.517256";"0";"0";"0";"0.517256";
"13/03/2002 01:00:00";"-0.491679";"0.375738";"1.739115";"0.197324";"0";"2.103646";"-1.015408";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"13/03/2002 02:00:00";"-0.539443";"0.633337";"1.670498";"0.11538";"0";"2.107283";"-1.005772";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"13/03/2002 03:00:00";"-0.57289";"0.84101";"1.542743";"-0.004836";"0";"2.103947";"-0.973767";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"13/03/2002 04:00:00";"-0.586752";"1.025514";"1.434232";"-0.102421";"0";"2.102759";"-0.996591";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"13/03/2002 05:00:00";"-0.594789";"1.230675";"1.417916";"-0.151748";"0";"2.100125";"-1.039816";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"13/03/2002 06:00:00";"-0.629486";"1.388696";"1.346032";"-0.234115";"0";"2.098211";"-1.084615";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"13/03/2002 07:00:00";"-0.670838";"1.317843";"0.901658";"-0.489647";"0";"2.095556";"-1.024551";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"13/03/2002 08:00:00";"-0.798508";"0.669554";"-0.520577";"-1.002331";"0";"1.405674";"-0.898892";"0";"0";"0";"1.014776";"1.35961";"0";"0";"0";"0.344834";
"13/03/2002 09:00:00";"-0.781645";"-0.123434";"-1.777025";"-1.244042";"0";"1.059673";"-0.681979";"0";"0";"0";"1.014776";"1.187198";"0";"0";"0";"0.172422";
"13/03/2002 10:00:00";"-0.667814";"-0.922887";"-2.691106";"-1.213464";"0";"0.7143872";"-0.580197";"0";"0";"0";"1.014776";"1.014776";"0";"0";"0";"0";
"13/03/2002 11:00:00";"-0.407407";"-1.282086";"-2.576157";"-0.58894";"0";"0.7112895";"-0.475394";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"13/03/2002 12:00:00";"-0.346269";"-1.768919";"-2.72844";"-0.215686";"-0.087968";"0.7094231";"-0.389106";"0";"-0.087968";"0";"0";"0.048871";"0";"0";"0.048871";"0";
"13/03/2002 13:00:00";"-0.250984";"-2.091866";"-2.597276";"0.220011";"-0.52696";"0.7091351";"-0.335386";"0";"-0.52696";"0";"0";"0.292756";"0";"0";"0.292756";"0";
"13/03/2002 14:00:00";"-0.103801";"-2.284941";"-2.242579";"0.600308";"-1.054107";"0.7084453";"-0.294287";"0";"-1.054107";"0";"0";"0.585614";"0";"0";"0.585614";"0";
"13/03/2002 15:00:00";"0.023701";"-2.39433";"-1.841468";"0.827769";"-1.412058";"0.7082546";"-0.309239";"0";"-1.412058";"0";"0";"0.784475";"0";"0";"0.784475";"0";
"13/03/2002 16:00:00";"0.155216";"-2.134049";"-0.925427";"1.157911";"-1.411006";"0.7125351";"-0.33059";"0";"-1.411006";"0";"0";"0.783892";"0";"0";"0.783892";"0";
"13/03/2002 17:00:00";"0.104396";"-1.824952";"-0.128447";"1.165184";"-1.127826";"0.7160804";"-0.452131";"0";"-1.127826";"0";"0";"0.62657";"0";"0";"0.62657";"0";
"13/03/2002 18:00:00";"-0.011775";"-1.420622";"0.599355";"1.022951";"-0.697343";"0.7189415";"-0.599476";"0";"-0.697343";"0";"0";"0.387413";"0";"0";"0.387413";"0";
"13/03/2002 19:00:00";"-0.162694";"-1.093199";"0.985371";"0.748806";"-0.288621";"0.7215264";"-0.734244";"0";"-0.288621";"0";"0";"0.160344";"0";"0";"0.160344";"0";
"13/03/2002 20:00:00";"-0.339186";"-0.893724";"1.016273";"0.369442";"-0.086741";"0.725151";"-0.763107";"0";"-0.086741";"0";"0.202959";"0.251149";"0";"0";"0.04819";"0";
"13/03/2002 21:00:00";"-0.421724";"-0.682055";"1.067244";"0.145672";"0";"0.7267878";"-0.917979";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"13/03/2002 22:00:00";"-0.489664";"-0.434192";"1.220648";"0.022898";"0";"0.7311757";"-1.057405";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"13/03/2002 23:00:00";"-0.552471";"-0.131897";"1.477425";"-0.031029";"0";"1.150757";"-1.147385";"-0.113051";"0";"0";"0.202959";"0.375381";"0";"0";"0";"0.172422";
"13/03/2002";"-0.548779";"0.261205";"1.801577";"0.047438";"0";"1.764606";"-1.044997";"0";"0";"0";"0";"0.517256";"0";"0";"0";"0.517256";
"14/03/2002 01:00:00";"-0.5516";"0.537449";"1.759442";"0.07122";"0";"2.102196";"-1.010671";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"14/03/2002 02:00:00";"-0.559673";"0.765317";"1.628243";"0.033291";"0";"2.107117";"-1.001998";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"14/03/2002 03:00:00";"-0.575955";"0.948715";"1.475204";"-0.051016";"0";"2.103652";"-0.972312";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"14/03/2002 04:00:00";"-0.585207";"1.096387";"1.323574";"-0.138517";"0";"2.100661";"-0.940596";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"14/03/2002 05:00:00";"-0.587629";"1.220722";"1.189181";"-0.216586";"0";"2.097991";"-0.912267";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"14/03/2002 06:00:00";"-0.596259";"1.290073";"1.014602";"-0.314656";"0";"2.095723";"-0.887719";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"14/03/2002 07:00:00";"-0.627874";"1.156133";"0.548728";"-0.547786";"0";"2.092847";"-0.81879";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"14/03/2002 08:00:00";"-0.723995";"0.504241";"-0.754333";"-1.013288";"0";"1.404973";"-0.813067";"0";"0";"0";"1.014776";"1.35961";"0";"0";"0";"0.344834";
"14/03/2002 09:00:00";"-0.682584";"-0.219543";"-1.823256";"-1.170339";"0";"1.058354";"-0.638257";"0";"0";"0";"1.014776";"1.187198";"0";"0";"0";"0.172422";
"14/03/2002 10:00:00";"-0.600959";"-0.967215";"-2.641544";"-1.136523";"0";"0.7142903";"-0.584798";"0";"0";"0";"1.014776";"1.014776";"0";"0";"0";"0";
"14/03/2002 11:00:00";"-0.455489";"-1.483277";"-2.784864";"-0.855058";"0";"0.7149113";"-0.564818";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"14/03/2002 12:00:00";"-0.368311";"-1.824674";"-2.598169";"-0.416614";"-0.149802";"0.7123112";"-0.490008";"0";"-0.149802";"0";"0";"0.083224";"0";"0";"0.083224";"0";
"14/03/2002 13:00:00";"-0.308567";"-2.040402";"-2.325495";"-0.029635";"-0.58404";"0.7115296";"-0.447575";"0";"-0.58404";"0";"0";"0.324467";"0";"0";"0.324467";"0";
"14/03/2002 14:00:00";"-0.218897";"-2.10097";"-1.758336";"0.314936";"-0.899498";"0.7203323";"-0.622815";"0";"-0.899498";"0";"0";"0.49972";"0";"0";"0.49972";"0";
"14/03/2002 15:00:00";"-0.157297";"-1.954404";"-1.062114";"0.66128";"-1.041709";"0.720078";"-0.577782";"0";"-1.041709";"0";"0";"0.578728";"0";"0";"0.578728";"0";
"14/03/2002 16:00:00";"-0.14899";"-1.794455";"-0.509304";"0.709939";"-1.015704";"0.7177073";"-0.50925";"0";"-1.015704";"0";"0";"0.56428";"0";"0";"0.56428";"0";
"14/03/2002 17:00:00";"-0.120618";"-1.515949";"0.07767";"0.731561";"-0.812188";"0.7184179";"-0.53763";"0";"-0.812188";"0";"0";"0.451216";"0";"0";"0.451216";"0";
"14/03/2002 18:00:00";"-0.126853";"-1.171765";"0.616836";"0.722981";"-0.465629";"0.7197399";"-0.661369";"0";"-0.465629";"0";"0";"0.258681";"0";"0";"0.258681";"0";
"14/03/2002 19:00:00";"-0.221783";"-0.8855";"0.923095";"0.569486";"-0.128742";"0.7227644";"-0.804635";"0";"-0.128742";"0";"0";"0.071524";"0";"0";"0.071524";"0";
"14/03/2002 20:00:00";"-0.366631";"-0.699836";"0.966578";"0.307241";"0";"0.7294639";"-0.947029";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"14/03/2002 21:00:00";"-0.465457";"-0.49396";"1.050414";"0.133764";"0";"0.7311742";"-0.956583";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"14/03/2002 22:00:00";"-0.538249";"-0.315376";"1.054271";"-0.03557";"0";"0.7318899";"-0.987492";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"14/03/2002 23:00:00";"-0.552478";"-0.096134";"1.189801";"-0.122064";"0";"1.146513";"-0.939434";"-0.09689";"0";"0";"0.202959";"0.375381";"0";"0";"0";"0.172422";
"14/03/2002";"-0.502112";"0.217465";"1.453145";"-0.070169";"0";"1.761245";"-0.872173";"0";"0";"0";"0";"0.517256";"0";"0";"0";"0.517256";
"15/03/2002 01:00:00";"-0.48308";"0.45859";"1.466716";"-0.037761";"0";"2.104517";"-0.870745";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"15/03/2002 02:00:00";"-0.476745";"0.659215";"1.388487";"-0.008776";"0";"2.107075";"-0.921459";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"15/03/2002 03:00:00";"-0.497885";"0.843789";"1.319521";"-0.020963";"0";"2.105";"-0.913586";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"15/03/2002 04:00:00";"-0.526299";"0.994803";"1.22635";"-0.076177";"0";"2.103592";"-0.941274";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"15/03/2002 05:00:00";"-0.542036";"1.17407";"1.230597";"-0.107819";"0";"2.102183";"-0.988688";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"15/03/2002 06:00:00";"-0.579921";"1.288819";"1.130236";"-0.191292";"0";"2.098618";"-0.940271";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"15/03/2002 07:00:00";"-0.648409";"1.166209";"0.64666";"-0.455029";"0";"2.097096";"-0.871639";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"15/03/2002 08:00:00";"-0.782073";"0.55812";"-0.613581";"-0.956253";"0";"1.40713";"-0.83338";"0";"0";"0";"1.014776";"1.35961";"0";"0";"0";"0.344834";
"15/03/2002 09:00:00";"-0.760856";"-0.085694";"-1.576174";"-1.18436";"0";"1.063628";"-0.752718";"0";"0";"0";"1.014776";"1.187198";"0";"0";"0";"0.172422";
"15/03/2002 10:00:00";"-0.712635";"-0.823984";"-2.417177";"-1.294616";"0";"0.7154441";"-0.622405";"0";"0";"0";"1.014776";"1.014776";"0";"0";"0";"0";
"15/03/2002 11:00:00";"-0.537258";"-1.35212";"-2.652844";"-1.030341";"0";"0.7134567";"-0.558442";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"15/03/2002 12:00:00";"-0.398325";"-1.708041";"-2.540818";"-0.520169";"-0.086959";"0.7136708";"-0.54429";"0";"-0.086959";"0";"0";"0.04831";"0";"0";"0.04831";"0";
"15/03/2002 13:00:00";"-0.293487";"-1.910026";"-2.294044";"-0.037173";"-0.450626";"0.7145243";"-0.534351";"0";"-0.450626";"0";"0";"0.250347";"0";"0";"0.250347";"0";
"15/03/2002 14:00:00";"-0.235077";"-1.996692";"-1.776504";"0.223674";"-0.763308";"0.7205153";"-0.643192";"0";"-0.763308";"0";"0";"0.424059";"0";"0";"0.424059";"0";
"15/03/2002 15:00:00";"-0.211203";"-1.853319";"-1.010633";"0.477889";"-0.794059";"0.728335";"-0.869944";"0";"-0.794059";"0";"0";"0.441145";"0";"0";"0.441145";"0";
"15/03/2002 16:00:00";"-0.251344";"-1.584536";"-0.260061";"0.634708";"-0.704873";"0.7289054";"-0.875232";"0";"-0.704873";"0";"0";"0.391596";"0";"0";"0.391596";"0";
"15/03/2002 17:00:00";"-0.268283";"-1.297224";"0.259201";"0.693536";"-0.495571";"0.7289641";"-0.883884";"0";"-0.495571";"0";"0";"0.275317";"0";"0";"0.275317";"0";
"15/03/2002 18:00:00";"-0.266898";"-0.91514";"0.796732";"0.75445";"-0.189742";"0.7294262";"-0.912381";"0";"-0.189742";"0";"0";"0.105412";"0";"0";"0.105412";"0";
"15/03/2002 19:00:00";"-0.382441";"-0.694554";"0.948899";"0.500336";"-0.011559";"0.7290791";"-0.90307";"0";"-0.011559";"0";"0";"0.006421";"0";"0";"0.006421";"0";
"15/03/2002 20:00:00";"-0.484253";"-0.524522";"0.960755";"0.196813";"0";"0.7306219";"-0.940212";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"15/03/2002 21:00:00";"-0.527577";"-0.336022";"1.023265";"0.002851";"0";"0.7314641";"-0.990833";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"15/03/2002 22:00:00";"-0.565692";"-0.155877";"1.057304";"-0.129268";"0";"0.7331915";"-1.043265";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"15/03/2002 23:00:00";"-0.576357";"0.078667";"1.209866";"-0.172728";"0";"1.078434";"-1.065681";"0";"0";"0";"0.202959";"0.375381";"0";"0";"0";"0.172422";
"15/03/2002";"-0.532241";"0.431039";"1.552768";"-0.073073";"0";"1.762695";"-1.000173";"0";"0";"0";"0";"0.517256";"0";"0";"0";"0.517256";
"16/03/2002 01:00:00";"-0.539091";"0.683593";"1.568285";"-0.045494";"0";"2.103443";"-0.949387";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"16/03/2002 02:00:00";"-0.549401";"0.880572";"1.457143";"-0.077355";"0";"2.104414";"-0.971176";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
