"Date/Time";"Walls";"Ground Floors";"Partitions (int)";"Roofs";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"Total Cooling";"Zone Heating";"General Lighting";"Occupancy";"Solar Gains Exterior Windows";"Zone Sensible Heating";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Lighting";"Heating (Gas)";"Cooling (Electricity)";"DHW (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"kW";"kW";"kW";"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"kW";"°C";
"5/03/2002 08:00:00";"-0.581062";"0.236054";"-0.557089";"-0.774817";"0";"0.8846001";"-0.662643";"0";"0.3534";"1.014776";"0.188549";"1.023908";"0.24487";"-4.483018E-02";"17.77411";"17.74558";"17.75984";"1.014776";"0.415765";"0";"0.344834";"9.8";
"5/03/2002 09:00:00";"-0.392947";"0.08705";"-0.80942";"-0.515003";"0";"0.8010499";"-0.593632";"0";"0.049294";"1.014776";"9.427448E-02";"1.224621";"2.910891E-02";"-4.873774E-02";"17.91786";"18.08626";"18.00206";"1.014776";"0.057993";"0";"0.172422";"10.75";
"5/03/2002 10:00:00";"-0.314114";"-0.261168";"-1.118859";"-0.285123";"0";"0.7123211";"-0.513545";"0";"0";"1.014776";"0";"1.630708";"0";"0";"18.35566";"18.54198";"18.44882";"1.014776";"0";"0";"0";"12.125";
"5/03/2002 11:00:00";"-0.1189";"-0.371923";"-1.056147";"0.242761";"0";"0.7115991";"-0.402368";"0";"0";"0";"0";"1.640693";"0";"0";"18.53221";"19.00503";"18.76862";"0";"0";"0";"0";"13.625";
"5/03/2002 12:00:00";"-0.0192";"-0.481394";"-1.069206";"0.782072";"0";"0.7053381";"-0.287457";"0";"0";"0";"0";"1.289891";"0";"0";"19.02871";"19.4113";"19.22001";"0";"0";"0";"0";"15.5";
"5/03/2002 13:00:00";"-0.157759";"-0.628378";"-0.954455";"0.759611";"0";"0.7115705";"-0.375842";"0";"0";"0";"0";"1.452281";"0";"0";"19.25035";"19.68868";"19.46952";"0";"0";"0";"0";"14.65";
"5/03/2002 14:00:00";"-0.441149";"-0.529744";"-0.401406";"0.214739";"0";"0.7159771";"-0.542829";"0";"0";"0";"0";"1.638965";"0";"0";"19.14439";"19.68386";"19.41413";"0";"0";"0";"0";"12.55";
"5/03/2002 15:00:00";"-0.42087";"-0.474177";"-0.066865";"0.142594";"0";"0.7172598";"-0.586475";"0";"0";"0";"0";"1.495891";"0";"0";"19.11163";"19.66885";"19.39024";"0";"0";"0";"0";"12";
"5/03/2002 16:00:00";"-0.49893";"-0.374";"0.161265";"-0.021812";"0";"0.7171497";"-0.581422";"0";"0";"0";"0";"1.299755";"0";"0";"19.05023";"19.57584";"19.31303";"0";"0";"0";"0";"12";
"5/03/2002 17:00:00";"-0.402727";"-0.163311";"0.361312";"0.063939";"0";"0.7188093";"-0.630157";"0";"0";"0";"0";"0.7758043";"0";"0";"18.87098";"19.43934";"19.15516";"0";"0";"0";"0";"11.25";
"5/03/2002 18:00:00";"-0.427829";"0.087255";"0.638609";"0.089614";"0";"0.7188501";"-0.630581";"0";"0";"0";"0";"0.2681769";"0";"0";"18.61966";"19.17785";"18.89876";"0";"0";"0";"0";"11";
"5/03/2002 19:00:00";"-0.445475";"0.254955";"0.747092";"0.081128";"0";"0.7192402";"-0.645851";"0";"0";"0";"0";"0";"0";"0";"18.34164";"18.90147";"18.62156";"0";"0";"0";"0";"10.55";
"5/03/2002 20:00:00";"-0.466704";"0.324182";"0.67195";"-0.015315";"0";"0.7199458";"-0.668389";"0";"0";"0.202959";"0";"0";"0";"0";"18.15082";"18.66055";"18.40569";"0.202959";"0";"0";"0";"10.1";
"5/03/2002 21:00:00";"-0.4755";"0.40447";"0.628434";"-0.097615";"0";"0.7198237";"-0.664242";"0";"0.080845";"0.202959";"0";"0";"8.063462E-02";"0";"17.99811";"18.43771";"18.21791";"0.202959";"0.095112";"0";"0";"10";
"5/03/2002 22:00:00";"-0.493876";"0.465986";"0.572503";"-0.180872";"0";"0.7194459";"-0.650937";"0";"0.208134";"0.202959";"0";"0";"0.2081635";"0";"17.91508";"18.23671";"18.0759";"0.202959";"0.244863";"0";"0";"10.075";
"5/03/2002 23:00:00";"-0.507764";"0.495506";"0.472509";"-0.265069";"0";"0.8028254";"-0.652231";"0";"0.375444";"0.202959";"9.427448E-02";"0";"0.3181179";"-1.828185E-02";"17.87921";"18.07261";"17.97591";"0.202959";"0.441699";"0";"0.172422";"10.025";
"5/03/2002";"-0.524534";"0.542601";"0.444399";"-0.285396";"0";"0.9716991";"-0.712936";"0";"0.671133";"0";"0.2828234";"0";"0.4829399";"-0.0585825";"17.81246";"17.92113";"17.8668";"0";"0.78957";"0";"0.517256";"9.25";
"6/03/2002 01:00:00";"-0.576945";"0.565043";"0.383733";"-0.304133";"0";"1.054535";"-0.711704";"0";"0.793196";"0";"0.3770979";"0";"0.5413306";"-7.676083E-02";"17.77208";"17.79648";"17.78428";"0";"0.93317";"0";"0.689664";"9.225";
"6/03/2002 02:00:00";"-0.594302";"0.580269";"0.323813";"-0.325862";"0";"1.054734";"-0.721726";"0";"0.888571";"0";"0.3770979";"0";"0.6324003";"-7.688976E-02";"17.73806";"17.69498";"17.71652";"0";"1.045378";"0";"0.689664";"9.075";
"6/03/2002 03:00:00";"-0.607428";"0.593786";"0.275555";"-0.353688";"0";"1.054719";"-0.725681";"0";"0.963153";"0";"0.3770979";"0";"0.7048068";"-7.646267E-02";"17.70832";"17.6081";"17.65821";"0";"1.133122";"0";"0.689664";"9";
"6/03/2002 04:00:00";"-0.627647";"0.613794";"0.25632";"-0.418132";"0";"1.056349";"-0.774207";"0";"1.10082";"0";"0.3770979";"0";"0.8258147";"-8.088257E-02";"17.67167";"17.51852";"17.5951";"0";"1.29508";"0";"0.689664";"8.4";
"6/03/2002 05:00:00";"-0.662705";"0.644059";"0.266171";"-0.51288";"0";"1.056821";"-0.801534";"0";"1.240409";"0";"0.3770979";"0";"0.955352";"-8.292781E-02";"17.63739";"17.41621";"17.5268";"0";"1.459302";"0";"0.689664";"8.05";
"6/03/2002 06:00:00";"-0.689215";"0.626742";"0.2058";"-0.622099";"0";"1.054733";"-0.740172";"0";"1.249506";"0";"0.3770979";"9.962462E-02";"0.9843199";"-7.561762E-02";"17.62535";"17.33973";"17.48254";"0";"1.470006";"0";"0.689664";"8.75";
"6/03/2002 07:00:00";"-0.654187";"0.48468";"0.006582";"-0.705728";"0";"1.053655";"-0.711515";"0";"1.170553";"0";"0.3770979";"0.4550471";"0.9143416";"-7.210781E-02";"17.61652";"17.36291";"17.48972";"0";"1.377122";"0";"0.689664";"9.075";
"6/03/2002 08:00:00";"-0.596488";"0.102749";"-0.595379";"-0.803312";"0";"0.8840531";"-0.660765";"0";"0.457509";"1.014776";"0.188549";"1.119807";"0.3427764";"-3.823672E-02";"17.72625";"17.6247";"17.67547";"1.014776";"0.538244";"0";"0.344834";"9.775";
"6/03/2002 09:00:00";"-0.379351";"-0.140743";"-0.959482";"-0.567314";"0";"0.7938321";"-0.414636";"0";"0.040868";"1.014776";"9.427448E-02";"1.522626";"3.007816E-02";"-3.770395E-02";"18.0438";"18.04502";"18.04441";"1.014776";"0.04808";"0";"0.172422";"13";
"6/03/2002 10:00:00";"-0.169418";"-0.460637";"-1.375092";"-0.277882";"0";"0.7054862";"-0.28959";"0";"0";"1.014776";"0";"1.680082";"0";"0";"18.67596";"18.61153";"18.64375";"1.014776";"0";"0";"0";"15.125";
"6/03/2002 11:00:00";"0.097465";"-0.579701";"-1.300291";"0.265937";"0";"0.7092862";"-0.298007";"0";"0";"0";"0";"1.647699";"0";"0";"18.77992";"19.14693";"18.96343";"0";"0";"0";"0";"15.125";
"6/03/2002 12:00:00";"0.164295";"-0.704741";"-1.16951";"0.783315";"0";"0.704029";"-0.224266";"0";"0";"0";"0";"1.347355";"0";"0";"19.26337";"19.57611";"19.41974";"0";"0";"0";"0";"16.5";
"6/03/2002 13:00:00";"0.062778";"-0.917361";"-1.194153";"0.932466";"0";"0.7102306";"-0.350285";"0";"0";"0";"0";"1.449982";"0";"0";"19.57138";"19.97966";"19.77552";"0";"0";"0";"0";"15.275";
"6/03/2002 14:00:00";"-0.002289";"-1.009839";"-0.977787";"0.863026";"0";"0.7131326";"-0.457814";"0";"0";"0";"0";"1.635864";"0";"0";"19.76921";"20.27457";"20.02189";"0";"0";"0";"0";"14.175";
"6/03/2002 15:00:00";"-0.007017";"-1.051621";"-0.73237";"0.846118";"0";"0.7125608";"-0.431195";"0";"0";"0";"0";"1.451677";"0";"0";"20.02943";"20.49953";"20.26448";"0";"0";"0";"0";"14.75";
"6/03/2002 16:00:00";"-0.076129";"-0.897958";"-0.29219";"0.790705";"0";"0.7170497";"-0.531217";"0";"0";"0";"0";"1.051911";"0";"0";"19.97732";"20.51869";"20.24801";"0";"0";"0";"0";"13.5";
"6/03/2002 17:00:00";"-0.380091";"-0.59689";"0.407249";"0.459975";"0";"0.7200235";"-0.671789";"0";"0";"0";"0";"0.6876062";"0";"0";"19.63279";"20.24562";"19.9392";"0";"0";"0";"0";"11.5";
"6/03/2002 18:00:00";"-0.405769";"-0.269762";"0.800603";"0.375405";"0";"0.7201965";"-0.685824";"0";"0";"0";"0";"0.1832334";"0";"0";"19.28823";"19.90226";"19.59525";"0";"0";"0";"0";"11";
"6/03/2002 19:00:00";"-0.460383";"-0.065892";"0.928929";"0.268178";"0";"0.7196229";"-0.658844";"0";"0";"0";"0";"0";"0";"0";"18.96246";"19.54655";"19.25451";"0";"0";"0";"0";"11";
"6/03/2002 20:00:00";"-0.509256";"0.04833";"0.851535";"0.134293";"0";"0.7189959";"-0.639278";"0";"0";"0.202959";"0";"0";"0";"0";"18.72592";"19.23636";"18.98114";"0.202959";"0";"0";"0";"11";
"6/03/2002 21:00:00";"-0.522828";"0.166764";"0.799252";"0.056167";"0";"0.7205862";"-0.677883";"0";"0";"0.202959";"0";"0";"0";"0";"18.4215";"18.95851";"18.69";"0.202959";"0";"0";"0";"10.25";
"6/03/2002 22:00:00";"-0.544128";"0.294182";"0.793097";"0.009699";"0";"0.7206733";"-0.678242";"0";"0.026004";"0.202959";"0";"0";"2.601862E-02";"0";"18.16941";"18.68269";"18.42605";"0.202959";"0.030593";"0";"0";"10";
"6/03/2002 23:00:00";"-0.583832";"0.389634";"0.740162";"-0.053637";"0";"0.8076514";"-0.78862";"0";"0.188123";"0.202959";"9.427448E-02";"0";"0.1432828";"-4.566957E-02";"17.94941";"18.42789";"18.18865";"0.202959";"0.221322";"0";"0.172422";"8.5";
"6/03/2002";"-0.618472";"0.484636";"0.713737";"-0.128665";"0";"0.9763102";"-0.888079";"0";"0.608646";"0";"0.2828234";"0";"0.3782887";"-7.391033E-02";"17.84498";"18.18018";"18.01258";"0";"0.716054";"0";"0.517256";"7.25";
"7/03/2002 01:00:00";"-0.660655";"0.53907";"0.622972";"-0.240243";"0";"1.059099";"-0.898174";"0";"0.850373";"0";"0.3770979";"0";"0.5378653";"-9.782276E-02";"17.78389";"17.96396";"17.87393";"0";"1.00044";"0";"0.689664";"7.075";
"7/03/2002 02:00:00";"-0.678703";"0.580598";"0.536602";"-0.338141";"0";"1.058931";"-0.898322";"0";"1.015752";"0";"0.3770979";"0";"0.7017329";"-9.635866E-02";"17.73376";"17.7858";"17.75978";"0";"1.195002";"0";"0.689664";"7.025";
"7/03/2002 03:00:00";"-0.69879";"0.621487";"0.480582";"-0.422579";"0";"1.060674";"-0.960992";"0";"1.225717";"0";"0.3770979";"0";"0.8895012";"-0.101579";"17.67393";"17.62738";"17.65066";"0";"1.44202";"0";"0.689664";"6.25";
"7/03/2002 04:00:00";"-0.734452";"0.660841";"0.434458";"-0.50638";"0";"1.060668";"-0.965873";"0";"1.372054";"0";"0.3770979";"0";"1.032826";"-0.1007758";"17.62782";"17.48067";"17.55424";"0";"1.614182";"0";"0.689664";"6.15";
"7/03/2002 05:00:00";"-0.756723";"0.688034";"0.375185";"-0.579927";"0";"1.060865";"-0.971172";"0";"1.516293";"0";"0.3770979";"0";"1.174306";"-0.1001808";"17.58685";"17.3528";"17.46983";"0";"1.783873";"0";"0.689664";"6.05";
"7/03/2002 06:00:00";"-0.796777";"0.665562";"0.287924";"-0.687174";"0";"1.058929";"-0.90801";"0";"1.547625";"0";"0.3770979";"0.1279664";"1.225678";"-9.248462E-02";"17.56343";"17.25207";"17.40775";"0";"1.820734";"0";"0.689664";"6.75";
"7/03/2002 07:00:00";"-0.780433";"0.505843";"0.058551";"-0.824143";"0";"1.055366";"-0.801611";"0";"1.392344";"0";"0.3770979";"0.5711679";"1.104676";"-8.053444E-02";"17.56185";"17.26066";"17.41126";"0";"1.638051";"0";"0.689664";"7.975";
"7/03/2002 08:00:00";"-0.705125";"0.173472";"-0.522094";"-0.936937";"0";"0.886245";"-0.737072";"0";"0.672913";"1.014776";"0.188549";"1.123964";"0.5413498";"-3.817442E-02";"17.66695";"17.48941";"17.57818";"1.014776";"0.791662";"0";"0.344834";"8.825";
"7/03/2002 09:00:00";"-0.465986";"-0.015421";"-0.821218";"-0.65178";"0";"0.8009902";"-0.605507";"0";"0.181139";"1.014776";"9.427448E-02";"1.415391";"0.1501872";"-3.914245E-02";"17.80651";"17.86454";"17.83553";"1.014776";"0.213103";"0";"0.172422";"10.5";
"7/03/2002 10:00:00";"-0.267293";"-0.273384";"-1.121147";"-0.31958";"0";"0.7099059";"-0.439604";"0";"0";"1.014776";"0";"1.540448";"0";"0";"18.22308";"18.3284";"18.27574";"1.014776";"0";"0";"0";"12.875";
"7/03/2002 11:00:00";"-0.029782";"-0.465232";"-1.164415";"0.245687";"0";"0.7073282";"-0.255271";"0";"0";"0";"0";"1.612601";"0";"0";"18.50776";"18.84772";"18.67773";"0";"0";"0";"0";"15.375";
"7/03/2002 12:00:00";"0.083824";"-0.600392";"-1.22269";"0.807833";"0";"0.7010869";"-0.128171";"0";"0";"0";"0";"1.247443";"0";"0";"19.08539";"19.31614";"19.20077";"0";"0";"0";"0";"17.5";
"7/03/2002 13:00:00";"0.077291";"-0.935966";"-1.399499";"1.109238";"0";"0.7070858";"-0.245512";"0";"0";"0";"0";"1.416228";"0";"0";"19.5248";"19.8339";"19.67935";"0";"0";"0";"0";"16.5";
"7/03/2002 14:00:00";"0.009562";"-1.220957";"-1.359785";"1.119102";"0";"0.7068537";"-0.317139";"0";"0";"0";"0";"1.826918";"0";"0";"19.90155";"20.29157";"20.09656";"0";"0";"0";"0";"16";
"7/03/2002 15:00:00";"0.005138";"-1.455384";"-1.332818";"1.00272";"0";"0.7044799";"-0.237838";"0";"0";"0";"0";"2.082284";"0";"0";"20.44092";"20.74026";"20.59059";"0";"0";"0";"0";"17.5";
"7/03/2002 16:00:00";"0.082657";"-1.671341";"-1.191683";"0.916847";"0";"0.7071227";"-0.290341";"0";"0";"0";"0";"2.099496";"0";"0";"20.83694";"21.16198";"20.99946";"0";"0";"0";"0";"17.25";
"7/03/2002 17:00:00";"0.180149";"-1.38416";"-0.701434";"0.929686";"0";"0.7106366";"-0.3824";"0";"0";"0";"0";"1.328696";"0";"0";"20.95674";"21.34495";"21.15084";"0";"0";"0";"0";"16.25";
"7/03/2002 18:00:00";"0.053115";"-0.875408";"0.141507";"0.870787";"0";"0.7129006";"-0.503071";"0";"0";"0";"0";"0.2785837";"0";"0";"20.65329";"21.13049";"20.89189";"0";"0";"0";"0";"14.5";
"7/03/2002 19:00:00";"-0.25342";"-0.572509";"0.773629";"0.61262";"0";"0.7149366";"-0.582822";"0";"0";"0";"0";"0";"0";"0";"20.19595";"20.7243";"20.46013";"0";"0";"0";"0";"13.1";
"7/03/2002 20:00:00";"-0.36734";"-0.426753";"0.847131";"0.356486";"0";"0.7189877";"-0.632766";"0";"0";"0.202959";"0";"0";"0";"0";"19.87973";"20.37917";"20.12945";"0.202959";"0";"0";"0";"12.2";
"7/03/2002 21:00:00";"-0.409887";"-0.251132";"0.903452";"0.228108";"0";"0.7206892";"-0.68083";"0";"0";"0.202959";"0";"0";"0";"0";"19.48616";"20.03915";"19.76266";"0.202959";"0";"0";"0";"11.25";
"7/03/2002 22:00:00";"-0.50736";"-0.063415";"0.972926";"0.155087";"0";"0.7238598";"-0.795422";"0";"0";"0.202959";"0";"0";"0";"0";"19.06232";"19.6842";"19.37326";"0.202959";"0";"0";"0";"9.5";
"7/03/2002 23:00:00";"-0.562704";"0.116913";"1.006495";"0.10572";"0";"0.809886";"-0.868211";"0";"0";"0.202959";"9.427448E-02";"0";"0";"-9.984437E-02";"18.64314";"19.33067";"18.9869";"0.202959";"0";"0";"0.172422";"8.25";
"7/03/2002";"-0.60124";"0.304201";"1.048194";"0.080603";"0";"0.9759797";"-0.855385";"0";"0.038376";"0";"0.2828234";"0";"0.0104589";"-0.2667152";"18.23227";"18.96945";"18.60086";"0";"0.045149";"0";"0.517256";"8";
"8/03/2002 01:00:00";"-0.649452";"0.439687";"0.986832";"0.020639";"0";"1.057858";"-0.836645";"0";"0.198679";"0";"0.3770979";"0";"4.964061E-02";"-0.2346788";"18.00882";"18.62753";"18.31817";"0";"0.23374";"0";"0.689664";"8";
"8/03/2002 02:00:00";"-0.690308";"0.522957";"0.849476";"-0.064022";"0";"1.056923";"-0.827377";"0";"0.432938";"0";"0.3770979";"0";"0.1842527";"-0.1306218";"17.89772";"18.33809";"18.1179";"0";"0.509339";"0";"0.689664";"8";
"8/03/2002 03:00:00";"-0.715469";"0.572725";"0.696886";"-0.15355";"0";"1.05664";"-0.822432";"0";"0.659615";"0";"0.3770979";"0";"0.37342";"-9.088206E-02";"17.83851";"18.10489";"17.9717";"0";"0.776018";"0";"0.689664";"8";
"8/03/2002 04:00:00";"-0.73202";"0.612165";"0.581722";"-0.235396";"0";"1.056561";"-0.818044";"0";"0.83508";"0";"0.3770979";"0";"0.5490842";"-8.888088E-02";"17.78628";"17.9136";"17.84994";"0";"0.982448";"0";"0.689664";"8";
"8/03/2002 05:00:00";"-0.745515";"0.644083";"0.495109";"-0.308639";"0";"1.0562";"-0.814182";"0";"0.972799";"0";"0.3770979";"0";"0.6866081";"-8.709016E-02";"17.73986";"17.75344";"17.74665";"0";"1.14447";"0";"0.689664";"8";
"8/03/2002 06:00:00";"-0.767553";"0.645092";"0.403124";"-0.386331";"0";"1.060101";"-0.938674";"0";"1.228655";"0";"0.3770979";"0.1003592";"0.9000345";"-9.893473E-02";"17.6691";"17.62174";"17.64542";"0";"1.445477";"0";"0.689664";"6.5";
"8/03/2002 07:00:00";"-0.843583";"0.57201";"0.285265";"-0.502209";"0";"1.063106";"-1.042512";"0";"1.414461";"0";"0.3770979";"0.4562585";"1.050538";"-0.1084142";"17.6009";"17.53065";"17.56577";"0";"1.664072";"0";"0.689664";"5.25";
"8/03/2002 08:00:00";"-1.004202";"0.22314";"-0.225026";"-0.833683";"0";"0.895417";"-1.003774";"0";"0.843263";"1.014776";"0.188549";"1.307025";"0.6679037";"-5.292048E-02";"17.66173";"17.61457";"17.63815";"1.014776";"0.992074";"0";"0.344834";"5.75";
"8/03/2002 09:00:00";"-0.981537";"0.09567";"-0.417923";"-0.947759";"0";"0.8077689";"-0.854635";"0";"0.416414";"1.014776";"9.427448E-02";"1.846066";"0.3531734";"-3.468556E-02";"17.70346";"17.78885";"17.74616";"1.014776";"0.489898";"0";"0.172422";"7.5";
"8/03/2002 10:00:00";"-0.831202";"0.263802";"-0.326733";"-0.83592";"0";"0.718276";"-0.677565";"0";"0";"1.014776";"0";"1.463919";"0";"0";"17.6467";"17.89609";"17.7714";"1.014776";"0";"0";"0";"9.5";
"8/03/2002 11:00:00";"-0.473933";"0.11456";"-0.475832";"-0.377205";"0";"0.7123244";"-0.453227";"0";"0";"0";"0";"1.637577";"0";"0";"17.75052";"18.18336";"17.96694";"0";"0";"0";"0";"12.25";
"8/03/2002 12:00:00";"-0.166082";"-0.136336";"-0.846346";"0.259446";"0";"0.7038093";"-0.246602";"0";"0";"0";"0";"1.364155";"0";"0";"18.27426";"18.60918";"18.44172";"0";"0";"0";"0";"15.25";
"8/03/2002 13:00:00";"-0.059182";"-0.506137";"-1.247657";"0.635533";"0";"0.7047644";"-0.250585";"0";"0";"0";"0";"1.500245";"0";"0";"18.77973";"19.12985";"18.95479";"0";"0";"0";"0";"15.7";
"8/03/2002 14:00:00";"0.039187";"-0.908578";"-1.470982";"0.837617";"0";"0.7058214";"-0.279125";"0";"0";"0";"0";"1.863327";"0";"0";"19.33296";"19.69714";"19.51505";"0";"0";"0";"0";"15.9";
"8/03/2002 15:00:00";"0.135638";"-1.135392";"-1.507573";"0.974748";"0";"0.7047051";"-0.257048";"0";"0";"0";"0";"1.87457";"0";"0";"19.92041";"20.24785";"20.08413";"0";"0";"0";"0";"16.75";
"8/03/2002 16:00:00";"0.159093";"-1.168102";"-1.142539";"0.996464";"0";"0.7092878";"-0.306299";"0";"0";"0";"0";"1.47431";"0";"0";"20.24925";"20.59699";"20.42312";"0";"0";"0";"0";"16.475";
"8/03/2002 17:00:00";"0.082996";"-1.154821";"-0.69175";"0.819417";"0";"0.7123624";"-0.409218";"0";"0";"0";"0";"1.327898";"0";"0";"20.34679";"20.77215";"20.55947";"0";"0";"0";"0";"15.325";
"8/03/2002 18:00:00";"0.046349";"-0.612728";"0.102346";"0.793212";"0";"0.7157136";"-0.598901";"0";"0";"0";"0";"0.1859926";"0";"0";"20.03277";"20.59846";"20.31562";"0";"0";"0";"0";"12.75";
"8/03/2002 19:00:00";"-0.152233";"-0.397457";"0.588525";"0.602443";"0";"0.7203195";"-0.677766";"0";"0";"0";"0";"0";"0";"0";"19.68147";"20.28724";"19.98436";"0";"0";"0";"0";"11.475";
"8/03/2002 20:00:00";"-0.321036";"-0.249459";"0.716166";"0.345215";"0";"0.7204479";"-0.690525";"0";"0";"0.202959";"0";"0";"0";"0";"19.42384";"19.9713";"19.69757";"0.202959";"0";"0";"0";"11.075";
"8/03/2002 21:00:00";"-0.393146";"-0.097742";"0.775562";"0.167556";"0";"0.7199882";"-0.673498";"0";"0";"0.202959";"0";"0";"0";"0";"19.14078";"19.6688";"19.40479";"0.202959";"0";"0";"0";"11";
"8/03/2002 22:00:00";"-0.428934";"0.045518";"0.800417";"0.041461";"0";"0.7206062";"-0.693457";"0";"0";"0.202959";"0";"0";"0";"0";"18.84134";"19.37373";"19.10753";"0.202959";"0";"0";"0";"10.475";
"8/03/2002 23:00:00";"-0.457272";"0.179484";"0.802614";"-0.05309";"0";"0.8042893";"-0.70298";"0";"0";"0.202959";"9.427448E-02";"0";"0";"-8.132625E-02";"18.54425";"19.08706";"18.81565";"0.202959";"0";"0";"0.172422";"10.075";
"8/03/2002";"-0.466407";"0.319143";"0.821797";"-0.102327";"0";"0.9699822";"-0.683461";"0";"0.028984";"0";"0.2828234";"0";"6.645678E-03";"-0.2148385";"18.23111";"18.80388";"18.51749";"0";"0.034099";"0";"0.517256";"10";
"9/03/2002 01:00:00";"-0.480898";"0.418757";"0.766454";"-0.160006";"0";"1.052913";"-0.668406";"0";"0.116512";"0";"0.3770979";"0";"2.574093E-02";"-0.2186891";"18.04936";"18.54183";"18.2956";"0";"0.137075";"0";"0.689664";"10";
"9/03/2002 02:00:00";"-0.489648";"0.479755";"0.658241";"-0.216914";"0";"1.052867";"-0.659638";"0";"0.249965";"0";"0.3770979";"0";"8.961464E-02";"-0.1451541";"17.94395";"18.32204";"18.133";"0";"0.294076";"0";"0.689664";"10";
"9/03/2002 03:00:00";"-0.499153";"0.519592";"0.547919";"-0.267405";"0";"1.052726";"-0.655345";"0";"0.412563";"0";"0.3770979";"0";"0.1917463";"-8.269891E-02";"17.89231";"18.14125";"18.01678";"0";"0.48537";"0";"0.689664";"10";
"9/03/2002 04:00:00";"-0.526107";"0.552613";"0.466833";"-0.289444";"0";"1.053761";"-0.689605";"0";"0.616004";"0";"0.3770979";"0";"0.3734816";"-7.622305E-02";"17.84181";"17.98388";"17.91285";"0";"0.72471";"0";"0.689664";"9.55";
"9/03/2002 05:00:00";"-0.581317";"0.57959";"0.406413";"-0.298016";"0";"1.054563";"-0.723962";"0";"0.76665";"0";"0.3770979";"0";"0.5110689";"-7.863652E-02";"17.79084";"17.85212";"17.82148";"0";"0.901941";"0";"0.689664";"9.1";
"9/03/2002 06:00:00";"-0.615211";"0.552427";"0.302548";"-0.35027";"0";"1.054707";"-0.729454";"0";"0.835773";"0";"0.3770979";"0.1221965";"0.5772756";"-7.818013E-02";"17.75359";"17.75926";"17.75642";"0";"0.98326";"0";"0.689664";"9";
"9/03/2002 07:00:00";"-0.605222";"0.412028";"0.085112";"-0.462016";"0";"1.054659";"-0.727395";"0";"0.785431";"0";"0.3770979";"0.5519179";"0.5269685";"-0.0772359";"17.72889";"17.76269";"17.74579";"0";"0.924038";"0";"0.689664";"9";
"9/03/2002 08:00:00";"-0.566102";"0.093719";"-0.505192";"-0.623996";"0";"0.8816449";"-0.550557";"0";"0.102346";"1.014776";"0.188549";"1.115236";"5.605126E-02";"-8.168349E-02";"17.90874";"17.97783";"17.94328";"1.014776";"0.120407";"0";"0.344834";"11.25";
"9/03/2002 09:00:00";"-0.35973";"-0.159951";"-0.912321";"-0.483401";"0";"0.7947717";"-0.456003";"0";"0";"1.014776";"9.427448E-02";"1.445695";"0";"-5.329245E-02";"18.29685";"18.37455";"18.3357";"1.014776";"0";"0";"0.172422";"12.75";
"9/03/2002 10:00:00";"-0.191642";"-0.429435";"-1.233996";"-0.220914";"0";"0.7066376";"-0.299273";"0";"0";"1.014776";"0";"1.533038";"0";"0";"18.92126";"18.87834";"18.8998";"1.014776";"0";"0";"0";"15.25";
"9/03/2002 11:00:00";"0.002788";"-0.549237";"-1.148801";"0.248026";"0";"0.7059777";"-0.19017";"0";"0";"0";"0";"1.485439";"0";"0";"19.09643";"19.35004";"19.22323";"0";"0";"0";"0";"16.75";
"9/03/2002 12:00:00";"0.094422";"-0.688819";"-1.114754";"0.627032";"0";"0.6999072";"-0.087806";"0";"0";"0";"0";"1.31484";"0";"0";"19.59019";"19.76209";"19.67614";"0";"0";"0";"0";"18.5";
"9/03/2002 13:00:00";"0.108955";"-0.950074";"-1.249659";"0.800192";"0";"0.7022507";"-0.087529";"0";"0";"0";"0";"1.408648";"0";"0";"20.08911";"20.2177";"20.1534";"0";"0";"0";"0";"19";
"9/03/2002 14:00:00";"0.146243";"-1.172977";"-1.260288";"0.901994";"0";"0.7035474";"-0.121049";"0";"0";"0";"0";"1.539492";"0";"0";"20.50559";"20.6628";"20.58419";"0";"0";"0";"0";"19";
"9/03/2002 15:00:00";"0.168372";"-1.318199";"-1.145007";"0.921565";"0";"0.7061586";"-0.206057";"0";"0";"0";"0";"1.562598";"0";"0";"20.80499";"21.04262";"20.92381";"0";"0";"0";"0";"18.25";
"9/03/2002 16:00:00";"0.146103";"-1.364106";"-0.810527";"0.898191";"0";"0.7119894";"-0.415685";"0";"0";"0";"0";"1.461128";"0";"0";"20.8564";"21.29183";"21.07412";"0";"0";"0";"0";"15.75";
"9/03/2002 17:00:00";"0.091021";"-1.099588";"-0.236137";"0.896632";"0";"0.7138767";"-0.474489";"0";"0";"0";"0";"0.843623";"0";"0";"20.81549";"21.2949";"21.05519";"0";"0";"0";"0";"15";
"9/03/2002 18:00:00";"-0.040098";"-0.880955";"0.164831";"0.713363";"0";"0.7137297";"-0.464458";"0";"0";"0";"0";"0.4872395";"0";"0";"20.69258";"21.14632";"20.91945";"0";"0";"0";"0";"15";
