"Date/Time";"Walls";"Ground Floors";"Partitions (int)";"Roofs";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"External Vent.";"Total Cooling";"Zone Heating";"General Lighting";"Occupancy";"Solar Gains Exterior Windows";"Zone Sensible Heating";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Lighting";"Heating (Gas)";"Cooling (Electricity)";"DHW (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"kW";"kW";"kW";"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"kW";"°C";
"17/03/2002 18:00:00";"-0.103445";"1.545518";"5.20843";"-5.646785";"-1.599195";"0.7185926";"-0.786111";"0";"-1.777423";"0";"0";"1.067585";"0.2089439";"0";"-1.599195";"25.90588";"26.61122";"26.25855";"0";"0";"0.394983";"0";"16.25";
"17/03/2002 19:00:00";"0.57943";"2.26925";"6.36555";"-11.55457";"0";"0.7187787";"-0.801959";"0";"0";"0";"0";"1.182266";"0";"0";"0";"23.59157";"23.88305";"23.73731";"0";"0";"0";"0";"13.825";
"17/03/2002 20:00:00";"0.954792";"2.2823";"6.075339";"-11.01052";"0";"0.7186269";"-0.771881";"0";"0";"0";"0.203414";"1.375053";"0";"0";"0";"21.62435";"21.89443";"21.75939";"0.203414";"0";"0";"0";"12.275";
"17/03/2002 21:00:00";"0.949492";"1.631904";"4.391633";"-8.262745";"0";"0.7174606";"-0.711417";"0";"0";"0";"0.203414";"1.455669";"0";"0";"0";"20.60878";"20.7575";"20.68314";"0.203414";"0";"0";"0";"12";
"17/03/2002 22:00:00";"0.945762";"1.452637";"3.626139";"-7.534858";"0";"0.7158439";"-0.628348";"0";"0";"0";"0.203414";"1.511984";"0";"0";"0";"19.60429";"19.64623";"19.62526";"0.203414";"0";"0";"0";"12";
"17/03/2002 23:00:00";"0.951747";"1.442589";"3.268754";"-7.186261";"0";"0.7154306";"-0.607868";"0";"0";"0";"0.203414";"1.54488";"0";"0";"0";"18.58762";"18.58672";"18.58717";"0.203414";"0";"0";"0.172912";"11.25";
"17/03/2002";"0.907725";"1.357718";"2.839952";"-6.596263";"0";"0.7147077";"-0.579372";"0";"0";"0.680061";"0";"1.547157";"0";"0.680061";"0";"17.9874";"17.6923";"17.83985";"0";"0.800072";"0";"0.51874";"11";
"18/03/2002 01:00:00";"0.736452";"1.081275";"2.085041";"-5.876579";"0";"0.7154021";"-0.564511";"0";"0";"1.257926";"0";"1.547157";"0";"1.257926";"0";"17.80801";"17.11088";"17.45944";"0";"1.479912";"0";"0.691656";"11";
"18/03/2002 02:00:00";"0.60334";"0.956948";"1.610788";"-5.530558";"0";"0.714753";"-0.552457";"0";"0";"1.623933";"0";"1.547157";"0";"1.623933";"0";"17.66212";"16.63041";"17.14626";"0";"1.910509";"0";"0.691656";"11";
"18/03/2002 03:00:00";"0.509313";"0.975716";"1.464018";"-6.044046";"0";"0.7129734";"-0.537854";"0";"0";"2.356982";"0";"1.547157";"0";"2.356982";"0";"17.48598";"16.09201";"16.78899";"0";"2.77292";"0";"0.691656";"11";
"18/03/2002 04:00:00";"0.451319";"1.070146";"1.510809";"-7.079581";"0";"0.7182886";"-0.678685";"0";"0";"3.488583";"0";"1.547157";"0";"3.488583";"0";"17.25571";"15.47314";"16.36442";"0";"4.104215";"0";"0.691656";"9.125";
"18/03/2002 05:00:00";"0.373397";"1.081696";"1.432204";"-7.838453";"0";"0.7183107";"-0.682161";"0";"0";"4.455319";"0";"1.547157";"0";"4.455319";"0";"17.04186";"14.91614";"15.979";"0";"5.241551";"0";"0.691656";"8.875";
"18/03/2002 06:00:00";"0.21053";"0.856158";"0.922939";"-7.351396";"0";"0.7199724";"-0.660658";"0";"0";"4.772788";"0";"1.547157";"0.1321926";"4.772788";"0";"16.91296";"14.66076";"15.78686";"0";"5.615044";"0";"0.691656";"9";
"18/03/2002 07:00:00";"-0.221671";"-0.046199";"-0.809281";"-3.124676";"0";"0.7165063";"-0.611141";"0";"0";"3.065131";"0";"1.547157";"0.8932763";"3.065131";"0";"17.08894";"15.38691";"16.23792";"0";"3.606038";"0";"0.691656";"9.75";
"18/03/2002 08:00:00";"-1.206364";"-2.145812";"-4.790693";"5.609721";"0";"0.7107488";"-0.514529";"0";"0";"0";"1.017072";"1.547157";"2.18809";"0";"0";"18.48277";"18.09707";"18.28992";"1.017072";"0";"0";"0.345828";"12.25";
"18/03/2002 09:00:00";"-2.432382";"-3.863412";"-8.190138";"12.48039";"0";"0.7131024";"-0.598356";"0";"0";"0";"1.017072";"1.483855";"3.18878";"0";"0";"21.80579";"21.72214";"21.76396";"1.017072";"0";"0";"0.172912";"14.5";
"18/03/2002 10:00:00";"-3.295599";"-4.386878";"-8.967285";"14.01808";"-0.786618";"0.7129625";"-0.586801";"0";"-0.92119";"0";"1.017072";"1.289333";"3.91305";"0";"-0.7867562";"24.48198";"24.85043";"24.66621";"1.017072";"0";"0.20471";"0";"17.25";
"18/03/2002 11:00:00";"-4.130703";"-5.238319";"-10.15962";"21.17428";"-5.606183";"0.7123747";"-0.567548";"0";"-6.445464";"0";"0";"1.149698";"4.58988";"0";"-5.604825";"25.78226";"28.9035";"27.34288";"0";"0";"1.432326";"0";"18.75";
"18/03/2002 12:00:00";"-3.81998";"-3.212494";"-6.008365";"16.89223";"-8.368405";"0.7175021";"-0.716876";"0";"-9.437622";"0";"0";"1.067254";"4.734726";"0";"-8.368404";"26.34365";"30.42886";"28.38625";"0";"0";"2.09725";"0";"17.5";
"18/03/2002 13:00:00";"-3.4685";"-2.471949";"-3.785192";"15.2095";"-9.988715";"0.71467";"-0.63489";"0";"-11.07024";"0";"0";"1.029242";"4.682014";"0";"-9.988716";"26.7449";"31.39973";"29.07232";"0";"0";"2.460054";"0";"18.875";
"18/03/2002 14:00:00";"-1.450994";"1.898643";"5.254862";"-7.345706";"-3.664349";"0.7183712";"-0.795308";"0";"-4.042921";"0";"0";"1.032108";"4.510961";"0";"-3.664349";"25.88764";"27.17082";"26.52923";"0";"0";"0.898427";"0";"16.125";
"18/03/2002 15:00:00";"-0.915029";"1.367555";"4.708857";"-8.233502";"-0.636238";"0.7138692";"-0.61778";"0";"-0.717089";"0";"0";"1.187651";"3.618284";"0";"-0.6365378";"24.86494";"25.31098";"25.08796";"0";"0";"0.159353";"0";"17.25";
"18/03/2002 16:00:00";"-1.538434";"-1.088845";"-0.400197";"2.403962";"-1.988952";"0.7158639";"-0.605838";"0";"-2.257309";"0";"0";"1.137743";"2.655259";"0";"-1.988975";"25.56455";"26.90898";"26.23676";"0";"0";"0.501621";"0";"18.075";
"18/03/2002 17:00:00";"-1.159749";"-0.186641";"1.00476";"0.1886";"-1.546856";"0.7168592";"-0.60296";"0";"-1.764537";"0";"0";"1.131006";"1.459212";"0";"-1.546857";"25.47788";"26.30082";"25.88935";"0";"0";"0.392116";"0";"18.025";
"18/03/2002 18:00:00";"-0.556665";"0.875017";"2.981532";"-4.340461";"-0.180569";"0.7150118";"-0.608955";"0";"-0.207068";"0";"0";"1.155886";"0.2424705";"0";"-0.1805703";"24.75722";"24.69038";"24.7238";"0";"0";"0.046014";"0";"17.25";
"18/03/2002 19:00:00";"-0.022925";"1.421226";"4.009606";"-6.871584";"0";"0.7171205";"-0.673705";"0";"0";"0";"0";"1.278882";"0";"0";"0";"22.98237";"23.04971";"23.01604";"0";"0";"0";"0";"14.75";
"18/03/2002 20:00:00";"0.325137";"1.590676";"4.179554";"-7.630015";"0";"0.7201426";"-0.800279";"0";"0";"0";"0.203414";"1.39005";"0";"0";"0";"21.42477";"21.55197";"21.48837";"0.203414";"0";"0";"0";"11.75";
"18/03/2002 21:00:00";"0.62109";"1.730437";"4.210277";"-8.116684";"0";"0.7212387";"-0.805387";"0";"0";"0";"0.203414";"1.483669";"0";"0";"0";"19.93806";"20.07939";"20.00873";"0.203414";"0";"0";"0";"10.25";
"18/03/2002 22:00:00";"0.804948";"1.732064";"3.944399";"-8.057281";"0";"0.718761";"-0.720553";"0";"0";"0.005031";"0.203414";"1.542938";"0";"0.005031";"0";"18.66088";"18.76199";"18.71143";"0.203414";"0.005919";"0";"0";"10";
"18/03/2002 23:00:00";"0.873492";"1.637461";"3.500262";"-7.912466";"0";"0.7171212";"-0.661947";"0";"0";"0.917002";"0.203414";"1.547157";"0";"0.917002";"0";"17.9565";"17.60765";"17.78207";"0.203414";"1.078829";"0";"0.172912";"10";
"18/03/2002";"0.825174";"1.491345";"2.96981";"-8.099308";"0";"0.7177468";"-0.700754";"0";"0";"2.233136";"0";"1.547157";"0";"2.233136";"0";"17.65043";"16.64602";"17.14823";"0";"2.62722";"0";"0.51874";"9.25";
"19/03/2002 01:00:00";"0.733745";"1.372645";"2.449086";"-8.294832";"0";"0.7181787";"-0.693362";"0";"0";"3.199948";"0";"1.547157";"0";"3.199948";"0";"17.38151";"15.83726";"16.60938";"0";"3.764644";"0";"0.691656";"9.075";
"19/03/2002 02:00:00";"0.599408";"1.24554";"1.964008";"-8.454194";"0";"0.7196319";"-0.741622";"0";"0";"4.19529";"0";"1.547157";"0";"4.19529";"0";"17.13432";"15.18348";"16.1589";"0";"4.935635";"0";"0.691656";"8.275";
"19/03/2002 03:00:00";"0.452509";"1.139102";"1.580328";"-8.58148";"0";"0.7198076";"-0.747883";"0";"0";"5.019203";"0";"1.547157";"0";"5.019203";"0";"16.92569";"14.65255";"15.78912";"0";"5.904942";"0";"0.691656";"8";
"19/03/2002 04:00:00";"0.304098";"1.053987";"1.277608";"-8.665988";"0";"0.7211417";"-0.784744";"0";"0";"5.716905";"0";"1.547157";"0";"5.716905";"0";"16.74599";"14.22223";"15.48411";"0";"6.725772";"0";"0.691656";"7.4";
"19/03/2002 05:00:00";"0.17189";"1.020016";"1.10399";"-8.953294";"0";"0.7215248";"-0.794751";"0";"0";"6.387932";"0";"1.547157";"0";"6.387932";"0";"16.58143";"13.82431";"15.20287";"0";"7.515214";"0";"0.691656";"7.125";
"19/03/2002 06:00:00";"0.008954";"0.877152";"0.762583";"-8.767213";"0";"0.7238217";"-0.793033";"0";"0";"6.758364";"0";"1.547157";"0.1399036";"6.758364";"0";"16.45781";"13.58304";"15.02042";"0";"7.951016";"0";"0.691656";"7.025";
"19/03/2002 07:00:00";"-0.387";"0.089573";"-0.735707";"-4.983563";"0";"0.7201065";"-0.743279";"0";"0";"5.105725";"0";"1.547157";"0.9084946";"5.105725";"0";"16.61271";"14.23329";"15.423";"0";"6.006736";"0";"0.691656";"7.75";
"19/03/2002 08:00:00";"-1.114773";"-1.410308";"-3.584589";"1.831696";"0";"0.7150661";"-0.650322";"0";"0";"1.091674";"1.017072";"1.547157";"2.080849";"1.091674";"0";"17.30208";"16.228";"16.76504";"1.017072";"1.284322";"0";"0.345828";"9.5";
"19/03/2002 09:00:00";"-2.056369";"-2.938703";"-6.408465";"8.768065";"0";"0.7152902";"-0.655196";"0";"0";"0";"1.017072";"1.547157";"3.213587";"0";"0";"19.41743";"19.31192";"19.36468";"1.017072";"0";"0";"0.172912";"11.5";
"19/03/2002 10:00:00";"-3.333959";"-4.6238";"-9.617134";"15.2779";"-0.022604";"0.7156461";"-0.680908";"0";"-0.026279";"0";"1.017072";"1.425385";"4.237866";"0";"-2.260853E-02";"23.17419";"23.23697";"23.20558";"1.017072";"0";"0.005839";"0";"14.85";
"19/03/2002 11:00:00";"-4.518269";"-5.931547";"-11.69414";"22.6657";"-4.347896";"0.715213";"-0.646474";"0";"-4.999182";"0";"0";"1.185269";"4.709698";"0";"-4.347772";"25.42496";"27.88363";"26.65429";"0";"0";"1.110927";"0";"17.45";
"19/03/2002 12:00:00";"-4.474865";"-4.238523";"-8.412102";"21.08816";"-8.362476";"0.7133335";"-0.605197";"0";"-9.413774";"0";"0";"1.093557";"4.743251";"0";"-8.362476";"26.24928";"30.39884";"28.32406";"0";"0";"2.091949";"0";"18.75";
"19/03/2002 13:00:00";"-4.178214";"-3.230976";"-5.629797";"20.0022";"-11.53603";"0.710507";"-0.513322";"0";"-12.65157";"0";"0";"1.020514";"4.687397";"0";"-11.53425";"26.899";"32.06614";"29.48257";"0";"0";"2.81146";"0";"20.5";
"19/03/2002 14:00:00";"-3.726836";"-2.572728";"-3.675926";"18.9046";"-13.51925";"0.7106813";"-0.50958";"0";"-14.60005";"0";"0";"0.9547253";"4.559746";"0";"-13.51728";"27.36414";"33.12088";"30.24251";"0";"0";"3.244457";"0";"21";
"19/03/2002 15:00:00";"-3.203212";"-1.993923";"-2.10902";"18.09418";"-14.50352";"0.7144266";"-0.598848";"0";"-15.45385";"0";"0";"0.9014823";"3.779477";"0";"-14.50181";"27.70954";"33.72863";"30.71909";"0";"0";"3.434187";"0";"20.25";
"19/03/2002 16:00:00";"-2.17714";"-0.374956";"1.386873";"10.17841";"-11.75319";"0.7171896";"-0.727158";"0";"-12.52008";"0";"0";"0.8946109";"2.613437";"0";"-11.75319";"27.50264";"32.46884";"29.98574";"0";"0";"2.78224";"0";"18.5";
"19/03/2002 17:00:00";"-1.031303";"1.14268";"4.620051";"0.509049";"-6.741552";"0.7186301";"-0.782506";"0";"-7.254505";"0";"0";"0.9596293";"1.323552";"0";"-6.7421";"26.89714";"29.86046";"28.3788";"0";"0";"1.612114";"0";"17.25";
"19/03/2002 18:00:00";"-0.15822";"1.807458";"5.8902";"-5.962479";"-2.239204";"0.7192729";"-0.803169";"0";"-2.454964";"0";"0";"1.040024";"0.2437337";"0";"-2.239371";"26.11694";"27.06986";"26.5934";"0";"0";"0.545546";"0";"16.25";
"19/03/2002 19:00:00";"0.297214";"1.666733";"5.381458";"-8.665669";"0";"0.7194917";"-0.780475";"0";"0";"0";"0";"1.131418";"0";"0";"0";"24.80535";"25.03455";"24.91995";"0";"0";"0";"0";"15.25";
"19/03/2002 20:00:00";"0.612834";"1.623268";"4.936618";"-8.747755";"0";"0.7185677";"-0.735755";"0";"0";"0";"0.203414";"1.262112";"0";"0";"0";"23.22621";"23.41372";"23.31996";"0.203414";"0";"0";"0";"14.25";
"19/03/2002 21:00:00";"0.8448";"1.634175";"4.578266";"-8.734305";"0";"0.7183567";"-0.699217";"0";"0";"0";"0.203414";"1.369181";"0";"0";"0";"21.75168";"21.9028";"21.82724";"0.203414";"0";"0";"0";"13.25";
"19/03/2002 22:00:00";"1.017584";"1.686621";"4.320686";"-8.700408";"0";"0.7192988";"-0.72923";"0";"0";"0";"0.203414";"1.461036";"0";"0";"0";"20.31222";"20.46217";"20.38719";"0.203414";"0";"0";"0";"11.5";
"19/03/2002 23:00:00";"1.116022";"1.674329";"3.96873";"-8.399581";"0";"0.7154301";"-0.60646";"0";"0";"0";"0.203414";"1.531206";"0";"0";"0";"19.08518";"19.1636";"19.12439";"0.203414";"0";"0";"0.172912";"11.75";
"19/03/2002";"1.130665";"1.585197";"3.490955";"-7.745017";"0";"0.7127647";"-0.508952";"0";"0";"0.285726";"0";"1.547157";"0";"0.285726";"0";"18.16189";"18.07197";"18.11693";"0";"0.336148";"0";"0.51874";"12";
"20/03/2002 01:00:00";"1.014836";"1.34181";"2.7679";"-7.366647";"0";"0.7121799";"-0.483499";"0";"0";"1.367832";"0";"1.547157";"0";"1.367832";"0";"17.85366";"17.20977";"17.53172";"0";"1.609214";"0";"0.691656";"12";
"20/03/2002 02:00:00";"0.882906";"1.205172";"2.236322";"-7.107432";"0";"0.7135276";"-0.528107";"0";"0";"2.004489";"0";"1.547157";"0";"2.004489";"0";"17.62671";"16.52788";"17.07729";"0";"2.358223";"0";"0.691656";"11.25";
"20/03/2002 03:00:00";"0.72984";"1.04685";"1.688539";"-6.763753";"0";"0.7150912";"-0.597321";"0";"0";"2.651363";"0";"1.547157";"0";"2.651363";"0";"17.43624";"16.01113";"16.72369";"0";"3.11925";"0";"0.691656";"10.25";
"20/03/2002 04:00:00";"0.535605";"0.849025";"1.136907";"-6.074642";"0";"0.7178205";"-0.608492";"0";"0";"2.957459";"0";"1.547157";"0";"2.957459";"0";"17.31406";"15.71176";"16.51291";"0";"3.479363";"0";"0.691656";"10";
"20/03/2002 05:00:00";"0.375418";"0.76846";"0.855342";"-5.854713";"0";"0.7180954";"-0.600469";"0";"0";"3.252198";"0";"1.547157";"0";"3.252198";"0";"17.21832";"15.45104";"16.33468";"0";"3.826116";"0";"0.691656";"10";
"20/03/2002 06:00:00";"0.258558";"0.776321";"0.793743";"-6.279162";"0";"0.7185337";"-0.65396";"0";"0";"3.826804";"0";"1.547157";"0.1148852";"3.826804";"0";"17.09055";"15.12653";"16.10854";"0";"4.502122";"0";"0.691656";"9.25";
"20/03/2002 07:00:00";"-0.053215";"0.216162";"-0.270807";"-4.113704";"0";"0.7189669";"-0.666128";"0";"0";"3.110494";"0";"1.547157";"0.8138151";"3.110494";"0";"17.13402";"15.44369";"16.28885";"0";"3.659405";"0";"0.691656";"9.15";
"20/03/2002 08:00:00";"-0.786077";"-1.302329";"-3.145353";"1.838536";"0";"0.715547";"-0.674847";"0";"0";"0.334129";"1.017072";"1.547157";"2.11318";"0.334129";"0";"17.90519";"17.22205";"17.56362";"1.017072";"0.393092";"0";"0.345828";"9.8";
"20/03/2002 09:00:00";"-1.815496";"-2.91178";"-6.218909";"8.343858";"0";"0.7167582";"-0.725958";"0";"0";"0";"1.017072";"1.532789";"3.204626";"0";"0";"20.27102";"20.19387";"20.23245";"1.017072";"0";"0";"0.172912";"11.5";
"20/03/2002 10:00:00";"-2.867347";"-4.039747";"-8.355378";"12.5884";"0";"0.7174698";"-0.759252";"0";"0";"0";"1.017072";"1.385337";"3.951426";"0";"0";"23.51032";"23.47273";"23.49152";"1.017072";"0";"0";"0";"14.25";
"20/03/2002 11:00:00";"-3.540991";"-4.299881";"-8.457989";"14.5311";"-2.205279";"0.7160929";"-0.70241";"0";"-2.587658";"0";"0";"1.195608";"4.508579";"0";"-2.205264";"25.13329";"26.51756";"25.82543";"0";"0";"0.575037";"0";"16.5";
"20/03/2002 12:00:00";"-3.638814";"-3.591401";"-6.833119";"14.99561";"-5.186367";"0.7146422";"-0.651145";"0";"-5.982376";"0";"0";"1.133899";"4.547694";"0";"-5.18486";"25.789";"28.72038";"27.25469";"0";"0";"1.329415";"0";"17.75";
"20/03/2002 13:00:00";"-3.599108";"-3.028072";"-5.240521";"15.89055";"-8.350414";"0.712573";"-0.603298";"0";"-9.423744";"0";"0";"1.074032";"4.510986";"0";"-8.34896";"26.37738";"30.48809";"28.43274";"0";"0";"2.094162";"0";"18.9";
"20/03/2002 14:00:00";"-3.050411";"-1.823269";"-2.41922";"12.23119";"-9.309912";"0.7146326";"-0.614383";"0";"-10.33237";"0";"0";"1.021596";"4.231502";"0";"-9.309912";"26.66926";"30.91758";"28.79342";"0";"0";"2.29608";"0";"19.05";
"20/03/2002 15:00:00";"-2.321593";"-0.732148";"0.183627";"7.167147";"-7.888493";"0.7161236";"-0.614119";"0";"-8.702465";"0";"0";"1.018298";"3.364414";"0";"-7.888493";"26.61495";"30.26401";"28.43948";"0";"0";"1.933882";"0";"19";
"20/03/2002 16:00:00";"-1.682841";"-0.122307";"1.624193";"3.509727";"-6.042437";"0.7140126";"-0.597794";"0";"-6.661893";"0";"0";"1.034151";"2.449936";"0";"-6.042984";"26.41312";"29.30536";"27.85924";"0";"0";"1.48042";"0";"19";
"20/03/2002 17:00:00";"-1.013945";"0.564782";"3.008763";"-0.546428";"-3.5633";"0.7163076";"-0.696716";"0";"-3.961686";"0";"0";"1.064727";"1.392931";"0";"-3.563751";"26.09401";"27.82212";"26.95807";"0";"0";"0.880372";"0";"17.5";
"20/03/2002 18:00:00";"-0.259329";"1.398379";"4.536528";"-5.862891";"-0.668209";"0.7175006";"-0.740059";"0";"-0.753134";"0";"0";"1.111799";"0.2018687";"0";"-0.6682082";"25.34004";"25.61291";"25.47647";"0";"0";"0.167362";"0";"16.25";
"20/03/2002 19:00:00";"0.223338";"1.607806";"4.780705";"-8.17784";"0";"0.7180041";"-0.727875";"0";"0";"0";"0";"1.22248";"0";"0";"0";"23.61838";"23.80643";"23.71241";"0";"0";"0";"0";"14.725";
"20/03/2002 20:00:00";"0.550672";"1.629471";"4.559301";"-8.36821";"0";"0.7166747";"-0.662573";"0";"0";"0";"0.203414";"1.345315";"0";"0";"0";"22.15236";"22.26323";"22.2078";"0.203414";"0";"0";"0";"14.075";
"20/03/2002 21:00:00";"0.766412";"1.600982";"4.190511";"-8.268559";"0";"0.7154368";"-0.620074";"0";"0";"0";"0.203414";"1.434951";"0";"0";"0";"20.78762";"20.88105";"20.83434";"0.203414";"0";"0";"0";"13.25";
"20/03/2002 22:00:00";"0.941817";"1.673139";"4.01552";"-8.432915";"0";"0.7159731";"-0.636973";"0";"0";"0";"0.203414";"1.512239";"0";"0";"0";"19.42691";"19.51758";"19.47225";"0.203414";"0";"0";"0";"11.725";
"20/03/2002 23:00:00";"1.05978";"1.704805";"3.782119";"-8.24351";"0";"0.7144427";"-0.596267";"0";"0";"0.170424";"0.203414";"1.546701";"0";"0.170424";"0";"18.26844";"18.25926";"18.26385";"0.203414";"0.200498";"0";"0.172912";"11.075";
"20/03/2002";"0.999154";"1.467556";"3.075924";"-7.633704";"0";"0.7150751";"-0.601382";"0";"0";"1.366007";"0";"1.547157";"0";"1.366007";"0";"17.86793";"17.31104";"17.58948";"0";"1.607066";"0";"0.51874";"10.625";
"21/03/2002 01:00:00";"0.826995";"1.164582";"2.223286";"-6.684641";"0";"0.7169809";"-0.627045";"0";"0";"1.845976";"0";"1.547157";"0";"1.845976";"0";"17.66313";"16.71532";"17.18922";"0";"2.171737";"0";"0.691656";"10.125";
"21/03/2002 02:00:00";"0.711432";"1.101389";"1.83579";"-6.726098";"0";"0.7178356";"-0.685903";"0";"0";"2.527244";"0";"1.547157";"0";"2.527244";"0";"17.47077";"16.11601";"16.79339";"0";"2.973227";"0";"0.691656";"9.25";
"21/03/2002 03:00:00";"0.622215";"1.155738";"1.751357";"-7.697721";"0";"0.7186323";"-0.70616";"0";"0";"3.667085";"0";"1.547157";"0";"3.667085";"0";"17.22502";"15.42878";"16.3269";"0";"4.314217";"0";"0.691656";"8.775";
"21/03/2002 04:00:00";"0.467192";"1.02732";"1.365314";"-7.625023";"0";"0.7200925";"-0.710859";"0";"0";"4.337519";"0";"1.547157";"0";"4.337519";"0";"17.04984";"14.98717";"16.0185";"0";"5.102964";"0";"0.691656";"8.55";
"21/03/2002 05:00:00";"0.319382";"0.946877";"1.091128";"-7.652057";"0";"0.7222428";"-0.73533";"0";"0";"4.903105";"0";"1.547157";"0";"4.903105";"0";"16.90464";"14.62093";"15.76279";"0";"5.768358";"0";"0.691656";"8.125";
"21/03/2002 06:00:00";"0.15381";"0.821088";"0.775698";"-7.488323";"0";"0.7221569";"-0.736198";"0";"0";"5.274775";"0";"1.547157";"0.1144223";"5.274775";"0";"16.78626";"14.37185";"15.57905";"0";"6.205617";"0";"0.691656";"8";
"21/03/2002 07:00:00";"-0.22379";"0.124025";"-0.555986";"-4.273981";"0";"0.719237";"-0.713535";"0";"0";"3.980888";"0";"1.547157";"0.7968789";"3.980888";"0";"16.90128";"14.89875";"15.90002";"0";"4.683398";"0";"0.691656";"8.375";
"21/03/2002 08:00:00";"-1.042808";"-1.58872";"-3.793625";"2.697281";"0";"0.712906";"-0.602775";"0";"0";"0.476838";"1.017072";"1.547157";"2.06881";"0.476838";"0";"17.62691";"17.04712";"17.33701";"1.017072";"0.560987";"0";"0.345828";"10.375";
"21/03/2002 09:00:00";"-2.062546";"-3.132847";"-6.742182";"9.602896";"0";"0.7145644";"-0.647203";"0";"0";"0";"1.017072";"1.527816";"3.139114";"0";"0";"20.34681";"20.18323";"20.26502";"1.017072";"0";"0";"0.172912";"12.5";
"21/03/2002 10:00:00";"-3.131344";"-4.259467";"-8.841802";"13.68455";"-0.029492";"0.7177261";"-0.746322";"0";"-0.034749";"0";"1.017072";"1.382519";"3.987705";"0";"-2.951153E-02";"23.61177";"23.60189";"23.60683";"1.017072";"0";"0.007721";"0";"14.5";
"21/03/2002 11:00:00";"-3.709605";"-4.277719";"-8.435486";"14.50946";"-2.229902";"0.7187499";"-0.764501";"0";"-2.618933";"0";"0";"1.189786";"4.633442";"0";"-2.230092";"25.12379";"26.54057";"25.83218";"0";"0";"0.581985";"0";"15.75";
"21/03/2002 12:00:00";"-3.695705";"-3.427042";"-6.495335";"14.02186";"-4.748767";"0.7191652";"-0.790663";"0";"-5.49074";"0";"0";"1.139126";"4.785428";"0";"-4.748232";"25.70311";"28.4998";"27.10146";"0";"0";"1.220167";"0";"16";
"21/03/2002 13:00:00";"-3.862695";"-3.428081";"-5.974491";"17.39818";"-8.770222";"0.7134626";"-0.628386";"0";"-9.8778";"0";"0";"1.080636";"4.982409";"0";"-8.769024";"26.40486";"30.7622";"28.58353";"0";"0";"2.195067";"0";"18.625";
"21/03/2002 14:00:00";"-3.760319";"-3.144504";"-5.046388";"20.8298";"-12.77591";"0.7115651";"-0.583888";"0";"-14.006";"0";"0";"0.9927252";"4.247589";"0";"-12.77423";"27.13696";"32.74057";"29.93876";"0";"0";"3.112444";"0";"19.875";
"21/03/2002 15:00:00";"-2.814458";"-1.16201";"-0.745712";"12.53155";"-11.7395";"0.7134814";"-0.580477";"0";"-12.73382";"0";"0";"0.9434342";"3.633887";"0";"-11.7395";"27.22253";"32.16457";"29.69355";"0";"0";"2.82974";"0";"20";
"21/03/2002 16:00:00";"-1.798065";"0.248701";"2.508646";"4.172216";"-8.042874";"0.7124746";"-0.580069";"0";"-8.746786";"0";"0";"0.9789385";"2.515443";"0";"-8.043382";"26.83393";"30.39029";"28.61211";"0";"0";"1.94373";"0";"19.625";
"21/03/2002 17:00:00";"-0.354689";"2.492907";"7.030339";"-9.610558";"-1.640102";"0.7141728";"-0.662968";"0";"-1.802748";"0";"0";"1.045888";"1.304065";"0";"-1.640103";"25.80662";"26.35286";"26.07974";"0";"0";"0.400611";"0";"17.625";
"21/03/2002 18:00:00";"0.343596";"2.663731";"7.233126";"-12.81215";"0";"0.7141966";"-0.637552";"0";"0";"0";"0";"1.217655";"0.178126";"0";"0";"23.31075";"23.64647";"23.47861";"0";"0";"0";"0";"15.5";
"21/03/2002 19:00:00";"0.716887";"2.324908";"6.208865";"-10.96709";"0";"0.716154";"-0.687934";"0";"0";"0";"0";"1.380822";"0";"0";"0";"21.48212";"21.75167";"21.6169";"0";"0";"0";"0";"13.125";
"21/03/2002 20:00:00";"0.80728";"1.786412";"4.703516";"-8.824469";"0";"0.7161989";"-0.674994";"0";"0";"0";"0.203414";"1.469524";"0";"0";"0";"20.29677";"20.44065";"20.36871";"0.203414";"0";"0";"0";"12.125";
"21/03/2002 21:00:00";"0.854489";"1.598631";"3.905268";"-7.91848";"0";"0.7162181";"-0.655543";"0";"0";"0";"0.203414";"1.529187";"0";"0";"0";"19.16282";"19.24764";"19.20523";"0.203414";"0";"0";"0";"11.25";
"21/03/2002 22:00:00";"0.816719";"1.396423";"3.165802";"-6.704824";"0";"0.7148955";"-0.589573";"0";"0";"0.024607";"0.203414";"1.547157";"0";"0.024607";"0";"18.34068";"18.32298";"18.33183";"0.203414";"0.028948";"0";"0";"11.225";
"21/03/2002 23:00:00";"0.708194";"1.184524";"2.481869";"-6.010937";"0";"0.7140183";"-0.572168";"0";"0";"0.694184";"0.203414";"1.547157";"0";"0.694184";"0";"17.97657";"17.585";"17.78079";"0.203414";"0.816686";"0";"0.172912";"11.075";
"21/03/2002";"0.609765";"1.10062";"2.085278";"-5.924299";"0";"0.7160509";"-0.624281";"0";"0";"1.470831";"0";"1.547157";"0";"1.470831";"0";"17.75866";"16.92938";"17.34402";"0";"1.730389";"0";"0.51874";"10.25";
