"Date/Time";"Walls";"Ground Floors";"Partitions (int)";"Roofs";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"Zone Heating";"General Lighting";"Occupancy";"Solar Gains Exterior Windows";"Zone Sensible Heating";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Lighting";"Heating (Gas)";"DHW (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"kW";"kW";"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"°C";
"17/01/2002 03:00:00";"-0.397867";"-0.063699";"0.809037";"-0.33098";"2.08206";"-0.799392";"0.893511";"0";"1.547157";"0";"0";"-0.6067998";"17.82758";"18.09998";"17.96378";"0";"1.051188";"0.691656";"8.275";
"17/01/2002 04:00:00";"-0.496381";"0.057435";"0.696202";"-0.437812";"2.081631";"-0.813107";"1.136429";"0";"1.547157";"0";"3.036329E-02";"-0.4181383";"17.75923";"17.86154";"17.81038";"0";"1.336975";"0.691656";"8.05";
"17/01/2002 05:00:00";"-0.599041";"0.160535";"0.60268";"-0.53387";"2.079428";"-0.75033";"1.17562";"0";"1.547157";"0";"9.234937E-02";"-0.3272137";"17.73114";"17.65931";"17.69523";"0";"1.383082";"0.691656";"8.75";
"17/01/2002 06:00:00";"-0.713637";"0.20167";"0.409917";"-0.651219";"2.077744";"-0.664362";"1.117313";"0";"1.547157";"0.1632617";"0.148106";"-0.2851358";"17.72949";"17.52303";"17.62626";"0";"1.314486";"0.691656";"9.75";
"17/01/2002 07:00:00";"-0.831259";"0.142735";"0.084625";"-0.716481";"2.076535";"-0.581114";"0.931392";"0";"1.547157";"0.6048383";"0.1038423";"-0.2744471";"17.7536";"17.52454";"17.63906";"0";"1.095755";"0.691656";"10.75";
"17/01/2002 08:00:00";"-1.004995";"-0.058862";"-0.581617";"-0.675393";"1.389153";"-0.467295";"0.016336";"1.017072";"1.547157";"0.9347675";"0";"-0.4294413";"18.16616";"17.75175";"17.95896";"1.017072";"0.019219";"0.345828";"12.5";
"17/01/2002 09:00:00";"-1.145577";"-0.305649";"-1.041035";"-0.358513";"1.048233";"-0.356675";"0";"1.017072";"1.547157";"1.150286";"0";"-0.1713671";"18.85536";"18.14997";"18.50267";"1.017072";"0";"0.172912";"14.5";
"17/01/2002 10:00:00";"-1.267811";"-0.626747";"-1.457961";"-0.01781";"0.7049549";"-0.248969";"0";"1.017072";"1.543468";"1.408229";"0";"0";"19.56163";"18.68912";"19.12538";"1.017072";"0";"0";"16.5";
"17/01/2002 11:00:00";"-1.244216";"-0.892278";"-1.396574";"0.452031";"0.7065132";"-0.213076";"0";"0";"1.525701";"1.702452";"0";"0";"19.85266";"19.22175";"19.5372";"0";"0";"0";"17.225";
"17/01/2002 12:00:00";"-1.152106";"-1.143638";"-1.332245";"0.796645";"0.7067416";"-0.220539";"0";"0";"1.509518";"1.696122";"0";"0";"20.32316";"19.70229";"20.01273";"0";"0";"0";"17.6";
"17/01/2002 13:00:00";"-1.032682";"-1.377541";"-1.269169";"1.014866";"0.7071863";"-0.229049";"0";"0";"1.482621";"1.529832";"0";"0";"20.75646";"20.15276";"20.45461";"0";"0";"0";"17.925";
"17/01/2002 14:00:00";"-0.858631";"-1.556198";"-1.076234";"1.166057";"0.7110915";"-0.379333";"0";"0";"1.46171";"1.288382";"0";"0";"21.01089";"20.51608";"20.76349";"0";"0";"0";"16.35";
"17/01/2002 15:00:00";"-0.667188";"-1.683659";"-0.824908";"1.203149";"0.7165226";"-0.573928";"0";"0";"1.451139";"1.149338";"0";"0";"21.1467";"20.78542";"20.96606";"0";"0";"0";"14.15";
"17/01/2002 16:00:00";"-0.486083";"-1.678068";"-0.324215";"1.010257";"0.721559";"-0.75278";"0";"0";"1.448005";"0.8676005";"0";"0";"21.05468";"20.82514";"20.93991";"0";"0";"0";"11.95";
"17/01/2002 17:00:00";"-0.327496";"-1.54452";"0.240685";"0.495685";"0.7236999";"-0.79544";"0";"0";"1.46011";"0.5575117";"0";"0";"20.84835";"20.64414";"20.74624";"0";"0";"0";"11.25";
"17/01/2002 18:00:00";"-0.224844";"-1.397453";"0.506053";"0.308055";"0.7246189";"-0.803367";"0";"0";"1.470329";"0.217797";"0";"0";"20.6609";"20.43469";"20.54779";"0";"0";"0";"10.975";
"17/01/2002 19:00:00";"-0.191264";"-1.239188";"0.65327";"0.203018";"0.7249227";"-0.803097";"0";"0";"1.483037";"0";"0";"0";"20.42637";"20.18596";"20.30616";"0";"0";"0";"10.75";
"17/01/2002 20:00:00";"-0.234671";"-1.119082";"0.636101";"-0.031866";"0.7246469";"-0.802035";"0";"0.203414";"1.494134";"0";"0";"0";"20.28477";"19.94415";"20.11446";"0.203414";"0";"0";"10.625";
"17/01/2002 21:00:00";"-0.289681";"-0.991133";"0.652668";"-0.206581";"0.7240783";"-0.790999";"0";"0.203414";"1.503867";"0";"0";"0";"20.04865";"19.70465";"19.87665";"0.203414";"0";"0";"10.525";
"17/01/2002 22:00:00";"-0.347779";"-0.859302";"0.664116";"-0.305134";"0.7236241";"-0.780515";"0";"0.203414";"1.517179";"0";"0";"0";"19.81928";"19.46574";"19.64251";"0.203414";"0";"0";"10.425";
"17/01/2002 23:00:00";"-0.385125";"-0.711357";"0.7232";"-0.308649";"1.062627";"-0.73965";"0";"0.203414";"1.536424";"0";"0";"-0.3508256";"19.30178";"19.21806";"19.25992";"0.203414";"0";"0.172912";"10.4";
"17/01/2002";"-0.375113";"-0.509571";"0.974421";"-0.211953";"1.739494";"-0.668525";"0";"0";"1.547157";"0";"0";"-0.9510222";"18.44591";"18.91071";"18.67831";"0";"0";"0.51874";"10.4";
"18/01/2002 01:00:00";"-0.385518";"-0.321916";"0.990022";"-0.166423";"2.081856";"-0.635706";"0.125351";"0";"1.547157";"0";"0";"-1.080226";"18.05103";"18.58616";"18.31859";"0";"0.147472";"0.691656";"10.4";
"18/01/2002 02:00:00";"-0.432203";"-0.176929";"0.84072";"-0.180468";"2.081959";"-0.659498";"0.409013";"0";"1.547157";"0";"0";"-0.8397879";"17.95201";"18.31394";"18.13297";"0";"0.481193";"0.691656";"10.025";
"18/01/2002 03:00:00";"-0.495934";"-0.067546";"0.675408";"-0.22449";"2.082207";"-0.690045";"0.67643";"0";"1.547157";"0";"0";"-0.6279015";"17.88194";"18.09493";"17.98844";"0";"0.7958";"0.691656";"9.6";
"18/01/2002 04:00:00";"-0.572135";"0.035098";"0.588486";"-0.255628";"2.082579";"-0.725203";"0.954712";"0";"1.547157";"0";"1.867066E-02";"-0.4318889";"17.81478";"17.8936";"17.85419";"0";"1.123192";"0.691656";"9.125";
"18/01/2002 05:00:00";"-0.667183";"0.117581";"0.500699";"-0.295881";"2.081572";"-0.712758";"1.042517";"0";"1.547157";"0";"4.929799E-02";"-0.3516489";"17.76853";"17.735";"17.75177";"0";"1.226491";"0.691656";"9.225";
"18/01/2002 06:00:00";"-0.750134";"0.164572";"0.367379";"-0.373173";"2.080732";"-0.678904";"1.051376";"0";"1.547157";"0.0906723";"0.0784241";"-0.3101406";"17.74823";"17.62002";"17.68413";"0";"1.23691";"0.691656";"9.6";
"18/01/2002 07:00:00";"-0.847099";"0.135966";"0.120627";"-0.445143";"2.080353";"-0.650664";"1.010963";"0";"1.547157";"0.4416633";"8.223179E-02";"-0.3028099";"17.743";"17.59546";"17.66923";"0";"1.189369";"0.691656";"9.925";
"18/01/2002 08:00:00";"-1.011798";"-0.074522";"-0.520489";"-0.508477";"1.391776";"-0.54652";"0.026298";"1.017072";"1.547157";"0.8732466";"0";"-0.493759";"18.10266";"17.79819";"17.95042";"1.017072";"0.03094";"0.345828";"11.5";
"18/01/2002 09:00:00";"-1.150242";"-0.33124";"-1.015099";"-0.271797";"1.050784";"-0.437096";"0";"1.017072";"1.547157";"1.178916";"0";"-0.2094494";"18.81808";"18.18619";"18.50214";"1.017072";"0";"0.172912";"13.5";
"18/01/2002 10:00:00";"-1.256619";"-0.641082";"-1.41934";"0.186184";"0.7072319";"-0.330304";"0";"1.017072";"1.543553";"1.281416";"0";"0";"19.54709";"18.7234";"19.13525";"1.017072";"0";"0";"15.5";
"18/01/2002 11:00:00";"-1.232633";"-0.889288";"-1.368037";"0.790426";"0.7091371";"-0.304225";"0";"0";"1.526693";"1.440491";"0";"0";"19.81069";"19.25719";"19.53394";"0";"0";"0";"16.075";
"18/01/2002 12:00:00";"-1.158356";"-1.12712";"-1.28559";"1.141186";"0.7097329";"-0.32521";"0";"0";"1.512829";"1.437623";"0";"0";"20.24563";"19.72086";"19.98324";"0";"0";"0";"16.25";
"18/01/2002 13:00:00";"-1.0734";"-1.361734";"-1.248207";"1.235036";"0.7105524";"-0.347576";"0";"0";"1.48821";"1.456863";"0";"0";"20.64723";"20.14461";"20.39592";"0";"0";"0";"16.375";
"18/01/2002 14:00:00";"-0.962617";"-1.594807";"-1.1983";"1.206804";"0.7103711";"-0.348055";"0";"0";"1.465037";"1.573187";"0";"0";"21.05865";"20.54958";"20.80411";"0";"0";"0";"16.775";
"18/01/2002 15:00:00";"-0.805777";"-1.761997";"-1.003566";"1.286016";"0.7096192";"-0.329174";"0";"0";"1.442022";"1.298208";"0";"0";"21.40885";"20.88205";"21.14545";"0";"0";"0";"17.35";
"18/01/2002 16:00:00";"-0.642835";"-1.906432";"-0.840326";"1.297301";"0.7090525";"-0.310587";"0";"0";"1.421754";"1.095737";"0";"0";"21.71125";"21.16101";"21.43613";"0";"0";"0";"17.875";
"18/01/2002 17:00:00";"-0.459481";"-1.971407";"-0.551748";"1.238406";"0.7108325";"-0.355536";"0";"0";"1.406538";"0.7434226";"0";"0";"21.85996";"21.32254";"21.59125";"0";"0";"0";"17.475";
"18/01/2002 18:00:00";"-0.26477";"-1.942405";"-0.167831";"1.049432";"0.7127939";"-0.406896";"0";"0";"1.402524";"0.3667197";"0";"0";"21.85768";"21.33047";"21.59407";"0";"0";"0";"16.85";
"18/01/2002 19:00:00";"-0.091703";"-1.81777";"0.220908";"0.764454";"0.71426";"-0.451026";"0";"0";"1.407256";"0";"0";"0";"21.71288";"21.18772";"21.4503";"0";"0";"0";"16.175";
"18/01/2002 20:00:00";"-0.017164";"-1.734303";"0.351052";"0.362504";"0.7159645";"-0.505608";"0";"0.203414";"1.416617";"0";"0";"0";"21.59146";"21.01755";"21.3045";"0.203414";"0";"0";"15.4";
"18/01/2002 21:00:00";"0.015115";"-1.625608";"0.477521";"0.065552";"0.7175112";"-0.553014";"0";"0.203414";"1.427229";"0";"0";"0";"21.35358";"20.82125";"21.08742";"0.203414";"0";"0";"14.6";
"18/01/2002 22:00:00";"0.012031";"-1.497807";"0.583435";"-0.118263";"0.7188265";"-0.598829";"0";"0.203414";"1.442969";"0";"0";"0";"21.09301";"20.59788";"20.84545";"0.203414";"0";"0";"13.8";
"18/01/2002 23:00:00";"-0.004615";"-1.343469";"0.700249";"-0.198396";"1.061262";"-0.611961";"0";"0.203414";"1.467525";"0";"0";"-0.2934702";"20.58668";"20.34604";"20.46636";"0.203414";"0";"0.172912";"13.15";
"18/01/2002";"0.01701";"-1.119369";"1.001027";"-0.143353";"1.742345";"-0.589772";"0";"0";"1.510761";"0";"0";"-0.8459575";"19.70252";"20.01569";"19.85911";"0";"0";"0.51874";"12.55";
"19/01/2002 01:00:00";"0.006023";"-0.902631";"1.090713";"-0.130379";"2.082134";"-0.594744";"0";"0";"1.541449";"0";"0";"-1.134121";"19.14821";"19.64861";"19.39841";"0";"0";"0.691656";"11.95";
"19/01/2002 02:00:00";"-0.033989";"-0.709465";"1.061164";"-0.158956";"2.083165";"-0.615993";"0";"0";"1.547157";"0";"0";"-1.170998";"18.7128";"19.29667";"19.00473";"0";"0";"0.691656";"11.275";
"19/01/2002 03:00:00";"-0.082385";"-0.521203";"1.026698";"-0.184099";"2.081862";"-0.648699";"0.001225";"0";"1.547157";"0";"0";"-1.228015";"18.3116";"18.95866";"18.63513";"0";"0.001441";"0.691656";"10.5";
"19/01/2002 04:00:00";"-0.13704";"-0.335005";"0.986777";"-0.207774";"2.081293";"-0.686481";"0.163951";"0";"1.547157";"0";"0";"-1.133182";"18.02049";"18.63077";"18.32563";"0";"0.192885";"0.691656";"9.775";
"19/01/2002 05:00:00";"-0.226339";"-0.188162";"0.844583";"-0.276301";"2.081046";"-0.699942";"0.457614";"0";"1.547157";"0";"0";"-0.8635005";"17.92508";"18.34595";"18.13552";"0";"0.538366";"0.691656";"9.525";
"19/01/2002 06:00:00";"-0.333955";"-0.096571";"0.639353";"-0.386589";"2.080392";"-0.697268";"0.642428";"0";"1.547157";"0.1241422";"0";"-0.6732042";"17.86743";"18.12667";"17.99705";"0";"0.755797";"0.691656";"9.5";
"19/01/2002 07:00:00";"-0.459726";"-0.084189";"0.359421";"-0.480888";"2.079999";"-0.700123";"0.722541";"0";"1.547157";"0.4900582";"0";"-0.597809";"17.82475";"18.0228";"17.92377";"0";"0.850047";"0.691656";"9.425";
"19/01/2002 08:00:00";"-0.67674";"-0.242321";"-0.323554";"-0.556574";"1.393887";"-0.632972";"0";"1.017072";"1.547157";"0.8418093";"0";"-0.5994737";"18.30106";"18.15166";"18.22636";"1.017072";"0";"0.345828";"10.675";
"19/01/2002 09:00:00";"-0.878646";"-0.463675";"-0.829039";"-0.376294";"1.055159";"-0.544204";"0";"1.017072";"1.547157";"1.099568";"0";"-0.2595643";"19.04598";"18.47283";"18.75941";"1.017072";"0";"0.172912";"12.45";
"19/01/2002 10:00:00";"-1.044401";"-0.738425";"-1.21235";"-0.079679";"0.7103547";"-0.451691";"0";"1.017072";"1.539679";"1.317697";"0";"0";"19.68139";"18.92342";"19.3024";"1.017072";"0";"0";"14.175";
"19/01/2002 11:00:00";"-1.036773";"-0.916677";"-1.041576";"0.455567";"0.7115571";"-0.428703";"0";"0";"1.523736";"1.383253";"0";"0";"19.83392";"19.32832";"19.58112";"0";"0";"0";"14.6";
"19/01/2002 12:00:00";"-1.009106";"-1.136733";"-1.077794";"0.854542";"0.7096959";"-0.329425";"0";"0";"1.512431";"1.41742";"0";"0";"20.2949";"19.74076";"20.01783";"0";"0";"0";"16.25";
"19/01/2002 13:00:00";"-0.99554";"-1.391353";"-1.230266";"1.241259";"0.7046709";"-0.190387";"0";"0";"1.48234";"1.299527";"0";"0";"20.80608";"20.20224";"20.50416";"0";"0";"0";"18.45";
"19/01/2002 14:00:00";"-0.956158";"-1.697102";"-1.400335";"1.513142";"0.7067457";"-0.20342";"0";"0";"1.450594";"1.425563";"0";"0";"21.29605";"20.72333";"21.00969";"0";"0";"0";"18.775";
"19/01/2002 15:00:00";"-0.813091";"-1.930124";"-1.251169";"1.772721";"0.7087654";"-0.266446";"0";"0";"1.425474";"1.208424";"0";"0";"21.6976";"21.15969";"21.42865";"0";"0";"0";"18.4";
"19/01/2002 16:00:00";"-0.642836";"-2.147674";"-1.103287";"1.815889";"0.7105069";"-0.321209";"0";"0";"1.402124";"1.12999";"0";"0";"22.0458";"21.53458";"21.79019";"0";"0";"0";"18.075";
"19/01/2002 17:00:00";"-0.438543";"-2.272954";"-0.798601";"1.687839";"0.7127154";"-0.393655";"0";"0";"1.383047";"0.9032874";"0";"0";"22.2548";"21.77333";"22.01407";"0";"0";"0";"17.4";
"19/01/2002 18:00:00";"-0.216312";"-2.255727";"-0.345143";"1.361504";"0.7150245";"-0.467902";"0";"0";"1.375238";"0.5715607";"0";"0";"22.27802";"21.81887";"22.04844";"0";"0";"0";"16.525";
"19/01/2002 19:00:00";"-0.00349";"-2.060865";"0.234966";"0.987221";"0.7165977";"-0.519665";"0";"0";"1.381538";"0";"0";"0";"22.07141";"21.63334";"21.85238";"0";"0";"0";"15.7";
"19/01/2002 20:00:00";"0.086295";"-1.950706";"0.444142";"0.490481";"0.7180683";"-0.573287";"0";"0.203414";"1.395517";"0";"0";"0";"21.90924";"21.41686";"21.66305";"0.203414";"0";"0";"14.9";
"19/01/2002 21:00:00";"0.123956";"-1.818073";"0.591128";"0.126905";"0.7196189";"-0.624294";"0";"0.203414";"1.407931";"0";"0";"0";"21.63484";"21.17498";"21.40491";"0.203414";"0";"0";"14.025";
"19/01/2002 22:00:00";"0.116744";"-1.666126";"0.702637";"-0.082517";"0.7208297";"-0.668886";"0";"0.203414";"1.427141";"0";"0";"0";"21.33007";"20.91043";"21.12025";"0.203414";"0";"0";"13.2";
"19/01/2002 23:00:00";"0.092784";"-1.489797";"0.812651";"-0.155181";"1.062505";"-0.659955";"0";"0.203414";"1.455612";"0";"0";"-0.3157762";"20.78483";"20.62233";"20.70358";"0.203414";"0";"0.172912";"12.775";
"19/01/2002";"0.098156";"-1.253752";"1.083922";"-0.111177";"1.743428";"-0.619398";"0";"0";"1.498949";"0";"0";"-0.8874671";"19.90794";"20.26557";"20.08675";"0";"0";"0.51874";"12.4";
"20/01/2002 01:00:00";"0.075715";"-1.02394";"1.157936";"-0.101369";"2.083142";"-0.602623";"0";"0";"1.533301";"0";"0";"-1.149351";"19.37145";"19.87573";"19.62359";"0";"0";"0.691656";"12.075";
"20/01/2002 02:00:00";"0.01693";"-0.826509";"1.082991";"-0.142761";"2.084022";"-0.585418";"0";"0";"1.545737";"0";"0";"-1.115609";"19.00957";"19.51394";"19.26175";"0";"0";"0.691656";"11.925";
"20/01/2002 03:00:00";"-0.05319";"-0.651384";"0.991067";"-0.189811";"2.081947";"-0.573924";"0";"0";"1.547157";"0";"0";"-1.092741";"18.69124";"19.18537";"18.9383";"0";"0";"0.691656";"11.75";
"20/01/2002 04:00:00";"-0.121892";"-0.486686";"0.916183";"-0.228594";"2.080261";"-0.561022";"0.002693";"0";"1.547157";"0";"0";"-1.064976";"18.40717";"18.87986";"18.64351";"0";"0.003168";"0.691656";"11.625";
"20/01/2002 05:00:00";"-0.190902";"-0.334108";"0.838481";"-0.268637";"2.07893";"-0.55012";"0.037611";"0";"1.547157";"0";"0";"-1.009029";"18.17309";"18.59833";"18.38571";"0";"0.044249";"0.691656";"11.525";
"20/01/2002 06:00:00";"-0.273354";"-0.224358";"0.690838";"-0.347466";"2.078234";"-0.552529";"0.146332";"0";"1.547157";"0.1240329";"0";"-0.9042172";"18.02311";"18.36337";"18.19324";"0";"0.172156";"0.691656";"11.35";
"20/01/2002 07:00:00";"-0.382045";"-0.198865";"0.415862";"-0.428897";"2.078086";"-0.557539";"0.225986";"0";"1.547157";"0.4851525";"0";"-0.8336173";"17.95555";"18.24308";"18.09932";"0";"0.265866";"0.691656";"11.225";
"20/01/2002 08:00:00";"-0.615344";"-0.366254";"-0.346187";"-0.557942";"1.392143";"-0.519581";"0";"1.017072";"1.547157";"0.8382251";"0";"-0.4957834";"18.69763";"18.37761";"18.53762";"1.017072";"0";"0.345828";"12.4";
"20/01/2002 09:00:00";"-0.823495";"-0.606167";"-0.886642";"-0.382837";"1.053289";"-0.442694";"0";"1.017072";"1.545753";"1.097322";"0";"-0.2124642";"19.39564";"18.72563";"19.06064";"1.017072";"0";"0.172912";"14";
"20/01/2002 10:00:00";"-0.98422";"-0.898478";"-1.280811";"-0.082457";"0.7077321";"-0.360465";"0";"1.017072";"1.526611";"1.391288";"0";"0";"20.01785";"19.19768";"19.60777";"1.017072";"0";"0";"15.6";
"20/01/2002 11:00:00";"-1.011027";"-1.151032";"-1.265233";"0.382904";"0.7083666";"-0.287552";"0";"0";"1.502285";"1.776021";"0";"0";"20.28859";"19.68727";"19.98793";"0";"0";"0";"16.75";
"20/01/2002 12:00:00";"-0.992746";"-1.429384";"-1.345018";"0.739749";"0.7075552";"-0.252211";"0";"0";"1.48456";"1.943024";"0";"0";"20.78883";"20.18431";"20.48657";"0";"0";"0";"17.675";
"20/01/2002 13:00:00";"-0.931451";"-1.696715";"-1.361444";"1.075348";"0.7065852";"-0.213424";"0";"0";"1.45335";"1.803719";"0";"0";"21.29397";"20.68695";"20.99046";"0";"0";"0";"18.65";
"20/01/2002 14:00:00";"-0.777893";"-1.886623";"-1.166832";"1.396528";"0.7083453";"-0.258541";"0";"0";"1.426839";"1.364818";"0";"0";"21.65056";"21.08939";"21.36998";"0";"0";"0";"18.45";
"20/01/2002 15:00:00";"-0.621239";"-2.082246";"-1.055486";"1.457916";"0.7111022";"-0.338911";"0";"0";"1.406351";"1.328197";"0";"0";"21.9607";"21.45222";"21.70646";"0";"0";"0";"17.775";
"20/01/2002 16:00:00";"-0.430868";"-2.191897";"-0.763521";"1.456481";"0.7133121";"-0.406821";"0";"0";"1.389549";"1.019709";"0";"0";"22.16378";"21.69099";"21.92738";"0";"0";"0";"17.15";
"20/01/2002 17:00:00";"-0.246614";"-2.229363";"-0.43871";"1.313988";"0.7151926";"-0.47546";"0";"0";"1.379996";"0.7385619";"0";"0";"22.24433";"21.80293";"22.02363";"0";"0";"0";"16.4";
"20/01/2002 18:00:00";"-0.066337";"-2.174669";"-0.032379";"1.091142";"0.7168873";"-0.536359";"0";"0";"1.379617";"0.361718";"0";"0";"22.1744";"21.76069";"21.96754";"0";"0";"0";"15.6";
"20/01/2002 19:00:00";"0.086033";"-2.019734";"0.369515";"0.793326";"0.7183049";"-0.585413";"0";"0";"1.389342";"0";"0";"0";"21.95564";"21.56529";"21.76046";"0";"0";"0";"14.8";
"20/01/2002 20:00:00";"0.136262";"-1.904293";"0.504929";"0.396777";"0.7200703";"-0.644733";"0";"0.203414";"1.403294";"0";"0";"0";"21.78167";"21.34024";"21.56095";"0.203414";"0";"0";"13.925";
"20/01/2002 21:00:00";"0.140699";"-1.767346";"0.623551";"0.102308";"0.7215297";"-0.697128";"0";"0.203414";"1.416658";"0";"0";"0";"21.49336";"21.09233";"21.29285";"0.203414";"0";"0";"13.025";
"20/01/2002 22:00:00";"0.111671";"-1.613181";"0.718154";"-0.06453";"0.7229307";"-0.747407";"0";"0.203414";"1.436339";"0";"0";"0";"21.17541";"20.8242";"20.9998";"0.203414";"0";"0";"12.125";
"20/01/2002 23:00:00";"0.077373";"-1.429742";"0.843165";"-0.11239";"1.064707";"-0.753276";"0";"0.203414";"1.467749";"0";"0";"-0.3585781";"20.54995";"20.52946";"20.53971";"0.203414";"0";"0.172912";"11.45";
"20/01/2002";"0.096498";"-1.181976";"1.180228";"-0.023914";"1.744983";"-0.722756";"0";"0";"1.515619";"0";"0";"-1.029594";"19.56307";"20.15019";"19.85663";"0";"0";"0.51874";"10.85";
"21/01/2002 01:00:00";"0.079796";"-0.933613";"1.260821";"-0.009483";"2.084753";"-0.730418";"0";"0";"1.544426";"0";"0";"-1.383462";"18.95961";"19.72791";"19.34376";"0";"0";"0.691656";"10.175";
"21/01/2002 02:00:00";"0.029768";"-0.711368";"1.206074";"-0.042632";"2.086127";"-0.735127";"0";"0";"1.547157";"0";"0";"-1.389685";"18.52614";"19.32597";"18.92605";"0";"0";"0.691656";"9.7";
"21/01/2002 03:00:00";"-0.035517";"-0.500662";"1.128729";"-0.090296";"2.084886";"-0.74481";"0.030604";"0";"1.547157";"0";"0";"-1.375113";"18.15219";"18.95094";"18.55157";"0";"0.036006";"0.691656";"9.225";
"21/01/2002 04:00:00";"-0.118626";"-0.313606";"1.019788";"-0.145189";"2.084901";"-0.771399";"0.330543";"0";"1.547157";"0";"0";"-1.123002";"17.95419";"18.60871";"18.28145";"0";"0.388874";"0.691656";"8.725";
"21/01/2002 05:00:00";"-0.232078";"-0.174243";"0.834054";"-0.229208";"2.085251";"-0.788548";"0.665533";"0";"1.547157";"0";"0";"-0.8191471";"17.87499";"18.3267";"18.10084";"0";"0.782982";"0.691656";"8.45";
"21/01/2002 06:00:00";"-0.345158";"-0.072343";"0.654474";"-0.321205";"2.085526";"-0.800417";"0.885919";"0";"1.547157";"8.430291E-02";"0";"-0.6203859";"17.80968";"18.10141";"17.95555";"0";"1.042258";"0.691656";"8.25";
"21/01/2002 07:00:00";"-0.48664";"-0.025054";"0.446826";"-0.401592";"2.085966";"-0.813094";"1.053894";"0";"1.547157";"0.3858354";"4.953222E-03";"-0.4804387";"17.75385";"17.94765";"17.85075";"0";"1.239873";"0.691656";"8.05";
"21/01/2002 08:00:00";"-0.722756";"-0.12663";"-0.096626";"-0.636551";"1.401613";"-0.769895";"0.06311";"1.017072";"1.547157";"0.7362519";"0";"-0.662794";"17.96073";"17.97383";"17.96728";"1.017072";"0.074248";"0.345828";"8.75";
"21/01/2002 09:00:00";"-0.902049";"-0.277354";"-0.504568";"-0.521133";"1.060585";"-0.721637";"0";"1.017072";"1.547157";"1.02694";"0";"-0.3415529";"18.49087";"18.17179";"18.33133";"1.017072";"0";"0.172912";"9.825";
"21/01/2002 10:00:00";"-1.109726";"-0.518317";"-0.963287";"-0.219681";"0.718692";"-0.689063";"0";"1.017072";"1.547157";"1.276321";"0";"0";"19.15436";"18.54388";"18.84912";"1.017072";"0";"0";"10.85";
"21/01/2002 11:00:00";"-1.139122";"-0.65656";"-0.829182";"0.33171";"0.7177361";"-0.612105";"0";"0";"1.546367";"1.324379";"0";"0";"19.25248";"18.88151";"19.067";"0";"0";"0";"11.85";
"21/01/2002 12:00:00";"-1.136118";"-0.828315";"-0.864295";"0.672579";"0.7159519";"-0.550426";"0";"0";"1.542152";"1.355916";"0";"0";"19.60648";"19.20639";"19.40644";"0";"0";"0";"12.925";
"21/01/2002 13:00:00";"-1.132784";"-1.018975";"-0.944622";"0.86436";"0.7143379";"-0.49469";"0";"0";"1.524302";"1.359159";"0";"0";"19.97621";"19.54792";"19.76207";"0";"0";"0";"13.95";
"21/01/2002 14:00:00";"-1.077124";"-1.191142";"-0.920066";"0.977358";"0.714824";"-0.50498";"0";"0";"1.505771";"1.329861";"0";"0";"20.28023";"19.86464";"20.07243";"0";"0";"0";"14.125";
"21/01/2002 15:00:00";"-0.982984";"-1.332013";"-0.809635";"1.034421";"0.7158589";"-0.534121";"0";"0";"1.490534";"1.247679";"0";"0";"20.53299";"20.13605";"20.33452";"0";"0";"0";"14.025";
"21/01/2002 16:00:00";"-0.849337";"-1.407285";"-0.581751";"1.065469";"0.7166638";"-0.557144";"0";"0";"1.477982";"0.9517282";"0";"0";"20.71092";"20.31612";"20.51352";"0";"0";"0";"13.925";
"21/01/2002 17:00:00";"-0.702053";"-1.424154";"-0.312898";"0.994128";"0.7180056";"-0.596147";"0";"0";"1.470565";"0.6460137";"0";"0";"20.77576";"20.39338";"20.58457";"0";"0";"0";"13.525";
"21/01/2002 18:00:00";"-0.544694";"-1.362215";"0.032313";"0.83375";"0.7194543";"-0.638915";"0";"0";"1.470803";"0.2744905";"0";"0";"20.70548";"20.3381";"20.52179";"0";"0";"0";"12.95";
"21/01/2002 19:00:00";"-0.409941";"-1.235953";"0.347048";"0.571766";"0.720524";"-0.674824";"0";"0";"1.478433";"0";"0";"0";"20.52421";"20.16372";"20.34396";"0";"0";"0";"12.35";
"21/01/2002 20:00:00";"-0.357714";"-1.139418";"0.439057";"0.208881";"0.7218206";"-0.721026";"0";"0.203414";"1.488219";"0";"0";"0";"20.38806";"19.96844";"20.17825";"0.203414";"0";"0";"11.675";
"21/01/2002 21:00:00";"-0.343063";"-1.024674";"0.531871";"-0.054509";"0.7229344";"-0.760223";"0";"0.203414";"1.498307";"0";"0";"0";"20.13909";"19.7583";"19.94869";"0.203414";"0";"0";"10.975";
"21/01/2002 22:00:00";"-0.363408";"-0.897025";"0.604467";"-0.164662";"0.7239927";"-0.797234";"0";"0.203414";"1.513437";"0";"0";"0";"19.86155";"19.53325";"19.6974";"0.203414";"0";"0";"10.275";
"21/01/2002 23:00:00";"-0.399636";"-0.75747";"0.6801";"-0.116071";"1.064873";"-0.791449";"0";"0.203414";"1.53539";"0";"0";"-0.3755448";"19.30205";"19.30905";"19.30555";"0.203414";"0";"0.172912";"9.8";
