1;"eplusout"

"Date/Time";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] Water Heater Tank Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)"
;"SOLAR COLLECTOR WATER INLET NODE";"SOLAR COLLECTOR WATER OUTLET NODE";"SOLAR LOOP WATER HEATER DHW INLET NODE";"SOLAR LOOP WATER HEATER DHW OUTLET NODE";"SOLAR LOOP WATER HEATER HEATING OUTLET NODE";"SOLAR LOOP WATER HEATER HEATING INLET NODE";"SOLAR LOOP WATER HEATER";"TEMPERING VALVE WATER INLET NODE";"AUX HW LOOP WATER HEATER DHW INLET NODE";"SOLAR LOOP WATER HEATER DHW OUTLET NODE";"SOLAR LOOP WATER HEATER DHW INLET NODE";"AUX HW LOOP WATER HEATER DHW INLET NODE";"AUX HW LOOP SUPPLY SIDE OUTLET";"3637 HEATED FLOOR HOT WATER INLET NODE";"3637 HEATED FLOOR HOT WATER OUTLET NODE"
"10/04/2002 04:00";"89.9891418264166";"9.13414873222052";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 05:00";"89.9891418264166";"9.00914873222058";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 06:00";"89.9891418264166";"10.3263955473275";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 07:00";"89.9891418264166";"18.7240056212394";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 08:00";"89.9891418264166";"42.0574721507829";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 09:00";"89.9891418264166";"66.396626826995";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 10:00";"89.9891418264166";"102.887355678761";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 11:00";"89.9891418264166";"117.533696291306";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 12:00";"89.9891418264166";"129.892272613921";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 13:00";"89.9891418264166";"125.663310010319";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 14:00";"89.9891418264166";"109.809644412531";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 15:00";"89.9891418264166";"89.2855222412023";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 16:00";"89.9891418264166";"56.2931639132789";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 17:00";"89.9891418264166";"31.2765672334367";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 18:00";"89.9891418264166";"17.2404741146728";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 19:00";"89.9891418264166";"14.5091487322206";"40";"90.0073200786729";"90.0073200786729";"90.2328436018254";"90.0073200786729";"40";"40";"90.0073200786729";"40";"40";"40";"40";"40"
"10/04/2002 20:00";"89.9891418264166";"13.2591487322205";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 21:00";"89.9891418264166";"13.0091487322206";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 22:00";"89.9891418264166";"13.0091487322206";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"10/04/2002 23:00";"89.9891418264166";"12.6341487322206";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 00:00";"89.9891418264166";"12.1341487322206";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 01:00";"89.9891418264166";"9.75914873222061";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 02:00";"89.9891418264166";"9.00914873222058";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 03:00";"89.9891418264166";"9.00914873222058";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 04:00";"89.9891418264166";"9.00914873222058";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 05:00";"89.9891418264166";"9.00914873222058";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 06:00";"89.9891418264166";"10.2496166192597";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 07:00";"89.9891418264166";"18.0248944857773";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 08:00";"89.9891418264166";"47.9342892247886";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 09:00";"89.9891418264166";"90.282487474023";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 10:00";"89.9891418264166";"102.811378336576";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 11:00";"89.9891418264166";"117.464443250177";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 12:00";"89.9891418264166";"122.728090494653";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 13:00";"89.9891418264166";"101.279170094964";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 14:00";"89.9891418264166";"92.3068345821901";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 15:00";"89.9891418264166";"88.3815793783126";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 16:00";"89.9891418264166";"56.6423515088805";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 17:00";"89.9891418264166";"31.4425046124229";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 18:00";"89.9891418264166";"17.4237304677278";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 19:00";"89.9891418264166";"13.2341487322206";"40";"90.0073200786729";"90.0073200786729";"90.2328436018254";"90.0073200786729";"40";"40";"90.0073200786729";"40";"40";"40";"40";"40"
"11/04/2002 20:00";"89.9891418264166";"12.0841487322205";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 21:00";"89.9891418264166";"9.75914873222061";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 22:00";"89.9891418264166";"9.00914873222058";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"11/04/2002 23:00";"89.9891418264166";"9.00914873222058";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 00:00";"89.9891418264166";"9.00914873222058";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 01:00";"89.9891418264166";"9.00914873222058";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 02:00";"89.9891418264166";"9.00914873222058";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 03:00";"89.9891418264166";"9.00914873222058";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 04:00";"89.9891418264166";"9.00914873222058";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 05:00";"89.9891418264166";"9.00914873222058";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 06:00";"89.9891418264166";"10.2472102907591";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 07:00";"89.9891418264166";"17.8973141347834";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 08:00";"89.9891418264166";"40.2676963014005";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 09:00";"89.9891418264166";"77.9972394509392";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 10:00";"89.9891418264166";"102.02426082308";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 11:00";"89.9891418264166";"107.656837112041";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 12:00";"89.9891418264166";"96.436275885128";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 13:00";"89.9891418264166";"104.468269119936";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 14:00";"89.9891418264166";"107.685610486904";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 15:00";"89.9891418264166";"91.4779437775223";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 16:00";"89.9891418264166";"58.3173182042955";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 17:00";"89.9891418264166";"28.1174770610469";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 18:00";"89.9891418264166";"17.3626707235";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 19:00";"89.9891418264166";"14.5091487322206";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 20:00";"89.9891418264166";"13.2591487322205";"40";"90.0073200786729";"90.0073200786729";"90.2328436018254";"90.0073200786729";"40";"40";"90.0073200786729";"40";"40";"40";"40";"40"
"12/04/2002 21:00";"89.9891418264166";"12.2591487322206";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 22:00";"89.9891418264166";"12.0091487322206";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"12/04/2002 23:00";"89.9891418264166";"11.2591487322205";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 00:00";"89.9891418264166";"10.2591487322206";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 01:00";"89.9891418264166";"9.48414873222059";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 02:00";"89.9891418264166";"9.08414873222056";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 03:00";"89.9891418264166";"9.00914873222058";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 04:00";"89.9891418264166";"8.25914873222056";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 05:00";"89.9891418264166";"8.00914873222055";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 06:00";"89.9891418264166";"8.49470213410079";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 07:00";"89.9891418264166";"16.0477539916684";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 08:00";"89.9891418264166";"43.2025732664003";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 09:00";"89.9891418264166";"89.4083464812587";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 10:00";"89.9891418264166";"107.215617596219";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 11:00";"89.9891418264166";"116.638074688102";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 12:00";"89.9891418264166";"120.76614780695";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 13:00";"89.9891418264166";"100.090572526984";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 14:00";"89.9891418264166";"85.7365764451639";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 15:00";"89.9891418264166";"70.2788095739185";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 16:00";"89.9891418264166";"46.168042032286";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 17:00";"89.9891418264166";"27.1064288087885";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 18:00";"89.9891418264166";"14.9294976037638";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 19:00";"89.9891418264166";"13.4091487322205";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 20:00";"89.9891418264166";"12.3091487322206";"40";"90.0073200786729";"90.0073200786729";"90.2328436018254";"90.0073200786729";"40";"40";"90.0073200786729";"40";"40";"40";"40";"40"
"13/04/2002 21:00";"89.9891418264166";"11.2591487322205";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 22:00";"89.9891418264166";"10.7091487322205";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"13/04/2002 23:00";"89.9891418264166";"10.1591487322205";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 00:00";"89.9891418264166";"9.25914873222052";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 01:00";"89.9891418264166";"9.00914873222058";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 02:00";"89.9891418264166";"8.6341487322205";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 03:00";"89.9891418264166";"8.13414873222055";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 04:00";"89.9891418264166";"7.25914873222067";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 05:00";"89.9891418264166";"7.00914873222066";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 06:00";"89.9891418264166";"8.16889496151981";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 07:00";"89.9891418264166";"15.8724328004247";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 08:00";"89.9891418264166";"38.2187365955148";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 09:00";"89.9891418264166";"71.0701894638311";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 10:00";"89.9891418264166";"75.7141850145209";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 11:00";"89.9891418264166";"93.5243600602052";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 12:00";"89.9891418264166";"123.391281657122";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 13:00";"89.9891418264166";"120.50103756394";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 14:00";"89.9891418264166";"103.552524738885";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 15:00";"89.9891418264166";"81.5084157898955";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 16:00";"89.9891418264166";"51.5467819456497";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 17:00";"89.9891418264166";"26.8043760392016";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 18:00";"89.9891418264166";"14.118483359661";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 19:00";"89.9891418264166";"13.0091487322206";"40";"90.0073200786729";"90.0073200786729";"90.2328436018254";"90.0073200786729";"40";"40";"90.0073200786729";"40";"40";"40";"40";"40"
"14/04/2002 20:00";"89.9891418264166";"13.0091487322206";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 21:00";"89.9891418264166";"12.2591487322206";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 22:00";"89.9891418264166";"12.0091487322206";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"14/04/2002 23:00";"89.9891418264166";"11.2591487322205";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 00:00";"89.9891418264166";"10.2591487322206";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 01:00";"89.9891418264166";"10.0091487322205";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 02:00";"89.9891418264166";"9.25914873222052";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 03:00";"89.9891418264166";"8.25914873222056";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 04:00";"89.9891418264166";"7.25914873222067";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 05:00";"89.9891418264166";"6.25914873222055";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 06:00";"89.9891418264166";"7.91700411939951";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 07:00";"89.9891418264166";"18.1377612274858";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 08:00";"89.9891418264166";"49.9440489932247";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 09:00";"89.9891418264166";"94.3392865991295";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 10:00";"89.9891418264166";"124.58711075013";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 11:00";"89.9891418264166";"143.305730328632";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 12:00";"89.9891418264166";"145.821425014677";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 13:00";"89.9891418264166";"116.141787574827";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 14:00";"89.9891418264166";"86.5050353531367";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 15:00";"89.9891418264166";"72.7691119799028";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
"15/04/2002 16:00";"89.9891418264166";"52.8253304984108";"40";"90.0073200786728";"90.0073200786728";"90.2328436018254";"90.0073200786728";"40";"40";"90.0073200786728";"40";"40";"40";"40";"40"
