1;"eplusout"

"Date/Time";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] Zone Total Internal Latent Gain Energy (W)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] Water Heater Tank Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] Site Outdoor Air Dewpoint Temperature (C)";"[1] Zone Operative Temperature (C)"
;"SOLAR COLLECTOR WATER INLET NODE";"SOLAR COLLECTOR WATER OUTLET NODE";"3637";"SOLAR LOOP WATER HEATER HEATING INLET NODE";"SOLAR LOOP WATER HEATER HEATING OUTLET NODE";"SOLAR LOOP WATER HEATER DHW INLET NODE";"SOLAR LOOP WATER HEATER DHW OUTLET NODE";"SOLAR LOOP WATER HEATER";"3700 HEATED FLOOR HOT WATER INLET NODE";"3700 HEATED FLOOR HOT WATER OUTLET NODE";"AUX HW LOOP WATER HEATER DHW INLET NODE";"AUX HW LOOP SUPPLY SIDE OUTLET";"Environment";"3700"
"1/01/2002 18:00";"42.8224284755515";"42.4574916942869";"67.468065574745";"42.4702936802771";"42.8198036964852";"21.9808156605506";"42.8198036964852";"42.8198036964852";"39.9392071176481";"39.9392071176481";"21.9808156605506";"40.0010399189259";"5.3";"34.6754390094802"
"1/01/2002 19:00";"42.7422565330527";"15.2589402691564";"47.7994243081119";"42.3460527595466";"42.7346967821842";"21.9808156605506";"42.7346967821842";"42.7346967821842";"39.9392071176481";"39.9392071176481";"21.9808156605506";"40.0010399189259";"5.375";"31.4509591897079"
"1/01/2002 20:00";"42.7422565330527";"14.7839402691562";"33.8468891044033";"42.3460527595466";"42.7346967821842";"21.9808156605506";"42.7346967821842";"42.7346967821842";"39.9392071176481";"39.9392071176481";"21.9808156605506";"40.0010399189259";"5.325";"28.907550540072"
"1/01/2002 21:00";"42.7422565330527";"14.4089402691563";"24.6759737762062";"42.3460527595466";"42.7346967821842";"21.9808156605506";"42.7346967821842";"42.7346967821842";"39.9392071176481";"39.9392071176481";"21.9808156605506";"40.0010399189259";"5.225";"26.8345805382835"
"1/01/2002 22:00";"42.7422565330527";"14.0839402691563";"17.7282530967122";"42.3460527595466";"42.7346967821842";"21.9808156605506";"42.7346967821842";"42.7346967821842";"39.9392071176481";"39.9392071176481";"21.9808156605506";"40.0010399189259";"5.125";"25.0607382940946"
"1/01/2002 23:00";"42.7422565330527";"13.7839402691563";"12.3751985552029";"42.3460527595466";"42.7346967821842";"21.9808156605506";"42.7346967821842";"42.7346967821842";"39.9392071176481";"39.9392071176481";"21.9808156605506";"40.0010399189259";"5.025";"23.4677474797565"
"2/01/2002 00:00";"42.7422565330527";"13.4089402691562";"7.77323893194698";"42.3460527595466";"42.7346967821842";"21.9808156605506";"42.7346967821842";"42.7346967821842";"39.9392071176481";"39.9392071176481";"21.9808156605506";"40.0010399189259";"4.925";"22.0771546254796"
"2/01/2002 01:00";"42.7422565330527";"13.0839402691563";"3.9649781189417";"42.3460527595466";"42.7346967821842";"21.9808156605506";"42.7346967821842";"42.7346967821842";"39.9392071176481";"39.9392071176481";"21.9808156605506";"40.0010399189259";"4.825";"20.7705492248928"
"2/01/2002 02:00";"42.7422565330527";"12.2589402691563";"0.723621992613609";"42.3460527595466";"42.7339843020763";"21.9795174629952";"42.7339843020763";"42.7339843020763";"39.9392223397484";"39.9391453972502";"26.2038536136592";"39.9961877066222";"4.875";"19.5509527073585"
"2/01/2002 03:00";"42.7422565330527";"11.2589402691564";"0";"42.3460527595466";"38.6259414890678";"21.5888768223893";"38.6259414890678";"38.6259414890678";"37.8980028908981";"24.3947460659196";"37.4350813472029";"37.6428280359567";"4.9";"18.7873564909807"
"2/01/2002 04:00";"42.7422565330527";"10.2589402691563";"0";"42.3460527595466";"29.3268346568213";"21.6491036865221";"29.3268346568213";"29.3268346568213";"30.4447844297492";"21.5879267575717";"29.2686240517783";"30.0034987955916";"4.975";"18.3597886163373"
"2/01/2002 05:00";"42.7422565330527";"10.2339402691562";"0";"42.3460527595466";"23.0606866770574";"21.0486417531413";"23.0606866770574";"23.0606866770574";"23.5337047052913";"20.9911788490173";"23.0472494771383";"23.3930299210575";"5.525";"17.7809002705168"
"2/01/2002 06:00";"42.7422565330527";"13.6962665925717";"0";"42.3460527595466";"20.6987871647358";"20.292051630478";"20.6987871647358";"20.6987871647358";"20.9772379709068";"20.2773431690746";"20.6966823654607";"20.9486286973676";"6.15";"17.5539744557951"
"2/01/2002 07:00";"42.7422565330527";"23.6776403096393";"0";"42.3460527595466";"20.0292428213182";"19.8236926934369";"20.0292428213182";"20.0292428213182";"20.2925550228995";"19.8504498507325";"20.0285933488589";"20.277615501736";"6.825";"17.2036237479045"
"2/01/2002 08:00";"42.7422565330527";"39.5187426438974";"0";"42.3460527595466";"19.6051661355305";"19.5509971603214";"19.6051661355305";"19.6051661355305";"19.9412927105627";"19.771195878537";"19.592051120222";"22.9269087680473";"6.925";"17.9158006168932"
"2/01/2002 09:00";"20.4272598135417";"21.1545888159081";"2.55338640521918";"21.5164936975874";"20.0519946941158";"19.512828759027";"20.0519946941158";"20.0519946941158";"20.1873521325275";"20.1873521325275";"19.512828759027";"40";"6.9";"21.7974491051827"
"2/01/2002 10:00";"20.4450249777838";"21.4173157577174";"14.1955178602818";"21.4130512560141";"20.4522066948966";"19.512828759027";"20.4522066948966";"20.4522066948966";"20.1873521325275";"20.1873521325275";"19.512828759027";"40";"6.825";"25.4367990884735"
"2/01/2002 11:00";"20.9269187968439";"22.0933791605797";"26.8249933297436";"22.0884448210054";"20.9356057760558";"19.512828759027";"20.9356057760558";"20.9356057760558";"20.1873521325275";"20.1873521325275";"19.512828759027";"40";"6.725";"28.554716135116"
"2/01/2002 12:00";"21.4727640508166";"22.7222351581278";"39.5793298244434";"22.7185694401499";"21.4820478384868";"19.512828759027";"21.4820478384868";"21.4820478384868";"20.1873521325275";"20.1873521325275";"19.512828759027";"40";"6.7";"31.4419661912267"
"2/01/2002 13:00";"22.0317023852166";"23.2325834729221";"51.9875223079803";"23.2318981811601";"22.0406703036287";"19.512828759027";"22.0406703036287";"22.0406703036287";"20.1873521325275";"20.1873521325275";"19.512828759027";"40";"6.625";"33.741651771969"
"2/01/2002 14:00";"22.5330429817004";"23.5364491215474";"61.1963960148844";"23.5391315742174";"22.5402802158008";"19.512828759027";"22.5402802158008";"22.5402802158008";"20.1873521325275";"20.1873521325275";"19.512828759027";"40";"6.975";"35.1216987339207"
"2/01/2002 15:00";"22.9386615149335";"23.7044464266493";"64.2068513864224";"23.7097146997282";"22.9440199724267";"19.512828759027";"22.9440199724267";"22.9440199724267";"20.1873521325275";"20.1873521325275";"19.512828759027";"40";"7.475";"35.54796961601"
"2/01/2002 16:00";"23.2191386333821";"23.6629886939231";"62.6022868225296";"23.6712532053341";"23.2234940397805";"19.512828759027";"23.2234940397805";"23.2234940397805";"20.1873521325275";"20.1873521325275";"19.512828759027";"40";"7.975";"35.014035195539"
"2/01/2002 17:00";"23.3570659350582";"23.5185981672146";"56.1293375612899";"23.5275658122282";"23.3585943372444";"19.512828759027";"23.3585943372444";"23.3585943372444";"20.1873521325275";"20.1873521325275";"19.512828759027";"40";"7.8";"33.6264759387555"
"2/01/2002 18:00";"23.3810910936319";"23.3112132426686";"45.780214375517";"23.3215413693591";"23.3807371193087";"19.512828759027";"23.3807371193087";"23.3807371193087";"20.1873521325275";"20.1873521325275";"19.512828759027";"40";"7.4";"31.1948148305566"
"2/01/2002 19:00";"23.3644548834432";"12.9339402691562";"31.226327448111";"23.2629723077455";"23.3625305962063";"19.512828759027";"23.3625305962063";"23.3625305962063";"20.1873521325275";"20.1873521325275";"19.512828759027";"40";"7";"28.3102004946067"
"2/01/2002 20:00";"23.3644548834432";"12.5839402691563";"20.0339589227536";"23.2629723077454";"23.3625305962063";"19.512828759027";"23.3625305962063";"23.3625305962063";"20.1873521325275";"20.1873521325275";"19.512828759027";"40";"6.975";"25.9765051391207"
"2/01/2002 21:00";"23.3644548834432";"12.3589402691563";"12.7132026265009";"23.2629723077454";"23.3625305962063";"19.512828759027";"23.3625305962063";"23.3625305962063";"20.1873521325275";"20.1873521325275";"19.512828759027";"40";"7.15";"24.0362817247966"
"2/01/2002 22:00";"23.3644548834432";"12.0839402691563";"7.1811740057754";"23.2629723077454";"23.3625305962063";"19.512828759027";"23.3625305962063";"23.3625305962063";"20.1873521325275";"20.1873521325275";"19.512828759027";"40";"7.275";"22.3308780369398"
"2/01/2002 23:00";"23.3644548834432";"11.7839402691563";"2.91079444263801";"23.2629723077454";"23.3625305962063";"19.512828759027";"23.3625305962063";"23.3625305962063";"20.1873521325275";"20.1873521325275";"19.512828759027";"40";"7.225";"20.8445273140981"
"3/01/2002 00:00";"23.3644548834432";"11.4089402691564";"0.208387117224376";"23.2629723077454";"23.2310439085476";"19.7412315267242";"23.2310439085476";"23.2310439085476";"22.4738369286189";"22.3779031871252";"22.3417485873105";"32.270295192655";"7.125";"19.5278093340003"
"3/01/2002 01:00";"23.3644548834432";"11.0839402691563";"0";"23.2629723077454";"21.7548881256291";"19.9735642709936";"21.7548881256291";"21.7548881256291";"22.5073791039403";"19.9200216571699";"21.7300994402376";"22.3414119826673";"7.025";"18.3932581588561"
"3/01/2002 02:00";"23.3644548834432";"10.4839402691563";"0";"23.2629723077454";"19.8648534460685";"19.2846109035722";"19.8648534460685";"19.8648534460685";"20.1492180190002";"19.254732196029";"19.8600069913443";"20.1081789150483";"6.7";"17.4932154532076"
"3/01/2002 03:00";"23.3644548834432";"9.85894026915631";"0";"23.2629723077454";"18.6609752651215";"18.4069736086534";"18.6609752651215";"18.6609752651215";"18.8642550996518";"18.4016753879639";"18.6606286623582";"18.8472836127392";"6.3";"16.6120922376746"
"3/01/2002 04:00";"23.3644548834432";"9.18394026915625";"0";"23.2629723077454";"17.7927229764076";"17.570932158096";"17.7927229764076";"17.7927229764076";"17.9930050009638";"17.5631921983529";"17.7927229764076";"17.9788837025527";"5.9";"15.7433294676689"
"3/01/2002 05:00";"23.3644548834432";"9.38394026915631";"0";"23.2629723077454";"17.007123342321";"16.8075110303967";"17.007123342321";"17.007123342321";"17.2058060982051";"16.7949928066715";"17.007123342321";"17.1930472578503";"5.725";"14.9863829805871"
"3/01/2002 06:00";"23.3644548834432";"13.3613453715051";"0";"23.2629723077454";"16.4697586587273";"16.3886308873341";"16.4697586587273";"16.4697586587273";"16.6602112610608";"16.3964671123542";"16.4697586587273";"16.6545708568758";"5.7";"14.7563291854332"
"3/01/2002 07:00";"23.3644548834432";"23.6885013694156";"0";"23.2629723077454";"16.4942541708261";"16.6332086305608";"16.4942541708261";"16.4942541708261";"16.7527426411293";"16.7696278125488";"16.4949355885513";"16.7653618550177";"5.625";"16.254696122054"
"3/01/2002 08:00";"23.3644548834432";"41.3262134633909";"0";"23.2629723077455";"16.6849453398378";"16.9181233952498";"16.6849453398378";"16.6849453398378";"16.9990785371337";"16.9990785371337";"16.9181233952498";"36.2742553954137";"5.675";"19.2410854542286"
"3/01/2002 09:00";"17.0843483272245";"18.0537306185931";"5.11091772653777";"18.1438971177138";"16.9815395681744";"16.9181233952498";"16.9815395681744";"16.9815395681744";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"5.85";"22.9747312677174"
"3/01/2002 10:00";"17.4784258004522";"18.730983837051";"19.1689538019075";"18.7241120845159";"17.487724728843";"16.9181233952498";"17.487724728843";"17.487724728843";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"5.975";"27.1824581037558"
"3/01/2002 11:00";"18.0817993856716";"19.4993572157397";"35.6446640294704";"19.4934139441295";"18.0923245279158";"16.9181233952498";"18.0923245279158";"18.0923245279158";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"6.3";"30.8663909671385"
"3/01/2002 12:00";"18.726054738433";"20.1595904688943";"51.9729656632179";"20.1556957261795";"18.7367276978645";"16.9181233952498";"18.7367276978645";"18.7367276978645";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"6.7";"34.0105621435139"
"3/01/2002 13:00";"19.3571580879163";"20.7271492185585";"52.8660221294318";"20.7242714213068";"19.3676683473236";"16.9181233952498";"19.3676683473236";"19.3676683473236";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"7.1";"30.7131750901634"
"3/01/2002 14:00";"19.9588871872997";"21.2441922406969";"27.8522480303213";"21.2428820343817";"19.9685704737753";"16.9181233952498";"19.9685704737753";"19.9685704737753";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"7.05";"29.0386521989873"
"3/01/2002 15:00";"20.5014685349979";"21.5986380855298";"42.9734908813381";"21.6005536270488";"20.5096909080516";"16.9181233952498";"20.5096909080516";"20.5096909080516";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"6.925";"33.1033731218907"
"3/01/2002 16:00";"20.9219788585737";"21.5740454410472";"57.2738562194804";"21.5861013323278";"20.926304312374";"16.9181233952498";"20.926304312374";"20.926304312374";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"6.75";"34.3130076700714"
"3/01/2002 17:00";"21.1133909502125";"21.3630034093693";"52.9195576534213";"21.3710039150156";"21.116045117108";"16.9181233952498";"21.116045117108";"21.116045117108";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"7.6";"33.1149690909295"
"3/01/2002 18:00";"21.1758661218473";"21.1856167600513";"42.1038775773454";"21.1955498650023";"21.176108405438";"16.9181233952498";"21.176108405438";"21.176108405438";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"8.8";"30.4410676461456"
"3/01/2002 19:00";"21.175678818407";"14.3089402691563";"27.262691962938";"21.1483633835011";"21.1752283762686";"16.9181233952498";"21.1752283762686";"21.1752283762686";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"10";"27.5538324431864"
"3/01/2002 20:00";"21.175678818407";"13.5589402691563";"17.4604656355969";"21.1483633835011";"21.1752283762686";"16.9181233952498";"21.1752283762686";"21.1752283762686";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"9.925";"25.3748229183065"
"3/01/2002 21:00";"21.175678818407";"12.9589402691562";"11.2625739186355";"21.1483633835011";"21.1752283762686";"16.9181233952498";"21.1752283762686";"21.1752283762686";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"9.425";"23.6280958281664"
"3/01/2002 22:00";"21.175678818407";"12.3589402691563";"6.71931772149774";"21.1483633835011";"21.1752283762686";"16.9181233952498";"21.1752283762686";"21.1752283762686";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"8.925";"22.1240957688177"
"3/01/2002 23:00";"21.175678818407";"11.7589402691562";"3.06795376697943";"21.1483633835011";"21.1752283762686";"16.9181233952498";"21.1752283762686";"21.1752283762686";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"8.425";"20.7963779872346"
"4/01/2002 00:00";"21.175678818407";"11.1589402691564";"0.36293222434626";"21.1483633835011";"21.1752283762686";"16.9181233952498";"21.1752283762686";"21.1752283762686";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"7.925";"19.5697452254163"
"4/01/2002 01:00";"21.175678818407";"10.5589402691562";"0";"21.1483633835011";"21.1752283762686";"16.9181233952498";"21.1752283762686";"21.1752283762686";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"7.425";"18.3176157922595"
"4/01/2002 02:00";"21.175678818407";"10.0339402691563";"0";"21.1483633835011";"21.1752283762686";"16.9181233952498";"21.1752283762686";"21.1752283762686";"16.9990785371337";"16.9990785371337";"16.9181233952498";"40";"6.925";"17.2003371643607"
"4/01/2002 03:00";"21.175678818407";"9.6089402691563";"0";"21.1483633835011";"20.3190636079682";"17.4497764763094";"20.3190636079682";"20.3190636079682";"18.3358953090279";"17.5487286493146";"18.1859541457928";"29.8729754255282";"6.425";"16.4033736386036"
"4/01/2002 04:00";"21.175678818407";"9.1339402691563";"0";"21.1483633835011";"17.7294546740833";"17.4112827219894";"17.7294546740833";"17.7294546740833";"17.9427379809457";"17.4376028310405";"17.7294544137519";"17.9173201878979";"5.925";"15.5418127950028"
"4/01/2002 05:00";"21.175678818407";"8.48394026915626";"0";"21.1483633835011";"16.7545114226879";"16.5266485025626";"16.7545114226879";"16.7545114226879";"16.9554742494743";"16.526499999179";"16.7545114226879";"16.9407305327909";"5.725";"14.7111009454"
"4/01/2002 06:00";"21.175678818407";"10.8335789691794";"0";"21.1483633835011";"16.1706388540514";"16.0828362281659";"16.1706388540514";"16.1706388540514";"16.3615281790596";"16.0953695333335";"16.1706388540514";"16.3555001585401";"5.55";"14.5666535828063"
"4/01/2002 07:00";"21.175678818407";"20.0942957966891";"0";"21.1483633835011";"15.8889803053099";"15.7938190543066";"15.8889803053099";"15.8889803053099";"16.0798353955744";"15.8456480199933";"15.8889803053099";"16.0738292083261";"5.425";"14.0979204135357"
