1;"eplusout"

"Date/Time";"[1] DistrictHeating:Facility (W)";"[1] Water Use Equipment Heating Rate (W)";"[1] Water Use Equipment Heating Rate (W)";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] Site Direct Solar Radiation Rate per Area (W/m2)"
;"DistrictHeating:Facility [W]";"DHW 4292";"DHW 4299";"Environment";"Environment"
"24/10/2002 03:00";"0";"0";"0";"0";"0"
"24/10/2002 04:00";"0";"0";"0";"0";"0"
"24/10/2002 05:00";"11.058238272812";"0";"0";"0";"0"
"24/10/2002 06:00";"12991.2692007936";"1806.7437125594";"11160.7283877593";"37.75";"21"
"24/10/2002 07:00";"12985.8585833957";"1806.7437125594";"11160.7283877593";"152.5";"79.25"
"24/10/2002 08:00";"0";"0";"0";"277.5";"80"
"24/10/2002 09:00";"0";"0";"0";"364.5";"112"
"24/10/2002 10:00";"0";"0";"0";"439.75";"79.25"
"24/10/2002 11:00";"0";"0";"0";"502.75";"76"
"24/10/2002 12:00";"0";"0";"0";"585.5";"42"
"24/10/2002 13:00";"0";"0";"0";"475.25";"123.75"
"24/10/2002 14:00";"0";"0";"0";"441.75";"91.75"
"24/10/2002 15:00";"0";"0";"0";"327.5";"97"
"24/10/2002 16:00";"0";"0";"0";"232";"20.75"
"24/10/2002 17:00";"0";"0";"0";"100.25";"26.25"
"24/10/2002 18:00";"0";"0";"0";"5.5";"0"
"24/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"24/10/2002 20:00";"0";"0";"0";"0";"0"
"24/10/2002 21:00";"0";"0";"0";"0";"0"
"24/10/2002 22:00";"0";"0";"0";"0";"0"
"24/10/2002 23:00";"0";"0";"0";"0";"0"
"25/10/2002 00:00";"32.2107764971694";"0";"0";"0";"0"
"25/10/2002 01:00";"152.389081885813";"0";"0";"0";"0"
"25/10/2002 02:00";"412.783778818822";"0";"0";"0";"0"
"25/10/2002 03:00";"642.740505434715";"0";"0";"0";"0"
"25/10/2002 04:00";"780.554481022695";"0";"0";"0";"0"
"25/10/2002 05:00";"878.828089413721";"0";"0";"0";"0"
"25/10/2002 06:00";"13898.8198775651";"1806.7437125594";"11160.7283877593";"32.75";"15"
"25/10/2002 07:00";"13759.1709094903";"1806.7437125594";"11160.7283877593";"137.5";"70"
"25/10/2002 08:00";"55.656735376486";"0";"0";"264";"105.75"
"25/10/2002 09:00";"0";"0";"0";"373.75";"112.5"
"25/10/2002 10:00";"0";"0";"0";"470.25";"95.5"
"25/10/2002 11:00";"0";"0";"0";"479.25";"138.5"
"25/10/2002 12:00";"0";"0";"0";"490.25";"137.25"
"25/10/2002 13:00";"0";"0";"0";"460.25";"183"
"25/10/2002 14:00";"0";"0";"0";"399";"266.5"
"25/10/2002 15:00";"0";"0";"0";"334";"100.5"
"25/10/2002 16:00";"0";"0";"0";"231.5";"57.75"
"25/10/2002 17:00";"0";"0";"0";"101.25";"24.75"
"25/10/2002 18:00";"0";"0";"0";"6";"0"
"25/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877592";"0";"0"
"25/10/2002 20:00";"0";"0";"0";"0";"0"
"25/10/2002 21:00";"0";"0";"0";"0";"0"
"25/10/2002 22:00";"0";"0";"0";"0";"0"
"25/10/2002 23:00";"0";"0";"0";"0";"0"
"26/10/2002 00:00";"18.564405810916";"0";"0";"0";"0"
"26/10/2002 01:00";"47.3409522153273";"0";"0";"0";"0"
"26/10/2002 02:00";"216.855591706314";"0";"0";"0";"0"
"26/10/2002 03:00";"371.13703685776";"0";"0";"0";"0"
"26/10/2002 04:00";"562.464079027568";"0";"0";"0";"0"
"26/10/2002 05:00";"747.369142360747";"0";"0";"0";"0"
"26/10/2002 06:00";"13871.2081978404";"1806.7437125594";"11160.7283877593";"37.5";"42.25"
"26/10/2002 07:00";"13669.9300677937";"1806.7437125594";"11160.7283877593";"151.25";"187.5"
"26/10/2002 08:00";"12.4613520091576";"0";"0";"264.5";"261.25"
"26/10/2002 09:00";"0";"0";"0";"342.5";"335.75"
"26/10/2002 10:00";"0";"0";"0";"432.75";"360.75"
"26/10/2002 11:00";"0";"0";"0";"524.75";"266.5"
"26/10/2002 12:00";"0";"0";"0";"508.75";"310"
"26/10/2002 13:00";"0";"0";"0";"481.5";"341.25"
"26/10/2002 14:00";"0";"0";"0";"412.25";"333.75"
"26/10/2002 15:00";"0";"0";"0";"244.5";"553.25"
"26/10/2002 16:00";"0";"0";"0";"115.75";"666.75"
"26/10/2002 17:00";"0";"0";"0";"49";"504"
"26/10/2002 18:00";"0";"0";"0";"11";"0"
"26/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"26/10/2002 20:00";"0";"0";"0";"0";"0"
"26/10/2002 21:00";"0";"0";"0";"0";"0"
"26/10/2002 22:00";"0";"0";"0";"0";"0"
"26/10/2002 23:00";"0";"0";"0";"0";"0"
"27/10/2002 00:00";"0";"0";"0";"0";"0"
"27/10/2002 01:00";"0";"0";"0";"0";"0"
"27/10/2002 02:00";"0";"0";"0";"0";"0"
"27/10/2002 03:00";"0";"0";"0";"0";"0"
"27/10/2002 04:00";"0";"0";"0";"0";"0"
"27/10/2002 05:00";"1.12460569735458";"0";"0";"0";"0"
"27/10/2002 06:00";"12985.0019460837";"1806.7437125594";"11160.7283877593";"39";"22.25"
"27/10/2002 07:00";"12982.4127815829";"1806.7437125594";"11160.7283877593";"149.5";"131.5"
"27/10/2002 08:00";"0";"0";"0";"247.75";"322.75"
"27/10/2002 09:00";"0";"0";"0";"309.5";"466.25"
"27/10/2002 10:00";"0";"0";"0";"411";"333.75"
"27/10/2002 11:00";"0";"0";"0";"446.25";"347"
"27/10/2002 12:00";"0";"0";"0";"556";"221.5"
"27/10/2002 13:00";"0";"0";"0";"620.5";"38"
"27/10/2002 14:00";"0";"0";"0";"427.75";"109"
"27/10/2002 15:00";"0";"0";"0";"326";"132"
"27/10/2002 16:00";"0";"0";"0";"227.75";"151.25"
"27/10/2002 17:00";"0";"0";"0";"109.75";"102.75"
"27/10/2002 18:00";"0";"0";"0";"9.5";"0"
"27/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"27/10/2002 20:00";"0";"0";"0";"0";"0"
"27/10/2002 21:00";"0";"0";"0";"0";"0"
"27/10/2002 22:00";"0";"0";"0";"0";"0"
"27/10/2002 23:00";"0";"0";"0";"0";"0"
"28/10/2002 00:00";"0";"0";"0";"0";"0"
"28/10/2002 01:00";"0";"0";"0";"0";"0"
"28/10/2002 02:00";"0";"0";"0";"0";"0"
"28/10/2002 03:00";"0";"0";"0";"0";"0"
"28/10/2002 04:00";"0";"0";"0";"0";"0"
"28/10/2002 05:00";"0";"0";"0";"0";"0"
"28/10/2002 06:00";"12996.7314172165";"1806.7437125594";"11160.7283877593";"38";"43.25"
"28/10/2002 07:00";"12977.6173749412";"1806.7437125594";"11160.7283877593";"153.25";"190"
"28/10/2002 08:00";"0";"0";"0";"254.5";"309.5"
"28/10/2002 09:00";"0";"0";"0";"308.75";"484.25"
"28/10/2002 10:00";"0";"0";"0";"435.25";"358.25"
"28/10/2002 11:00";"0";"0";"0";"526.25";"222.25"
"28/10/2002 12:00";"0";"0";"0";"552.25";"92"
"28/10/2002 13:00";"0";"0";"0";"594.25";"91"
"28/10/2002 14:00";"0";"0";"0";"391.25";"321"
"28/10/2002 15:00";"0";"0";"0";"311";"285.25"
"28/10/2002 16:00";"0";"0";"0";"225.75";"151"
"28/10/2002 17:00";"0";"0";"0";"103";"32.25"
"28/10/2002 18:00";"0";"0";"0";"8";"0"
"28/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"28/10/2002 20:00";"0";"0";"0";"0";"0"
"28/10/2002 21:00";"0";"0";"0";"0";"0"
"28/10/2002 22:00";"0";"0";"0";"0";"0"
"28/10/2002 23:00";"0";"0";"0";"0";"0"
"29/10/2002 00:00";"0";"0";"0";"0";"0"
"29/10/2002 01:00";"0";"0";"0";"0";"0"
"29/10/2002 02:00";"0";"0";"0";"0";"0"
"29/10/2002 03:00";"0";"0";"0";"0";"0"
"29/10/2002 04:00";"0";"0";"0";"0";"0"
"29/10/2002 05:00";"15.8371616593932";"0";"0";"0";"0"
"29/10/2002 06:00";"13015.98125639";"1806.7437125594";"11160.7283877593";"43.75";"62.75"
"29/10/2002 07:00";"12994.6736142338";"1806.7437125594";"11160.7283877593";"143.5";"310.5"
"29/10/2002 08:00";"0";"0";"0";"224.5";"438.75"
"29/10/2002 09:00";"0";"0";"0";"367.75";"247.5"
"29/10/2002 10:00";"0";"0";"0";"443.5";"129.5"
"29/10/2002 11:00";"0";"0";"0";"480.5";"139.5"
"29/10/2002 12:00";"0";"0";"0";"512";"105.25"
"29/10/2002 13:00";"0";"0";"0";"531.75";"31"
"29/10/2002 14:00";"0";"0";"0";"430";"148.5"
"29/10/2002 15:00";"0";"0";"0";"326";"239.75"
"29/10/2002 16:00";"0";"0";"0";"219.5";"86.75"
"29/10/2002 17:00";"0";"0";"0";"103.75";"26.25"
"29/10/2002 18:00";"0";"0";"0";"6.5";"0"
"29/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"29/10/2002 20:00";"0";"0";"0";"0";"0"
"29/10/2002 21:00";"0";"0";"0";"0";"0"
"29/10/2002 22:00";"0";"0";"0";"0";"0"
"29/10/2002 23:00";"0";"0";"0";"0";"0"
"30/10/2002 00:00";"0";"0";"0";"0";"0"
"30/10/2002 01:00";"0";"0";"0";"0";"0"
"30/10/2002 02:00";"0";"0";"0";"0";"0"
"30/10/2002 03:00";"0";"0";"0";"0";"0"
"30/10/2002 04:00";"0";"0";"0";"0";"0"
"30/10/2002 05:00";"0";"0";"0";"0";"0"
"30/10/2002 06:00";"12975.7699850882";"1806.7437125594";"11160.7283877593";"34.5";"27.75"
"30/10/2002 07:00";"12989.3143801798";"1806.7437125594";"11160.7283877593";"135.5";"154.25"
"30/10/2002 08:00";"0";"0";"0";"251.25";"293.25"
"30/10/2002 09:00";"0";"0";"0";"358.75";"291"
"30/10/2002 10:00";"0";"0";"0";"535.25";"157.25"
"30/10/2002 11:00";"0";"0";"0";"693";"92.5"
"30/10/2002 12:00";"0";"0";"0";"556.5";"223.25"
"30/10/2002 13:00";"0";"0";"0";"622.25";"39.25"
"30/10/2002 14:00";"0";"0";"0";"429";"110.75"
"30/10/2002 15:00";"0";"0";"0";"327.75";"133.5"
"30/10/2002 16:00";"0";"0";"0";"229";"154.75"
"30/10/2002 17:00";"0";"0";"0";"110.75";"106.5"
"30/10/2002 18:00";"0";"0";"0";"8.5";"0"
"30/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"30/10/2002 20:00";"0";"0";"0";"0";"0"
"30/10/2002 21:00";"0";"0";"0";"0";"0"
"30/10/2002 22:00";"0";"0";"0";"0";"0"
"30/10/2002 23:00";"0";"0";"0";"0";"0"
"31/10/2002 00:00";"0";"0";"0";"0";"0"
"31/10/2002 01:00";"0";"0";"0";"0";"0"
"31/10/2002 02:00";"0";"0";"0";"0";"0"
"31/10/2002 03:00";"0";"0";"0";"0";"0"
"31/10/2002 04:00";"19.1844839738044";"0";"0";"0";"0"
"31/10/2002 05:00";"50.3663647886285";"0";"0";"0";"0"
"31/10/2002 06:00";"13078.712717004";"1806.7437125594";"11160.7283877593";"35";"17.25"
"31/10/2002 07:00";"13069.5811799107";"1806.7437125594";"11160.7283877593";"141.5";"75.75"
"31/10/2002 08:00";"0";"0";"0";"270.5";"143.5"
"31/10/2002 09:00";"0";"0";"0";"369.75";"257.75"
"31/10/2002 10:00";"0";"0";"0";"448.25";"206.25"
"31/10/2002 11:00";"0";"0";"0";"540.75";"234.25"
"31/10/2002 12:00";"0";"0";"0";"707.5";"17.75"
"31/10/2002 13:00";"0";"0";"0";"592.5";"90.75"
"31/10/2002 14:00";"0";"0";"0";"393.25";"319.75"
"31/10/2002 15:00";"0";"0";"0";"310.25";"262.75"
"31/10/2002 16:00";"0";"0";"0";"219.75";"119"
"31/10/2002 17:00";"0";"0";"0";"104.75";"125.25"
"31/10/2002 18:00";"0";"0";"0";"7";"0"
"31/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"31/10/2002 20:00";"0";"0";"0";"0";"0"
"31/10/2002 21:00";"0";"0";"0";"0";"0"
"31/10/2002 22:00";"0";"0";"0";"0";"0"
"31/10/2002 23:00";"0";"0";"0";"0";"0"
"1/11/2002 00:00";"0.145982187098753";"0";"0";"0";"0"
"1/11/2002 01:00";"29.2844923908583";"0";"0";"0";"0"
"1/11/2002 02:00";"85.5714492561765";"0";"0";"0";"0"
"1/11/2002 03:00";"267.949272810633";"0";"0";"0";"0"
"1/11/2002 04:00";"436.98492886173";"0";"0";"0";"0"
"1/11/2002 05:00";"551.028116089163";"0";"0";"0";"0"
"1/11/2002 06:00";"13599.7270980448";"1806.7437125594";"11160.7283877593";"37.5";"17"
"1/11/2002 07:00";"13559.466037614";"1806.7437125594";"11160.7283877593";"145.25";"58.5"
"1/11/2002 08:00";"28.5211554367925";"0";"0";"277.75";"43.25"
"1/11/2002 09:00";"0";"0";"0";"367.75";"88.5"
"1/11/2002 10:00";"0";"0";"0";"457.25";"113.75"
"1/11/2002 11:00";"0";"0";"0";"481.25";"139.75"
"1/11/2002 12:00";"0";"0";"0";"492.75";"181.75"
"1/11/2002 13:00";"0";"0";"0";"488";"285"
"1/11/2002 14:00";"0";"0";"0";"474";"185.75"
"1/11/2002 15:00";"0";"0";"0";"337.5";"88.75"
"1/11/2002 16:00";"0";"0";"0";"236.25";"21.75"
"1/11/2002 17:00";"0";"0";"0";"105";"29.25"
"1/11/2002 18:00";"0";"0";"0";"7.5";"0"
"1/11/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"1/11/2002 20:00";"0";"0";"0";"0";"0"
"1/11/2002 21:00";"0";"0";"0";"0";"0"
"1/11/2002 22:00";"0";"0";"0";"0";"0"
"1/11/2002 23:00";"0";"0";"0";"0";"0"
"2/11/2002 00:00";"0";"0";"0";"0";"0"
"2/11/2002 01:00";"2.7211704191252";"0";"0";"0";"0"
"2/11/2002 02:00";"33.8602783890799";"0";"0";"0";"0"
"2/11/2002 03:00";"172.177774675765";"0";"0";"0";"0"
"2/11/2002 04:00";"404.569978095298";"0";"0";"0";"0"
"2/11/2002 05:00";"601.82515106844";"0";"0";"0";"0"
"2/11/2002 06:00";"13695.9416693857";"1806.7437125594";"11160.7283877593";"36";"17.5"
"2/11/2002 07:00";"13625.4408482371";"1806.7437125594";"11160.7283877593";"142.5";"76.5"
"2/11/2002 08:00";"35.3828420009559";"0";"0";"271";"103"
"2/11/2002 09:00";"0";"0";"0";"377.5";"113.5"
"2/11/2002 10:00";"0";"0";"0";"473";"96.75"
"2/11/2002 11:00";"0";"0";"0";"481.5";"140.5"
"2/11/2002 12:00";"0";"0";"0";"493";"139.5"
"2/11/2002 13:00";"0";"0";"0";"461.75";"186.5"
"2/11/2002 14:00";"0";"0";"0";"392.5";"321.75"
"2/11/2002 15:00";"0";"0";"0";"313.25";"285"
"2/11/2002 16:00";"0";"0";"0";"231";"176"
"2/11/2002 17:00";"0";"0";"0";"112.75";"109.5"
"2/11/2002 18:00";"0";"0";"0";"9.5";"0"
"2/11/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"2/11/2002 20:00";"0";"0";"0";"0";"0"
"2/11/2002 21:00";"0";"0";"0";"0";"0"
"2/11/2002 22:00";"0";"0";"0";"0";"0"
"2/11/2002 23:00";"0";"0";"0";"0";"0"
"3/11/2002 00:00";"0";"0";"0";"0";"0"
"3/11/2002 01:00";"0";"0";"0";"0";"0"
"3/11/2002 02:00";"0";"0";"0";"0";"0"
"3/11/2002 03:00";"0";"0";"0";"0";"0"
"3/11/2002 04:00";"0";"0";"0";"0";"0"
"3/11/2002 05:00";"31.6236349053992";"0";"0";"0";"0"
"3/11/2002 06:00";"13144.3478560327";"1806.7437125594";"11160.7283877593";"42.25";"24.25"
"3/11/2002 07:00";"13118.5117668472";"1806.7437125594";"11160.7283877593";"153.25";"139"
"3/11/2002 08:00";"0";"0";"0";"262";"279"
"3/11/2002 09:00";"0";"0";"0";"345";"339.25"
"3/11/2002 10:00";"0";"0";"0";"436.25";"360.25"
"3/11/2002 11:00";"0";"0";"0";"526.75";"267.25"
"3/11/2002 12:00";"0";"0";"0";"514.25";"260.75"
"3/11/2002 13:00";"0";"0";"0";"483";"206.25"
"3/11/2002 14:00";"0";"0";"0";"393.25";"323.25"
"3/11/2002 15:00";"0";"0";"0";"297";"362.5"
"3/11/2002 16:00";"0";"0";"0";"180.25";"408.75"
"3/11/2002 17:00";"0";"0";"0";"107.75";"130.5"
"3/11/2002 18:00";"0";"0";"0";"11.5";"0"
"3/11/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"3/11/2002 20:00";"0";"0";"0";"0";"0"
"3/11/2002 21:00";"0";"0";"0";"0";"0"
"3/11/2002 22:00";"0";"0";"0";"0";"0"
"3/11/2002 23:00";"0";"0";"0";"0";"0"
"4/11/2002 00:00";"0";"0";"0";"0";"0"
"4/11/2002 01:00";"0";"0";"0";"0";"0"
"4/11/2002 02:00";"0";"0";"0";"0";"0"
"4/11/2002 03:00";"0";"0";"0";"0";"0"
"4/11/2002 04:00";"0";"0";"0";"0";"0"
"4/11/2002 05:00";"0";"0";"0";"0";"0"
"4/11/2002 06:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"40.25";"24.5"
"4/11/2002 07:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"154";"138.75"
"4/11/2002 08:00";"0";"0";"0";"262.25";"275"
"4/11/2002 09:00";"0";"0";"0";"350.25";"260.5"
"4/11/2002 10:00";"0";"0";"0";"468.5";"70.75"
"4/11/2002 11:00";"0";"0";"0";"578.25";"42.5"
"4/11/2002 12:00";"0";"0";"0";"513.25";"106.75"
"4/11/2002 13:00";"0";"0";"0";"534";"31.5"
"4/11/2002 14:00";"0";"0";"0";"432.5";"110.5"
"4/11/2002 15:00";"0";"0";"0";"333.25";"99.5"
"4/11/2002 16:00";"0";"0";"0";"238.75";"17.25"
"4/11/2002 17:00";"0";"0";"0";"103.5";"13.5"
"4/11/2002 18:00";"0";"0";"0";"7.5";"0"
"4/11/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"4/11/2002 20:00";"0";"0";"0";"0";"0"
"4/11/2002 21:00";"0";"0";"0";"0";"0"
"4/11/2002 22:00";"0";"0";"0";"0";"0"
"4/11/2002 23:00";"0";"0";"0";"0";"0"
"5/11/2002 00:00";"0";"0";"0";"0";"0"
"5/11/2002 01:00";"0";"0";"0";"0";"0"
"5/11/2002 02:00";"0";"0";"0";"0";"0"
"5/11/2002 03:00";"0";"0";"0";"0";"0"
"5/11/2002 04:00";"10.7989771780401";"0";"0";"0";"0"
"5/11/2002 05:00";"53.4664447857922";"0";"0";"0";"0"
"5/11/2002 06:00";"13207.7595726308";"1806.7437125594";"11160.7283877593";"41";"24.75"
"5/11/2002 07:00";"13147.0952230088";"1806.7437125594";"11160.7283877593";"159.75";"91.25"
"5/11/2002 08:00";"0";"0";"0";"285";"123.75"
"5/11/2002 09:00";"0";"0";"0";"369.75";"249.75"
"5/11/2002 10:00";"0";"0";"0";"445.5";"129.5"
"5/11/2002 11:00";"0";"0";"0";"482.25";"139.5"
"5/11/2002 12:00";"0";"0";"0";"493.25";"138.75"
"5/11/2002 13:00";"0";"0";"0";"478.75";"126.25"
"5/11/2002 14:00";"0";"0";"0";"447";"133.75"
"5/11/2002 15:00";"0";"0";"0";"330.75";"263.75"
"5/11/2002 16:00";"0";"0";"0";"232.25";"178.5"
"5/11/2002 17:00";"0";"0";"0";"114.75";"112.5"
"5/11/2002 18:00";"0";"0";"0";"10.5";"0"
"5/11/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"5/11/2002 20:00";"0";"0";"0";"0";"0"
"5/11/2002 21:00";"0";"0";"0";"0";"0"
"5/11/2002 22:00";"0";"0";"0";"0";"0"
"5/11/2002 23:00";"0";"0";"0";"0";"0"
"6/11/2002 00:00";"0";"0";"0";"0";"0"
"6/11/2002 01:00";"0";"0";"0";"0";"0"
"6/11/2002 02:00";"0";"0";"0";"0";"0"
"6/11/2002 03:00";"0";"0";"0";"0";"0"
"6/11/2002 04:00";"0";"0";"0";"0";"0"
"6/11/2002 05:00";"0";"0";"0";"0";"0"
"6/11/2002 06:00";"12968.2785784228";"1806.7437125594";"11160.7283877593";"36.5";"30"
"6/11/2002 07:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"144.5";"110.5"
"6/11/2002 08:00";"0";"0";"0";"279.5";"92.75"
"6/11/2002 09:00";"0";"0";"0";"378.75";"114.5"
"6/11/2002 10:00";"0";"0";"0";"474.75";"97.5"
"6/11/2002 11:00";"0";"0";"0";"482.25";"140.5"
"6/11/2002 12:00";"0";"0";"0";"493.25";"139.25"
"6/11/2002 13:00";"0";"0";"0";"478.5";"125.25"
"6/11/2002 14:00";"0";"0";"0";"446";"92.25"
"6/11/2002 15:00";"0";"0";"0";"332.75";"111.5"
"6/11/2002 16:00";"0";"0";"0";"240";"58"
"6/11/2002 17:00";"0";"0";"0";"113.5";"21"
"6/11/2002 18:00";"0";"0";"0";"11";"0"
"6/11/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"6/11/2002 20:00";"0";"0";"0";"0";"0"
"6/11/2002 21:00";"0";"0";"0";"0";"0"
"6/11/2002 22:00";"0";"0";"0";"0";"0"
"6/11/2002 23:00";"0";"0";"0";"0";"0"
"7/11/2002 00:00";"0";"0";"0";"0";"0"
"7/11/2002 01:00";"0";"0";"0";"0";"0"
"7/11/2002 02:00";"0";"0";"0";"0";"0"
"7/11/2002 03:00";"0";"0";"0";"0";"0"
"7/11/2002 04:00";"14.8812925539922";"0";"0";"0";"0"
"7/11/2002 05:00";"52.4366126789585";"0";"0";"0";"0"
"7/11/2002 06:00";"12982.8276427161";"1806.7437125594";"11160.7283877593";"40.5";"25.25"
"7/11/2002 07:00";"12980.3073039642";"1806.7437125594";"11160.7283877593";"154.75";"142.75"
"7/11/2002 08:00";"0";"0";"0";"269.75";"229.5"
"7/11/2002 09:00";"0";"0";"0";"382.75";"122.25"
"7/11/2002 10:00";"0";"0";"0";"502.75";"112"
"7/11/2002 11:00";"0";"0";"0";"619.5";"6.75"
"7/11/2002 12:00";"0";"0";"0";"599";"5.75"
"7/11/2002 13:00";"0";"0";"0";"515.5";"93.75"
"7/11/2002 14:00";"0";"0";"0";"369.5";"350.5"
"7/11/2002 15:00";"0";"0";"0";"324";"285"
"7/11/2002 16:00";"0";"0";"0";"262";"168"
"7/11/2002 17:00";"0";"0";"0";"116.75";"112.5"
"7/11/2002 18:00";"0";"0";"0";"11.5";"0"
"7/11/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"7/11/2002 20:00";"0";"0";"0";"0";"0"
"7/11/2002 21:00";"0";"0";"0";"0";"0"
"7/11/2002 22:00";"0";"0";"0";"0";"0"
"7/11/2002 23:00";"0";"0";"0";"0";"0"
"8/11/2002 00:00";"0";"0";"0";"0";"0"
"8/11/2002 01:00";"0";"0";"0";"0";"0"
"8/11/2002 02:00";"0";"0";"0";"0";"0"
"8/11/2002 03:00";"0";"0";"0";"0";"0"
"8/11/2002 04:00";"21.4427201325558";"0";"0";"0";"0"
"8/11/2002 05:00";"62.4648259782491";"0";"0";"0";"0"
"8/11/2002 06:00";"13152.7912573002";"1806.7437125594";"11160.7283877593";"44.25";"25.75"
"8/11/2002 07:00";"13044.3439260069";"1806.7437125594";"11160.7283877593";"155";"144.25"
"8/11/2002 08:00";"0";"0";"0";"263";"281.25"
"8/11/2002 09:00";"0";"0";"0";"350.25";"263.25"
"8/11/2002 10:00";"0";"0";"0";"468";"70"
"8/11/2002 11:00";"0";"0";"0";"576.75";"42.5"
"8/11/2002 12:00";"0";"0";"0";"493.25";"140"
"8/11/2002 13:00";"0";"0";"0";"465";"185.5"
"8/11/2002 14:00";"0";"0";"0";"400.5";"322"
"8/11/2002 15:00";"0";"0";"0";"304.25";"273"
"8/11/2002 16:00";"0";"0";"0";"197.75";"99.25"
"8/11/2002 17:00";"0";"0";"0";"107";"14.25"
"8/11/2002 18:00";"0";"0";"0";"8.5";"0"
"8/11/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877592";"0";"0"
"8/11/2002 20:00";"0";"0";"0";"0";"0"
"8/11/2002 21:00";"0";"0";"0";"0";"0"
"8/11/2002 22:00";"0";"0";"0";"0";"0"
"8/11/2002 23:00";"0";"0";"0";"0";"0"
"9/11/2002 00:00";"0";"0";"0";"0";"0"
"9/11/2002 01:00";"0";"0";"0";"0";"0"
"9/11/2002 02:00";"0";"0";"0";"0";"0"
"9/11/2002 03:00";"0";"0";"0";"0";"0"
"9/11/2002 04:00";"1.58264892380464";"0";"0";"0";"0"
"9/11/2002 05:00";"28.1889767408204";"0";"0";"0";"0"
"9/11/2002 06:00";"13033.5739585559";"1806.7437125594";"11160.7283877593";"38";"19.75"
"9/11/2002 07:00";"13044.6835884119";"1806.7437125594";"11160.7283877593";"144.75";"96.75"
"9/11/2002 08:00";"0";"0";"0";"273.5";"186.25"
"9/11/2002 09:00";"0";"0";"0";"366";"244"
"9/11/2002 10:00";"0";"0";"0";"435.75";"148.25"
"9/11/2002 11:00";"0";"0";"0";"484.5";"314.5"
"9/11/2002 12:00";"0";"0";"0";"506.25";"247"
"9/11/2002 13:00";"0";"0";"0";"468.75";"114.75"
"9/11/2002 14:00";"0";"0";"0";"421.75";"205.75"
"9/11/2002 15:00";"0";"0";"0";"320.75";"250.25"
"9/11/2002 16:00";"0";"0";"0";"197.75";"98.5"
"9/11/2002 17:00";"0";"0";"0";"107.25";"14.25"
"9/11/2002 18:00";"0";"0";"0";"9";"0"
"9/11/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"9/11/2002 20:00";"0";"0";"0";"0";"0"
"9/11/2002 21:00";"0";"0";"0";"0";"0"
"9/11/2002 22:00";"0";"0";"0";"0";"0"
"9/11/2002 23:00";"0";"0";"0";"0";"0"
"10/11/2002 00:00";"0";"0";"0";"0";"0"
"10/11/2002 01:00";"0";"0";"0";"0";"0"
"10/11/2002 02:00";"0";"0";"0";"0";"0"
"10/11/2002 03:00";"15.09430287669";"0";"0";"0";"0"
"10/11/2002 04:00";"51.9324723385039";"0";"0";"0";"0"
"10/11/2002 05:00";"170.873125698539";"0";"0";"0";"0"
"10/11/2002 06:00";"13281.8293701474";"1806.7437125594";"11160.7283877593";"37.25";"20"
"10/11/2002 07:00";"13127.2042876116";"1806.7437125594";"11160.7283877593";"139.75";"133.75"
"10/11/2002 08:00";"0";"0";"0";"253";"303"
"10/11/2002 09:00";"0";"0";"0";"370.75";"299.25"
"10/11/2002 10:00";"0";"0";"0";"504.25";"236.5"
"10/11/2002 11:00";"0";"0";"0";"499.25";"296.75"
"10/11/2002 12:00";"0";"0";"0";"515.25";"261.75"
"10/11/2002 13:00";"0";"0";"0";"484";"207.75"
"10/11/2002 14:00";"0";"0";"0";"402.25";"274.5"
"10/11/2002 15:00";"0";"0";"0";"342.5";"92"
"10/11/2002 16:00";"0";"0";"0";"244.5";"33.25"
"10/11/2002 17:00";"0";"0";"0";"114.25";"61.5"
"10/11/2002 18:00";"0";"0";"0";"12.5";"0"
"10/11/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
