1;"eplusout"

"Date/Time";"[1] Site Outdoor Air Drybulb Temperature (C)";"[1] Zone Operative Temperature (C)";"[1] Surface Inside Face Conduction Heat Transfer Rate (W)";"[1] Surface Inside Face Conduction Heat Transfer Rate (W)";"[1] Surface Inside Face Conduction Heat Transfer Rate (W)";"[1] Surface Inside Face Conduction Heat Transfer Rate (W)";"[1] Surface Inside Face Conduction Heat Transfer Rate (W)";"[1] Surface Inside Face Conduction Heat Transfer Rate (W)"
;"Environment";"3658";"3658_GROUNDFLOOR_0_0_0";"3658_PARTITION_2_0_0";"3658_PARTITION_4_0_10004";"3658_PARTITION_5_0_0";"3658_ROOF_1_0_0";"3658_WALL_3_0_0"
"2/01/2002 06:00";"2.7";"15.6017908031072";"62.6216911306551";"11.6130246811039";"11.3968285996481";"23.1512339762411";"-16.4740375442764";"-34.3209358289317"
"2/01/2002 07:00";"2.625";"15.3974261023102";"62.6642341019152";"9.12299621330014";"8.90434669042829";"19.6298767554083";"-19.5042681735788";"-35.5856200548314"
"2/01/2002 08:00";"2.525";"15.4876151057752";"51.2385969234105";"0.43611123789514";"0.216266270252809";"7.21834077876593";"-36.4002497366474";"-45.5771272807994"
"2/01/2002 09:00";"2.425";"15.6890060979895";"38.0617025210161";"-7.20382169049372";"-7.42590460896167";"-4.79127548355947";"-32.9423815077451";"-40.6069520987999"
"2/01/2002 10:00";"2.4";"16.0417500353768";"22.4762947817134";"-13.9610361661761";"-14.1872536203861";"-16.4827905291345";"-13.6260426585912";"-30.9353081293029"
"2/01/2002 11:00";"2.925";"16.256266304233";"17.5026368235753";"-12.3320050849227";"-12.562952955489";"-17.1268063248618";"17.9413667942696";"-19.6410876429819"
"2/01/2002 12:00";"4.6";"16.6169214398833";"7.78830726419511";"-13.6727817946577";"-13.908555147671";"-21.4254318429829";"38.0194503008279";"-17.3311117769086"
"2/01/2002 13:00";"6.975";"17.0331282969605";"-4.8439052104078";"-16.5953045562745";"-16.8340937399449";"-27.3922256281536";"48.1208210839533";"-16.1026427240919"
"2/01/2002 14:00";"9.175";"17.4712087377727";"-15.7801797894231";"-17.9189936542206";"-18.1608067341285";"-30.8825699391889";"52.6281474260328";"-12.3784680493455"
"2/01/2002 15:00";"10.9";"17.8387099913244";"-21.4272905006734";"-15.9503854587806";"-16.1947819712339";"-29.4227936134541";"55.1781901764157";"-7.59239407325064"
"2/01/2002 16:00";"12.125";"18.0910545636645";"-22.4800222196347";"-11.8332631498384";"-12.0798614013237";"-24.1851466108554";"54.7615976335223";"-5.01168694676406"
"2/01/2002 17:00";"12.775";"18.2130148525726";"-19.8931565175029";"-6.75034214506379";"-6.99876228149453";"-16.6909593750326";"50.4819033773041";"-4.86353098856636"
"2/01/2002 18:00";"12.75";"18.1733222736964";"-12.8079570940643";"-0.553944376075606";"-0.803962163901524";"-6.83183221213952";"43.3554230058104";"-6.46928832047256"
"2/01/2002 19:00";"11.875";"17.9945381748247";"-4.24266498345736";"5.00072739032465";"4.74898354819508";"2.79529909598423";"31.4104377085201";"-10.4500501290073"
"2/01/2002 20:00";"10.025";"17.7650432669051";"2.35517286395657";"7.7760525159988";"7.52401281684854";"8.83651083622539";"15.9109083109673";"-16.2864305708054"
"2/01/2002 21:00";"7.7";"17.4552859212842";"11.3101549436178";"10.8965848972931";"10.6448623241349";"15.0979867146295";"5.9620159250428";"-20.0707796424789"
"2/01/2002 22:00";"5.75";"17.1201075665209";"20.2140866415225";"13.0208957268411";"12.7710184403427";"19.7291847950669";"-0.452010538348645";"-23.7894591131956"
"2/01/2002 23:00";"4.775";"16.7988667021262";"28.5220662511098";"14.1022082973178";"13.8548245561767";"22.6611217431399";"-5.01376219894223";"-27.2494199076282"
"3/01/2002 00:00";"3.85";"16.453662748147";"37.3817171840772";"15.262646964457";"15.0176083230619";"25.4023223122796";"-6.59378162587177";"-28.6914694921971"
"3/01/2002 01:00";"3.375";"16.1389763867028";"44.0251774042434";"14.8241039227447";"14.5814185890218";"25.7265354592175";"-8.56479958041291";"-30.3018904423923"
"3/01/2002 02:00";"3.075";"15.8562457233664";"49.8349425586566";"14.0174942232741";"13.7763312011893";"25.3330320834262";"-10.2618462646858";"-31.2680697114651"
"3/01/2002 03:00";"2.925";"15.592867444677";"55.0015613212646";"13.2029617427655";"12.9625977883847";"24.7471706349982";"-11.8442945159722";"-31.9731251025414"
"3/01/2002 04:00";"2.75";"15.3428801235228";"59.6179536380912";"12.4343307512797";"12.1940422507208";"24.0833606560626";"-13.5721283324088";"-32.5939030768029"
"3/01/2002 05:00";"2.55";"15.103791902312";"63.94286394729";"11.8271615239511";"11.5861659369878";"23.5359884883978";"-15.3211212340827";"-33.1174986173886"
"3/01/2002 06:00";"2.5";"14.9027940754865";"65.9833975119374";"10.2770035294321";"10.0345542502389";"21.5841366466985";"-18.4003173729777";"-33.7243797327077"
"3/01/2002 07:00";"2.425";"14.8031077234889";"61.8689503816447";"5.71996490983441";"5.47560505917367";"15.0699425101701";"-21.6214480567735";"-33.5024292962883"
"3/01/2002 08:00";"2.175";"15.0453455343354";"44.195596265457";"-5.85041846556152";"-6.09530906015617";"-1.74529247595814";"-26.1694687766027";"-35.3143119498681"
"3/01/2002 09:00";"2.025";"15.3473157366057";"29.8097722532237";"-12.4448007617524";"-12.6926948880624";"-12.6323762812581";"-14.6114773748576";"-31.1423701012481"
"3/01/2002 10:00";"2.6";"15.7827258052938";"13.3817386789263";"-17.8926384386815";"-18.1436152715052";"-22.5487100422028";"2.03700339403326";"-26.5332122622402"
"3/01/2002 11:00";"4.675";"16.0970322371943";"6.95462924866047";"-15.9189754772634";"-16.1735050352886";"-22.6606191412108";"30.3122998321884";"-16.9635148131533"
"3/01/2002 12:00";"7.7";"16.5763406910468";"-6.06977910289811";"-18.2636642630047";"-18.5210040018339";"-28.2461930611646";"46.3965703295448";"-13.3899276869039"
