1;"eplusout"

"Date/Time";"[1] Water Heater Electricity Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Site Direct Solar Radiation Rate per Area (W/m2)";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] Zone Operative Temperature (C)"
;"AUX HW LOOP WATER HEATER";"3728 HEATED FLOOR";"3714 HEATED FLOOR";"3693 HEATED FLOOR";"3700 HEATED FLOOR";"3658 HEATED FLOOR";"3707 HEATED FLOOR";"3679 HEATED FLOOR";"3686 HEATED FLOOR";"3721 HEATED FLOOR";"3665 HEATED FLOOR";"3644 HEATED FLOOR";"3672 HEATED FLOOR";"3651 HEATED FLOOR";"3637 HEATED FLOOR";"Environment";"Environment";"3700"
"10/02/2002 10:00";"430.832629595459";"95.1432405367646";"89.5004676581601";"91.7833243317714";"89.6098323493535";"90.7114289338728";"89.3905429587418";"96.9722710687417";"99.1207589741121";"90.5683060835046";"90.8074767859312";"92.264886804626";"91.6844332047803";"90.8497833145194";"98.1559159425308";"160.25";"469.5";"17.7021554530255"
"10/02/2002 11:00";"430.832629595459";"117.981627597218";"109.904602884927";"113.504048797071";"110.102523759706";"111.934248056481";"109.752176852939";"121.213450143912";"137.02499252502";"111.313485021708";"112.095926819931";"115.679458572223";"113.630633258553";"112.283570909304";"139.560986415361";"13";"621";"18.0342481177174"
"10/02/2002 12:00";"430.832629595459";"95.4590740500373";"90.4634715473698";"94.9486099497052";"90.7908368430167";"93.0711333231249";"90.2973000622107";"97.4097960377336";"119.119548184581";"91.6340897014398";"93.2456823195533";"97.7450710758942";"94.5228454078038";"93.5648768028134";"122.07278005125";"9.25";"609.25";"18.5503683028775"
"10/02/2002 13:00";"430.832629595459";"70.199167142766";"69.5482306560616";"75.0887137744199";"70.0285932168563";"72.8636501132114";"69.3664547682373";"70.7314292047643";"98.8464555326833";"70.5048055690491";"73.0530663806862";"78.617766624897";"74.0701547149277";"73.5263662843542";"102.627423079712";"6.75";"572.5";"18.9443554268885"
"10/02/2002 14:00";"430.832629595459";"35.0505205259396";"36.6217787646916";"43.2192843836435";"37.3410658018329";"40.3326337731338";"36.4474981498093";"31.6392723282476";"70.3036277208159";"36.9977461469657";"40.5153604124521";"47.1525185578001";"40.8095207591054";"41.2285222732037";"74.4621102608875";"34.5";"531.75";"19.1559389744985"
"10/02/2002 15:00";"265.83231667588";"0";"0";"2.51920269476936";"0";"0.452692406329986";"0";"0";"20.2755600195512";"0";"0.533526012012385";"4.50439488462435";"0.257963988115735";"1.03802306702361";"24.8441823780369";"137";"392.5";"19.4198582296573"
"10/02/2002 16:00";"36.4085935718802";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"167";"277.25";"19.710718296571"
"10/02/2002 17:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"90.5";"173.75";"19.8627723776624"
"10/02/2002 18:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"37.5";"58.5";"19.6939001135228"
"10/02/2002 19:00";"0";"15.024944537433";"7.54725187923196";"8.35200820302526";"7.85013026643657";"11.1558006694552";"7.59117634873088";"13.5525493409307";"17.4146051010615";"7.34833039732993";"11.0818175058663";"12.0352599515655";"10.3688618528961";"11.4440170700632";"21.4683685536932";"0";"0";"19.3518384654158"
"10/02/2002 20:00";"319.008373377602";"83.5329583288921";"53.8915649436894";"56.3208386459453";"54.7187828062987";"62.5910391414088";"54.0170377309748";"79.7633733795449";"94.9085617077795";"53.7513848522567";"62.3952219093982";"64.9442522967904";"61.0387678948874";"63.2755432208403";"103.945624537411";"0";"0";"19.0030563903204"
"10/02/2002 21:00";"430.832629595459";"186.794183056604";"142.599799576124";"145.484186595755";"143.148457847673";"147.658158747795";"142.667452502521";"184.383266864359";"205.234553225819";"143.836525135972";"147.520504817968";"150.47593549679";"147.798735107385";"148.119535472585";"210.007383191894";"0";"0";"18.6137270841501"
"10/02/2002 22:00";"430.832629595459";"190.58085011034";"150.022994666933";"152.641412375914";"150.374668059879";"152.937945519481";"150.051400511399";"189.107922982742";"206.34010875812";"151.506090799739";"152.853953606507";"155.504424773493";"153.663009039218";"153.243093950634";"208.769224997424";"0";"0";"18.2717025969203"
"10/02/2002 23:00";"430.832629595459";"177.959168440502";"144.613695036335";"146.880047741197";"144.793186334044";"145.679940763028";"144.605046709748";"177.239089902638";"189.306361465079";"146.149124573685";"145.649178409478";"147.912348025502";"146.788326719319";"145.851512994635";"189.784243951992";"0";"0";"17.964635357657"
"11/02/2002 00:00";"430.832629595459";"155.054839721686";"130.902912537743";"132.69907007434";"130.969403512997";"130.772809156198";"130.868757394148";"154.767464833601";"158.090146751667";"132.269726855339";"130.783478787103";"132.552256890827";"131.971285264742";"130.857995188305";"157.149030548124";"0";"0";"17.6616141703929"
"11/02/2002 01:00";"430.832629595459";"128.843435121793";"114.398057738589";"115.817160787598";"114.418605436246";"113.806006369043";"114.356640567399";"129.082995874292";"123.363952344204";"115.540158315017";"113.832781823217";"115.215908103475";"114.896648131117";"113.853506704794";"122.126799799052";"0";"0";"17.424640857307"
"11/02/2002 02:00";"430.832629595459";"101.277166199806";"97.6307438779184";"97.4413427689086";"97.5528656698693";"96.5833452167574";"97.5966411608929";"101.752072075264";"95.9377765651469";"97.9460552761733";"96.6334750261459";"96.4096783752297";"97.1138420527695";"96.5300656478552";"94.7925479895923";"0";"0";"17.1972824890302"
"11/02/2002 03:00";"430.832629595459";"86.3486866261172";"84.2842009881719";"84.0648169524328";"84.2135796493893";"83.3151730248538";"84.2565592857424";"86.6717412993495";"81.6197963520299";"84.5152223782677";"83.3567322141112";"83.1059301006533";"83.7314080611482";"83.2632067154807";"80.5523707018008";"0";"0";"16.9887483453561"
"11/02/2002 04:00";"430.832629595459";"78.9499693148415";"77.4680898505006";"77.2581715843356";"77.4031970841618";"76.5614487692259";"77.4434829471037";"79.1985680612223";"74.7434152875842";"77.665248798399";"76.5985482379699";"76.3596809735607";"76.9257210325285";"76.5126943087729";"73.7456928374044";"0";"0";"16.7474090296054"
"11/02/2002 05:00";"430.832629595459";"75.3509466801285";"73.9372439505784";"73.7621266085162";"73.877681686996";"73.0851173392417";"73.9138866724805";"75.5625787540717";"71.617281004234";"74.1282486523341";"73.1197890754428";"72.9178810663876";"73.4303030229352";"73.0409298472986";"70.6828686250476";"0";"0";"16.5505646237737"
"11/02/2002 06:00";"430.832629595459";"23.5694503477464";"29.0075355994595";"28.5170073377737";"28.9526662030635";"28.2240157492553";"29.0041439003664";"23.3168828176804";"20.5350446656262";"28.8426488577183";"28.2363564816623";"27.7223935618554";"28.1596727241663";"28.1650903155604";"19.658635089761";"14.25";"15.75";"16.3965159520979"
"11/02/2002 07:00";"430.832629595459";"56.9170049544515";"56.9317257259336";"56.756349127099";"56.8820896618017";"56.1842497997983";"56.9138478988635";"56.9937465928773";"54.106387769788";"57.0440291986186";"56.2111442840812";"56.0131054700932";"56.4206578255286";"56.1454145108333";"53.2900065670766";"67.5";"92.75";"16.3233169010167"
"11/02/2002 08:00";"430.832629595459";"26.59626682185";"30.5624367115022";"30.2232618674635";"30.5173626903635";"29.8925815990052";"30.5558379424626";"26.4328221050483";"24.3512756742572";"30.4726825783427";"29.9065965841814";"29.5474285247184";"29.8941672260447";"29.8474890059621";"23.6135333977298";"112.5";"212";"16.6169139912726"
"11/02/2002 09:00";"430.832629595459";"67.3618101149673";"65.0914537563134";"65.113986501269";"65.0514224320142";"64.4816066445633";"65.067415951124";"67.6359846597509";"65.3049786595519";"65.326951957819";"64.5135048917648";"64.5166411035988";"64.8402577897561";"64.4593223785189";"64.6592667271616";"152.5";"325";"16.9452798809579"
"11/02/2002 10:00";"430.832629595459";"95.9795673424533";"89.4877225958059";"89.7718992450661";"89.4525429021257";"88.9516600390463";"89.4514733392552";"96.5796605253954";"94.178879131073";"89.9482658385851";"88.9959369532403";"89.2616867298936";"89.556438004707";"88.9467662929395";"93.6348056017713";"157.5";"429.25";"17.3985760928534"
"11/02/2002 11:00";"430.832629595459";"128.59008568367";"119.706216248698";"123.417409574473";"119.879263416196";"122.036491354226";"119.525834194675";"132.822925934941";"141.588055240083";"121.379190597507";"122.214870647036";"125.908289782728";"124.039831686848";"122.379890438234";"141.139588726416";"171";"464.5";"17.7084145277925"
"11/02/2002 12:00";"430.832629595459";"122.9286390082";"116.698093932099";"121.248085991873";"116.991346999378";"118.954872002087";"116.491663865966";"125.652640768458";"146.187926604902";"118.182403946041";"119.160192409324";"123.695862487101";"120.787797982842";"119.445181614646";"148.901966988057";"148.75";"496";"18.1812581315952"
"11/02/2002 13:00";"430.832629595459";"82.3633691358402";"83.1611523846021";"88.5303084520689";"83.6330609376799";"85.405290070832";"82.9472764385931";"82.5574593366691";"108.355382223676";"84.1146840243717";"85.6176620776485";"90.9756495049412";"86.6446495266497";"86.0820045950152";"111.004435886739";"133.25";"485.75";"18.7177939273411"
"11/02/2002 14:00";"430.832629595459";"50.7209206867545";"59.1758178488645";"65.6348186151451";"59.8484049422983";"61.6842171442444";"58.9450658683421";"48.7015191701728";"79.5831138416627";"59.7255624122231";"61.9120643127376";"68.3608119065788";"62.46082649534";"62.577330509617";"82.5252830520548";"110.5";"447";"19.1953215493606"
"11/02/2002 15:00";"286.00817799022";"0";"4.56854160851607";"8.27538478344665";"5.0471933291676";"6.04941143959629";"4.45859692172553";"0";"7.39423458414466";"4.40080517964698";"6.15644185477457";"9.86055502419693";"5.90889406225277";"6.63221113168331";"9.10199277439969";"72.75";"391.75";"19.532523526496"
"11/02/2002 16:00";"75.0069968579105";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"84.25";"272";"19.6461799426366"
"11/02/2002 17:00";"33.4456669854022";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"57.25";"164.5";"19.5953181400323"
"11/02/2002 18:00";"43.8802182065326";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.923840559591128";"21";"57.5";"19.3964888588428"
"11/02/2002 19:00";"430.832629595459";"96.0195331782023";"64.8259019892";"67.5508905202156";"65.6611634827781";"75.9195193180593";"64.9838923587092";"96.2494690965455";"103.097926297605";"64.378714973821";"75.7108070455068";"78.5285486142332";"74.3390544318284";"76.5806974396108";"115.48542354408";"0";"0";"19.08622811854"
"11/02/2002 20:00";"430.832629595459";"124.645004008407";"90.3558478567564";"92.7573165490097";"90.9382306342442";"97.7908177409555";"90.4784083654916";"124.670071552132";"134.964269227983";"90.7253647991754";"97.6187121953765";"100.087104979487";"97.2183354833572";"98.2380104215604";"142.904544784122";"0";"0";"18.8143638046356"
"11/02/2002 21:00";"430.832629595459";"155.091063969724";"120.628581861815";"122.952849059005";"120.963402795214";"124.671777956147";"120.694992896577";"155.170577743951";"168.610246008485";"121.792661984778";"124.559967403546";"126.922003877969";"125.156514321467";"124.932554080106";"172.562623805049";"0";"0";"18.5004239967479"
"11/02/2002 22:00";"430.832629595459";"151.082956647743";"120.751169094156";"122.823526871702";"120.961300510996";"123.19906482934";"120.785227117018";"151.206108670543";"163.096209575405";"122.031561085668";"123.127384015455";"125.218634191328";"123.989224647109";"123.370111779498";"165.264218760895";"0";"0";"18.209130834015"
"11/02/2002 23:00";"430.832629595459";"136.290304301326";"112.251720854311";"113.953273589359";"112.347159885023";"113.26403678363";"112.25214669987";"136.411087112984";"145.023092393987";"113.477312467962";"113.234310578711";"114.937528643851";"114.205375231605";"113.354336355565";"145.653665230575";"0";"0";"17.9383790883459"
"12/02/2002 00:00";"430.832629595459";"117.280806884279";"100.267765786357";"101.532847655763";"100.283736176389";"100.301962843533";"100.246872323276";"117.386442451217";"119.692865888454";"101.310604905184";"100.303743207124";"101.55620042404";"101.225080282728";"100.335220960942";"119.027792713962";"0";"0";"17.6353148675037"
"12/02/2002 01:00";"430.832629595459";"101.776220822048";"93.5737696801743";"94.0185008375986";"93.5243644678213";"92.98154155368";"93.5455147555446";"102.411505188403";"97.6908484070696";"94.220224377524";"93.007538836967";"93.433838739916";"93.6811590355745";"92.9576896770397";"96.6962125524345";"0";"0";"17.3636581693961"
"12/02/2002 02:00";"430.832629595459";"83.7936317225875";"80.8555232842424";"80.6412085309388";"80.771876238315";"80.0064400759796";"80.8315062974626";"84.2357478629108";"80.3135689730559";"81.1307533432578";"80.0395441343891";"79.8069525540701";"80.4278911438225";"79.9448101447734";"79.3981778391335";"0";"0";"17.0667451923835"
"12/02/2002 03:00";"430.832629595459";"74.1549835800276";"72.1522827385652";"71.9304872764019";"72.0752750717528";"71.3666954957778";"72.1322481369407";"74.4952900407269";"71.129385822918";"72.373998088179";"71.3945468274898";"71.1563632399614";"71.7157194786848";"71.307874642817";"70.280059141747";"0";"0";"16.797990779355"
"12/02/2002 04:00";"430.832629595459";"69.6864294657346";"67.9069053030712";"67.7115536325789";"67.8358518601954";"67.1736914778102";"67.8884523310735";"69.9760827003998";"67.0605656833454";"68.1130023529186";"67.1989994448229";"66.9888058054369";"67.4949847203452";"67.1193829844596";"66.2698451960162";"0";"0";"16.5702853299021"
"12/02/2002 05:00";"430.832629595459";"67.6518700849124";"65.7621901675941";"65.6104407148057";"65.6967660818827";"65.0748144761727";"65.7441030478487";"67.915540326298";"65.3960362926009";"65.9713068272108";"65.0989417974428";"64.9336940792118";"65.3903935632462";"65.0258988379107";"64.6580785256835";"0";"0";"16.3355489108217"
"12/02/2002 06:00";"430.832629595459";"24.4160760921658";"28.2172404305005";"27.810531276337";"28.156871327231";"27.5875167212942";"28.2154915950004";"24.2888595272269";"22.728663780968";"28.1310964669371";"27.5934551131433";"27.1756491385038";"27.5642097486685";"27.5275065619358";"22.038708357931";"14.25";"15.5";"16.1070838787849"
"12/02/2002 07:00";"430.832629595459";"52.8247833385419";"51.9879027747437";"51.8574961242761";"51.9330149548637";"51.388387276322";"51.9734535016446";"52.9748785594834";"51.3097954915409";"52.1398336290723";"51.4072117385177";"51.2659628102282";"51.6245095027744";"51.3466248331489";"50.6696240999442";"61.25";"93";"15.9467188052967"
"12/02/2002 08:00";"430.832629595459";"26.9206572457325";"29.4290598182253";"29.1671058303869";"29.3790584695448";"28.8940697073642";"29.4238315480892";"26.8597044761116";"25.8732126296636";"29.4109178249404";"28.9024249900014";"28.6315199583884";"28.9334370013368";"28.8481298310758";"25.297375903156";"86.5";"214.5";"16.0973039983877"
"12/02/2002 09:00";"430.832629595459";"62.6759064971761";"59.6742602488006";"59.7369252014698";"59.6295481737995";"59.1825557616849";"59.6533149082602";"62.979789929141";"61.7674259056969";"59.9437702865714";"59.2071386209396";"59.2609125531931";"59.5387444856059";"59.1576731757296";"61.2601699240431";"114.75";"326";"16.3132109002102"
"12/02/2002 10:00";"430.832629595459";"87.4548311828295";"80.7396970718239";"81.0378107864586";"80.7000970205981";"80.2979978290087";"80.7076977496881";"88.0148387118491";"86.7479935419153";"81.2076103606191";"80.3338834965894";"80.6234720901099";"80.8718682567316";"80.2893474085872";"86.3116486813376";"97.25";"436";"16.6972152656832"
"12/02/2002 11:00";"430.832629595459";"126.661620652504";"114.432480928471";"115.06225724422";"114.398060792904";"114.031032661117";"114.384036616489";"127.588600332402";"126.074698403295";"115.195232228334";"114.084031385453";"114.705169918952";"114.931313898435";"114.044043780423";"125.703878552013";"123.5";"460.25";"17.0009073365458"
"12/02/2002 12:00";"430.832629595459";"148.984796344602";"133.202907058802";"136.163787340798";"133.317674661421";"133.474350635209";"133.048143298734";"150.027479277152";"159.028220087452";"134.840832286291";"133.626057817052";"136.582881454971";"135.330484289819";"133.743163364574";"159.466433556825";"106.75";"487";"17.5436040988588"
"12/02/2002 13:00";"430.832629595459";"117.728950572818";"106.361620645134";"111.828286520149";"106.704752454468";"107.261026521895";"106.094745779168";"117.352831557522";"138.416428719551";"108.517834254348";"107.514100000878";"112.981840413234";"109.655206495719";"107.870624162168";"139.614846063893";"100.75";"476";"18.173175295087"
"12/02/2002 14:00";"430.832629595459";"63.9025541278278";"62.6211692606031";"69.0352929576269";"63.1495227699979";"63.4314794987768";"62.3135982709119";"60.5270849606158";"83.9946416307153";"64.5004782261867";"63.7174225455323";"70.136935700883";"65.4538536870828";"64.2671402900249";"85.116682834779";"103";"446.5";"18.7808162209458"
"12/02/2002 15:00";"382.376946888256";"0";"3.79720906379734";"7.77330844801536";"4.203645513207";"4.66696338471837";"3.60934663495304";"0";"6.11491005925144";"4.57235050366497";"4.83735741694519";"9.52174429301832";"5.44506850403007";"5.26136529844965";"7.28146931614545";"84.25";"401";"19.3236181730052"
"12/02/2002 16:00";"101.118081562632";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"124.5";"284.75";"19.7309232291229"
"12/02/2002 17:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"180";"165";"19.9936218545223"
"12/02/2002 18:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"155.25";"52.75";"20.0327491452129"
"12/02/2002 19:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19.8881974586742"
"12/02/2002 20:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19.7098610629984"
"12/02/2002 21:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.185692523697465";"0";"0";"19.4594401304473"
"12/02/2002 22:00";"207.845541494466";"41.8767237585488";"31.0270187246519";"30.715289521375";"31.4399079692105";"39.2801353117767";"31.1102803742319";"43.9184785866845";"49.0375247830363";"30.5163778950067";"39.097925232572";"38.9277228202593";"37.687218194214";"39.6166769168748";"58.2004081966596";"0";"0";"19.1467118303947"
"12/02/2002 23:00";"430.832629595459";"100.018469232606";"76.6694366210359";"76.8069460122972";"77.0717654070766";"85.2189435622778";"76.7619126722421";"102.356287089272";"112.486770287689";"76.5934667638158";"85.0089839601459";"85.3108469670398";"83.9404085891927";"85.5368485520017";"121.67277581887";"0";"0";"18.8420311019634"
"13/02/2002 00:00";"430.832629595459";"152.362192054781";"119.631840575358";"120.739385663828";"119.852995958316";"125.113988941539";"119.682336343596";"154.393462244925";"166.121713465421";"120.408433705719";"124.970816238384";"126.175417101508";"125.064532558828";"125.291122066545";"171.695882437361";"0";"0";"18.5047613446547"
"13/02/2002 01:00";"430.832629595459";"160.376684928079";"128.230905544779";"129.734932517399";"128.348984700428";"131.463236339947";"128.248066567484";"161.865971190132";"172.388547359733";"129.346759815513";"131.377841938071";"132.930399620466";"132.043988840441";"131.568696610881";"175.412053069088";"0";"0";"18.1925606093285"
"13/02/2002 02:00";"430.832629595459";"151.666837556559";"123.965922691185";"125.612639005685";"124.01583079515";"125.634825737971";"123.956061616462";"152.833659810209";"161.214765668274";"125.201274028645";"125.598529628738";"127.256430091463";"126.572469544153";"125.697330903134";"162.534758414875";"0";"0";"17.8883605783039"
"13/02/2002 03:00";"430.832629595459";"133.209423314689";"111.968637096575";"113.488172202002";"111.980745553239";"112.648680360648";"111.942484307536";"134.086213605634";"137.869237764276";"113.116401037794";"112.646234965413";"114.152586442666";"113.663764063711";"112.688169657559";"137.712893478312";"0";"0";"17.5866061761745"
"13/02/2002 04:00";"430.832629595459";"108.081462624964";"99.2461023581979";"100.041545586438";"99.2191757608807";"99.0383162239535";"99.2128317980679";"108.798592001074";"105.562785269954";"99.9878176511819";"99.0686453483804";"99.8351528408825";"99.840034630801";"99.0441534285609";"104.848184211226";"0";"0";"17.299048932396"
"13/02/2002 05:00";"430.832629595459";"87.9889471085802";"83.7754843558915";"83.9424788346938";"83.7297050779266";"83.2082687286053";"83.7480386349261";"88.5092399818388";"85.9770029290299";"84.1373353601017";"83.2468834813505";"83.3834427065601";"83.7152065619567";"83.1887003906899";"85.327931031081";"0";"0";"17.0345937603753"
"13/02/2002 06:00";"430.832629595459";"34.3242149045111";"37.2816195947146";"37.0978799974869";"37.2392182221005";"36.7820735394927";"37.2755953201233";"34.3561547552027";"32.8915026662953";"37.2659390718757";"36.7966186924536";"36.5862058371547";"36.8547566195042";"36.7446718609615";"32.2943028319824";"14";"15.5";"16.7952274477223"
"13/02/2002 07:00";"430.832629595459";"57.61276816865";"56.6550044432889";"56.6904365417363";"56.6163365918648";"56.1888680272437";"56.6390732045976";"57.8743432943665";"56.3309814972789";"56.8345543838731";"56.2130182588444";"56.2230522662467";"56.471055178468";"56.1651697821728";"55.785540769896";"58.5";"91.75";"16.6612336472738"
"13/02/2002 08:00";"430.832629595459";"28.3565767656985";"31.2220583352849";"31.083608683773";"31.1866139604008";"30.8238871748329";"31.2173451329614";"28.3804630885355";"27.5192396693623";"31.202445823719";"30.8351801401936";"30.6741171364918";"30.8751188767077";"30.7923406033766";"27.041754147776";"72";"210.25";"16.8966186574355"
"13/02/2002 09:00";"430.832629595459";"62.2165459976524";"59.8598437735482";"60.0163710040182";"59.8281383478708";"59.5095042640986";"59.8407335719558";"62.5995820680868";"61.4980293756819";"60.1102236608333";"59.5353829477413";"59.6701595748891";"59.8564412437545";"59.4961285126396";"61.0948456445537";"74";"325.5";"17.145959195566"
"13/02/2002 10:00";"430.832629595459";"81.2630981982354";"74.954137302687";"76.2434057648516";"74.9716294967187";"75.4526330411697";"74.8928336764039";"82.1364000304082";"81.0192385740585";"75.7210612485891";"75.5134224975149";"76.3160844547386";"76.3446973318115";"75.5306622694944";"80.6887652677591";"44.25";"437";"17.4719883923627"
"13/02/2002 11:00";"430.832629595459";"111.408571725837";"99.1171224443228";"102.139669761";"99.2241403156221";"100.672469464453";"98.9879482862575";"113.98594420335";"117.935124591922";"100.579545281656";"100.792354254368";"103.815873344583";"102.320393768946";"100.90773265208";"117.667691154772";"98.25";"452.75";"17.6272700539609"
"13/02/2002 12:00";"430.832629595459";"130.320633326967";"114.814579867006";"118.716115710589";"114.992163764724";"116.503291866106";"114.650300279926";"132.350733166947";"146.111541250786";"116.521594151758";"116.656666372141";"120.551414632179";"118.423624541216";"116.844120529682";"146.997679774088";"96";"482.25";"18.0030356151635"
"13/02/2002 13:00";"430.832629595459";"100.373390994598";"88.7188972271131";"93.4770720734941";"89.0243495770083";"90.4352431439026";"88.5318346130062";"100.417038593723";"120.622563214437";"90.3440783405537";"90.6071912040188";"95.3594387472341";"92.2116390914858";"90.9266434022078";"122.601437363967";"97";"474";"18.4946776909923"
"13/02/2002 14:00";"430.832629595459";"75.8866786162612";"68.0348739823413";"73.8913827554447";"68.4866726987857";"70.0019832361923";"67.8162788981915";"73.9837201292138";"99.2211230436791";"69.6560840555653";"70.1991090251476";"76.0498055884324";"71.7052548320279";"70.6709858611373";"101.476134393517";"90";"439";"18.9621458197454"
"13/02/2002 15:00";"430.832629595459";"16.6095781217566";"16.230134032704";"23.2471967089614";"16.6064365661702";"19.4748412321862";"16.110686017448";"14.5394992886369";"38.3307853451093";"17.1674432083738";"19.6918833966155";"27.0727014112451";"20.6425299560542";"20.4555868784177";"42.4555986675921";"69";"384.75";"19.307757866586"
"13/02/2002 16:00";"147.202973036592";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"88.75";"268.75";"19.4231883048329"
"13/02/2002 17:00";"73.1053738320086";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"57";"163.5";"19.3679353265872"
"13/02/2002 18:00";"75.5788672167322";"0";"0";"0";"0";"0";"0";"0";"1.96110485796985";"0";"0";"0";"0";"0";"7.28884012672857";"20.25";"56.75";"19.2681194122395"
"13/02/2002 19:00";"390.081674335012";"60.7556317509151";"38.7172635605057";"43.4480596845108";"39.534227551172";"47.6284948603916";"38.6675731711667";"57.8985603907186";"72.556153261228";"39.4481690437688";"47.5870941194017";"52.4608929145179";"47.2145634608196";"48.5020238400397";"82.5424459970003";"0";"0";"19.0803413997422"
"13/02/2002 20:00";"430.832629595459";"84.6251721260504";"61.7442079382324";"65.5540874850379";"62.3784131724164";"68.0858609660624";"61.7106127323873";"82.494718524681";"97.1399906766048";"62.7134877277631";"68.0345756116326";"71.9329762359836";"68.0598400600545";"68.7395853628453";"103.910109418237";"0";"0";"18.8847089715993"
"13/02/2002 21:00";"430.832629595459";"124.022154196814";"99.5515964906917";"102.472857854938";"99.9437636696764";"103.063658516888";"99.5188157934184";"122.999012785378";"138.79660185625";"100.791035006738";"103.025925761827";"105.999176065085";"103.59389132234";"103.473714990041";"142.169727000719";"0";"0";"18.6126969372949"
"13/02/2002 22:00";"430.832629595459";"136.10595160082";"112.099901111912";"114.368880921721";"112.333507015404";"113.963277103484";"112.065328944511";"135.724385307818";"148.511612762767";"113.309399331693";"113.944733737591";"116.237281525311";"114.714566409327";"114.217044577258";"150.018111524148";"0";"0";"18.2741311871273"
"13/02/2002 23:00";"430.832629595459";"135.003077571527";"112.669550252552";"114.446214473269";"112.803594091016";"113.555076450511";"112.636475808711";"134.990693372259";"144.929610195759";"113.766947327626";"113.54842291053";"115.330531650714";"114.362838107042";"113.70832247525";"145.362050696737";"0";"0";"17.9440888080297"
"14/02/2002 00:00";"430.832629595459";"119.172512543019";"101.929322490166";"103.138218559408";"101.972766381261";"101.984444700777";"101.901510795374";"119.462016592723";"122.79012125779";"102.816399640947";"101.988328000711";"103.184831016375";"102.749259740083";"102.04219878374";"122.129834256171";"0";"0";"17.593816868405"
"14/02/2002 01:00";"430.832629595459";"102.333198012495";"93.850218933895";"94.2408767294272";"93.8164713935814";"93.3802480513028";"93.8283063926851";"103.275957034874";"98.8341692449316";"94.4018135306294";"93.3989073020715";"93.7690677996189";"93.9819599336572";"93.3569177972448";"97.9230938703151";"0";"0";"17.2813141807205"
"14/02/2002 02:00";"430.832629595459";"82.9612365991505";"79.4456557028505";"79.207590654038";"79.3714812940082";"78.7726819057202";"79.4321218795519";"83.6752654984554";"80.051853189524";"79.6777076030791";"78.7957988725602";"78.5368127598808";"79.144043023447";"78.7027817320059";"79.2108169024218";"0";"0";"16.9949508173034"
"14/02/2002 03:00";"430.832629595459";"72.7143134936373";"70.252406246088";"70.0028496817237";"70.1845575142582";"69.6308009450339";"70.2424349009642";"73.3033979678031";"70.2373826876895";"70.427014174126";"69.648984214543";"69.3804651025277";"69.9256288659303";"69.564200720847";"69.4553198932803";"0";"0";"16.7445099581417"
"14/02/2002 04:00";"430.832629595459";"67.8123605343115";"65.6587305824284";"65.433827344809";"65.596492866727";"65.0790871007554";"65.6500045407485";"68.3315333820767";"65.7140908535293";"65.8160566021495";"65.0949982002166";"64.8527223046353";"65.3444566170667";"65.0173578994923";"64.984630441499";"0";"0";"16.5419131085551"
"14/02/2002 05:00";"430.832629595459";"65.5363289315085";"63.3303394566425";"63.1493327401485";"63.2734077996017";"62.7871487983516";"63.3216334618044";"66.0133518325858";"63.7867179874957";"63.4909618393468";"62.8021800379942";"62.6051670660454";"63.0471879408815";"62.7311770226976";"63.1048405052382";"0";"0";"16.3353644748389"
