1;"eplusout"

"Date/Time";"[1] Zone Operative Temperature (C)";"[1] Site Outdoor Air Drybulb Temperature (C)";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] Site Direct Solar Radiation Rate per Area (W/m2)"
;"3679";"Environment";"Environment";"Environment"
"13/03/2002 00:00";"18.4570641053275";"5.6";"0";"0"
"13/03/2002 01:00";"18.0521661528926";"4.775";"0";"0"
"13/03/2002 02:00";"17.6691605501763";"4";"0";"0"
"13/03/2002 03:00";"17.308255325971";"3.35";"0";"0"
"13/03/2002 04:00";"16.9745414019177";"2.825";"0";"0"
"13/03/2002 05:00";"16.6562021451557";"2.25";"0";"0"
"13/03/2002 06:00";"16.3445866732344";"1.65";"13.25";"55.75"
"13/03/2002 07:00";"16.1543910908532";"0.975";"86.75";"219.5"
"13/03/2002 08:00";"16.407318300973";"0.5";"205";"240"
"13/03/2002 09:00";"16.7444872342554";"0.175";"303";"304"
"13/03/2002 10:00";"17.2917630606842";"0.775";"430.25";"254.25"
"13/03/2002 11:00";"17.7456869177803";"3.25";"399";"364.5"
"13/03/2002 12:00";"18.4183761468619";"6.85";"428.5";"360.75"
"13/03/2002 13:00";"19.1446580713536";"10.125";"416";"365.75"
"13/03/2002 14:00";"19.7985114484292";"12.475";"396.5";"335"
"13/03/2002 15:00";"20.3801855986473";"13.9";"398";"194"
"13/03/2002 16:00";"20.7183473597997";"14.575";"255";"108.75"
"13/03/2002 17:00";"20.7545548451368";"14.4";"146.5";"67.25"
"13/03/2002 18:00";"20.5565184172381";"13.55";"41.25";"46.5"
"13/03/2002 19:00";"20.2425527318203";"12.325";"0";"0"
"13/03/2002 20:00";"19.9260596283874";"10.875";"0";"0"
"13/03/2002 21:00";"19.573853696842";"9.3";"0";"0"
"13/03/2002 22:00";"19.1656512228402";"7.7";"0";"0"
"13/03/2002 23:00";"18.7499355406459";"6.7";"0";"0"
"14/03/2002 00:00";"18.3198927997183";"5.825";"0";"0"
"14/03/2002 01:00";"17.9524041831971";"5.225";"0";"0"
"14/03/2002 02:00";"17.6298356924575";"4.8";"0";"0"
"14/03/2002 03:00";"17.3366042296526";"4.475";"0";"0"
"14/03/2002 04:00";"17.0742111477021";"4.25";"0";"0"
"14/03/2002 05:00";"16.8407461525772";"4.125";"0";"0"
"14/03/2002 06:00";"16.6321468513547";"3.95";"13.75";"13"
"14/03/2002 07:00";"16.5297111203912";"3.675";"82.25";"105.75"
"14/03/2002 08:00";"16.8618236099114";"3.375";"187.25";"282.25"
"14/03/2002 09:00";"17.2751227494765";"3.075";"288.25";"291.25"
"14/03/2002 10:00";"17.8228878520453";"3.075";"426.5";"138.25"
"14/03/2002 11:00";"18.238653330845";"4.3";"540.5";"83.5"
"14/03/2002 12:00";"18.7961262571764";"6.8";"485.75";"257.25"
"14/03/2002 13:00";"19.3411128415714";"9.45";"480";"167.25"
"14/03/2002 14:00";"19.8040778150142";"11.675";"410.75";"264.5"
"14/03/2002 15:00";"20.1799949087312";"13.4";"334.5";"100"
"14/03/2002 16:00";"20.3825108640382";"14.475";"245";"86.5"
"14/03/2002 17:00";"20.401976184895";"14.7";"140.75";"76"
"14/03/2002 18:00";"20.2614622194065";"14.1";"39.75";"43.5"
"14/03/2002 19:00";"20.0159215208154";"12.925";"0";"0"
"14/03/2002 20:00";"19.7632773731776";"11.325";"0";"0"
"14/03/2002 21:00";"19.4522484175876";"9.55";"0";"0"
"14/03/2002 22:00";"19.0732502903603";"7.675";"0";"0"
"14/03/2002 23:00";"18.6992036474529";"6.45";"0";"0"
"15/03/2002 00:00";"18.3027403976584";"5.45";"0";"0"
"15/03/2002 01:00";"17.9523038327004";"4.75";"0";"0"
"15/03/2002 02:00";"17.6472338100708";"4.225";"0";"0"
"15/03/2002 03:00";"17.3636902019639";"3.65";"0";"0"
"15/03/2002 04:00";"17.0881645550632";"2.975";"0";"0"
"15/03/2002 05:00";"16.8216135276988";"2.425";"0";"0"
"15/03/2002 06:00";"16.5593012224241";"1.85";"12.5";"3.25"
"15/03/2002 07:00";"16.3874662216263";"1.25";"84.25";"13.75"
"15/03/2002 08:00";"16.603508718835";"0.8";"209.5";"34"
"15/03/2002 09:00";"16.862131165599";"0.475";"306.5";"81"
"15/03/2002 10:00";"17.2858372807408";"0.7";"435.75";"47.5"
"15/03/2002 11:00";"17.6563587101929";"2.375";"538.75";"83.5"
"15/03/2002 12:00";"18.2464350433009";"5.525";"478.75";"250.75"
"15/03/2002 13:00";"18.8739208237713";"8.875";"470";"82.25"
"15/03/2002 14:00";"19.3970703075459";"11.5";"445";"57"
"15/03/2002 15:00";"19.7659166726407";"13.225";"358";"67"
"15/03/2002 16:00";"19.9641159256844";"13.9";"243";"86.25"
"15/03/2002 17:00";"19.9837504417079";"13.4";"137.25";"63.25"
"15/03/2002 18:00";"19.8193095849348";"12";"22.5";"5"
"15/03/2002 19:00";"19.5369434385304";"10.325";"0";"0"
"15/03/2002 20:00";"19.2256585048615";"8.7";"0";"0"
"15/03/2002 21:00";"18.8653172051663";"7.175";"0";"0"
"15/03/2002 22:00";"18.5172680687972";"5.975";"0";"0"
"15/03/2002 23:00";"18.1806149930654";"5.325";"0";"0"
"16/03/2002 00:00";"17.8287958303451";"4.975";"0";"0"
"16/03/2002 01:00";"17.5152087709821";"4.6";"0";"0"
"16/03/2002 02:00";"17.2273926078923";"4.2";"0";"0"
"16/03/2002 03:00";"16.9551268413791";"3.8";"0";"0"
"16/03/2002 04:00";"16.6967030819779";"3.4";"0";"0"
"16/03/2002 05:00";"16.4508167672862";"3";"0";"0"
"16/03/2002 06:00";"16.2166667509087";"2.525";"12.5";"3.5"
"16/03/2002 07:00";"16.0831830913164";"2.25";"84.25";"14.5"
"16/03/2002 08:00";"16.3408142184279";"2.05";"209.25";"33.75"
"16/03/2002 09:00";"16.6321690164751";"1.85";"305.5";"80"
"16/03/2002 10:00";"17.06211603563";"1.95";"402.75";"69.25"
"16/03/2002 11:00";"17.3650893561034";"3.275";"434.75";"158.5"
"16/03/2002 12:00";"17.9295343310215";"5.95";"456.5";"273"
"16/03/2002 13:00";"18.5036760864849";"8.725";"469.5";"93.25"
"16/03/2002 14:00";"18.9917233661397";"10.825";"452.5";"98.5"
"16/03/2002 15:00";"19.1916552300709";"12.05";"371.75";"96.5"
"16/03/2002 16:00";"19.0840434514291";"12.375";"244.5";"114.75"
"16/03/2002 17:00";"19.015565517433";"11.875";"139";"51.5"
"16/03/2002 18:00";"18.8954002326721";"10.875";"21.5";"4"
"16/03/2002 19:00";"18.6825915558549";"9.85";"0";"0"
"16/03/2002 20:00";"18.4952709881815";"8.775";"0";"0"
"16/03/2002 21:00";"18.2530756186876";"7.525";"0";"0"
"16/03/2002 22:00";"18.0002582039831";"6.225";"0";"0"
"16/03/2002 23:00";"17.754023082505";"5.375";"0";"0"
"17/03/2002 00:00";"17.4803030327078";"4.825";"0";"0"
"17/03/2002 01:00";"17.2342714332148";"4.475";"0";"0"
"17/03/2002 02:00";"16.9980514522823";"4.25";"0";"0"
"17/03/2002 03:00";"16.7555767583866";"3.975";"0";"0"
"17/03/2002 04:00";"16.5050244385038";"3.675";"0";"0"
"17/03/2002 05:00";"16.2511499220381";"3.375";"0";"0"
"17/03/2002 06:00";"16.005255049057";"3.075";"13.75";"18.25"
"17/03/2002 07:00";"15.8740728146078";"2.775";"82.25";"120.25"
"17/03/2002 08:00";"16.1946954023511";"2.625";"187";"278.25"
"17/03/2002 09:00";"16.6090226388887";"2.45";"287";"290.25"
"17/03/2002 10:00";"17.1661289410625";"2.625";"394";"213.25"
"17/03/2002 11:00";"17.6275944180845";"4.125";"433.25";"324.75"
"17/03/2002 12:00";"18.2953960036618";"7";"444";"310.75"
"17/03/2002 13:00";"18.9719452935018";"10.05";"481.75";"201.75"
"17/03/2002 14:00";"19.4702276548428";"12.45";"425.5";"292.5"
"17/03/2002 15:00";"19.8652099854412";"13.825";"390.5";"180.75"
"17/03/2002 16:00";"20.0679370771225";"14.1";"245.25";"76.25"
"17/03/2002 17:00";"20.0591839439859";"13.5";"134.25";"61.75"
"17/03/2002 18:00";"19.8550166101414";"12.4";"21";"3.5"
"17/03/2002 19:00";"19.4936977206611";"11.125";"0";"0"
"17/03/2002 20:00";"19.1282843996805";"9.675";"0";"0"
"17/03/2002 21:00";"18.7851317854042";"8.1";"0";"0"
"17/03/2002 22:00";"18.4594145221382";"6.65";"0";"0"
"17/03/2002 23:00";"18.1412121436248";"5.85";"0";"0"
"18/03/2002 00:00";"17.8141565022797";"5.475";"0";"0"
"18/03/2002 01:00";"17.5393528157258";"5.25";"0";"0"
"18/03/2002 02:00";"17.2986057075552";"4.9";"0";"0"
"18/03/2002 03:00";"17.0732349269825";"4.575";"0";"0"
"18/03/2002 04:00";"16.852488814881";"4.35";"0";"0"
"18/03/2002 05:00";"16.627269278315";"4.075";"0";"0"
"18/03/2002 06:00";"16.4085036244489";"3.775";"13.5";"14.75"
"18/03/2002 07:00";"16.2946217756079";"3.475";"81.25";"110"
"18/03/2002 08:00";"16.618179302044";"3.175";"186";"279.5"
"18/03/2002 09:00";"17.0215461364893";"2.95";"283.25";"269.75"
"18/03/2002 10:00";"17.4895495980847";"2.9";"378.25";"154.25"
"18/03/2002 11:00";"17.8279131334179";"3.875";"430.5";"285"
"18/03/2002 12:00";"18.3471123209541";"6.225";"489.25";"122.5"
"18/03/2002 13:00";"18.8358196464545";"9.075";"475.5";"124.5"
"18/03/2002 14:00";"19.1307557824965";"11.6";"449.25";"144.25"
"18/03/2002 15:00";"19.1650783361935";"13.475";"323";"292"
"18/03/2002 16:00";"19.2546011181357";"14.125";"245.25";"185"
"18/03/2002 17:00";"19.2889209044233";"13.6";"128";"198.75"
"18/03/2002 18:00";"19.152821558784";"12.275";"22";"34.5"
"18/03/2002 19:00";"18.8981001760466";"10.775";"0";"0"
"18/03/2002 20:00";"18.6749738946999";"9.2";"0";"0"
"18/03/2002 21:00";"18.3918642869977";"7.6";"0";"0"
"18/03/2002 22:00";"18.0929868549797";"6.075";"0";"0"
"18/03/2002 23:00";"17.7932403385782";"5.25";"0";"0"
"19/03/2002 00:00";"17.4598115180601";"4.65";"0";"0"
"19/03/2002 01:00";"17.1570518036974";"4.275";"0";"0"
"19/03/2002 02:00";"16.8769303210395";"3.975";"0";"0"
"19/03/2002 03:00";"16.602618711995";"3.45";"0";"0"
"19/03/2002 04:00";"16.3322294396822";"2.85";"0";"0"
"19/03/2002 05:00";"16.0652722280844";"2.25";"0";"0"
"19/03/2002 06:00";"15.7989146788532";"1.575";"13.75";"25.25"
"19/03/2002 07:00";"15.6385682655093";"1.025";"84";"100.25"
"19/03/2002 08:00";"15.8802012401037";"0.675";"197.75";"106.5"
"19/03/2002 09:00";"16.1778319124215";"0.375";"311.75";"120.25"
"19/03/2002 10:00";"16.6388664789879";"0.525";"418.25";"142.25"
"19/03/2002 11:00";"17.0573367875862";"2.1";"449";"264.75"
"19/03/2002 12:00";"17.6768849600924";"4.925";"488.25";"122.75"
"19/03/2002 13:00";"18.3178171488965";"7.95";"474.5";"125.25"
"19/03/2002 14:00";"18.9303431916055";"10.425";"456.5";"133.5"
"19/03/2002 15:00";"19.455374174422";"12.125";"346.5";"260"
"19/03/2002 16:00";"19.8053610530471";"13.025";"243.75";"149"
"19/03/2002 17:00";"19.9103929272413";"13.125";"128.25";"82.25"
"19/03/2002 18:00";"19.7591820034965";"12.575";"22.5";"22"
"19/03/2002 19:00";"19.4861841872509";"11.575";"0";"0"
"19/03/2002 20:00";"19.1940529641676";"10.025";"0";"0"
"19/03/2002 21:00";"18.8400606040806";"8.175";"0";"0"
"19/03/2002 22:00";"18.476208349059";"6.425";"0";"0"
"19/03/2002 23:00";"18.1181126593658";"5.475";"0";"0"
"20/03/2002 00:00";"17.7446471063508";"4.85";"0";"0"
"20/03/2002 01:00";"17.4127707843811";"4.325";"0";"0"
"20/03/2002 02:00";"17.1160019366889";"3.9";"0";"0"
"20/03/2002 03:00";"16.8485934816698";"3.575";"0";"0"
"20/03/2002 04:00";"16.6077868052916";"3.2";"0";"0"
"20/03/2002 05:00";"16.3838126481579";"2.725";"0";"0"
"20/03/2002 06:00";"16.1695550140716";"2.375";"12.25";"2.25"
"20/03/2002 07:00";"16.0333244042361";"2.075";"83";"10.75"
"20/03/2002 08:00";"16.2751125511101";"1.775";"213.25";"35.75"
"20/03/2002 09:00";"16.5677938745676";"1.55";"318.25";"90"
"20/03/2002 10:00";"16.9932930326269";"1.65";"400.5";"70.25"
"20/03/2002 11:00";"17.3091213840039";"3.05";"464";"66.5"
"20/03/2002 12:00";"17.7617100473336";"5.825";"460.5";"97.75"
"20/03/2002 13:00";"18.2717589555369";"8.625";"458.75";"87"
"20/03/2002 14:00";"18.7938664514472";"10.8";"433";"64.75"
"20/03/2002 15:00";"19.141135562784";"12.275";"333.5";"87.75"
"20/03/2002 16:00";"19.332022832792";"12.825";"232";"128.25"
"20/03/2002 17:00";"19.3545095614872";"12.6";"120.75";"192.5"
"20/03/2002 18:00";"19.1874808700127";"11.825";"19.5";"7"
"20/03/2002 19:00";"18.9173498912628";"10.775";"0";"0"
"20/03/2002 20:00";"18.6797406654776";"9.45";"0";"0"
"20/03/2002 21:00";"18.3766089580309";"7.825";"0";"0"
"20/03/2002 22:00";"18.0557354773548";"6.2";"0";"0"
"20/03/2002 23:00";"17.7358158449411";"5.275";"0";"0"
"21/03/2002 00:00";"17.3938543646788";"4.65";"0";"0"
"21/03/2002 01:00";"17.1041913212444";"4.35";"0";"0"
"21/03/2002 02:00";"16.8519257223047";"4.15";"0";"0"
"21/03/2002 03:00";"16.605765746573";"3.875";"0";"0"
"21/03/2002 04:00";"16.3636866938583";"3.575";"0";"0"
"21/03/2002 05:00";"16.1329836120104";"3.275";"0";"0"
"21/03/2002 06:00";"15.9221459337357";"3.05";"12.25";"1.75"
"21/03/2002 07:00";"15.7975358816387";"2.775";"78.75";"30.75"
"21/03/2002 08:00";"16.0750523763035";"2.475";"195.25";"109"
"21/03/2002 09:00";"16.4143105019402";"2.175";"302.5";"116.25"
"21/03/2002 10:00";"16.8721920433033";"2.1";"401.25";"82"
"21/03/2002 11:00";"17.1992577895549";"3.075";"468.75";"111.75"
"21/03/2002 12:00";"17.6309816627572";"5.425";"489.5";"105.25"
"21/03/2002 13:00";"18.1482938687551";"8.05";"505";"94.25"
"21/03/2002 14:00";"18.7342032245502";"10.125";"375";"346.5"
"21/03/2002 15:00";"19.1617510084235";"11.275";"325.75";"268.25"
"21/03/2002 16:00";"19.3429541553623";"11.425";"240.5";"108.25"
"21/03/2002 17:00";"19.1644890540647";"10.95";"127.5";"57.25"
"21/03/2002 18:00";"18.7648496427184";"10.275";"18";"0.5"
"21/03/2002 19:00";"18.3876293010205";"9.575";"0";"0"
"21/03/2002 20:00";"18.1552856957356";"8.65";"0";"0"
"21/03/2002 21:00";"17.8884573828429";"7.35";"0";"0"
"21/03/2002 22:00";"17.6074352360892";"5.725";"0";"0"
"21/03/2002 23:00";"17.3325959359604";"4.7";"0";"0"
"22/03/2002 00:00";"17.0445883461476";"4.125";"0";"0"
"22/03/2002 01:00";"16.7452240130567";"3.925";"0";"0"
"22/03/2002 02:00";"16.4770368074387";"3.675";"0";"0"
"22/03/2002 03:00";"16.2586870323768";"3.3";"0";"0"
"22/03/2002 04:00";"16.038600964329";"2.6";"0";"0"
"22/03/2002 05:00";"15.8176885845982";"1.8";"0";"0"
"22/03/2002 06:00";"15.5990506814555";"1.225";"12.25";"4.5"
"22/03/2002 07:00";"15.468763892903";"0.8";"79.25";"37.5"
"22/03/2002 08:00";"15.7399021704135";"0.625";"196.5";"104.25"
"22/03/2002 09:00";"16.0698334696971";"0.525";"301.5";"115.5"
"22/03/2002 10:00";"16.512157983456";"0.725";"400.5";"82"
"22/03/2002 11:00";"16.8740989953642";"2";"469.25";"153.25"
"22/03/2002 12:00";"17.5184240942839";"4.575";"476.5";"257.5"
"22/03/2002 13:00";"18.1672232781011";"7.475";"485";"108.5"
"22/03/2002 14:00";"18.6974949432435";"9.925";"450.5";"91.25"
"22/03/2002 15:00";"19.0529564954018";"11.625";"346";"101.5"
"22/03/2002 16:00";"19.2389464954926";"12.675";"256";"42.25"
"22/03/2002 17:00";"19.2714310222745";"13.125";"128";"65.75"
"22/03/2002 18:00";"19.1353294714613";"12.825";"20.5";"17.5"
"22/03/2002 19:00";"18.8796443047676";"11.725";"0";"0"
"22/03/2002 20:00";"18.642285924127";"10.05";"0";"0"
"22/03/2002 21:00";"18.3274367959868";"8.025";"0";"0"
"22/03/2002 22:00";"17.9900012931266";"6";"0";"0"
"22/03/2002 23:00";"17.6504112048749";"4.825";"0";"0"
"23/03/2002 00:00";"17.2843157866951";"4.075";"0";"0"
"23/03/2002 01:00";"16.9142903215101";"3.675";"0";"0"
"23/03/2002 02:00";"16.5867900586801";"3.225";"0";"0"
"23/03/2002 03:00";"16.330107105143";"2.725";"0";"0"
"23/03/2002 04:00";"16.0945426652415";"2.225";"0";"0"
"23/03/2002 05:00";"15.80258955914";"1.725";"0";"0"
"23/03/2002 06:00";"15.5268744812249";"1.3";"12.5";"14.75"
"23/03/2002 07:00";"15.3909423086357";"0.825";"78";"109.25"
"23/03/2002 08:00";"15.6918850849194";"0.175";"192.25";"224.5"
"23/03/2002 09:00";"16.0328850506316";"-0.45";"304";"150"
"23/03/2002 10:00";"16.5366309787264";"-0.375";"395.5";"240.75"
"23/03/2002 11:00";"17.0122488741251";"1.5";"547.75";"172.75"
"23/03/2002 12:00";"17.7449920312221";"4.875";"676.5";"34.75"
"23/03/2002 13:00";"18.3969686729033";"8.125";"461";"93.5"
"23/03/2002 14:00";"18.9434138587895";"10.55";"434.25";"107"
"23/03/2002 15:00";"19.3049368882798";"12.15";"345";"111.5"
"23/03/2002 16:00";"19.4714468959356";"12.95";"254.25";"114.75"
"23/03/2002 17:00";"19.4775989548434";"13.1";"116.25";"184.5"
"23/03/2002 18:00";"19.2903597512502";"12.65";"16.5";"0"
"23/03/2002 19:00";"19.0004227291859";"11.675";"0";"0"
"23/03/2002 20:00";"18.73809010539";"10.125";"0";"0"
"23/03/2002 21:00";"18.4083530358451";"8.2";"0";"0"
"23/03/2002 22:00";"18.0486860520064";"6.125";"0";"0"
"23/03/2002 23:00";"17.6723733402915";"4.85";"0";"0"
"24/03/2002 00:00";"17.2719464493712";"3.925";"0";"0"
"24/03/2002 01:00";"16.9148148808664";"3.475";"0";"0"
"24/03/2002 02:00";"16.5941776689681";"3.25";"0";"0"
"24/03/2002 03:00";"16.297848364046";"3.05";"0";"0"
"24/03/2002 04:00";"16.0261201812277";"2.85";"0";"0"
"24/03/2002 05:00";"15.7725759048994";"2.65";"0";"0"
"24/03/2002 06:00";"15.5421301530344";"2.45";"13.5";"23.25"
"24/03/2002 07:00";"15.4315545360662";"2.25";"81";"133.75"
"24/03/2002 08:00";"15.7887660026277";"2.05";"184.5";"273.75"
"24/03/2002 09:00";"16.2399226031182";"1.775";"288.25";"296.5"
"24/03/2002 10:00";"16.8272175430848";"1.625";"415.25";"219.75"
"24/03/2002 11:00";"17.3113584789988";"2.8";"456.5";"288.5"
"24/03/2002 12:00";"17.9720469195083";"5.45";"434.75";"312.75"
"24/03/2002 13:00";"18.6170898171528";"8.45";"471.5";"203.75"
"24/03/2002 14:00";"19.2036567411235";"10.775";"394.75";"319.75"
"24/03/2002 15:00";"19.5828588346062";"12.2";"321.75";"266.75"
"24/03/2002 16:00";"19.698497765064";"12.725";"238.5";"100.75"
"24/03/2002 17:00";"19.6367994952346";"12.5";"122.75";"54.75"
"24/03/2002 18:00";"19.4255577446596";"11.725";"16";"0"
"24/03/2002 19:00";"19.11903165341";"10.45";"0";"0"
"24/03/2002 20:00";"18.8471915194998";"8.9";"0";"0"
"24/03/2002 21:00";"18.5188225845701";"7.3";"0";"0"
"24/03/2002 22:00";"18.1849562344878";"5.775";"0";"0"
"24/03/2002 23:00";"17.8503042476897";"4.875";"0";"0"
"25/03/2002 00:00";"17.4952492995232";"4.175";"0";"0"
"25/03/2002 01:00";"17.1941593416664";"3.775";"0";"0"
"25/03/2002 02:00";"16.9339638832743";"3.4";"0";"0"
"25/03/2002 03:00";"16.6951243427442";"3.075";"0";"0"
"25/03/2002 04:00";"16.41812065704";"2.775";"0";"0"
"25/03/2002 05:00";"16.1413136956069";"2.4";"0";"0"
"25/03/2002 06:00";"15.9039286626707";"2.15";"12";"0.5"
"25/03/2002 07:00";"15.7927675790365";"2.025";"77.5";"26.5"
"25/03/2002 08:00";"16.0910317987526";"1.925";"193";"107.25"
"25/03/2002 09:00";"16.4419213790598";"1.75";"299.5";"115.5"
"25/03/2002 10:00";"16.9027506617034";"1.775";"379.5";"144.25"
"25/03/2002 11:00";"17.3466825623498";"3";"396.75";"353"
"25/03/2002 12:00";"18.0169050864391";"5.575";"427.5";"289.75"
"25/03/2002 13:00";"18.6377346741523";"8.4";"457.5";"94.25"
"25/03/2002 14:00";"19.2118726188829";"10.675";"430";"149.75"
"25/03/2002 15:00";"19.7060288410336";"12.1";"349.5";"260.25"
"25/03/2002 16:00";"20.006676015363";"12.55";"263.5";"247.5"
"25/03/2002 17:00";"20.0814338613249";"12.375";"91";"359.75"
"25/03/2002 18:00";"19.892129365676";"11.775";"18.5";"44.5"
"25/03/2002 19:00";"19.5532575301342";"10.55";"0";"0"
"25/03/2002 20:00";"19.1834179322773";"8.775";"0";"0"
"25/03/2002 21:00";"18.7506994341668";"6.575";"0";"0"
"25/03/2002 22:00";"18.3165815780861";"4.575";"0";"0"
"25/03/2002 23:00";"17.9069152740175";"3.575";"0";"0"
"26/03/2002 00:00";"17.4893883511993";"2.95";"0";"0"
"26/03/2002 01:00";"17.1113784183783";"2.5";"0";"0"
"26/03/2002 02:00";"16.7633400035933";"2.175";"0";"0"
"26/03/2002 03:00";"16.4397451679058";"1.95";"0";"0"
"26/03/2002 04:00";"16.1442678605459";"1.9";"0";"0"
"26/03/2002 05:00";"15.8700650177461";"1.825";"0";"0"
"26/03/2002 06:00";"15.6087955709828";"1.575";"12";"0.75"
"26/03/2002 07:00";"15.4405585070803";"1.275";"77.5";"27.25"
"26/03/2002 08:00";"15.6972352858143";"1.125";"193";"107.25"
"26/03/2002 09:00";"16.0323841106215";"0.95";"307.25";"117.75"
"26/03/2002 10:00";"16.4924789239965";"0.9";"426.25";"83"
"26/03/2002 11:00";"16.8873281059669";"2.7";"479.25";"94.75"
"26/03/2002 12:00";"17.5237717770011";"6.375";"464";"139.25"
"26/03/2002 13:00";"18.1940114121704";"9.95";"464.25";"125.75"
"26/03/2002 14:00";"18.7906814376477";"12.525";"445.25";"94"
"26/03/2002 15:00";"19.2258123416994";"14.15";"340.75";"113.25"
"26/03/2002 16:00";"19.4573501861479";"15.025";"249.5";"79.25"
"26/03/2002 17:00";"19.4975408666695";"15.125";"112.25";"75.75"
"26/03/2002 18:00";"19.3509415755768";"14.35";"14.5";"0"
"26/03/2002 19:00";"19.0983364695841";"12.9";"0";"0"
"26/03/2002 20:00";"18.8705350806767";"11.15";"0";"0"
"26/03/2002 21:00";"18.5682162525283";"9.2";"0";"0"
"26/03/2002 22:00";"18.2191542494572";"7.05";"0";"0"
"26/03/2002 23:00";"17.8586568042534";"5.75";"0";"0"
"27/03/2002 00:00";"17.4538035918764";"4.15";"0";"0"
"27/03/2002 01:00";"17.0853221565158";"3.175";"0";"0"
"27/03/2002 02:00";"16.7556726330323";"2.625";"0";"0"
"27/03/2002 03:00";"16.4440434514575";"2.275";"0";"0"
"27/03/2002 04:00";"16.1395200527917";"1.9";"0";"0"
"27/03/2002 05:00";"15.8494448178082";"1.5";"0";"0"
"27/03/2002 06:00";"15.5756004777826";"1.025";"12";"0.25"
"27/03/2002 07:00";"15.4014637758995";"0.45";"77.5";"25.75"
"27/03/2002 08:00";"15.6445058388548";"-0.075";"192.75";"107.5"
"27/03/2002 09:00";"15.9693771760029";"-0.425";"298.5";"116.5"
"27/03/2002 10:00";"16.4425699841935";"-0.05";"378";"145.5"
"27/03/2002 11:00";"16.9529031337252";"2.275";"394";"354.5"
"27/03/2002 12:00";"17.7140492089741";"6.075";"425.25";"289.75"
"27/03/2002 13:00";"18.4051278499457";"9.575";"453.5";"91"
"27/03/2002 14:00";"19.0445096736658";"12.275";"424";"103.25"
"27/03/2002 15:00";"19.5240006130827";"14.1";"339.5";"134.75"
"27/03/2002 16:00";"19.7756827552311";"14.875";"250.75";"108.25"
"27/03/2002 17:00";"19.7705601301548";"14.625";"120";"57"
"27/03/2002 18:00";"19.5547570328314";"13.375";"13.5";"0"
"27/03/2002 19:00";"19.2393411698749";"11.575";"0";"0"
"27/03/2002 20:00";"18.9372119197541";"9.525";"0";"0"
"27/03/2002 21:00";"18.5618090621523";"7.35";"0";"0"
"27/03/2002 22:00";"18.1203120932918";"5.375";"0";"0"
"27/03/2002 23:00";"17.712295632919";"4.375";"0";"0"
"28/03/2002 00:00";"17.3163445149428";"3.45";"0";"0"
"28/03/2002 01:00";"16.9430540662329";"2.675";"0";"0"
"28/03/2002 02:00";"16.5998015126602";"2.275";"0";"0"
"28/03/2002 03:00";"16.311826094215";"2.125";"0";"0"
"28/03/2002 04:00";"16.034469927913";"2.025";"0";"0"
"28/03/2002 05:00";"15.7876175071595";"2";"0";"0"
"28/03/2002 06:00";"15.5975558851963";"1.85";"11.75";"0"
"28/03/2002 07:00";"15.4984541428588";"1.725";"76.5";"24.5"
"28/03/2002 08:00";"15.8128994612557";"1.625";"192";"105.75"
"28/03/2002 09:00";"16.1830618008649";"1.45";"298";"115.5"
"28/03/2002 10:00";"16.6661112934959";"1.475";"376.5";"144.25"
"28/03/2002 11:00";"17.1281654539395";"2.55";"393.5";"353"
"28/03/2002 12:00";"17.7712319844867";"4.625";"423.5";"289.75"
"28/03/2002 13:00";"18.2823739397268";"6.625";"434.75";"156.75"
"28/03/2002 14:00";"18.7541442749616";"8.3";"363.75";"344.75"
"28/03/2002 15:00";"19.1082554435095";"9.75";"305.5";"269.75"
"28/03/2002 16:00";"19.2484177009848";"11.075";"204.25";"101.75"
"28/03/2002 17:00";"19.2749509176944";"12.3";"117.5";"17.25"
"28/03/2002 18:00";"19.1680257082185";"12.975";"13";"0"
"28/03/2002 19:00";"18.9546201970919";"12.5";"0";"0"
"28/03/2002 20:00";"18.7481961542861";"11.025";"0";"0"
"28/03/2002 21:00";"18.4645166590613";"8.95";"0";"0"
"28/03/2002 22:00";"18.1543160957645";"6.675";"0";"0"
"28/03/2002 23:00";"17.8309739959663";"5.35";"0";"0"
"29/03/2002 00:00";"17.4756988201925";"4.125";"0";"0"
"29/03/2002 01:00";"17.1594350104208";"3.575";"0";"0"
"29/03/2002 02:00";"16.8799119388564";"3.275";"0";"0"
"29/03/2002 03:00";"16.6218634752079";"2.9";"0";"0"
"29/03/2002 04:00";"16.3843402543888";"2.65";"0";"0"
"29/03/2002 05:00";"16.1682109123732";"2.525";"0";"0"
"29/03/2002 06:00";"15.9724048001504";"2.425";"11.75";"0"
"29/03/2002 07:00";"15.8637483804989";"2.25";"80.25";"3.75"
"29/03/2002 08:00";"16.1506777631147";"2.05";"194";"98"
"29/03/2002 09:00";"16.5521964052689";"1.85";"269.75";"305.25"
"29/03/2002 10:00";"17.1072264837243";"1.95";"393.25";"160.75"
"29/03/2002 11:00";"17.5202042001616";"3.5";"460.25";"112"
"29/03/2002 12:00";"18.1199039769677";"6.7";"459.75";"138.75"
"29/03/2002 13:00";"18.7619445260381";"10.075";"458.75";"123.75"
"29/03/2002 14:00";"19.3040122165556";"12.7";"440.75";"77"
"29/03/2002 15:00";"19.6780790926276";"14.275";"339.25";"69.75"
"29/03/2002 16:00";"19.7618593315569";"14.9";"237";"87"
