,Date,Branch tank,Branch Tempering valve,Total Aux Loop,One radiant floor,Solar Loop,case
1137,17/02/2002 10:00,0.0001571884278379,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1138,17/02/2002 11:00,0.0001571884278379,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1139,17/02/2002 12:00,0.0001571884278379,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1140,17/02/2002 13:00,0.0001571884278379,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1141,17/02/2002 14:00,0.0001511576382371,3.11734160593787e-08,0.0001511888116532,1.17253189751858e-05,5e-05,3
1142,17/02/2002 15:00,0.0001258551111129,0.0,0.0001258551111129,9.39642527331701e-06,5e-05,3
1143,17/02/2002 16:00,0.000104722260825,0.0,0.000104722260825,7.3333815459651e-06,5e-05,3
1144,17/02/2002 17:00,0.0001175637967178,6.37440907098114e-07,0.0001182012376249,8.44937249966424e-06,0.0,3
1145,17/02/2002 18:00,0.0001460987532054,9.8520650270023e-07,0.0001470839597081,1.10866232608709e-05,0.0,3
1146,17/02/2002 19:00,0.0001570574080948,1.31020349590789e-07,0.0001571884284444,1.22433087990502e-05,0.0,3
1147,17/02/2002 20:00,0.0001571879166462,5.117982405778511e-10,0.0001571884284444,1.22433087990502e-05,0.0,3
1148,17/02/2002 21:00,0.0001571884260924,1.8816111808402097e-12,0.0001571884284444,1.22433087990502e-05,0.0,3
1149,17/02/2002 22:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1150,17/02/2002 23:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1151,18/02/2002 00:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1152,18/02/2002 01:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1153,18/02/2002 02:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1154,18/02/2002 03:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1155,18/02/2002 04:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1156,18/02/2002 05:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1157,18/02/2002 06:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1158,18/02/2002 07:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1159,18/02/2002 08:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1160,18/02/2002 09:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1161,18/02/2002 10:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1162,18/02/2002 11:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1163,18/02/2002 12:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1164,18/02/2002 13:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1165,18/02/2002 14:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1166,18/02/2002 15:00,0.0001571884275036,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1167,18/02/2002 16:00,0.0001510697661288,0.0,0.0001510697661288,1.1150009168298e-05,5e-05,3
1168,18/02/2002 17:00,0.0001380677205668,0.0,0.0001380677205668,9.93114993571962e-06,0.0,3
1169,18/02/2002 18:00,0.000134635866778,1.911524669161e-07,0.0001348270192449,9.54376805394224e-06,0.0,3
1170,18/02/2002 19:00,0.000152586019814,6.32187179531467e-07,0.0001532182069935,1.135148530869e-05,0.0,3
1171,18/02/2002 20:00,0.0001571645335075,2.38949369223662e-08,0.0001571884284444,1.22433087990502e-05,0.0,3
1172,18/02/2002 21:00,0.0001571883351048,9.333959736145069e-11,0.0001571884284444,1.22433087990502e-05,0.0,3
1173,18/02/2002 22:00,0.0001571884277581,3.4316029441828897e-13,0.0001571884284444,1.22433087990502e-05,0.0,3
1174,18/02/2002 23:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1175,19/02/2002 00:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1176,19/02/2002 01:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1177,19/02/2002 02:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1178,19/02/2002 03:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1179,19/02/2002 04:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1180,19/02/2002 05:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1181,19/02/2002 06:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1182,19/02/2002 07:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1183,19/02/2002 08:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1184,19/02/2002 09:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1185,19/02/2002 10:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1186,19/02/2002 11:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1187,19/02/2002 12:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1188,19/02/2002 13:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1189,19/02/2002 14:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1190,19/02/2002 15:00,0.0001571884277581,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1191,19/02/2002 16:00,0.0001571721877322,0.0,0.0001571721880754,1.2227068430051e-05,5e-05,3
1192,19/02/2002 17:00,0.0001501599809887,0.0,0.0001501599809887,1.06707402584807e-05,0.0,3
1193,19/02/2002 18:00,0.0001425513235331,3.32522592028378e-08,0.0001425845757923,9.23652487472883e-06,0.0,3
1194,19/02/2002 19:00,0.0001505224937136,3.44970224609634e-07,0.0001508674639383,9.65447695557819e-06,0.0,3
1195,19/02/2002 20:00,0.0001565658663951,1.23865723031601e-07,0.0001566897321181,1.17883792007607e-05,0.0,3
1196,19/02/2002 21:00,0.0001571859965614,2.4318830050983e-09,0.0001571884284444,1.22433087990502e-05,0.0,3
1197,19/02/2002 22:00,0.0001571884189449,9.49954299180974e-12,0.0001571884284444,1.22433087990502e-05,0.0,3
1198,19/02/2002 23:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1199,20/02/2002 00:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1200,20/02/2002 01:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1201,20/02/2002 02:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1202,20/02/2002 03:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1203,20/02/2002 04:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1204,20/02/2002 05:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1205,20/02/2002 06:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1206,20/02/2002 07:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1207,20/02/2002 08:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1208,20/02/2002 09:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1209,20/02/2002 10:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1210,20/02/2002 11:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1211,20/02/2002 12:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1212,20/02/2002 13:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1213,20/02/2002 14:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1214,20/02/2002 15:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1215,20/02/2002 16:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1216,20/02/2002 17:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1217,20/02/2002 18:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1218,20/02/2002 19:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1219,20/02/2002 20:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1220,20/02/2002 21:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1221,20/02/2002 22:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1222,20/02/2002 23:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1223,21/02/2002 00:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1224,21/02/2002 01:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1225,21/02/2002 02:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1226,21/02/2002 03:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1227,21/02/2002 04:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1228,21/02/2002 05:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1229,21/02/2002 06:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1230,21/02/2002 07:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1231,21/02/2002 08:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1232,21/02/2002 09:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1233,21/02/2002 10:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1234,21/02/2002 11:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1235,21/02/2002 12:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1236,21/02/2002 13:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1237,21/02/2002 14:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1238,21/02/2002 15:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1239,21/02/2002 16:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1240,21/02/2002 17:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1241,21/02/2002 18:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1242,21/02/2002 19:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1243,21/02/2002 20:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1244,21/02/2002 21:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1245,21/02/2002 22:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1246,21/02/2002 23:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1247,22/02/2002 00:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1248,22/02/2002 01:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1249,22/02/2002 02:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1250,22/02/2002 03:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1251,22/02/2002 04:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1252,22/02/2002 05:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1253,22/02/2002 06:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1254,22/02/2002 07:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1255,22/02/2002 08:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1256,22/02/2002 09:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1257,22/02/2002 10:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1258,22/02/2002 11:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1259,22/02/2002 12:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1260,22/02/2002 13:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1261,22/02/2002 14:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1262,22/02/2002 15:00,0.0001571884278856,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1263,22/02/2002 16:00,0.0001550326212763,0.0,0.0001550326212763,1.18170818076647e-05,5e-05,3
1264,22/02/2002 17:00,0.000151705347935,5.2917180544395e-08,0.0001517582651155,1.09939811665875e-05,0.0,3
1265,22/02/2002 18:00,0.0001556352971216,1.32235723166866e-07,0.0001557675328448,1.14135403674354e-05,0.0,3
1266,22/02/2002 19:00,0.0001571644474506,2.3980993762284e-08,0.0001571884284444,1.22433087990502e-05,0.0,3
1267,22/02/2002 20:00,0.0001571883347686,9.36757568884759e-11,0.0001571884284444,1.22433087990502e-05,0.0,3
1268,22/02/2002 21:00,0.0001571884277556,3.44396154213547e-13,0.0001571884284444,1.22433087990502e-05,0.0,3
1269,22/02/2002 22:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1270,22/02/2002 23:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1271,23/02/2002 00:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1272,23/02/2002 01:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1273,23/02/2002 02:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1274,23/02/2002 03:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1275,23/02/2002 04:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1276,23/02/2002 05:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1277,23/02/2002 06:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1278,23/02/2002 07:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1279,23/02/2002 08:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1280,23/02/2002 09:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1281,23/02/2002 10:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1282,23/02/2002 11:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1283,23/02/2002 12:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1284,23/02/2002 13:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1285,23/02/2002 14:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1286,23/02/2002 15:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1287,23/02/2002 16:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1288,23/02/2002 17:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1289,23/02/2002 18:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1290,23/02/2002 19:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1291,23/02/2002 20:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1292,23/02/2002 21:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1293,23/02/2002 22:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1294,23/02/2002 23:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1295,24/02/2002 00:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1296,24/02/2002 01:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1297,24/02/2002 02:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1298,24/02/2002 03:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1299,24/02/2002 04:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1300,24/02/2002 05:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1301,24/02/2002 06:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1302,24/02/2002 07:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1303,24/02/2002 08:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1304,24/02/2002 09:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1305,24/02/2002 10:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1306,24/02/2002 11:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1307,24/02/2002 12:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1308,24/02/2002 13:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1309,24/02/2002 14:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1310,24/02/2002 15:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1311,24/02/2002 16:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1312,24/02/2002 17:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1313,24/02/2002 18:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1314,24/02/2002 19:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1315,24/02/2002 20:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1316,24/02/2002 21:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1317,24/02/2002 22:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1318,24/02/2002 23:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1319,25/02/2002 00:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1320,25/02/2002 01:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1321,25/02/2002 02:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1322,25/02/2002 03:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1323,25/02/2002 04:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1324,25/02/2002 05:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1325,25/02/2002 06:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1326,25/02/2002 07:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1327,25/02/2002 08:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1328,25/02/2002 09:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1329,25/02/2002 10:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1330,25/02/2002 11:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1331,25/02/2002 12:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1332,25/02/2002 13:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1333,25/02/2002 14:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1334,25/02/2002 15:00,0.0001571884277556,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1335,25/02/2002 16:00,0.0001544658499664,0.0,0.0001544658503108,1.15896089210308e-05,5e-05,3
1336,25/02/2002 17:00,0.0001334208440725,0.0,0.0001334208440725,9.07877040471335e-06,0.0,3
1337,25/02/2002 18:00,0.0001279311058284,2.15682447661833e-07,0.0001281467882761,7.97330861425468e-06,0.0,3
1338,25/02/2002 19:00,0.00014981897886,7.5950646292103e-07,0.0001505784853229,9.87605231956598e-06,0.0,3
1339,25/02/2002 20:00,0.0001570809535143,1.0747493013372e-07,0.0001571884284444,1.22433087990502e-05,0.0,3
1340,25/02/2002 21:00,0.0001571880086204,4.19823945848505e-10,0.0001571884284444,1.22433087990502e-05,0.0,3
1341,25/02/2002 22:00,0.0001571884265151,1.54347039751726e-12,0.0001571884284444,1.22433087990502e-05,0.0,3
1342,25/02/2002 23:00,0.0001571884276727,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1343,26/02/2002 00:00,0.0001571884276727,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1344,26/02/2002 01:00,0.0001571884276727,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1345,26/02/2002 02:00,0.0001571884276727,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1346,26/02/2002 03:00,0.0001571884276727,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1347,26/02/2002 04:00,0.0001571884276727,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1348,26/02/2002 05:00,0.0001571884276727,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1349,26/02/2002 06:00,0.0001571884276727,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1350,26/02/2002 07:00,0.0001571884276727,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1351,26/02/2002 08:00,0.0001571884276727,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1352,26/02/2002 09:00,0.0001571884276727,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1353,26/02/2002 10:00,0.0001571884276727,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1354,26/02/2002 11:00,0.0001571884276727,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1355,26/02/2002 12:00,0.0001571884276727,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1356,26/02/2002 13:00,0.0001571884276727,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1357,26/02/2002 14:00,0.0001568025193952,0.0,0.000156802519781,1.22433087990502e-05,5e-05,3
1358,26/02/2002 15:00,0.0001330291413131,0.0,0.0001330291413131,1.0107561487172e-05,5e-05,3
1359,26/02/2002 16:00,0.0001084747180479,0.0,0.0001084747180479,7.83383712098392e-06,5e-05,3
1360,26/02/2002 17:00,0.000106535299837,1.53468299558328e-07,0.0001066887681365,7.52548678301435e-06,0.0,3
1361,26/02/2002 18:00,0.0001242764864722,6.84418501197647e-07,0.0001249609049734,9.08524392707541e-06,0.0,3
1362,26/02/2002 19:00,0.0001463399575496,7.67175387460736e-07,0.000147107132937,1.11595452948935e-05,0.0,3
1363,26/02/2002 20:00,0.0001570289442906,1.59484153756322e-07,0.0001571884284444,1.22433087990502e-05,0.0,3
1364,26/02/2002 21:00,0.0001571878054594,6.22984975599029e-10,0.0001571884284444,1.22433087990502e-05,0.0,3
1365,26/02/2002 22:00,0.0001571884258677,2.29038595103019e-12,0.0001571884284444,1.22433087990502e-05,0.0,3
1366,26/02/2002 23:00,0.0001571884278718,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1367,27/02/2002 00:00,0.0001571884278718,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1368,27/02/2002 01:00,0.0001571884278718,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1369,27/02/2002 02:00,0.0001571884278718,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1370,27/02/2002 03:00,0.0001571884278718,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1371,27/02/2002 04:00,0.0001571884278718,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1372,27/02/2002 05:00,0.0001571884278718,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1373,27/02/2002 06:00,0.0001571884278718,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1374,27/02/2002 07:00,0.0001571884278718,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1375,27/02/2002 08:00,0.0001571884278718,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1376,27/02/2002 09:00,0.0001571884278718,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1377,27/02/2002 10:00,0.0001571884278718,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1378,27/02/2002 11:00,0.0001571884278718,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1379,27/02/2002 12:00,0.0001571884278718,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
1380,27/02/2002 13:00,0.000144793264577,6.82142422810415e-08,0.0001448614788193,1.16568021687011e-05,5e-05,3
1381,27/02/2002 14:00,9.97916182724599e-05,1.15781930582326e-07,9.99074002030423e-05,7.91573128448076e-06,5e-05,3
1382,27/02/2002 15:00,7.44860738195578e-05,0.0,7.44860738195578e-05,5.67423965419108e-06,5e-05,3
1383,27/02/2002 16:00,5.77430206945765e-05,2.98741211591173e-07,5.80417619061677e-05,4.14183065084446e-06,5e-05,3
1384,27/02/2002 17:00,9.86644029852873e-05,9.07887146313103e-07,9.95722901316004e-05,7.50593839798876e-06,0.0,3
1385,27/02/2002 18:00,0.0001204500945405,7.99800688625263e-07,0.0001212498952291,9.75032126853361e-06,0.0,3
1386,27/02/2002 19:00,0.0001502206689026,9.58780907666121e-07,0.0001511794498102,1.19892625823393e-05,0.0,3
1387,27/02/2002 20:00,0.0001571612106337,2.72178107103197e-08,0.0001571884284444,1.22433087990502e-05,0.0,3
1388,27/02/2002 21:00,0.0001571883221248,1.0631957311115001e-10,0.0001571884284444,1.22433087990502e-05,0.0,3
1389,27/02/2002 22:00,0.0001571884276626,3.90880771148465e-13,0.0001571884284444,1.22433087990502e-05,0.0,3
1390,27/02/2002 23:00,0.0001571884276626,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1391,28/02/2002 00:00,0.0001571884276626,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
1392,28/02/2002 01:00,0.0001571884276626,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
