Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,1175064,-,-,-,-11.59,-76.14,0,4598,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.2
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Direction,Wind Speed,Surface Albedo,Pressure,Dew Point
2013,10,16,10,30,0,0,0,2.6,62,2.2,0.15,613,0.1
2013,10,16,11,30,173,46,638,4.4,52,2.5,0.15,613,0.5
2013,10,16,12,30,50,50,0,7.4,36,2.4000000000000004,0.15,613,0.9
2013,10,16,13,30,154,145,13,10.100000000000001,21,2.1,0.15,613,0.4
2013,10,16,14,30,350,329,26,11.8,18,2,0.15,613,-0.4
2013,10,16,15,30,296,275,23,12.5,25,1.9000000000000001,0.15,613,-0.7000000000000001
2013,10,16,16,30,649,569,80,12.4,35,1.8,0.15,613,-0.5
2013,10,16,17,30,527,489,39,11.8,43,1.7000000000000002,0.15,612,0
2013,10,16,18,30,880,675,226,10.9,50,1.6,0.15,612,0.6000000000000001
2013,10,16,19,30,847,109,955,10,56,1.5,0.15,612,1
2013,10,16,20,30,387,306,139,9,58,1.4000000000000001,0.15,612,1.4000000000000001
2013,10,16,21,30,232,166,182,7.9,56,1.3,0.15,612,1.6
2013,10,16,22,30,85,40,385,6.800000000000001,54,1,0.15,612,1.9000000000000001
2013,10,16,23,30,0,0,0,6.2,54,0.9,0.15,612,2.3000000000000003
2013,10,17,0,30,0,0,0,5.800000000000001,69,0.9,0.15,613,2.5
2013,10,17,1,30,0,0,0,5.6000000000000005,76,1.1,0.15,613,2.6
2013,10,17,2,30,0,0,0,5.4,73,1.2000000000000002,0.15,613,2.7
2013,10,17,3,30,0,0,0,5.2,67,1.2000000000000002,0.15,613,2.8000000000000003
2013,10,17,4,30,0,0,0,5,66,1.2000000000000002,0.15,613,2.9000000000000004
2013,10,17,5,30,0,0,0,4.800000000000001,69,1,0.15,613,3
2013,10,17,6,30,0,0,0,4.5,74,0.9,0.15,612,3
2013,10,17,7,30,0,0,0,4.4,81,0.7000000000000001,0.15,612,2.9000000000000004
2013,10,17,8,30,0,0,0,4.2,98,0.5,0.15,612,2.8000000000000003
2013,10,17,9,30,0,0,0,4.1000000000000005,114,0.30000000000000004,0.15,612,2.7
2013,10,17,10,30,0,0,0,4.3,101,0.4,0.15,613,2.5
2013,10,17,11,30,66,66,0,5.5,74,0.5,0.15,613,2.2
2013,10,17,12,30,298,213,190,7.7,47,0.7000000000000001,0.15,613,1.4000000000000001
2013,10,17,13,30,696,121,878,10,28,1.1,0.15,614,0.2
2013,10,17,14,30,795,543,305,11.8,34,1.3,0.15,613,-0.6000000000000001
2013,10,17,15,30,869,647,236,12.700000000000001,48,1.2000000000000002,0.15,613,-1
2013,10,17,16,30,966,800,148,12.4,68,1,0.15,613,-0.9
2013,10,17,17,30,562,515,48,11.4,93,1,0.15,613,-0.2
2013,10,17,18,30,871,666,226,10.3,109,1.1,0.15,612,0.2
2013,10,17,19,30,66,66,0,9.200000000000001,114,1.3,0.15,612,0.4
2013,10,17,20,30,318,281,63,8.1,111,1.6,0.15,612,0.5
2013,10,17,21,30,185,159,71,7,104,1.8,0.15,612,0.7000000000000001
2013,10,17,22,30,68,41,227,6,91,2,0.15,613,1.1
2013,10,17,23,30,0,0,0,5.6000000000000005,82,2,0.15,613,1.5
2013,10,18,0,30,0,0,0,5.1000000000000005,76,1.7000000000000002,0.15,613,2
2013,10,18,1,30,0,0,0,4.800000000000001,73,1.5,0.15,614,2.4000000000000004
2013,10,18,2,30,0,0,0,4.6000000000000005,67,1.3,0.15,614,2.6
2013,10,18,3,30,0,0,0,4.2,59,1.2000000000000002,0.15,613,2.6
2013,10,18,4,30,0,0,0,3.8000000000000003,56,1.1,0.15,613,2.6
2013,10,18,5,30,0,0,0,3.4000000000000004,59,1.1,0.15,613,2.3000000000000003
2013,10,18,6,30,0,0,0,2.9000000000000004,62,1.3,0.15,612,1.9000000000000001
2013,10,18,7,30,0,0,0,2.1,63,1.4000000000000001,0.15,612,1.5
2013,10,18,8,30,0,0,0,1.3,64,1.4000000000000001,0.15,612,1
2013,10,18,9,30,0,0,0,0.5,65,1.5,0.15,612,0.5
2013,10,18,10,30,0,0,0,0.9,63,1.8,0.15,612,0
2013,10,18,11,30,85,78,35,3.9000000000000004,57,2.9000000000000004,0.15,613,-0.2
2013,10,18,12,30,470,59,926,8.3,56,3.8000000000000003,0.15,613,-0.8
2013,10,18,13,30,729,71,1004,11.5,63,4,0.15,613,-2
2013,10,18,14,30,655,474,220,13.600000000000001,69,4,0.15,613,-2.1
2013,10,18,15,30,1086,88,1060,14.9,70,3.8000000000000003,0.15,613,-1.9000000000000001
2013,10,18,16,30,873,600,274,15.600000000000001,70,3.5,0.15,613,-1.9000000000000001
2013,10,18,17,30,928,747,183,15.600000000000001,70,3.3000000000000003,0.15,612,-2
2013,10,18,18,30,947,618,363,14.9,72,3.3000000000000003,0.15,612,-2.1
2013,10,18,19,30,474,412,80,13.700000000000001,74,3.4000000000000004,0.15,611,-2.1
2013,10,18,20,30,475,293,310,11.9,75,3.5,0.15,611,-1.8
2013,10,18,21,30,266,157,301,10,74,3.5,0.15,612,-1.2000000000000002
2013,10,18,22,30,91,35,473,8.200000000000001,70,3.3000000000000003,0.15,612,-0.5
2013,10,18,23,30,0,0,0,7.300000000000001,67,3.1,0.15,612,0.4
2013,10,19,0,30,0,0,0,6.300000000000001,62,2.7,0.15,613,1
2013,10,19,1,30,0,0,0,5.7,60,2.2,0.15,613,1.3
2013,10,19,2,30,0,0,0,5.2,59,2,0.15,613,1.5
2013,10,19,3,30,0,0,0,4.6000000000000005,58,1.9000000000000001,0.15,613,1.6
2013,10,19,4,30,0,0,0,4.1000000000000005,56,1.9000000000000001,0.15,613,1.6
2013,10,19,5,30,0,0,0,3.5,54,1.6,0.15,612,1.3
2013,10,19,6,30,0,0,0,2.9000000000000004,53,1.4000000000000001,0.15,612,1.1
2013,10,19,7,30,0,0,0,2.5,51,1.5,0.15,612,0.9
2013,10,19,8,30,0,0,0,2,51,1.4000000000000001,0.15,612,0.7000000000000001
2013,10,19,9,30,0,0,0,1.6,51,1.3,0.15,612,0.4
2013,10,19,10,30,0,0,0,2,47,1.7000000000000002,0.15,612,0.2
2013,10,19,11,30,93,81,58,4.1000000000000005,41,2.4000000000000004,0.15,612,0.1
2013,10,19,12,30,382,165,489,7,33,2.9000000000000004,0.15,613,0.5
2013,10,19,13,30,418,347,108,9.1,34,3.2,0.15,613,1
2013,10,19,14,30,468,423,55,10.100000000000001,44,3.6,0.15,613,0.6000000000000001
2013,10,19,15,30,547,497,53,10.9,53,4,0.15,613,0.5
2013,10,19,16,30,814,603,212,11.700000000000001,57,4.1000000000000005,0.15,613,0.1
2013,10,19,17,30,762,595,169,12.3,59,4.1000000000000005,0.15,612,-0.4
2013,10,19,18,30,355,334,24,12,61,3.9000000000000004,0.15,612,-0.5
2013,10,19,19,30,416,379,49,11,63,3.6,0.15,611,-0.30000000000000004
2013,10,19,20,30,464,298,283,9.8,64,3.4000000000000004,0.15,611,0.2
2013,10,19,21,30,229,167,169,8.5,65,3.1,0.15,612,0.6000000000000001
2013,10,19,22,30,88,36,437,7.1000000000000005,66,2.7,0.15,612,1
2013,10,19,23,30,0,0,0,6.4,65,2.4000000000000004,0.15,612,1.6
2013,10,20,0,30,0,0,0,5.5,59,1.8,0.14,613,2.1
2013,10,20,1,30,0,0,0,5.1000000000000005,56,1.4000000000000001,0.14,613,2.2
2013,10,20,2,30,0,0,0,4.7,57,1.1,0.14,613,2.3000000000000003
2013,10,20,3,30,0,0,0,4.4,62,0.9,0.14,613,2.3000000000000003
2013,10,20,4,30,0,0,0,4.2,71,1,0.14,613,2.4000000000000004
2013,10,20,5,30,0,0,0,3.9000000000000004,84,0.9,0.14,613,2.3000000000000003
2013,10,20,6,30,0,0,0,3.7,95,0.8,0.14,612,2.2
2013,10,20,7,30,0,0,0,3.5,100,0.7000000000000001,0.14,612,2.1
2013,10,20,8,30,0,0,0,3.2,96,0.6000000000000001,0.14,612,2
2013,10,20,9,30,0,0,0,2.8000000000000003,85,0.7000000000000001,0.14,612,1.8
2013,10,20,10,30,0,0,0,2.9000000000000004,78,1.2000000000000002,0.14,612,1.6
2013,10,20,11,30,180,51,620,4.9,80,1.8,0.14,613,1.7000000000000002
2013,10,20,12,30,458,75,857,8.1,91,1.5,0.14,613,1.4000000000000001
2013,10,20,13,30,719,88,958,11,103,1.1,0.14,614,0.30000000000000004
2013,10,20,14,30,932,98,1008,12.9,120,1.1,0.14,613,-0.8
2013,10,20,15,30,1081,97,1044,13.9,137,1.4000000000000001,0.14,613,-1.4000000000000001
2013,10,20,16,30,1142,111,1034,13.700000000000001,144,1.7000000000000002,0.14,613,-1.2000000000000002
2013,10,20,17,30,1119,123,1011,12.700000000000001,147,1.8,0.14,612,-0.5
2013,10,20,18,30,1004,166,922,11.4,147,1.9000000000000001,0.14,612,0.1
2013,10,20,19,30,781,436,447,10,142,1.9000000000000001,0.14,612,0.5
2013,10,20,20,30,530,259,462,8.5,133,1.8,0.14,612,0.6000000000000001
2013,10,20,21,30,210,166,120,7.1000000000000005,116,1.6,0.14,612,0.7000000000000001
2013,10,20,22,30,75,54,181,5.9,91,1.6,0.14,612,0.8
2013,10,20,23,30,0,0,0,5.4,77,1.7000000000000002,0.14,612,1.2000000000000002
2013,10,21,0,30,0,0,0,5.2,65,1.6,0.14,613,1.6
2013,10,21,1,30,0,0,0,4.800000000000001,66,1.2000000000000002,0.14,613,1.8
2013,10,21,2,30,0,0,0,4.3,64,1.1,0.14,613,2
2013,10,21,3,30,0,0,0,3.7,62,1.2000000000000002,0.14,613,2
2013,10,21,4,30,0,0,0,2.9000000000000004,61,1.2000000000000002,0.14,613,1.7000000000000002
2013,10,21,5,30,0,0,0,1.9000000000000001,63,1.2000000000000002,0.14,612,1.2000000000000002
2013,10,21,6,30,0,0,0,1.1,69,1.2000000000000002,0.14,612,0.9
2013,10,21,7,30,0,0,0,0.4,72,1.2000000000000002,0.14,612,0.4
2013,10,21,8,30,0,0,0,-0.30000000000000004,70,1.3,0.14,612,-0.30000000000000004
2013,10,21,9,30,0,0,0,-0.9,66,1.5,0.14,612,-0.9
2013,10,21,10,30,0,0,0,-0.1,62,2.1,0.14,612,-1
2013,10,21,11,30,193,41,724,3.5,54,3.2,0.14,612,-1
2013,10,21,12,30,476,58,933,8.1,45,4,0.14,613,-0.9
2013,10,21,13,30,739,68,1018,11.5,45,4.2,0.14,613,-1.2000000000000002
2013,10,21,14,30,954,74,1062,13.700000000000001,49,4.5,0.14,613,-1.9000000000000001
2013,10,21,15,30,937,742,207,15.100000000000001,54,4.7,0.14,613,-2.5
2013,10,21,16,30,1015,800,178,15.9,58,4.800000000000001,0.14,612,-2.8000000000000003
2013,10,21,17,30,1081,637,451,15.9,60,4.7,0.14,612,-2.6
2013,10,21,18,30,624,525,109,15.4,60,4.4,0.14,612,-2.4000000000000004
2013,10,21,19,30,686,416,350,14.3,60,4.1000000000000005,0.14,611,-2.2
2013,10,21,20,30,450,303,250,12.700000000000001,61,3.9000000000000004,0.14,611,-2
2013,10,21,21,30,370,52,875,10.600000000000001,63,3.6,0.14,611,-1.8
2013,10,21,22,30,97,29,572,8,64,3,0.14,612,-1.3
2013,10,21,23,30,0,0,0,6.6000000000000005,65,2.6,0.14,612,-0.1
2013,10,22,0,30,0,0,0,5,64,2.3000000000000003,0.14,613,0.8
2013,10,22,1,30,0,0,0,4.3,63,2.1,0.14,613,1.1
2013,10,22,2,30,0,0,0,3.6,63,2.2,0.14,613,1.1
2013,10,22,3,30,0,0,0,2.9000000000000004,62,2.2,0.14,613,1.1
2013,10,22,4,30,0,0,0,2.3000000000000003,61,2.3000000000000003,0.14,612,1
2013,10,22,5,30,0,0,0,1.7000000000000002,63,2.4000000000000004,0.14,612,0.7000000000000001
2013,10,22,6,30,0,0,0,1.2000000000000002,67,2.3000000000000003,0.14,611,0.4
2013,10,22,7,30,0,0,0,0.9,73,2.1,0.14,611,0.1
2013,10,22,8,30,0,0,0,1,77,2.4000000000000004,0.14,611,0
2013,10,22,9,30,0,0,0,1.2000000000000002,75,2.5,0.14,611,0.2
2013,10,22,10,30,0,0,0,2.2,70,2.7,0.14,612,0.6000000000000001
2013,10,22,11,30,158,66,433,4.7,59,3.2,0.14,612,1.1
2013,10,22,12,30,396,159,527,7.9,43,3.5,0.14,612,2
2013,10,22,13,30,575,316,392,10.600000000000001,35,3.5,0.14,613,1.3
2013,10,22,14,30,393,367,31,12.700000000000001,36,3.3000000000000003,0.14,613,-0.2
2013,10,22,15,30,499,462,38,14.3,40,2.9000000000000004,0.14,612,-1.2000000000000002
2013,10,22,16,30,513,479,34,15.200000000000001,46,2.6,0.14,612,-1.6
2013,10,22,17,30,883,627,260,15.4,49,2.2,0.14,611,-1.6
2013,10,22,18,30,146,134,14,14.700000000000001,52,1.6,0.14,611,-1.2000000000000002
2013,10,22,19,30,417,379,49,13.3,64,1.1,0.14,611,-0.6000000000000001
2013,10,22,20,30,558,251,522,11.5,89,0.8,0.14,611,0.1
2013,10,22,21,30,259,162,267,9.3,112,0.8,0.14,611,0.8
2013,10,22,22,30,82,46,297,7.2,120,1,0.14,611,1.4000000000000001
2013,10,22,23,30,0,0,0,6.1000000000000005,121,1.1,0.14,612,1.7000000000000002
2013,10,23,0,30,0,0,0,4.9,110,1.4000000000000001,0.14,612,1.5
2013,10,23,1,30,0,0,0,4.2,107,1.4000000000000001,0.14,613,1.2000000000000002
2013,10,23,2,30,0,0,0,3.8000000000000003,95,1.3,0.14,613,0.9
2013,10,23,3,30,0,0,0,3.6,74,1.3,0.14,613,0.7000000000000001
2013,10,23,4,30,0,0,0,3.4000000000000004,56,1.2000000000000002,0.14,612,0.7000000000000001
2013,10,23,5,30,0,0,0,3.3000000000000003,47,1.1,0.14,611,0.8
2013,10,23,6,30,0,0,0,3,48,0.9,0.14,611,1
2013,10,23,7,30,0,0,0,2.8000000000000003,54,0.8,0.14,611,1
2013,10,23,8,30,0,0,0,2.7,57,0.8,0.14,611,0.9
2013,10,23,9,30,0,0,0,2.5,59,0.9,0.14,611,0.9
2013,10,23,10,30,0,0,0,2.7,62,1.4000000000000001,0.14,611,0.8
2013,10,23,11,30,103,86,79,4.4,72,1.7000000000000002,0.14,611,0.7000000000000001
2013,10,23,12,30,233,204,64,7.5,85,1.4000000000000001,0.14,612,0.9
2013,10,23,13,30,320,295,38,10.200000000000001,72,0.8,0.14,612,0.6000000000000001
2013,10,23,14,30,226,209,20,11.700000000000001,206,0.7000000000000001,0.14,612,0.2
2013,10,23,15,30,438,411,28,12.4,343,0.9,0.14,612,0.4
2013,10,23,16,30,481,451,29,12.5,319,1.2000000000000002,0.14,611,0.7000000000000001
2013,10,23,17,30,1103,161,957,12,300,1.6,0.14,611,1
2013,10,23,18,30,636,529,117,11,284,1.8,0.14,610,1.2000000000000002
2013,10,23,19,30,199,185,18,9.8,271,1.8,0.14,610,1.4000000000000001
2013,10,23,20,30,55,55,0,8.200000000000001,255,1.7000000000000002,0.14,610,1.4000000000000001
2013,10,23,21,30,169,152,47,6.5,240,1.5,0.14,610,1.4000000000000001
2013,10,23,22,30,29,29,0,5,218,1.1,0.14,611,1.4000000000000001
2013,10,23,23,30,0,0,0,4.3,205,1,0.14,611,1.3
2013,10,24,0,30,0,0,0,3.6,155,0.9,0.14,612,1.1
2013,10,24,1,30,0,0,0,3.3000000000000003,129,1,0.14,612,0.9
2013,10,24,2,30,0,0,0,3.1,109,1,0.14,613,0.8
2013,10,24,3,30,0,0,0,2.9000000000000004,92,0.9,0.14,612,0.7000000000000001
2013,10,24,4,30,0,0,0,2.8000000000000003,82,0.8,0.14,612,0.6000000000000001
2013,10,24,5,30,0,0,0,2.8000000000000003,78,0.7000000000000001,0.14,611,0.5
2013,10,24,6,30,0,0,0,2.8000000000000003,76,0.7000000000000001,0.14,611,0.5
2013,10,24,7,30,0,0,0,2.5,72,0.8,0.14,611,0.6000000000000001
2013,10,24,8,30,0,0,0,2.1,67,0.9,0.14,611,0.6000000000000001
2013,10,24,9,30,0,0,0,1.9000000000000001,63,1.1,0.14,611,0.5
2013,10,24,10,30,0,0,0,1.9000000000000001,59,1.6,0.14,612,0.6000000000000001
2013,10,24,11,30,83,79,20,2.7,55,2.4000000000000004,0.14,612,0.7000000000000001
2013,10,24,12,30,380,184,434,4.3,47,2.9000000000000004,0.14,613,0.9
2013,10,24,13,30,448,357,136,6.4,39,3,0.14,613,1.2000000000000002
2013,10,24,14,30,463,421,52,8.9,36,2.8000000000000003,0.14,613,1.2000000000000002
2013,10,24,15,30,595,527,73,11,38,2.8000000000000003,0.14,613,1
2013,10,24,16,30,220,198,22,12.100000000000001,39,2.5,0.14,612,0.8
2013,10,24,17,30,614,549,67,12.200000000000001,40,2.2,0.14,612,1
2013,10,24,18,30,301,281,23,11.600000000000001,41,1.8,0.14,611,1.3
2013,10,24,19,30,843,124,931,10.4,42,1.5,0.14,611,1.7000000000000002
2013,10,24,20,30,475,294,308,9,47,1.2000000000000002,0.14,611,2
2013,10,24,21,30,101,101,1,7.4,57,0.9,0.14,611,2.3000000000000003
2013,10,24,22,30,28,28,0,5.9,69,0.9,0.14,612,2.6
2013,10,24,23,30,0,0,0,5.2,76,1,0.14,612,2.7
2013,10,25,0,30,0,0,0,4.4,78,1.5,0.14,613,2.7
2013,10,25,1,30,0,0,0,4.2,79,1.7000000000000002,0.14,613,2.5
2013,10,25,2,30,0,0,0,4.1000000000000005,74,1.8,0.14,613,2.5
2013,10,25,3,30,0,0,0,3.9000000000000004,66,1.7000000000000002,0.14,613,2.5
2013,10,25,4,30,0,0,0,3.5,61,1.5,0.14,613,2.3000000000000003
2013,10,25,5,30,0,0,0,3.1,60,1.3,0.14,613,2
2013,10,25,6,30,0,0,0,2.8000000000000003,65,1,0.14,612,1.8
2013,10,25,7,30,0,0,0,2.7,71,0.9,0.14,612,1.7000000000000002
2013,10,25,8,30,0,0,0,2.6,76,0.9,0.14,612,1.6
2013,10,25,9,30,0,0,0,2.5,76,1,0.14,613,1.5
2013,10,25,10,30,0,0,0,2.9000000000000004,71,1.3,0.14,613,1.5
2013,10,25,11,30,6,6,0,4.7,68,1.3,0.14,613,1.6
2013,10,25,12,30,147,142,11,7.7,45,1,0.14,614,1.9000000000000001
2013,10,25,13,30,251,237,21,10.4,187,0.9,0.14,614,1.5
2013,10,25,14,30,345,324,25,12.200000000000001,335,0.8,0.14,614,0.9
2013,10,25,15,30,454,425,30,12.9,303,0.8,0.14,613,0.6000000000000001
2013,10,25,16,30,870,593,277,12.700000000000001,277,0.8,0.14,613,1
2013,10,25,17,30,602,541,61,12,253,0.8,0.14,613,1.7000000000000002
2013,10,25,18,30,309,288,23,10.700000000000001,230,0.9,0.14,612,2.2
2013,10,25,19,30,810,378,559,9.200000000000001,210,1.1,0.14,612,2.6
2013,10,25,20,30,606,119,830,7.300000000000001,193,1.2000000000000002,0.14,612,2.8000000000000003
2013,10,25,21,30,168,152,45,5.300000000000001,173,1.2000000000000002,0.14,612,2.7
2013,10,25,22,30,3,3,0,3.9000000000000004,150,1.2000000000000002,0.14,612,2.4000000000000004
2013,10,25,23,30,0,0,0,3.4000000000000004,137,1.3,0.14,612,2.1
2013,10,26,0,30,0,0,0,3.1,119,1.5,0.14,613,2.1
2013,10,26,1,30,0,0,0,2.7,114,1.7000000000000002,0.14,613,1.8
2013,10,26,2,30,0,0,0,2.5,105,1.9000000000000001,0.14,613,1.5
2013,10,26,3,30,0,0,0,2.3000000000000003,94,2,0.14,613,1.3
2013,10,26,4,30,0,0,0,2.3000000000000003,88,2,0.14,613,1.1
2013,10,26,5,30,0,0,0,2.3000000000000003,85,1.8,0.14,613,0.8
2013,10,26,6,30,0,0,0,2.2,85,1.6,0.14,612,0.6000000000000001
2013,10,26,7,30,0,0,0,2,85,1.5,0.14,612,0.4
2013,10,26,8,30,0,0,0,1.7000000000000002,82,1.6,0.14,612,0.4
2013,10,26,9,30,0,0,0,1.5,76,1.8,0.14,612,0.30000000000000004
2013,10,26,10,30,0,0,0,2,68,2.1,0.14,612,0.30000000000000004
2013,10,26,11,30,6,6,0,4.1000000000000005,59,2.5,0.14,613,0.5
2013,10,26,12,30,20,20,0,7.5,47,2.4000000000000004,0.14,613,0.6000000000000001
2013,10,26,13,30,107,103,7,10.600000000000001,37,2.1,0.14,613,0.2
2013,10,26,14,30,262,244,21,13,34,1.9000000000000001,0.14,613,-0.2
2013,10,26,15,30,269,247,23,14.5,37,1.7000000000000002,0.14,613,-0.2
2013,10,26,16,30,478,449,29,14.9,41,1.4000000000000001,0.14,612,-0.1
2013,10,26,17,30,553,509,45,14.3,45,1.3,0.14,612,0.4
2013,10,26,18,30,367,345,24,12.9,54,1.2000000000000002,0.14,611,1.2000000000000002
2013,10,26,19,30,807,388,543,11,66,1.3,0.14,611,1.9000000000000001
2013,10,26,20,30,471,297,297,9.200000000000001,75,1.5,0.14,611,2.3000000000000003
2013,10,26,21,30,326,128,541,7.4,76,1.6,0.14,611,2.5
2013,10,26,22,30,75,56,156,5.9,74,1.8,0.14,612,2.6
2013,10,26,23,30,0,0,0,5.300000000000001,72,1.8,0.14,612,2.6
2013,10,27,0,30,0,0,0,5.2,69,1.6,0.15,612,2.7
2013,10,27,1,30,0,0,0,5.1000000000000005,73,1.5,0.15,612,2.8000000000000003
2013,10,27,2,30,0,0,0,4.9,75,1.5,0.15,613,3
2013,10,27,3,30,0,0,0,4.6000000000000005,72,1.5,0.15,612,3
2013,10,27,4,30,0,0,0,4.2,66,1.7000000000000002,0.15,612,2.9000000000000004
2013,10,27,5,30,0,0,0,3.8000000000000003,61,1.9000000000000001,0.15,612,2.6
2013,10,27,6,30,0,0,0,3.3000000000000003,58,2.1,0.15,611,2.3000000000000003
2013,10,27,7,30,0,0,0,2.8000000000000003,55,2.2,0.15,611,1.9000000000000001
2013,10,27,8,30,0,0,0,2.4000000000000004,54,2.3000000000000003,0.15,611,1.6
2013,10,27,9,30,0,0,0,2,53,2.4000000000000004,0.15,611,1.4000000000000001
2013,10,27,10,30,0,0,0,2.5,51,2.7,0.15,612,1.2000000000000002
2013,10,27,11,30,87,82,25,4.6000000000000005,45,3.4000000000000004,0.15,612,1.1
2013,10,27,12,30,459,93,806,7.800000000000001,36,3.7,0.15,612,1
2013,10,27,13,30,50,50,0,10.700000000000001,35,3.5,0.15,613,0.8
2013,10,27,14,30,251,233,21,12.9,37,3.2,0.15,612,0.4
2013,10,27,15,30,221,201,21,14.3,39,2.8000000000000003,0.15,612,0.2
2013,10,27,16,30,582,531,51,14.600000000000001,40,2.3000000000000003,0.15,612,0.2
2013,10,27,17,30,427,402,25,14.200000000000001,40,1.9000000000000001,0.15,611,0.5
2013,10,27,18,30,244,224,22,13.3,40,1.5,0.15,611,0.8
2013,10,27,19,30,227,212,20,11.9,43,1.3,0.15,611,1.2000000000000002
2013,10,27,20,30,479,294,314,10.4,48,1.2000000000000002,0.15,611,1.7000000000000002
2013,10,27,21,30,308,128,492,8.700000000000001,56,1.2000000000000002,0.15,611,2.1
2013,10,27,22,30,54,46,65,7,64,1.3,0.15,611,2.4000000000000004
2013,10,27,23,30,0,0,0,6.2,68,1.4000000000000001,0.15,612,2.7
2013,10,28,0,30,0,0,0,5.2,70,1.8,0.15,612,2.7
2013,10,28,1,30,0,0,0,4.5,69,1.8,0.15,613,2.5
2013,10,28,2,30,0,0,0,4,60,2,0.15,613,2.2
2013,10,28,3,30,0,0,0,3.7,52,2.1,0.15,613,2.1
2013,10,28,4,30,0,0,0,3.5,47,2.2,0.15,612,1.9000000000000001
2013,10,28,5,30,0,0,0,3.3000000000000003,47,2,0.15,612,1.7000000000000002
2013,10,28,6,30,0,0,0,3.1,48,1.7000000000000002,0.15,612,1.6
2013,10,28,7,30,0,0,0,2.9000000000000004,53,1.5,0.15,611,1.4000000000000001
2013,10,28,8,30,0,0,0,2.7,59,1.3,0.15,611,1.3
2013,10,28,9,30,0,0,0,2.4000000000000004,63,1.3,0.15,612,1.1
2013,10,28,10,30,0,0,0,2.8000000000000003,60,1.5,0.15,612,0.8
2013,10,28,11,30,17,17,0,4.9,54,1.8,0.15,613,0.7000000000000001
2013,10,28,12,30,172,164,19,8.1,42,1.6,0.15,613,0.6000000000000001
2013,10,28,13,30,144,135,12,11.100000000000001,24,1.2000000000000002,0.15,613,0.2
2013,10,28,14,30,635,483,183,13.100000000000001,171,0.8,0.15,613,-0.1
2013,10,28,15,30,594,527,71,14,302,0.7000000000000001,0.15,613,-0.1
2013,10,28,16,30,307,283,24,13.9,262,0.9,0.15,612,0.1
2013,10,28,17,30,455,428,28,13.100000000000001,242,1.4000000000000001,0.15,612,0.7000000000000001
2013,10,28,18,30,377,354,25,11.600000000000001,227,1.6,0.15,612,1.3
2013,10,28,19,30,278,261,21,9.600000000000001,211,1.8,0.15,612,1.6
2013,10,28,20,30,256,239,29,7.5,200,2,0.15,611,1.6
2013,10,28,21,30,166,151,42,5.800000000000001,191,2.1,0.15,612,1.4000000000000001
2013,10,28,22,30,39,39,0,4.6000000000000005,182,2,0.15,612,1.3
2013,10,28,23,30,0,0,0,4.1000000000000005,176,1.9000000000000001,0.15,612,1.1
2013,10,29,0,30,0,0,0,3.6,150,1.8,0.16,613,1
2013,10,29,1,30,0,0,0,3.4000000000000004,134,1.9000000000000001,0.16,613,0.8
2013,10,29,2,30,0,0,0,3.2,117,1.9000000000000001,0.16,614,0.7000000000000001
2013,10,29,3,30,0,0,0,3,101,1.8,0.16,613,0.7000000000000001
2013,10,29,4,30,0,0,0,2.9000000000000004,91,1.7000000000000002,0.16,613,0.6000000000000001
2013,10,29,5,30,0,0,0,2.8000000000000003,87,1.6,0.16,613,0.5
2013,10,29,6,30,0,0,0,2.7,89,1.4000000000000001,0.16,612,0.4
2013,10,29,7,30,0,0,0,2.7,96,1.2000000000000002,0.16,612,0.30000000000000004
2013,10,29,8,30,0,0,0,2.5,100,1,0.16,612,0.2
2013,10,29,9,30,0,0,0,2.1,90,0.8,0.16,612,0.1
2013,10,29,10,30,0,0,0,2.5,81,1.1,0.16,612,0
2013,10,29,11,30,58,58,0,5,94,1.8,0.16,613,-0.1
2013,10,29,12,30,277,222,121,8.8,120,2.4000000000000004,0.16,613,-1.5
2013,10,29,13,30,741,75,1001,12.100000000000001,139,2.5,0.16,613,-2.8000000000000003
2013,10,29,14,30,948,85,1037,14.4,156,2.3000000000000003,0.16,613,-2.8000000000000003
2013,10,29,15,30,1091,95,1054,15.9,174,2.4000000000000004,0.16,612,-2.6
2013,10,29,16,30,1154,107,1051,16.1,187,2.9000000000000004,0.16,612,-2.2
2013,10,29,17,30,1129,121,1025,15.100000000000001,191,3.3000000000000003,0.16,612,-1.7000000000000002
2013,10,29,18,30,1014,152,951,13.3,193,3.5,0.16,611,-1.1
2013,10,29,19,30,678,409,349,11.4,194,3.5,0.16,611,-0.6000000000000001
2013,10,29,20,30,462,302,274,9.5,193,3.5,0.16,611,-0.4
2013,10,29,21,30,151,141,26,7.4,188,3.5,0.16,611,-0.5
2013,10,29,22,30,40,40,0,5.4,180,3.2,0.16,611,-0.8
2013,10,29,23,30,0,0,0,4.5,175,3,0.16,612,-1.1
2013,10,30,0,30,0,0,0,3.9000000000000004,149,2.7,0.16,612,-1.2000000000000002
2013,10,30,1,30,0,0,0,3.7,135,2.6,0.16,613,-1.2000000000000002
