,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Direction,Wind Speed,Surface Albedo,Pressure,Dew Point,Fecha
5054,2021,7,30,14,30,714,51,1025,11.0,64,2.2,0.14,613,-11.2,2021-07-30 14:00:00
5055,2021,7,30,15,30,875,55,1055,12.8,67,2.0,0.14,613,-12.3,2021-07-30 15:00:00
5056,2021,7,30,16,30,967,58,1067,13.9,67,1.7000000000000002,0.14,612,-12.2,2021-07-30 16:00:00
5057,2021,7,30,17,30,975,59,1059,14.2,65,1.3,0.14,612,-11.1,2021-07-30 17:00:00
5058,2021,7,30,18,30,911,60,1047,13.7,62,1.0,0.14,611,-9.4,2021-07-30 18:00:00
5059,2021,7,30,19,30,768,62,1008,12.3,59,0.9,0.14,611,-7.800000000000001,2021-07-30 19:00:00
5060,2021,7,30,20,30,434,233,374,10.2,60,1.2000000000000002,0.14,611,-6.300000000000001,2021-07-30 20:00:00
5061,2021,7,30,21,30,148,133,46,7.4,61,1.5,0.14,611,-4.800000000000001,2021-07-30 21:00:00
5062,2021,7,30,22,30,78,28,486,4.4,63,1.8,0.14,611,-3.4000000000000004,2021-07-30 22:00:00
5063,2021,7,30,23,30,0,0,0,3.0,64,1.9,0.14,611,-2.3000000000000003,2021-07-30 23:00:00
5064,2021,7,31,0,30,0,0,0,2.1,65,2.0,0.14,612,-1.9,2021-07-31 00:00:00
5065,2021,7,31,1,30,0,0,0,1.6,65,2.0,0.14,612,-1.5,2021-07-31 01:00:00
5066,2021,7,31,2,30,0,0,0,1.2000000000000002,65,1.9,0.14,612,-1.2000000000000002,2021-07-31 02:00:00
5067,2021,7,31,3,30,0,0,0,0.8,65,1.7000000000000002,0.14,612,-0.9,2021-07-31 03:00:00
5068,2021,7,31,4,30,0,0,0,0.3,65,1.3,0.14,612,-0.9,2021-07-31 04:00:00
5069,2021,7,31,5,30,0,0,0,-0.2,66,1.0,0.14,612,-1.0,2021-07-31 05:00:00
5070,2021,7,31,6,30,0,0,0,-0.8,66,1.0,0.14,612,-1.1,2021-07-31 06:00:00
5071,2021,7,31,7,30,0,0,0,-1.3,66,1.1,0.14,611,-1.3,2021-07-31 07:00:00
5072,2021,7,31,8,30,0,0,0,-1.7000000000000002,63,1.1,0.14,611,-1.7000000000000002,2021-07-31 08:00:00
5073,2021,7,31,9,30,0,0,0,-2.1,59,1.2000000000000002,0.14,611,-2.1,2021-07-31 09:00:00
5074,2021,7,31,10,30,0,0,0,-1.9,57,1.3,0.14,612,-1.9,2021-07-31 10:00:00
5075,2021,7,31,11,30,15,11,200,0.4,55,2.0,0.14,612,-1.6,2021-07-31 11:00:00
5076,2021,7,31,12,30,236,43,763,4.4,53,2.1,0.14,613,-1.5,2021-07-31 12:00:00
5077,2021,7,31,13,30,484,55,914,7.800000000000001,46,1.4,0.14,613,-2.2,2021-07-31 13:00:00
5078,2021,7,31,14,30,699,64,979,10.3,38,0.9,0.14,613,-3.4000000000000004,2021-07-31 14:00:00
5079,2021,7,31,15,30,858,72,1007,12.1,25,0.4,0.14,613,-4.1000000000000005,2021-07-31 15:00:00
5080,2021,7,31,16,30,947,79,1017,13.2,127,0.3,0.14,612,-4.4,2021-07-31 16:00:00
5081,2021,7,31,17,30,956,82,1010,13.5,235,0.5,0.14,611,-4.3,2021-07-31 17:00:00
5082,2021,7,31,18,30,817,433,472,13.0,230,0.6000000000000001,0.14,611,-3.9,2021-07-31 18:00:00
5083,2021,7,31,19,30,489,373,164,11.7,214,0.5,0.14,611,-3.3000000000000003,2021-07-31 19:00:00
5084,2021,7,31,20,30,199,188,20,9.9,148,0.4,0.14,611,-2.6,2021-07-31 20:00:00
5085,2021,7,31,21,30,279,92,558,7.5,84,0.6000000000000001,0.14,611,-1.9,2021-07-31 21:00:00
5086,2021,7,31,22,30,56,35,195,5.1000000000000005,70,1.2000000000000002,0.14,612,-1.1,2021-07-31 22:00:00
5087,2021,7,31,23,30,0,0,0,4.0,66,1.6,0.14,612,-0.2,2021-07-31 23:00:00
5088,2021,8,1,0,30,0,0,0,2.9000000000000004,73,1.6,0.14,613,-1.5,2021-08-01 00:00:00
5089,2021,8,1,1,30,0,0,0,2.7,79,1.6,0.14,613,-1.5,2021-08-01 01:00:00
5090,2021,8,1,2,30,0,0,0,2.3000000000000003,81,1.7000000000000002,0.14,613,-1.5,2021-08-01 02:00:00
5091,2021,8,1,3,30,0,0,0,1.9,81,1.7000000000000002,0.14,613,-1.5,2021-08-01 03:00:00
5092,2021,8,1,4,30,0,0,0,1.2000000000000002,80,1.6,0.14,612,-1.6,2021-08-01 04:00:00
5093,2021,8,1,5,30,0,0,0,0.7000000000000001,81,1.2000000000000002,0.14,612,-1.6,2021-08-01 05:00:00
5094,2021,8,1,6,30,0,0,0,0.1,84,0.9,0.14,612,-1.8,2021-08-01 06:00:00
5095,2021,8,1,7,30,0,0,0,-0.5,85,0.9,0.14,611,-2.1,2021-08-01 07:00:00
5096,2021,8,1,8,30,0,0,0,-1.0,80,1.0,0.14,611,-2.4000000000000004,2021-08-01 08:00:00
5097,2021,8,1,9,30,0,0,0,-1.7000000000000002,74,1.1,0.14,611,-2.6,2021-08-01 09:00:00
5098,2021,8,1,10,30,0,0,0,-2.1,69,1.2000000000000002,0.14,612,-2.7,2021-08-01 10:00:00
5099,2021,8,1,11,30,15,12,151,0.1,67,1.8,0.14,612,-2.9000000000000004,2021-08-01 11:00:00
5100,2021,8,1,12,30,240,45,767,4.6000000000000005,74,2.3000000000000003,0.14,612,-3.7,2021-08-01 12:00:00
5101,2021,8,1,13,30,496,55,939,8.6,85,1.6,0.14,613,-8.700000000000001,2021-08-01 13:00:00
5102,2021,8,1,14,30,715,63,1003,11.4,89,0.8,0.14,613,-10.6,2021-08-01 14:00:00
5103,2021,8,1,15,30,876,70,1032,13.3,175,0.3,0.14,612,-11.3,2021-08-01 15:00:00
5104,2021,8,1,16,30,959,80,1028,14.2,263,0.5,0.14,612,-11.3,2021-08-01 16:00:00
5105,2021,8,1,17,30,970,92,1013,14.2,266,0.8,0.14,611,-10.9,2021-08-01 17:00:00
5106,2021,8,1,18,30,895,248,794,13.0,262,1.0,0.14,611,-10.0,2021-08-01 18:00:00
5107,2021,8,1,19,30,755,103,927,10.9,253,0.9,0.14,611,-8.6,2021-08-01 19:00:00
5108,2021,8,1,20,30,283,248,66,8.700000000000001,230,0.4,0.14,611,-7.4,2021-08-01 20:00:00
5109,2021,8,1,21,30,236,135,300,6.2,140,0.4,0.14,611,-6.5,2021-08-01 21:00:00
5110,2021,8,1,22,30,40,36,34,4.3,68,1.1,0.14,612,-5.6000000000000005,2021-08-01 22:00:00
5111,2021,8,1,23,30,0,0,0,3.5,70,1.4,0.14,612,-4.7,2021-08-01 23:00:00
5112,2021,8,2,0,30,0,0,0,2.7,73,1.9,0.14,612,-3.9,2021-08-02 00:00:00
5113,2021,8,2,1,30,0,0,0,2.4000000000000004,75,2.0,0.14,613,-3.3000000000000003,2021-08-02 01:00:00
5114,2021,8,2,2,30,0,0,0,2.0,73,2.0,0.14,613,-2.6,2021-08-02 02:00:00
5115,2021,8,2,3,30,0,0,0,1.9,71,2.0,0.14,612,-2.1,2021-08-02 03:00:00
5116,2021,8,2,4,30,0,0,0,1.7000000000000002,71,1.8,0.14,612,-1.6,2021-08-02 04:00:00
5117,2021,8,2,5,30,0,0,0,1.5,73,1.7000000000000002,0.14,612,-1.3,2021-08-02 05:00:00
5118,2021,8,2,6,30,0,0,0,1.2000000000000002,75,1.7000000000000002,0.14,612,-1.1,2021-08-02 06:00:00
5119,2021,8,2,7,30,0,0,0,0.7000000000000001,77,1.6,0.14,611,-1.2000000000000002,2021-08-02 07:00:00
5120,2021,8,2,8,30,0,0,0,0.1,75,1.4,0.14,611,-1.4,2021-08-02 08:00:00
5121,2021,8,2,9,30,0,0,0,-0.6000000000000001,71,1.3,0.14,611,-1.6,2021-08-02 09:00:00
5122,2021,8,2,10,30,0,0,0,-0.8,67,1.5,0.14,612,-1.7000000000000002,2021-08-02 10:00:00
5123,2021,8,2,11,30,15,12,146,1.0,62,2.3000000000000003,0.14,612,-1.8,2021-08-02 11:00:00
5124,2021,8,2,12,30,236,50,731,4.6000000000000005,55,2.9000000000000004,0.14,613,-2.2,2021-08-02 12:00:00
5125,2021,8,2,13,30,490,63,907,7.9,43,2.7,0.14,613,-4.2,2021-08-02 13:00:00
5126,2021,8,2,14,30,709,70,981,10.5,28,2.4000000000000004,0.14,613,-5.5,2021-08-02 14:00:00
5127,2021,8,2,15,30,865,75,1009,12.4,15,2.3000000000000003,0.14,613,-6.5,2021-08-02 15:00:00
5128,2021,8,2,16,30,956,82,1019,13.4,6,2.2,0.14,612,-7.0,2021-08-02 16:00:00
5129,2021,8,2,17,30,963,88,1007,13.4,179,2.1,0.14,612,-6.9,2021-08-02 17:00:00
5130,2021,8,2,18,30,740,500,293,12.4,181,1.9,0.14,611,-6.300000000000001,2021-08-02 18:00:00
5131,2021,8,2,19,30,508,375,189,10.7,13,1.7000000000000002,0.14,611,-5.1000000000000005,2021-08-02 19:00:00
5132,2021,8,2,20,30,303,257,86,8.700000000000001,30,1.8,0.14,611,-3.9,2021-08-02 20:00:00
5133,2021,8,2,21,30,8,8,0,6.4,42,2.3000000000000003,0.14,612,-3.0,2021-08-02 21:00:00
5134,2021,8,2,22,30,19,19,0,4.2,48,3.0,0.14,612,-2.1,2021-08-02 22:00:00
5135,2021,8,2,23,30,0,0,0,3.3000000000000003,50,3.4000000000000004,0.14,612,-1.0,2021-08-02 23:00:00
5136,2021,8,3,0,30,0,0,0,2.7,54,3.5,0.15,613,-0.3,2021-08-03 00:00:00
5137,2021,8,3,1,30,0,0,0,2.4000000000000004,55,3.3000000000000003,0.15,613,0.0,2021-08-03 01:00:00
5138,2021,8,3,2,30,0,0,0,2.0,58,3.1,0.15,614,0.1,2021-08-03 02:00:00
5139,2021,8,3,3,30,0,0,0,1.3,61,2.6,0.15,614,0.0,2021-08-03 03:00:00
5140,2021,8,3,4,30,0,0,0,0.4,64,2.0,0.15,613,-0.3,2021-08-03 04:00:00
5141,2021,8,3,5,30,0,0,0,-0.3,66,1.8,0.15,613,-0.5,2021-08-03 05:00:00
5142,2021,8,3,6,30,0,0,0,-0.8,66,1.8,0.15,613,-0.8,2021-08-03 06:00:00
5143,2021,8,3,7,30,0,0,0,-1.0,64,1.8,0.15,612,-1.0,2021-08-03 07:00:00
5144,2021,8,3,8,30,0,0,0,-1.2000000000000002,63,1.8,0.15,612,-1.2000000000000002,2021-08-03 08:00:00
5145,2021,8,3,9,30,0,0,0,-1.1,61,2.0,0.15,612,-1.1,2021-08-03 09:00:00
5146,2021,8,3,10,30,0,0,0,-0.8,60,2.4000000000000004,0.15,613,-0.8,2021-08-03 10:00:00
5147,2021,8,3,11,30,16,13,144,1.3,58,3.5,0.15,613,-0.6000000000000001,2021-08-03 11:00:00
5148,2021,8,3,12,30,239,49,738,4.7,52,4.5,0.15,613,-1.0,2021-08-03 12:00:00
5149,2021,8,3,13,30,495,59,921,7.7,46,4.3,0.15,614,-2.7,2021-08-03 13:00:00
5150,2021,8,3,14,30,380,325,85,10.2,41,3.6,0.15,614,-4.2,2021-08-03 14:00:00
5151,2021,8,3,15,30,878,63,1037,12.2,36,2.8000000000000003,0.15,613,-6.1000000000000005,2021-08-03 15:00:00
5152,2021,8,3,16,30,970,66,1052,13.4,33,2.3000000000000003,0.15,613,-7.4,2021-08-03 16:00:00
5153,2021,8,3,17,30,977,70,1041,13.8,32,2.0,0.15,612,-7.7,2021-08-03 17:00:00
5154,2021,8,3,18,30,912,73,1024,13.4,31,1.7000000000000002,0.15,612,-7.2,2021-08-03 18:00:00
5155,2021,8,3,19,30,768,74,981,12.1,37,1.6,0.15,612,-6.2,2021-08-03 19:00:00
5156,2021,8,3,20,30,463,216,454,10.0,50,1.8,0.15,612,-4.9,2021-08-03 20:00:00
5157,2021,8,3,21,30,249,129,353,7.5,59,2.2,0.15,612,-3.6,2021-08-03 21:00:00
5158,2021,8,3,22,30,66,32,322,5.0,61,2.7,0.15,613,-2.4000000000000004,2021-08-03 22:00:00
5159,2021,8,3,23,30,0,0,0,3.9,61,3.0,0.15,613,-1.3,2021-08-03 23:00:00
5160,2021,8,4,0,30,0,0,0,3.2,61,3.0,0.15,613,-0.6000000000000001,2021-08-04 00:00:00
5161,2021,8,4,1,30,0,0,0,2.9000000000000004,59,2.9000000000000004,0.15,614,-0.3,2021-08-04 01:00:00
5162,2021,8,4,2,30,0,0,0,2.6,57,2.7,0.15,614,0.0,2021-08-04 02:00:00
5163,2021,8,4,3,30,0,0,0,2.2,52,2.5,0.15,614,0.1,2021-08-04 03:00:00
5164,2021,8,4,4,30,0,0,0,1.9,45,2.2,0.15,613,0.0,2021-08-04 04:00:00
5165,2021,8,4,5,30,0,0,0,1.5,40,1.8,0.15,613,0.0,2021-08-04 05:00:00
5166,2021,8,4,6,30,0,0,0,0.9,41,1.4,0.15,613,-0.2,2021-08-04 06:00:00
5167,2021,8,4,7,30,0,0,0,0.3,44,1.3,0.15,613,-0.5,2021-08-04 07:00:00
5168,2021,8,4,8,30,0,0,0,0.0,48,1.4,0.15,613,-0.7000000000000001,2021-08-04 08:00:00
5169,2021,8,4,9,30,0,0,0,-0.1,50,1.4,0.15,613,-0.7000000000000001,2021-08-04 09:00:00
5170,2021,8,4,10,30,0,0,0,0.2,53,1.7000000000000002,0.15,613,-0.6000000000000001,2021-08-04 10:00:00
5171,2021,8,4,11,30,3,3,0,1.9,53,2.6,0.15,613,-0.5,2021-08-04 11:00:00
5172,2021,8,4,12,30,134,105,112,4.800000000000001,50,3.7,0.15,614,-0.3,2021-08-04 12:00:00
5173,2021,8,4,13,30,308,226,173,7.2,43,4.1000000000000005,0.15,614,-0.2,2021-08-04 13:00:00
5174,2021,8,4,14,30,303,279,36,9.3,37,4.3,0.15,614,-0.9,2021-08-04 14:00:00
5175,2021,8,4,15,30,660,402,329,10.9,32,4.2,0.15,614,-1.7000000000000002,2021-08-04 15:00:00
5176,2021,8,4,16,30,370,347,26,11.8,29,4.1000000000000005,0.15,613,-2.2,2021-08-04 16:00:00
5177,2021,8,4,17,30,645,492,175,12.2,30,4.0,0.15,613,-2.5,2021-08-04 17:00:00
5178,2021,8,4,18,30,700,440,317,12.1,32,3.9,0.15,612,-2.7,2021-08-04 18:00:00
5179,2021,8,4,19,30,548,370,252,11.2,35,3.9,0.15,612,-2.5,2021-08-04 19:00:00
5180,2021,8,4,20,30,454,222,427,9.6,39,3.9,0.15,612,-1.9,2021-08-04 20:00:00
5181,2021,8,4,21,30,261,121,412,7.4,44,3.9,0.15,612,-1.3,2021-08-04 21:00:00
5182,2021,8,4,22,30,58,36,200,5.300000000000001,50,3.6,0.15,612,-0.4,2021-08-04 22:00:00
5183,2021,8,4,23,30,0,0,0,4.4,52,3.3000000000000003,0.15,613,0.4,2021-08-04 23:00:00
5184,2021,8,5,0,30,0,0,0,3.7,48,3.0,0.14,613,0.9,2021-08-05 00:00:00
5185,2021,8,5,1,30,0,0,0,3.2,42,2.9000000000000004,0.14,613,0.8,2021-08-05 01:00:00
5186,2021,8,5,2,30,0,0,0,2.8000000000000003,39,2.9000000000000004,0.14,613,0.7000000000000001,2021-08-05 02:00:00
5187,2021,8,5,3,30,0,0,0,2.5,40,2.9000000000000004,0.14,614,0.6000000000000001,2021-08-05 03:00:00
5188,2021,8,5,4,30,0,0,0,1.9,42,2.8000000000000003,0.14,613,0.6000000000000001,2021-08-05 04:00:00
5189,2021,8,5,5,30,0,0,0,1.4,42,2.8000000000000003,0.14,613,0.3,2021-08-05 05:00:00
5190,2021,8,5,6,30,0,0,0,1.1,42,2.8000000000000003,0.14,613,0.1,2021-08-05 06:00:00
5191,2021,8,5,7,30,0,0,0,0.8,44,2.7,0.14,613,-0.1,2021-08-05 07:00:00
5192,2021,8,5,8,30,0,0,0,0.4,47,2.6,0.14,613,-0.4,2021-08-05 08:00:00
5193,2021,8,5,9,30,0,0,0,0.2,51,2.4000000000000004,0.14,613,-0.7000000000000001,2021-08-05 09:00:00
5194,2021,8,5,10,30,0,0,0,0.3,53,2.6,0.14,613,-0.7000000000000001,2021-08-05 10:00:00
5195,2021,8,5,11,30,4,4,0,1.9,53,3.5,0.14,613,-0.7000000000000001,2021-08-05 11:00:00
5196,2021,8,5,12,30,38,38,0,5.0,48,4.2,0.14,614,-0.6000000000000001,2021-08-05 12:00:00
5197,2021,8,5,13,30,321,226,201,7.9,41,3.7,0.14,614,-1.3,2021-08-05 13:00:00
5198,2021,8,5,14,30,536,312,341,10.2,35,3.0,0.14,614,-2.3000000000000003,2021-08-05 14:00:00
5199,2021,8,5,15,30,691,436,324,12.0,29,2.5,0.14,613,-3.1,2021-08-05 15:00:00
5200,2021,8,5,16,30,772,539,269,13.3,24,2.1,0.14,613,-3.4000000000000004,2021-08-05 16:00:00
5201,2021,8,5,17,30,486,439,53,13.8,23,1.9,0.14,612,-3.3000000000000003,2021-08-05 17:00:00
5202,2021,8,5,18,30,546,450,117,13.3,24,1.9,0.14,612,-2.9000000000000004,2021-08-05 18:00:00
5203,2021,8,5,19,30,639,372,374,12.0,28,2.0,0.14,612,-2.4000000000000004,2021-08-05 19:00:00
5204,2021,8,5,20,30,509,190,584,10.1,35,2.1,0.14,612,-1.7000000000000002,2021-08-05 20:00:00
5205,2021,8,5,21,30,192,148,128,7.7,44,2.2,0.14,612,-1.0,2021-08-05 21:00:00
5206,2021,8,5,22,30,75,35,365,5.5,53,2.4000000000000004,0.14,613,-0.3,2021-08-05 22:00:00
5207,2021,8,5,23,30,0,0,0,4.5,57,2.6,0.14,613,0.4,2021-08-05 23:00:00
5208,2021,8,6,0,30,0,0,0,3.7,60,2.7,0.14,613,0.6000000000000001,2021-08-06 00:00:00
5209,2021,8,6,1,30,0,0,0,3.1,61,2.6,0.14,614,0.7000000000000001,2021-08-06 01:00:00
5210,2021,8,6,2,30,0,0,0,2.6,61,2.4000000000000004,0.14,614,0.7000000000000001,2021-08-06 02:00:00
5211,2021,8,6,3,30,0,0,0,2.1,62,2.3000000000000003,0.14,613,0.5,2021-08-06 03:00:00
5212,2021,8,6,4,30,0,0,0,1.8,60,2.3000000000000003,0.14,613,0.3,2021-08-06 04:00:00
5213,2021,8,6,5,30,0,0,0,1.6,57,2.3000000000000003,0.14,613,0.3,2021-08-06 05:00:00
5214,2021,8,6,6,30,0,0,0,1.5,55,2.3000000000000003,0.14,612,0.3,2021-08-06 06:00:00
5215,2021,8,6,7,30,0,0,0,1.5,55,2.3000000000000003,0.14,612,0.5,2021-08-06 07:00:00
5216,2021,8,6,8,30,0,0,0,1.3,56,2.2,0.14,612,0.6000000000000001,2021-08-06 08:00:00
5217,2021,8,6,9,30,0,0,0,1.1,57,2.3000000000000003,0.14,612,0.6000000000000001,2021-08-06 09:00:00
5218,2021,8,6,10,30,0,0,0,1.0,58,2.3000000000000003,0.14,612,0.4,2021-08-06 10:00:00
5219,2021,8,6,11,30,17,14,142,2.5,56,2.7,0.14,613,0.3,2021-08-06 11:00:00
5220,2021,8,6,12,30,240,50,725,5.800000000000001,49,2.8000000000000003,0.14,613,-0.1,2021-08-06 12:00:00
5221,2021,8,6,13,30,494,60,907,9.1,45,2.0,0.14,613,-1.2000000000000002,2021-08-06 13:00:00
5222,2021,8,6,14,30,713,67,979,11.7,45,1.3,0.14,613,-2.2,2021-08-06 14:00:00
5223,2021,8,6,15,30,868,78,997,13.5,44,1.0,0.14,613,-3.0,2021-08-06 15:00:00
5224,2021,8,6,16,30,957,84,1008,14.6,36,0.7000000000000001,0.14,612,-3.6,2021-08-06 16:00:00
5225,2021,8,6,17,30,971,87,1007,14.9,23,0.6000000000000001,0.14,612,-3.7,2021-08-06 17:00:00
5226,2021,8,6,18,30,899,93,977,14.2,15,0.8,0.14,611,-3.5,2021-08-06 18:00:00
5227,2021,8,6,19,30,760,93,935,12.8,24,1.0,0.14,611,-3.1,2021-08-06 19:00:00
5228,2021,8,6,20,30,560,85,866,10.8,40,1.4,0.14,612,-2.5,2021-08-06 20:00:00
5229,2021,8,6,21,30,318,71,724,8.4,51,1.9,0.14,612,-1.9,2021-08-06 21:00:00
5230,2021,8,6,22,30,74,38,338,6.0,55,2.5,0.14,612,-0.9,2021-08-06 22:00:00
5231,2021,8,6,23,30,0,0,0,4.800000000000001,56,2.9000000000000004,0.14,612,0.2,2021-08-06 23:00:00
5232,2021,8,7,0,30,0,0,0,4.0,57,3.2,0.15,613,0.8,2021-08-07 00:00:00
5233,2021,8,7,1,30,0,0,0,3.6,56,3.2,0.15,613,1.1,2021-08-07 01:00:00
5234,2021,8,7,2,30,0,0,0,3.2,54,2.9000000000000004,0.15,613,1.3,2021-08-07 02:00:00
5235,2021,8,7,3,30,0,0,0,2.6,53,2.7,0.15,613,1.2000000000000002,2021-08-07 03:00:00
5236,2021,8,7,4,30,0,0,0,1.8,53,2.4000000000000004,0.15,613,1.1,2021-08-07 04:00:00
5237,2021,8,7,5,30,0,0,0,1.3,55,2.2,0.15,613,0.8,2021-08-07 05:00:00
5238,2021,8,7,6,30,0,0,0,1.2000000000000002,57,2.3000000000000003,0.15,612,0.7000000000000001,2021-08-07 06:00:00
5239,2021,8,7,7,30,0,0,0,1.0,60,2.3000000000000003,0.15,612,0.4,2021-08-07 07:00:00
5240,2021,8,7,8,30,0,0,0,0.8,64,2.3000000000000003,0.15,612,0.3,2021-08-07 08:00:00
5241,2021,8,7,9,30,0,0,0,0.5,66,2.5,0.15,612,0.2,2021-08-07 09:00:00
5242,2021,8,7,10,30,0,0,0,0.4,68,2.7,0.15,612,-0.1,2021-08-07 10:00:00
5243,2021,8,7,11,30,19,14,194,2.0,65,3.5,0.15,613,-0.4,2021-08-07 11:00:00
5244,2021,8,7,12,30,253,45,787,5.300000000000001,58,4.4,0.15,613,-1.3,2021-08-07 12:00:00
5245,2021,8,7,13,30,512,53,955,8.6,51,4.4,0.15,613,-4.2,2021-08-07 13:00:00
5246,2021,8,7,14,30,734,57,1022,11.2,44,4.2,0.15,613,-7.5,2021-08-07 14:00:00
5247,2021,8,7,15,30,659,406,318,13.1,37,3.9,0.15,613,-9.4,2021-08-07 15:00:00
5248,2021,8,7,16,30,576,480,111,14.3,33,3.6,0.15,613,-9.7,2021-08-07 16:00:00
5249,2021,8,7,17,30,726,471,290,14.8,30,3.2,0.15,612,-8.8,2021-08-07 17:00:00
5250,2021,8,7,18,30,814,491,391,14.5,26,2.8000000000000003,0.15,612,-7.4,2021-08-07 18:00:00
5251,2021,8,7,19,30,724,274,630,13.3,25,2.5,0.15,611,-6.0,2021-08-07 19:00:00
5252,2021,8,7,20,30,354,272,150,11.4,27,2.4000000000000004,0.15,612,-4.5,2021-08-07 20:00:00
5253,2021,8,7,21,30,161,141,58,8.9,34,2.4000000000000004,0.15,612,-3.2,2021-08-07 21:00:00
5254,2021,8,7,22,30,37,36,6,6.2,45,2.6,0.15,612,-1.8,2021-08-07 22:00:00
5255,2021,8,7,23,30,0,0,0,4.800000000000001,51,2.8000000000000003,0.15,612,-0.3,2021-08-07 23:00:00
5256,2021,8,8,0,30,0,0,0,3.8,51,2.9000000000000004,0.15,613,0.5,2021-08-08 00:00:00
5257,2021,8,8,1,30,0,0,0,3.4000000000000004,51,2.8000000000000003,0.15,613,0.8,2021-08-08 01:00:00
5258,2021,8,8,2,30,0,0,0,3.0,51,2.5,0.15,613,1.1,2021-08-08 02:00:00
5259,2021,8,8,3,30,0,0,0,2.7,51,2.2,0.15,613,1.2000000000000002,2021-08-08 03:00:00
5260,2021,8,8,4,30,0,0,0,2.4000000000000004,50,2.0,0.15,613,1.2000000000000002,2021-08-08 04:00:00
5261,2021,8,8,5,30,0,0,0,2.0,47,1.8,0.15,613,1.0,2021-08-08 05:00:00
5262,2021,8,8,6,30,0,0,0,1.4,47,1.6,0.15,612,0.7000000000000001,2021-08-08 06:00:00
5263,2021,8,8,7,30,0,0,0,0.8,48,1.3,0.15,612,0.4,2021-08-08 07:00:00
5264,2021,8,8,8,30,0,0,0,0.6000000000000001,49,1.4,0.15,612,0.1,2021-08-08 08:00:00
5265,2021,8,8,9,30,0,0,0,0.4,50,1.7000000000000002,0.15,612,-0.2,2021-08-08 09:00:00
5266,2021,8,8,10,30,0,0,0,0.5,53,2.1,0.15,612,-0.3,2021-08-08 10:00:00
5267,2021,8,8,11,30,17,15,78,2.4000000000000004,52,2.8000000000000003,0.15,612,-0.1,2021-08-08 11:00:00
5268,2021,8,8,12,30,231,71,603,5.800000000000001,45,3.0,0.15,613,0.1,2021-08-08 12:00:00
5269,2021,8,8,13,30,483,88,818,9.0,39,2.6,0.15,613,-0.4,2021-08-08 13:00:00
5270,2021,8,8,14,30,705,93,921,11.4,38,2.4000000000000004,0.15,613,-1.1,2021-08-08 14:00:00
5271,2021,8,8,15,30,870,91,977,13.3,37,2.2,0.15,613,-1.9,2021-08-08 15:00:00
5272,2021,8,8,16,30,962,92,999,14.5,36,2.0,0.15,612,-2.5,2021-08-08 16:00:00
5273,2021,8,8,17,30,957,359,678,14.9,36,1.8,0.15,612,-2.8000000000000003,2021-08-08 17:00:00
5274,2021,8,8,18,30,897,295,726,14.4,38,1.7000000000000002,0.15,611,-2.8000000000000003,2021-08-08 18:00:00
5275,2021,8,8,19,30,766,90,945,13.2,42,1.7000000000000002,0.15,611,-2.4000000000000004,2021-08-08 19:00:00
5276,2021,8,8,20,30,282,249,59,11.2,48,2.0,0.15,611,-1.8,2021-08-08 20:00:00
5277,2021,8,8,21,30,156,139,50,8.8,54,2.3000000000000003,0.15,611,-1.1,2021-08-08 21:00:00
5278,2021,8,8,22,30,36,36,1,6.4,58,2.7,0.15,612,-0.2,2021-08-08 22:00:00
5279,2021,8,8,23,30,0,0,0,5.300000000000001,59,2.9000000000000004,0.15,612,0.6000000000000001,2021-08-08 23:00:00
5280,2021,8,9,0,30,0,0,0,4.5,60,3.1,0.15,613,1.1,2021-08-09 00:00:00
5281,2021,8,9,1,30,0,0,0,4.0,58,3.0,0.15,613,1.4,2021-08-09 01:00:00
5282,2021,8,9,2,30,0,0,0,3.6,56,2.8000000000000003,0.15,613,1.5,2021-08-09 02:00:00
5283,2021,8,9,3,30,0,0,0,3.2,56,2.4000000000000004,0.15,613,1.5,2021-08-09 03:00:00
5284,2021,8,9,4,30,0,0,0,2.7,54,2.2,0.15,613,1.5,2021-08-09 04:00:00
5285,2021,8,9,5,30,0,0,0,2.4000000000000004,51,2.0,0.15,612,1.4,2021-08-09 05:00:00
5286,2021,8,9,6,30,0,0,0,2.0,49,1.9,0.15,612,1.2000000000000002,2021-08-09 06:00:00
5287,2021,8,9,7,30,0,0,0,1.7000000000000002,49,1.9,0.15,612,1.1,2021-08-09 07:00:00
5288,2021,8,9,8,30,0,0,0,1.5,50,1.9,0.15,612,0.9,2021-08-09 08:00:00
5289,2021,8,9,9,30,0,0,0,1.3,53,1.9,0.15,612,0.7000000000000001,2021-08-09 09:00:00
5290,2021,8,9,10,30,0,0,0,1.3,57,2.0,0.15,612,0.5,2021-08-09 10:00:00
5291,2021,8,9,11,30,7,7,0,2.7,56,2.6,0.15,613,0.2,2021-08-09 11:00:00
5292,2021,8,9,12,30,241,56,693,5.7,51,3.0,0.15,613,0.0,2021-08-09 12:00:00
5293,2021,8,9,13,30,494,71,871,8.700000000000001,50,2.6,0.15,613,-0.3,2021-08-09 13:00:00
5294,2021,8,9,14,30,714,78,954,11.2,53,2.4000000000000004,0.15,613,-1.1,2021-08-09 14:00:00
5295,2021,8,9,15,30,850,290,700,12.9,56,2.4000000000000004,0.15,613,-1.9,2021-08-09 15:00:00
